interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
64,"[41.052370315214695, 44.507529005183905, 27.73260505244864, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1654.3262143109155, 1976.1994088011932, 3419.667583643803, 0, 0, 0]","[2374.6737856890845, 6125.800591198807, 12691.332416356197, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1654, 3606, 4468, 0, 0, 0]","[2142.5870666666665, 820.5953333333332, 6613.018666666667, 0, 0, 0]","[0.0010666666666666667, 0.007733333333333333, 1.2488, 0, 0, 0]","[0.0024000000000000002, 0.009333333333333332, 0.09453333333333334, 0, 0, 0]","[2152.4129333333335, 16359.404666666667, 27746.981333333333, 4295, 17180, 34360]","[371.99893333333335, 359.9922666666667, 375.2912, 372.0, 360.0, 376.54]","[199.9976, 304.99066666666664, 266.65546666666665, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0007444444444444445), (5, 0.015283333333333335, 0.004061111111111111), (6, 2.814516666666667, 0.6676111111111109), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109255555555555), (16100, 51.88471666666667, 6.185938888888888), (32206, 55.38548333333333, 10.972388888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
65,"[51.03003226607099, 44.507529005183905, 27.73260505244864, 0.0, 0.0, 0.0]","[4, 3, 2, 0, 0, 0]","[1122.147221842839, 673.5579985851256, 1243.3762609418175, 0, 0, 0]","[2906.852778157161, 7428.4420014148745, 14867.623739058183, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2056, 3606, 4468, 0, 0, 0]","[3035.2744, 1082.7397333333333, 6817.141600000001, 0, 0, 0]","[1.0545333333333335, 0.006933333333333334, 1.2437333333333334, 0, 0, 0]","[0.31720000000000004, 0.0044, 0.1032, 0, 0, 0]","[1259.7256000000002, 16097.260266666666, 27542.858399999997, 4295, 17180, 34360]","[370.9454666666667, 359.99306666666666, 375.29626666666667, 372.0, 360.0, 376.54]","[199.6828, 304.9956, 266.6468, 200.0, 305.0, 266.75]","[(10, 0.0, 0.004255555555555555), (5, 0.019233333333333335, 0.003633333333333334), (6, 2.056766666666667, 0.6723944444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.105744444444444), (16100, 51.88076666666667, 6.186366666666666), (32206, 56.143233333333335, 10.967605555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
66,"[48.37428642343013, 24.635892372253764, 33.50505865557694, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[714.8114377988004, 1382.1249314913684, 3279.9119128213833, 0, 0, 0]","[3314.1885622011996, 6719.875068508632, 12831.088087178618, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1949, 1996, 5398, 0, 0, 0]","[1763.0006666666668, 673.0089333333333, 384.47679999999997, 0, 0, 0]","[9.628400000000001, 0.010133333333333334, 0.011333333333333332, 0, 0, 0]","[0.10493333333333334, 0.007466666666666667, 0.004666666666666666, 0, 0, 0]","[2531.999333333333, 16506.991066666666, 33975.5232, 4295, 17180, 34360]","[362.3716, 359.98986666666667, 376.5286666666667, 372.0, 360.0, 376.54]","[199.89506666666668, 304.9925333333333, 266.74533333333335, 200.0, 305.0, 266.75]","[(8, 0.0, 0.009166666666666667), (6, 0.04546666666666667, 0.011227777777777777), (8, 0.44465, 0.005066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.100833333333332), (16099, 51.854533333333336, 6.1787722222222214), (32204, 57.75535, 11.634933333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
67,"[39.81136758500869, 48.53122685756603, 23.089814412513192, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[674.467370947671, 2291.680472558216, 0, 0, 0, 0]","[3354.532629052329, 5810.319527441784, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1604, 3932, 3720, 0, 0, 0]","[1486.8784, 453.5917333333333, 415.2348, 0, 0, 0]","[3.8590666666666666, 0.0116, 0.0016, 0, 0, 0]","[0.09319999999999999, 0.015733333333333332, 0.004533333333333333, 0, 0, 0]","[2808.1216, 16726.408266666665, 33944.7652, 4295, 17180, 34360]","[368.14093333333335, 359.9884, 376.5384, 372.0, 360.0, 376.54]","[199.9068, 304.98426666666666, 266.7454666666667, 200.0, 305.0, 266.75]","[(4, 0.0, 0.009427777777777778), (12, 0.0006833333333333333, 0.004372222222222221), (5, 0.78925, 0.0115), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.100572222222223), (16093, 51.89931666666667, 6.1856277777777775), (32207, 57.41075, 11.628499999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
68,"[29.709605361131796, 67.69933349790175, 13.878716404940725, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[1171.1574355025416, 4011.542468057227, 1075.2614052479814, 0, 0, 0]","[2857.8425644974586, 4090.457531942773, 15035.738594752018, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1197, 5485, 2236, 0, 0, 0]","[96.4676, 3243.9402666666665, 72.7012, 0, 0, 0]","[0.0002666666666666667, 0.0068, 0.009333333333333334, 0, 0, 0]","[0.0002666666666666667, 0.012, 0.00013333333333333337, 0, 0, 0]","[4198.5324, 13936.059733333333, 34287.2988, 4295, 17180, 34360]","[371.9997333333333, 359.9932, 376.53066666666666, 372.0, 360.0, 376.54]","[199.99973333333332, 304.988, 266.74986666666666, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0005666666666666668), (12, 0.009383333333333332, 0.0023888888888888883), (3, 0.0, 0.0011166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109433333333333), (16093, 51.89061666666667, 6.187611111111111), (32209, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
69,"[41.35021097046413, 57.603060972599366, 26.354664514927688, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[463.4866838317982, 1801.578901645791, 2410.877861671559, 0, 0, 0]","[3565.513316168202, 6300.421098354209, 13700.122138328441, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1666, 4667, 4246, 0, 0, 0]","[88.0784, 3511.3277333333326, 92.27426666666665, 0, 0, 0]","[0.0, 0.0009333333333333333, 0.09146666666666667, 0, 0, 0]","[0.0, 0.009066666666666666, 0.0030666666666666668, 0, 0, 0]","[4206.9216, 13668.672266666668, 34267.72573333333, 4295, 17180, 34360]","[372.0, 359.9990666666667, 376.44853333333333, 372.0, 360.0, 376.54]","[200.0, 304.9909333333333, 266.74693333333335, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0005944444444444444), (9, 0.037733333333333334, 0.01541111111111111), (5, 0.0, 0.0012), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109405555555554), (16096, 51.86226666666667, 6.174588888888889), (32207, 58.2, 11.638799999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
70,"[21.618267560188634, 64.41619353246112, 49.14654583824716, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[699.6777751245629, 2447.287362171152, 5413.011449223179, 0, 0, 0]","[3329.3222248754373, 5654.7126378288485, 10697.988550776821, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[871, 5219, 7918, 0, 0, 0]","[74.79746666666666, 3735.0235999999995, 331.3492, 0, 0, 0]","[0.02186666666666667, 0.005066666666666666, 0.10893333333333333, 0, 0, 0]","[0.023333333333333327, 0.013466666666666667, 0.0032, 0, 0, 0]","[4220.202533333333, 13444.9764, 34028.6508, 4295, 17180, 34360]","[371.97813333333335, 359.99493333333334, 376.4310666666667, 372.0, 360.0, 376.54]","[199.97666666666666, 304.98653333333334, 266.7468, 200.0, 305.0, 266.75]","[(3, 0.0, 0.00075), (6, 0.020050000000000002, 0.0034), (8, 0.0, 0.0033777777777777773), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10925), (16099, 51.87995000000001, 6.186599999999999), (32204, 58.2, 11.63662222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
71,"[32.98585256887565, 31.473710195013577, 59.95903420023586, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[740.8721381283449, 1571.2468060557483, 6143.914220894127, 0, 0, 0]","[3288.127861871655, 6530.7531939442515, 9967.085779105873, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1329, 2550, 9660, 0, 0, 0]","[113.59346666666666, 825.7516, 291.9396, 0, 0, 0]","[0.020666666666666667, 0.0033333333333333335, 0.10053333333333334, 0, 0, 0]","[0.020399999999999998, 0.0008, 0.005333333333333333, 0, 0, 0]","[4181.406533333334, 16354.2484, 34068.0604, 4295, 17180, 34360]","[371.97933333333333, 359.99666666666667, 376.4394666666667, 372.0, 360.0, 376.54]","[199.9796, 304.9992, 266.74466666666666, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0017555555555555556), (3, 0.015133333333333334, 0.0013888888888888887), (8, 0.04615, 0.018483333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108244444444443), (16102, 51.884866666666674, 6.18861111111111), (32204, 58.153850000000006, 11.621516666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
72,"[33.03549267808389, 31.955072821525548, 60.374899137235424, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1022.5256768892893, 1914.1251999261146, 4646.464221073453, 0, 0, 0]","[3006.4743231107104, 6187.874800073885, 11464.535778926547, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1331, 2589, 9727, 0, 0, 0]","[118.22413333333334, 721.4179999999999, 317.28, 0, 0, 0]","[0.020666666666666667, 0.004933333333333333, 0.6129333333333334, 0, 0, 0]","[0.021333333333333333, 0.013333333333333332, 0.006133333333333333, 0, 0, 0]","[4176.775866666667, 16458.582, 34042.72, 4295, 17180, 34360]","[371.97933333333333, 359.9950666666667, 375.9270666666667, 372.0, 360.0, 376.54]","[199.97866666666667, 304.9866666666667, 266.7438666666667, 200.0, 305.0, 266.75]","[(3, 1.666666666666667e-05, 0.0016055555555555554), (4, 0.01145, 0.0011277777777777781), (7, 0.003, 0.06317222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09998333333333, 10.108394444444444), (16101, 51.88855, 6.188872222222222), (32205, 58.197, 11.576827777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
73,"[51.352692975924555, 31.955072821525548, 37.58922475327416, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[251.15514745673997, 782.6690916395479, 2809.436793395064, 0, 0, 0]","[3777.84485254326, 7319.330908360452, 13301.563206604937, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2069, 2589, 6056, 0, 0, 0]","[234.44173333333333, 964.3389333333334, 165.23666666666662, 0, 0, 0]","[0.030400000000000003, 0.003466666666666667, 0.4332, 0, 0, 0]","[0.022000000000000002, 0.0006666666666666666, 0.011066666666666666, 0, 0, 0]","[4060.558266666667, 16215.661066666667, 34194.763333333336, 4295, 17180, 34360]","[371.9696, 359.99653333333333, 376.1068, 372.0, 360.0, 376.54]","[199.978, 304.9993333333333, 266.7389333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0027555555555555554), (4, 0.015333333333333336, 0.0009), (4, 0.0002833333333333333, 0.09407222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107244444444444), (16101, 51.884666666666675, 6.1891), (32208, 58.19971666666667, 11.545927777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
74,"[28.865723504591713, 54.94939521105899, 44.485134380237106, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[426.67913363334486, 3376.284174421311, 3054.608628262828, 0, 0, 0]","[3602.320866366655, 4725.715825578689, 13056.391371737172, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1163, 4452, 7167, 0, 0, 0]","[45.7864, 74.27133333333333, 144.2656, 0, 0, 0]","[0.017066666666666667, 0.0, 0.444, 0, 0, 0]","[0.0041333333333333335, 0.002, 0.0036000000000000003, 0, 0, 0]","[4249.2136, 17105.728666666666, 34215.7344, 4295, 17180, 34360]","[371.98293333333334, 360.0, 376.096, 372.0, 360.0, 376.54]","[199.99586666666667, 304.998, 266.7464, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0012166666666666665), (10, 0.0, 0.0004722222222222222), (5, 0.0, 0.05485555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108783333333333), (16095, 51.900000000000006, 6.189527777777777), (32207, 58.2, 11.585144444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
75,"[20.997766195085628, 55.66526783510244, 36.03128297436534, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[828.0972716592751, 3293.6666774425885, 2647.7836930219532, 0, 0, 0]","[3200.902728340725, 4808.3333225574115, 13463.216306978047, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[846, 4510, 5805, 0, 0, 0]","[23.41533333333333, 2487.307066666667, 19.921866666666666, 0, 0, 0]","[0.008, 0.0016, 0.112, 0, 0, 0]","[0.004, 0.004266666666666667, 0.10933333333333331, 0, 0, 0]","[4271.584666666667, 14692.692933333332, 34340.078133333336, 4295, 17180, 34360]","[371.992, 359.9984, 376.428, 372.0, 360.0, 376.54]","[199.996, 304.9957333333333, 266.6406666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.00016111111111111108), (8, 0.0, 0.0005444444444444444), (4, 0.0, 0.0014777777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109838888888888), (16097, 51.900000000000006, 6.189455555555555), (32208, 58.2, 11.638522222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
76,"[40.48150905931993, 41.89089113799062, 28.793991682701257, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1603.354991985626, 944.4846645042269, 3695.1249763181486, 0, 0, 0]","[2425.645008014374, 7157.515335495773, 12415.875023681852, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1631, 3394, 4639, 0, 0, 0]","[276.7335999999999, 2420.8964, 180.70333333333332, 0, 0, 0]","[0.008933333333333333, 0.0004, 0.10679999999999999, 0, 0, 0]","[0.0068000000000000005, 0.0021333333333333334, 0.10426666666666667, 0, 0, 0]","[4018.2664, 14759.1036, 34179.29666666667, 4295, 17180, 34360]","[371.99106666666665, 359.9996, 376.4332, 372.0, 360.0, 376.54]","[199.9932, 304.99786666666665, 266.64573333333334, 200.0, 305.0, 266.75]","[(8, 0.0705, 0.025794444444444443), (5, 1.666666666666667e-05, 0.0005944444444444444), (3, 0.0, 0.0015666666666666663), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.0295, 10.084205555555554), (16100, 51.89998333333334, 6.189405555555555), (32209, 58.2, 11.638433333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
77,"[54.30627947381485, 13.280671439150826, 56.42728570541866, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[1502.919271084968, 0, 6215.412787092053, 0, 0, 0]","[2526.080728915032, 8102, 9895.587212907947, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2188, 1076, 9091, 0, 0, 0]","[285.55879999999996, 2035.634133333333, 311.25013333333334, 0, 0, 0]","[0.007866666666666666, 0.0, 0.10733333333333332, 0, 0, 0]","[0.006133333333333334, 0.0018666666666666664, 0.10519999999999997, 0, 0, 0]","[4009.4412, 15144.365866666667, 34048.749866666665, 4295, 17180, 34360]","[371.99213333333336, 360.0, 376.4326666666667, 372.0, 360.0, 376.54]","[199.99386666666666, 304.9981333333333, 266.6448, 200.0, 305.0, 266.75]","[(11, 1.666666666666667e-05, 0.0009055555555555557), (1, 0.04548333333333333, 0.0161), (6, 0.0, 0.007422222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.09998333333333, 10.109094444444445), (16104, 51.85451666666667, 6.1739), (32206, 58.2, 11.632577777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
78,"[55.10052122114668, 11.972352505554184, 63.3231953323816, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[734.962619870119, 960.3441183327393, 5739.79544331923, 0, 0, 0]","[3294.037380129881, 7141.6558816672605, 10371.20455668077, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2220, 970, 10202, 0, 0, 0]","[200.53533333333334, 29.3588, 351.7950666666667, 0, 0, 0]","[0.00013333333333333337, 0.0004, 0.10893333333333333, 0, 0, 0]","[0.0030666666666666668, 0.0012, 0.10840000000000001, 0, 0, 0]","[4094.4646666666667, 17150.6412, 34008.204933333334, 4295, 17180, 34360]","[371.99986666666666, 359.9996, 376.4310666666667, 372.0, 360.0, 376.54]","[199.99693333333335, 304.9988, 266.6416, 200.0, 305.0, 266.75]","[(11, 0.0, 0.0007555555555555558), (1, 0.0, 0.000988888888888889), (7, 1.666666666666667e-05, 0.004033333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.109244444444444), (16104, 51.900000000000006, 6.18901111111111), (32205, 58.199983333333336, 11.635966666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
79,"[43.931496649292626, 40.75536904468033, 47.234808515920804, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[502.70379551894536, 2578.262850329857, 1330.8480150536827, 0, 0, 0]","[3526.2962044810547, 5523.7371496701435, 14780.151984946317, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1770, 3302, 7610, 0, 0, 0]","[1115.5066666666667, 92.274, 357.7376, 0, 0, 0]","[9.612, 0.23906666666666668, 0.009333333333333332, 0, 0, 0]","[0.04986666666666668, 0.21639999999999998, 0.0004, 0, 0, 0]","[3179.4933333333333, 17087.726, 34002.2624, 4295, 17180, 34360]","[362.388, 359.76093333333336, 376.53066666666666, 372.0, 360.0, 376.54]","[199.95013333333333, 304.7836, 266.7496, 200.0, 305.0, 266.75]","[(6, 1.666666666666667e-05, 0.005877777777777778), (3, 0.0, 0.004677777777777778), (5, 0.0, 0.007), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.104122222222221), (16102, 51.900000000000006, 6.185322222222222), (32207, 58.2, 11.633), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
80,"[26.681558699429136, 62.65119723525056, 19.5953075538452, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[1030.2048117538334, 1488.8926083978379, 0, 0, 0, 0]","[2998.7951882461666, 6613.107391602162, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1075, 5076, 3157, 0, 0, 0]","[1542.8031999999998, 3439.3264000000004, 16.7772, 0, 0, 0]","[6.635733333333333, 1.594266666666667, 0.0088, 0, 0, 0]","[0.061066666666666665, 0.024933333333333335, 0.0, 0, 0, 0]","[2752.1968, 13740.6736, 34343.2228, 4295, 17180, 34360]","[365.36426666666665, 358.40573333333333, 376.5312, 372.0, 360.0, 376.54]","[199.93893333333332, 304.9750666666667, 266.75, 200.0, 305.0, 266.75]","[(2, 0.0, 0.014694444444444444), (8, 0.0, 0.004988888888888888), (2, 0.0, 0.00105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.095305555555555), (16097, 51.900000000000006, 6.185011111111111), (32210, 58.2, 11.63895), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
81,"[37.10598163315959, 21.895828190570228, 48.302402085531625, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[870.19749979067, 593.6732021674471, 4444.574268921704, 0, 0, 0]","[3158.80250020933, 7508.326797832553, 11666.425731078296, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1495, 1774, 7782, 0, 0, 0]","[1609.2993333333334, 3010.110266666667, 698.6994666666667, 0, 0, 0]","[8.9656, 0.18346666666666664, 0.010799999999999999, 0, 0, 0]","[0.09973333333333333, 0.0036, 0.0012000000000000001, 0, 0, 0]","[2685.7006666666666, 14169.889733333333, 33661.300533333335, 4295, 17180, 34360]","[363.0344, 359.8165333333333, 376.5292, 372.0, 360.0, 376.54]","[199.90026666666665, 304.9964, 266.7488, 200.0, 305.0, 266.75]","[(4, 0.00036666666666666667, 0.005322222222222222), (5, 0.0, 6.666666666666667e-05), (4, 0.0, 0.0034), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09963333333333, 10.104677777777777), (16100, 51.900000000000006, 6.189933333333332), (32208, 58.2, 11.6366), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
82,"[35.740878629932986, 22.809182917798072, 59.24523617404258, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[655.7964205997799, 1175.8241115691053, 6449.308947880636, 0, 0, 0]","[3373.20357940022, 6926.175888430895, 9661.691052119364, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1440, 1848, 9545, 0, 0, 0]","[682.096, 3031.0825333333337, 3081.762133333333, 0, 0, 0]","[1.2904, 0.018666666666666665, 0.0172, 0, 0, 0]","[0.0096, 0.024666666666666667, 0.005333333333333332, 0, 0, 0]","[3612.904, 14148.917466666666, 31278.237866666666, 4295, 17180, 34360]","[370.7096, 359.98133333333334, 376.5228, 372.0, 360.0, 376.54]","[199.9904, 304.9753333333333, 266.74466666666666, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0005055555555555555), (6, 1.666666666666667e-05, 0.0005222222222222222), (5, 0.0, 0.003483333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109494444444444), (16099, 51.89998333333334, 6.189477777777777), (32207, 58.2, 11.636516666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
83,"[38.123603871928516, 36.645272772155025, 59.24523617404258, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[452.02184410195173, 2104.3225781906226, 3438.9985243590636, 0, 0, 0]","[3576.9781558980485, 5997.677421809378, 12672.001475640936, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1536, 2969, 9545, 0, 0, 0]","[547.9653333333335, 2787.8126666666667, 3221.9218666666666, 0, 0, 0]","[1.1478666666666666, 0.027333333333333334, 0.010266666666666667, 0, 0, 0]","[0.3658666666666667, 0.02386666666666666, 0.007866666666666666, 0, 0, 0]","[3747.0346666666665, 14392.187333333333, 31138.078133333333, 4295, 17180, 34360]","[370.8521333333333, 359.97266666666667, 376.52973333333335, 372.0, 360.0, 376.54]","[199.63413333333332, 304.97613333333334, 266.74213333333336, 200.0, 305.0, 266.75]","[(4, 0.0, 0.004033333333333334), (7, 1.666666666666667e-05, 0.0015333333333333334), (5, 0.0, 0.003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.105966666666665), (16098, 51.89998333333334, 6.188466666666666), (32207, 58.2, 11.636999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
84,"[34.97145693720526, 48.07454949395211, 36.62714915275277, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[904.4130067683343, 2343.2018485465846, 1135.5979072025643, 0, 0, 0]","[3124.5869932316655, 5758.798151453415, 14975.402092797436, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1409, 3895, 5901, 0, 0, 0]","[911.5608, 2583.6889333333334, 2958.3804, 0, 0, 0]","[0.04813333333333332, 0.028666666666666667, 0.08733333333333333, 0, 0, 0]","[0.053466666666666676, 0.050133333333333335, 0.021733333333333334, 0, 0, 0]","[3383.4392, 14596.311066666667, 31401.619599999998, 4295, 17180, 34360]","[371.95186666666666, 359.97133333333335, 376.4526666666667, 372.0, 360.0, 376.54]","[199.94653333333332, 304.94986666666665, 266.7282666666667, 200.0, 305.0, 266.75]","[(2, 0.0, 0.004544444444444445), (8, 0.06103333333333333, 0.013855555555555555), (4, 0.0, 0.0014833333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.105455555555555), (16097, 51.83896666666667, 6.176144444444444), (32208, 58.2, 11.638516666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
