interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
64,"[41.94589228096302, 36.904468032584546, 55.446589286822665, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[474.53904722084934, 2052.350160797205, 1757.469369889886, 0, 0, 0]","[3554.460952779151, 6049.649839202795, 14353.530630110114, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1690, 2990, 8933, 0, 0, 0]","[74.79560000000001, 1367.1646666666668, 2315.2549333333327, 0, 0, 0]","[0.0, 38.01306666666667, 0.027733333333333332, 0, 0, 0]","[0.0, 4.9766666666666675, 0.0018666666666666666, 0, 0, 0]","[4220.2044, 15812.835333333333, 32044.745066666666, 4295, 17180, 34360]","[372.0, 321.98693333333335, 376.5122666666667, 372.0, 360.0, 376.54]","[200.0, 300.0233333333333, 266.7481333333333, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0008500000000000001), (8, 0.0, 0.005977777777777778), (7, 0.0, 0.0032722222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10915), (16097, 51.900000000000006, 6.184022222222222), (32205, 58.2, 11.636727777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
65,"[27.64954082898982, 47.76598370772649, 24.47396188939234, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[326.6969582117346, 1882.997337051162, 3930.9563447835617, 0, 0, 0]","[3702.3030417882655, 6219.002662948838, 12180.04365521644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1114, 3870, 3943, 0, 0, 0]","[102.75826666666666, 835.3617333333334, 248.86146666666667, 0, 0, 0]","[0.014533333333333332, 32.233200000000004, 0.009199999999999998, 0, 0, 0]","[0.009466666666666667, 5.1636, 0.00026666666666666673, 0, 0, 0]","[4192.241733333333, 16344.638266666667, 34111.13853333333, 4295, 17180, 34360]","[371.98546666666664, 327.7668, 376.5308, 372.0, 360.0, 376.54]","[199.99053333333333, 299.8364, 266.7497333333333, 200.0, 305.0, 266.75]","[(4, 0.0009166666666666666, 0.00545), (9, 0.0, 0.00345), (3, 0.0, 0.002744444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09908333333333, 10.10455), (16096, 51.900000000000006, 6.1865499999999995), (32209, 58.2, 11.637255555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
66,"[30.35492678083892, 45.3468279437176, 34.90162001117249, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[795.6553627695489, 699.8515467508195, 3262.9011579077523, 0, 0, 0]","[3233.344637230451, 7402.14845324918, 12848.098842092248, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1223, 3674, 5623, 0, 0, 0]","[195.7336, 120.84386666666667, 234.88026666666664, 0, 0, 0]","[0.023466666666666667, 0.017066666666666667, 0.018533333333333332, 0, 0, 0]","[0.011066666666666667, 0.007333333333333334, 0.0006666666666666668, 0, 0, 0]","[4099.2664, 17059.156133333334, 34125.11973333333, 4295, 17180, 34360]","[371.97653333333335, 359.98293333333334, 376.5214666666667, 372.0, 360.0, 376.54]","[199.98893333333334, 304.99266666666665, 266.7493333333333, 200.0, 305.0, 266.75]","[(3, 0.0, 0.004666666666666666), (10, 0.0, 0.0009222222222222223), (4, 0.0, 0.0037277777777777786), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.105333333333332), (16095, 51.900000000000006, 6.1890777777777775), (32208, 58.2, 11.636272222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
67,"[40.40704889550757, 11.577388299185385, 64.91217180808142, 0.0, 0.0, 0.0]","[3, 1, 5, 0, 0, 0]","[756.6091716982382, 673.5579985851256, 6581.433914318151, 0, 0, 0]","[3272.3908283017618, 7428.4420014148745, 9529.566085681849, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1628, 938, 10458, 0, 0, 0]","[2692.7418666666663, 15.99, 227.8892, 0, 0, 0]","[0.2092, 0.003466666666666667, 0.027466666666666667, 0, 0, 0]","[0.0132, 0.0036, 0.0004000000000000001, 0, 0, 0]","[1602.2581333333337, 17164.01, 34132.1108, 4295, 17180, 34360]","[371.7908, 359.99653333333333, 376.51253333333335, 372.0, 360.0, 376.54]","[199.9868, 304.9964, 266.7496, 200.0, 305.0, 266.75]","[(5, 0.0, 0.004083333333333333), (3, 0.0, 9.444444444444444e-05), (9, 0.0, 0.004483333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.105916666666666), (16102, 51.900000000000006, 6.189905555555555), (32203, 58.2, 11.635516666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
68,"[40.23330851327873, 24.166872377190817, 64.91217180808142, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[979.6879615614707, 1774.4647099249169, 1161.2390325445572, 0, 0, 0]","[3049.3120384385293, 6327.535290075083, 14949.760967455442, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1621, 1958, 10458, 0, 0, 0]","[3330.2756, 35.47573333333333, 355.11560000000003, 0, 0, 0]","[0.009866666666666666, 0.013466666666666667, 0.027733333333333336, 0, 0, 0]","[0.0018666666666666669, 0.004266666666666667, 0.0006666666666666669, 0, 0, 0]","[964.7244000000001, 17144.524266666667, 34004.8844, 4295, 17180, 34360]","[371.99013333333335, 359.98653333333334, 376.5122666666667, 372.0, 360.0, 376.54]","[199.99813333333333, 304.9957333333333, 266.7493333333333, 200.0, 305.0, 266.75]","[(7, 0.12083333333333332, 0.0031777777777777776), (4, 0.0, 0.001177777777777778), (9, 0.0, 0.004755555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 66.97916666666666, 10.106822222222222), (16101, 51.900000000000006, 6.188822222222222), (32203, 58.2, 11.635244444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
69,"[47.40630429386945, 36.15156751419403, 10.446278939854757, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[694.3373387380856, 1951.873786775539, 0, 0, 0, 0]","[3334.6626612619143, 6150.126213224461, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1910, 2929, 1683, 0, 0, 0]","[672.4845333333332, 85.89373333333333, 0.0, 0, 0, 0]","[0.009866666666666666, 0.0136, 0.0088, 0, 0, 0]","[0.00013333333333333337, 0.0052, 0.00013333333333333337, 0, 0, 0]","[3622.5154666666667, 17094.106266666666, 34360.0, 4295, 17180, 34360]","[371.99013333333335, 359.9864, 376.5312, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9948, 266.74986666666666, 200.0, 305.0, 266.75]","[(7, 0.03961666666666667, 0.002438888888888889), (5, 0.0, 0.002111111111111111), (2, 0.0, 0.0008444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.06038333333333, 10.10756111111111), (16100, 51.900000000000006, 6.187888888888889), (32210, 58.2, 11.639155555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
70,"[35.34375775626707, 50.97506788447297, 12.420085655763142, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[525.6255154261138, 2885.645671348031, 2001.543193618997, 0, 0, 0]","[3503.374484573886, 5216.354328651969, 14109.456806381004, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1424, 4130, 2001, 0, 0, 0]","[123.03160000000001, 342.53333333333336, 82.48733333333331, 0, 0, 0]","[0.0036, 0.018133333333333335, 0.00013333333333333337, 0, 0, 0]","[0.0004, 0.0044, 0.00013333333333333337, 0, 0, 0]","[4171.9684, 16837.466666666667, 34277.51266666667, 4295, 17180, 34360]","[371.9964, 359.9818666666667, 376.5398666666667, 372.0, 360.0, 376.54]","[199.9996, 304.9956, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0005666666666666667), (8, 0.04601666666666666, 0.020155555555555555), (3, 0.00065, 0.00020555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109433333333333), (16097, 51.85398333333334, 6.169844444444444), (32209, 58.19935, 11.639794444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
71,"[28.96500372300819, 49.00024685262898, 29.234684377133636, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[684.3223713629319, 860.8075397068225, 2708.859478712651, 0, 0, 0]","[3344.677628637068, 7241.192460293178, 13402.140521287349, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1167, 3970, 4710, 0, 0, 0]","[248.86133333333333, 306.0076, 352.3196, 0, 0, 0]","[0.013066666666666667, 0.050666666666666665, 0.006666666666666666, 0, 0, 0]","[0.0005333333333333334, 0.04586666666666666, 0.002533333333333333, 0, 0, 0]","[4046.1386666666667, 16873.9924, 34007.6804, 4295, 17180, 34360]","[371.98693333333335, 359.94933333333336, 376.53333333333336, 372.0, 360.0, 376.54]","[199.99946666666668, 304.95413333333335, 266.74746666666664, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0017), (10, 0.0, 0.002472222222222222), (6, 0.0, 0.0007222222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.1083), (16095, 51.900000000000006, 6.1875277777777775), (32206, 58.2, 11.639277777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
72,"[40.655249441548776, 10.614663046161441, 49.9968965303209, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[267.6050494897803, 389.2789080065877, 6308.637865021206, 0, 0, 0]","[3761.3949505102196, 7712.721091993412, 9802.362134978794, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1638, 860, 8055, 0, 0, 0]","[176.24693333333335, 8.912, 793.8573333333334, 0, 0, 0]","[0.0132, 0.03813333333333333, 0.016133333333333333, 0, 0, 0]","[0.0004, 0.037066666666666664, 0.0030666666666666663, 0, 0, 0]","[4118.753066666666, 17171.088, 33566.14266666667, 4295, 17180, 34360]","[371.9868, 359.96186666666665, 376.52386666666666, 372.0, 360.0, 376.54]","[199.9996, 304.96293333333335, 266.74693333333335, 200.0, 305.0, 266.75]","[(5, 0.0, 0.001488888888888889), (3, 0.0, 0.0), (11, 0.0, 0.00205), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10851111111111), (16102, 51.900000000000006, 6.1899999999999995), (32201, 58.2, 11.637949999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
73,"[28.44378257632167, 41.2367316711923, 49.9968965303209, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[630.8641912186804, 1927.1735347378083, 4052.8907522697227, 0, 0, 0]","[3398.1358087813196, 6174.826465262192, 12058.109247730277, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1146, 3341, 8055, 0, 0, 0]","[71.91346666666665, 315.44453333333325, 622.066, 0, 0, 0]","[0.0018666666666666664, 0.0848, 0.015866666666666668, 0, 0, 0]","[0.00013333333333333337, 0.047066666666666666, 0.0028, 0, 0, 0]","[4223.086533333333, 16864.55546666667, 33737.934, 4295, 17180, 34360]","[371.9981333333333, 359.9152, 376.52413333333334, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9529333333333, 266.7472, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0007277777777777779), (6, 0.0032333333333333337, 0.001238888888888889), (11, 0.0, 0.0018888888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109272222222222), (16099, 51.89676666666667, 6.188761111111111), (32201, 58.2, 11.63811111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
74,"[26.756018863241497, 44.556899530980004, 45.161690770281176, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[934.1600072161202, 1904.440988315836, 1626.0301554285925, 0, 0, 0]","[3094.83999278388, 6197.559011684164, 14484.969844571408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1078, 3610, 7276, 0, 0, 0]","[146.10026666666667, 3437.9281333333342, 352.5824, 0, 0, 0]","[0.023866666666666668, 0.009600000000000001, 0.018533333333333332, 0, 0, 0]","[0.023333333333333327, 0.0018666666666666669, 0.00013333333333333337, 0, 0, 0]","[4148.899733333334, 13742.071866666665, 34007.4176, 4295, 17180, 34360]","[371.97613333333334, 359.9904, 376.5214666666667, 372.0, 360.0, 376.54]","[199.97666666666666, 304.9981333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0013555555555555556), (5, 1.666666666666667e-05, 0.0012000000000000001), (10, 1.666666666666667e-05, 0.0024333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108644444444444), (16100, 51.89998333333334, 6.1888), (32202, 58.199983333333336, 11.637566666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
75,"[41.921072226358895, 29.128610219698842, 25.30569176339147, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[893.9662507912369, 1195.705287231691, 1929.1756166240234, 0, 0, 0]","[3135.033749208763, 6906.294712768309, 14181.824383375977, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1689, 2360, 4077, 0, 0, 0]","[202.19706666666667, 2397.7416, 268.4352, 0, 0, 0]","[0.024666666666666667, 0.0088, 1.0716, 0, 0, 0]","[0.022399999999999996, 0.0013333333333333333, 0.8749333333333331, 0, 0, 0]","[4092.8029333333334, 14782.2584, 34091.5648, 4295, 17180, 34360]","[371.9753333333333, 359.9912, 375.46840000000003, 372.0, 360.0, 376.54]","[199.9776, 304.9986666666667, 265.87506666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0014666666666666667), (4, 0.0, 0.0008944444444444445), (3, 0.0, 0.0024999999999999996), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108533333333332), (16101, 51.900000000000006, 6.189105555555555), (32209, 58.2, 11.6375), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
76,"[35.86497890295359, 26.771167612935077, 25.994662032151943, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[653.3874822008522, 699.8515467508195, 2086.322616089701, 0, 0, 0]","[3375.612517799148, 7402.14845324918, 14024.677383910299, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1445, 2169, 4188, 0, 0, 0]","[171.7888, 106.16666666666666, 218.10360000000003, 0, 0, 0]","[0.022666666666666665, 0.012, 0.0096, 0, 0, 0]","[0.023733333333333332, 0.0033333333333333335, 0.0006666666666666666, 0, 0, 0]","[4123.2112, 17073.833333333332, 34141.8964, 4295, 17180, 34360]","[371.9773333333333, 359.988, 376.53040000000004, 372.0, 360.0, 376.54]","[199.97626666666667, 304.99666666666667, 266.7493333333333, 200.0, 305.0, 266.75]","[(5, 0.0006666666666666666, 0.00115), (5, 0.0, 0.0009166666666666666), (3, 0.0, 0.006911111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09933333333333, 10.108849999999999), (16100, 51.900000000000006, 6.189083333333333), (32209, 58.2, 11.633088888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
77,"[39.29014643832217, 22.438903974327324, 25.038793370988767, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[382.88732801202605, 1553.4446528528797, 1645.2825219566423, 0, 0, 0]","[3646.112671987974, 6548.55534714712, 14465.717478043358, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1583, 1818, 4034, 0, 0, 0]","[160.25599999999997, 67.36933333333334, 408.2452, 0, 0, 0]","[0.0024000000000000002, 0.03506666666666667, 0.009466666666666667, 0, 0, 0]","[0.0021333333333333334, 0.03546666666666667, 0.0014666666666666667, 0, 0, 0]","[4134.744, 17112.630666666668, 33951.7548, 4295, 17180, 34360]","[371.9976, 359.9649333333333, 376.5305333333334, 372.0, 360.0, 376.54]","[199.99786666666665, 304.96453333333335, 266.74853333333334, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0002666666666666667), (6, 0.0, 0.00908888888888889), (2, 1.666666666666667e-05, 0.0035555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109733333333333), (16099, 51.900000000000006, 6.180911111111111), (32210, 58.199983333333336, 11.636444444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
78,"[21.39488706875155, 44.24833374475438, 11.011110421451182, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[352.61113105048065, 3150.454504401884, 1756.2428877318737, 0, 0, 0]","[3676.3888689495193, 4951.545495598116, 14354.757112268126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[862, 3585, 1774, 0, 0, 0]","[144.702, 620.2288000000001, 50.3316, 0, 0, 0]","[0.00013333333333333337, 0.018000000000000002, 0.0092, 0, 0, 0]","[0.0009333333333333333, 0.008400000000000001, 0.0, 0, 0, 0]","[4150.298, 16559.7712, 34309.6684, 4295, 17180, 34360]","[371.99986666666666, 359.982, 376.5308, 372.0, 360.0, 376.54]","[199.99906666666666, 304.9916, 266.75, 200.0, 305.0, 266.75]","[(2, 0.0013, 0.00035), (10, 0.0, 0.007583333333333333), (1, 0.0, 0.0010222222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.0987, 10.10965), (16095, 51.900000000000006, 6.182416666666666), (32211, 58.2, 11.638977777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
79,"[22.065028543062795, 58.02271044186621, 11.011110421451182, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[841.1295221018238, 1872.6702746356991, 0, 0, 0, 0]","[3187.8704778981764, 6229.329725364301, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[889, 4701, 1774, 0, 0, 0]","[167.4212, 524.1965333333334, 106.2556, 0, 0, 0]","[0.0004, 0.017866666666666666, 0.008933333333333333, 0, 0, 0]","[0.00013333333333333337, 0.01, 0.00013333333333333337, 0, 0, 0]","[4127.5788, 16655.803466666668, 34253.7444, 4295, 17180, 34360]","[371.9996, 359.9821333333333, 376.5310666666667, 372.0, 360.0, 376.54]","[199.99986666666666, 304.99, 266.74986666666666, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0011555555555555557), (13, 0.0, 0.0022333333333333333), (1, 0.0, 0.0011111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108844444444443), (16092, 51.900000000000006, 6.187766666666666), (32211, 58.2, 11.638888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
80,"[36.808140977910156, 23.67316711922982, 43.25616038731302, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1449.9996494426055, 563.2678341234054, 5619.984082022611, 0, 0, 0]","[2579.0003505573945, 7538.732165876595, 10491.01591797739, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1483, 1918, 6969, 0, 0, 0]","[193.63426666666666, 640.3294666666666, 195.73399999999998, 0, 0, 0]","[0.0004, 0.0, 0.027733333333333332, 0, 0, 0]","[0.0008, 0.002, 0.0005333333333333335, 0, 0, 0]","[4101.365733333333, 16539.670533333334, 34164.266, 4295, 17180, 34360]","[371.9996, 360.0, 376.5122666666667, 372.0, 360.0, 376.54]","[199.9992, 304.998, 266.74946666666665, 200.0, 305.0, 266.75]","[(5, 0.00065, 0.0015888888888888888), (6, 0.0, 0.0012166666666666667), (6, 0.0, 0.003638888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.10841111111111), (16099, 51.900000000000006, 6.188783333333332), (32206, 58.2, 11.63636111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
81,"[54.05807892777364, 13.774376697111823, 58.86040593383402, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[1053.285011359297, 0, 8458.884618556845, 0, 0, 0]","[2975.7149886407033, 8102, 7652.115381443155, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2178, 1116, 9483, 0, 0, 0]","[209.3610666666667, 0.0, 190.1416, 0, 0, 0]","[0.00013333333333333337, 0.0, 0.037333333333333336, 0, 0, 0]","[0.00013333333333333337, 0.002, 0.00026666666666666673, 0, 0, 0]","[4085.638933333333, 17180.0, 34169.8584, 4295, 17180, 34360]","[371.99986666666666, 360.0, 376.5026666666667, 372.0, 360.0, 376.54]","[199.99986666666666, 304.998, 266.7497333333333, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0014500000000000001), (3, 0.0, 1.1111111111111112e-05), (8, 0.0, 0.004833333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10855), (16102, 51.900000000000006, 6.189988888888888), (32204, 58.2, 11.635166666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
82,"[45.793000744601635, 23.586768699086647, 66.68735646452734, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1186.035337665291, 1521.4836239797187, 2284.739219030679, 0, 0, 0]","[2842.964662334709, 6580.516376020281, 13826.260780969322, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1845, 1911, 10744, 0, 0, 0]","[420.8261333333333, 14.416133333333333, 2538.9516, 0, 0, 0]","[0.002, 0.0016, 0.037066666666666664, 0, 0, 0]","[0.0015999999999999999, 0.0016, 0.0024000000000000007, 0, 0, 0]","[3874.1738666666665, 17165.583866666668, 31821.0484, 4295, 17180, 34360]","[371.998, 359.9984, 376.5029333333334, 372.0, 360.0, 376.54]","[199.9984, 304.9984, 266.7476, 200.0, 305.0, 266.75]","[(6, 0.0, 0.029422222222222225), (6, 0.0, 0.00039444444444444444), (11, 0.0032, 0.005755555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.080577777777778), (16099, 51.900000000000006, 6.189605555555555), (32201, 58.1968, 11.634244444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
83,"[49.34226855299082, 40.681313255986176, 25.560176277077773, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1390.5611859190967, 2095.097327299864, 1392.7419302419803, 0, 0, 0]","[2638.4388140809033, 6006.9026727001365, 14718.25806975802, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1988, 3296, 4118, 0, 0, 0]","[328.552, 84.31973333333335, 2085.9661333333333, 0, 0, 0]","[0.010933333333333333, 0.0013333333333333333, 0.0092, 0, 0, 0]","[0.0006666666666666668, 0.0005333333333333334, 0.0014666666666666665, 0, 0, 0]","[3966.448, 17095.680266666666, 32274.033866666665, 4295, 17180, 34360]","[371.98906666666664, 359.9986666666667, 376.5308, 372.0, 360.0, 376.54]","[199.99933333333334, 304.99946666666665, 266.74853333333334, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0028666666666666667), (8, 0.0, 0.0010777777777777778), (5, 0.0, 0.0011722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107133333333334), (16097, 51.900000000000006, 6.188922222222222), (32207, 58.2, 11.638827777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
84,"[62.52171754777861, 29.202666008392992, 23.282229532617464, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[451.83259181833955, 1184.3731806464255, 1121.049999618947, 0, 0, 0]","[3577.1674081816604, 6917.626819353574, 14989.950000381054, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2519, 2366, 3751, 0, 0, 0]","[710.932, 79.6896, 2533.358533333333, 0, 0, 0]","[0.017866666666666666, 0.0010666666666666667, 1.0628, 0, 0, 0]","[0.013066666666666667, 0.0022666666666666664, 0.8765333333333332, 0, 0, 0]","[3584.068, 17100.3104, 31826.641466666668, 4295, 17180, 34360]","[371.9821333333333, 359.99893333333335, 375.47720000000004, 372.0, 360.0, 376.54]","[199.98693333333333, 304.9977333333333, 265.8734666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.003683333333333333), (5, 0.0, 0.00315), (4, 0.0, 0.0016666666666666661), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.106316666666666), (16100, 51.900000000000006, 6.18685), (32208, 58.2, 11.638333333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
