interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
63,"[48.52320675105485, 50.419649469266844, 0.0, 0.0, 0.0, 0.0]","[3, 4, 0, 0, 0, 0]","[424.2092031852845, 2055.833327915976, 0, 0, 0, 0]","[3604.7907968147156, 6046.166672084024, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1955, 4085, 0, 0, 0, 0]","[493.0901333333333, 838.8582666666667, 0, 0, 0, 0]","[0.002133333333333334, 15.328133333333334, 0, 0, 0, 0]","[0.0022666666666666673, 4.984533333333333, 0, 0, 0, 0]","[3801.909866666667, 16341.141733333334, 34360, 4295, 17180, 34360]","[371.99786666666665, 344.6718666666667, 376.54, 372.0, 360.0, 376.54]","[199.99773333333334, 300.01546666666667, 266.75, 200.0, 305.0, 266.75]","[(4, 0.05473333333333333, 0.019661111111111112), (9, 0.0, 0.017522222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.04526666666666, 10.090338888888889), (16096, 51.900000000000006, 6.172477777777777), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
64,"[29.535864978902953, 51.01209577882004, 30.147104462789397, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[793.4910176405784, 1560.9973124017088, 4452.347687672324, 0, 0, 0]","[3235.5089823594217, 6541.002687598291, 11658.652312327675, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1190, 4133, 4857, 0, 0, 0]","[490.2070666666666, 1389.7082666666668, 27.962, 0, 0, 0]","[0.0, 38.0092, 0.009066666666666666, 0, 0, 0]","[0.0, 4.972666666666667, 0.00013333333333333337, 0, 0, 0]","[3804.792933333333, 15790.291733333333, 34332.038, 4295, 17180, 34360]","[372.0, 321.9908, 376.53093333333334, 372.0, 360.0, 376.54]","[200.0, 300.02733333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(4, 0.0, 0.00030555555555555555), (11, 0.0, 0.006266666666666667), (4, 0.0, 0.0010944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109694444444443), (16094, 51.900000000000006, 6.183733333333333), (32208, 58.2, 11.638905555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
65,"[43.33581533879374, 28.37570970130832, 53.919682204704856, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[544.3301019191064, 0, 6277.495710283636, 0, 0, 0]","[3484.6698980808937, 8102, 9833.504289716364, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1746, 2299, 8687, 0, 0, 0]","[425.02, 778.7405333333334, 301.98906666666664, 0, 0, 0]","[12.109066666666667, 32.2192, 0.009333333333333332, 0, 0, 0]","[12.058133333333336, 5.159466666666666, 0.0021333333333333334, 0, 0, 0]","[3869.98, 16401.259466666666, 34058.01093333333, 4295, 17180, 34360]","[359.89093333333335, 327.7808, 376.53066666666666, 372.0, 360.0, 376.54]","[187.94186666666667, 299.8405333333333, 266.74786666666665, 200.0, 305.0, 266.75]","[(5, 1.666666666666667e-05, 0.00028333333333333335), (5, 0.0, 0.0022555555555555554), (8, 0.0, 0.0027888888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.109716666666666), (16100, 51.900000000000006, 6.187744444444444), (32204, 58.2, 11.63721111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
66,"[25.341275750806652, 24.561836583559614, 69.42461672149463, 0.0, 0.0, 0.0]","[2, 2, 6, 0, 0, 0]","[993.9986043401457, 1482.8903464908963, 4195.172105416224, 0, 0, 0]","[3035.001395659854, 6619.109653509104, 11915.827894583776, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1021, 1990, 11185, 0, 0, 0]","[8.9104, 2.796133333333333, 439.00173333333333, 0, 0, 0]","[0.0005333333333333334, 0.0, 1.0802666666666667, 0, 0, 0]","[0.0005333333333333334, 0.002, 0.8773333333333331, 0, 0, 0]","[4286.0896, 17177.203866666667, 33920.99826666667, 4295, 17180, 34360]","[371.99946666666665, 360.0, 375.45973333333336, 372.0, 360.0, 376.54]","[199.99946666666668, 304.998, 265.87266666666665, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0), (2, 0.0, 0.00018888888888888888), (11, 0.0, 0.0045833333333333325), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.11), (16103, 51.900000000000006, 6.18981111111111), (32201, 58.2, 11.635416666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
67,"[42.56639364606602, 24.561836583559614, 34.21885668177022, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[694.3373387380856, 1528.876096018396, 0, 0, 0, 0]","[3334.6626612619143, 6573.123903981604, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1715, 1990, 5513, 0, 0, 0]","[18.172266666666665, 5.592266666666666, 226.49200000000002, 0, 0, 0]","[0.0008, 0.0, 0.008533333333333334, 0, 0, 0]","[0.0008, 0.002, 0.0021333333333333334, 0, 0, 0]","[4276.8277333333335, 17174.407733333333, 34133.508, 4295, 17180, 34360]","[371.9992, 360.0, 376.5314666666667, 372.0, 360.0, 376.54]","[199.9992, 304.998, 266.74786666666665, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0001277777777777778), (2, 0.0, 0.00018888888888888888), (6, 0.0, 0.002011111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109872222222222), (16103, 51.900000000000006, 6.18981111111111), (32206, 58.2, 11.637988888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
68,"[34.94663688260114, 52.011848926191064, 0.0, 0.0, 0.0, 0.0]","[2, 4, 0, 0, 0, 0]","[970.7495546753596, 1926.597552022905, 0, 0, 0, 0]","[3058.25044532464, 6175.402447977095, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1408, 4214, 0, 0, 0, 0]","[44.968714285714285, 773.1474666666667, 0, 0, 0, 0]","[0.0, 0.006266666666666667, 0, 0, 0, 0]","[0.0, 0.0054666666666666665, 0, 0, 0, 0]","[4250.031285714285, 16406.852533333335, 34360, 4295, 17180, 34360]","[372.0, 359.99373333333335, 376.54, 372.0, 360.0, 376.54]","[200.0, 304.9945333333333, 266.75, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0001507936507936508), (8, 0.04546666666666667, 0.01172222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109849206349205), (16097, 51.854533333333336, 6.178277777777777), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
69,"[51.724993794986354, 38.90397432732659, 14.846998944820308, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[674.467370947671, 0, 2097.770047607016, 0, 0, 0]","[3354.532629052329, 8102, 14013.229952392983, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2084, 3152, 2392, 0, 0, 0]","[147.44686666666666, 448.78759999999994, 2.4453333333333336, 0, 0, 0]","[0.00013333333333333337, 0.007466666666666666, 0.004933333333333334, 0, 0, 0]","[0.0002666666666666667, 0.004533333333333333, 0.004933333333333334, 0, 0, 0]","[4147.553133333333, 16731.2124, 34357.55466666666, 4295, 17180, 34360]","[371.99986666666666, 359.9925333333333, 376.5350666666667, 372.0, 360.0, 376.54]","[199.99973333333332, 304.9954666666667, 266.7450666666667, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0008071428571428572), (7, 0.0006833333333333333, 0.004177777777777777), (3, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109192857142856), (16098, 51.89931666666667, 6.185822222222222), (32209, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
70,"[28.12112186646811, 21.64897556158973, 51.790702004841414, 0.0, 0.0, 0.0]","[2, 2, 4, 0, 0, 0]","[1113.2887667321265, 1562.6137997414212, 7695.075488582335, 0, 0, 0]","[2915.7112332678735, 6539.386200258579, 8415.924511417665, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1133, 1754, 8344, 0, 0, 0]","[202.0248, 2438.2864, 128.09879999999998, 0, 0, 0]","[0.009466666666666667, 0.0, 0.11346666666666667, 0, 0, 0]","[0.0004, 0.0014666666666666667, 0.11106666666666665, 0, 0, 0]","[4092.9752, 14741.7136, 34231.9012, 4295, 17180, 34360]","[371.99053333333336, 360.0, 376.42653333333334, 372.0, 360.0, 376.54]","[199.9996, 304.99853333333334, 266.63893333333334, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0016888888888888889), (5, 0.0, 0.0014722222222222222), (8, 0.0, 0.002055555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10831111111111), (16100, 51.900000000000006, 6.188527777777777), (32204, 58.2, 11.637944444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
71,"[43.78257632166791, 21.64897556158973, 51.790702004841414, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[821.0900089590052, 826.583794579006, 4816.210722812562, 0, 0, 0]","[3207.909991040995, 7275.416205420994, 11294.789277187438, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1764, 1754, 8344, 0, 0, 0]","[125.8272, 2393.5469333333335, 120.06026666666668, 0, 0, 0]","[0.009333333333333332, 0.0010666666666666667, 0.10813333333333333, 0, 0, 0]","[0.00013333333333333337, 0.0018666666666666664, 0.10573333333333335, 0, 0, 0]","[4169.1728, 14786.453066666667, 34239.93973333333, 4295, 17180, 34360]","[371.99066666666664, 359.99893333333335, 376.4318666666667, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9981333333333, 266.6442666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0017666666666666666), (5, 0.0, 0.0012833333333333332), (8, 0.0, 0.0015944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108233333333333), (16100, 51.900000000000006, 6.188716666666666), (32204, 58.2, 11.638405555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
72,"[42.367833209233055, 31.20217230313503, 47.97343429954689, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[875.4357154963958, 564.628609551674, 1774.594981083238, 0, 0, 0]","[3153.564284503604, 7537.371390448326, 14336.405018916761, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1707, 2528, 7729, 0, 0, 0]","[69.9024, 4204.088400000001, 245.36560000000003, 0, 0, 0]","[0.008933333333333333, 0.0004, 0.11639999999999999, 0, 0, 0]","[0.0, 0.0034666666666666665, 0.10479999999999998, 0, 0, 0]","[4225.0976, 12975.9116, 34114.6344, 4295, 17180, 34360]","[371.99106666666665, 359.9996, 376.4236, 372.0, 360.0, 376.54]","[200.0, 304.99653333333333, 266.6452, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0010222222222222221), (5, 0.0, 0.0008388888888888889), (8, 0.0, 0.0031666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108977777777778), (16100, 51.900000000000006, 6.189161111111111), (32204, 58.2, 11.636833333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
73,"[41.69769173492182, 33.46087385830659, 22.320153932096083, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[971.0548601937237, 1134.0075608188852, 2877.6744422605884, 0, 0, 0]","[3057.9451398062765, 6967.992439181115, 13233.325557739412, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1680, 2711, 3596, 0, 0, 0]","[150.29346666666666, 3151.3198666666667, 95.0708, 0, 0, 0]","[0.00013333333333333337, 1.5894666666666668, 0.0092, 0, 0, 0]","[0.0004, 0.035866666666666665, 0.0, 0, 0, 0]","[4144.706533333333, 14028.680133333333, 34264.9292, 4295, 17180, 34360]","[371.99986666666666, 358.4105333333333, 376.5308, 372.0, 360.0, 376.54]","[199.9996, 304.96413333333334, 266.75, 200.0, 305.0, 266.75]","[(3, 0.00065, 0.00018333333333333334), (5, 0.0, 0.0012666666666666668), (4, 0.0, 0.0010833333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09935, 10.109816666666665), (16100, 51.900000000000006, 6.1887333333333325), (32208, 58.2, 11.638916666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
74,"[37.45346239761728, 29.412490743026414, 35.62162497672398, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[664.2797253099241, 1468.3006166961977, 1510.7508426135992, 0, 0, 0]","[3364.7202746900757, 6633.699383303802, 14600.2491573864, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1509, 2383, 5739, 0, 0, 0]","[224.47986666666665, 299.19293333333326, 953.5036, 0, 0, 0]","[0.0004, 0.04413333333333333, 0.5353333333333333, 0, 0, 0]","[0.00013333333333333337, 0.0072, 0.019600000000000003, 0, 0, 0]","[4070.5201333333334, 16880.807066666668, 33406.4964, 4295, 17180, 34360]","[371.9996, 359.9558666666667, 376.0046666666667, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9928, 266.7304, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0002666666666666667), (3, 0.0032333333333333337, 0.001461111111111111), (6, 0.0, 0.010872222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109733333333333), (16102, 51.89676666666667, 6.188538888888888), (32206, 58.2, 11.629127777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
75,"[35.145197319434104, 46.50703529992594, 13.301471044627894, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[502.70379551894536, 2034.8606556679038, 0, 0, 0, 0]","[3526.2962044810547, 6067.139344332096, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1416, 3768, 2143, 0, 0, 0]","[1042.8056, 587.2004000000001, 654.3108000000001, 0, 0, 0]","[9.612, 0.009999999999999998, 0.03386666666666667, 0, 0, 0]","[0.04826666666666667, 0.0005333333333333335, 0.002133333333333334, 0, 0, 0]","[3252.1944000000003, 16592.7996, 33705.6892, 4295, 17180, 34360]","[362.388, 359.99, 376.50613333333337, 372.0, 360.0, 376.54]","[199.95173333333332, 304.99946666666665, 266.74786666666665, 200.0, 305.0, 266.75]","[(5, 0.00065, 0.005344444444444444), (5, 1.666666666666667e-05, 0.001972222222222222), (2, 0.0, 0.00023888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.104655555555555), (16100, 51.89998333333334, 6.188027777777777), (32210, 58.2, 11.63976111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
76,"[25.93695706130553, 55.35670204887681, 11.023524300167589, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[930.781866515117, 3035.3219287115903, 1774.594981083238, 0, 0, 0]","[3098.218133484883, 5066.67807128841, 14336.405018916761, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1045, 4485, 1776, 0, 0, 0]","[768.9552, 400.9018666666667, 100.6632, 0, 0, 0]","[3.846, 0.06653333333333333, 0.009333333333333334, 0, 0, 0]","[0.04986666666666666, 0.04, 0.00013333333333333337, 0, 0, 0]","[3526.0448, 16779.098133333333, 34259.3368, 4295, 17180, 34360]","[368.154, 359.9334666666667, 376.53066666666666, 372.0, 360.0, 376.54]","[199.95013333333333, 304.96, 266.74986666666666, 200.0, 305.0, 266.75]","[(4, 0.0, 0.005016666666666667), (7, 0.0014333333333333331, 0.012894444444444446), (3, 0.0, 0.0011111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.104983333333333), (16098, 51.898566666666675, 6.177105555555555), (32209, 58.2, 11.638888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
77,"[40.70488955075701, 39.94075536904468, 24.542238222332568, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1503.5571707724077, 712.8675123780805, 2786.1444648601264, 0, 0, 0]","[2525.4428292275925, 7389.13248762192, 13324.855535139874, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1640, 3236, 3954, 0, 0, 0]","[943.7164, 97.51466666666667, 355.1172, 0, 0, 0]","[7.669866666666667, 0.0006666666666666666, 0.04106666666666667, 0, 0, 0]","[0.09306666666666666, 0.0, 0.04413333333333333, 0, 0, 0]","[3351.2835999999998, 17082.485333333334, 34004.8828, 4295, 17180, 34360]","[364.3301333333333, 359.9993333333333, 376.49893333333335, 372.0, 360.0, 376.54]","[199.90693333333334, 305.0, 266.7058666666667, 200.0, 305.0, 266.75]","[(7, 0.00031666666666666665, 0.005783333333333333), (6, 0.0, 0.006955555555555555), (5, 0.0, 0.00105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09968333333333, 10.104216666666666), (16099, 51.900000000000006, 6.183044444444444), (32207, 58.2, 11.63895), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
78,"[57.97964755522462, 10.849173043692915, 50.176897771708774, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[947.3225865582729, 545.0714506520651, 5989.571104084798, 0, 0, 0]","[3081.6774134417274, 7556.928549347935, 10121.428895915202, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2336, 879, 8084, 0, 0, 0]","[1413.4777333333334, 41.24266666666666, 996.8441333333334, 0, 0, 0]","[6.088, 0.0, 0.035733333333333325, 0, 0, 0]","[0.11506666666666669, 0.0, 0.03613333333333334, 0, 0, 0]","[2881.522266666667, 17138.757333333335, 33363.15586666667, 4295, 17180, 34360]","[365.912, 360.0, 376.5042666666667, 372.0, 360.0, 376.54]","[199.88493333333332, 305.0, 266.71386666666666, 200.0, 305.0, 266.75]","[(9, 0.0, 0.0066166666666666665), (3, 0.0, 0.00047222222222222235), (9, 0.00065, 0.0028888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.103383333333333), (16102, 51.900000000000006, 6.189527777777777), (32203, 58.19935, 11.63711111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
79,"[42.06999255398362, 40.2986916810664, 39.14716653218298, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1018.5813885508369, 1929.0804998545295, 2109.9244074215603, 0, 0, 0]","[3010.418611449163, 6172.91950014547, 14001.07559257844, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1695, 3265, 6307, 0, 0, 0]","[2817.1731999999997, 3695.528533333334, 1163.2169333333331, 0, 0, 0]","[0.18426666666666666, 0.0022666666666666664, 0.0348, 0, 0, 0]","[0.008266666666666667, 0.009866666666666668, 0.0412, 0, 0, 0]","[1477.8268000000003, 13484.471466666666, 33196.78306666667, 4295, 17180, 34360]","[371.81573333333336, 359.9977333333333, 376.5052, 372.0, 360.0, 376.54]","[199.99173333333334, 304.99013333333335, 266.7088, 200.0, 305.0, 266.75]","[(7, 0.008016666666666667, 0.0019555555555555554), (7, 0.0, 0.0007722222222222223), (6, 0.0021000000000000003, 0.0019166666666666663), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09198333333333, 10.108044444444443), (16098, 51.900000000000006, 6.189227777777777), (32206, 58.197900000000004, 11.638083333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
80,"[40.77934971456937, 42.53270797333992, 26.15604245546521, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1128.6069601735148, 1187.536959645477, 2086.9171845041096, 0, 0, 0]","[2900.393039826485, 6914.463040354523, 14024.08281549589, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1643, 3446, 4214, 0, 0, 0]","[2705.1498666666666, 3147.123866666667, 956.3004, 0, 0, 0]","[0.0084, 0.0002666666666666667, 0.010533333333333334, 0, 0, 0]","[0.014933333333333333, 0.010799999999999999, 0.006266666666666667, 0, 0, 0]","[1589.8501333333334, 14032.876133333333, 33403.6996, 4295, 17180, 34360]","[371.9916, 359.9997333333333, 376.5294666666667, 372.0, 360.0, 376.54]","[199.98506666666665, 304.9892, 266.74373333333335, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0013555555555555556), (5, 0.0, 0.00021666666666666666), (4, 0.0, 0.002616666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108644444444444), (16100, 51.900000000000006, 6.189783333333333), (32208, 58.2, 11.637383333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
81,"[30.72722759990072, 40.940508516415704, 24.722239463720438, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[297.29676455240644, 985.890464655895, 3804.937896971346, 0, 0, 0]","[3731.7032354475937, 7116.109535344105, 12306.062103028653, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1238, 3317, 3983, 0, 0, 0]","[14.9412, 827.6749333333333, 72.7012, 0, 0, 0]","[0.0022666666666666673, 0.0009333333333333333, 0.018666666666666668, 0, 0, 0]","[0.006266666666666667, 0.008133333333333333, 0.0004000000000000001, 0, 0, 0]","[4280.0588, 16352.325066666666, 34287.2988, 4295, 17180, 34360]","[371.9977333333333, 359.9990666666667, 376.52133333333336, 372.0, 360.0, 376.54]","[199.99373333333332, 304.9918666666667, 266.7496, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0012722222222222223), (6, 0.0, 0.0002611111111111111), (5, 0.0, 0.0027999999999999995), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108727777777776), (16099, 51.900000000000006, 6.189738888888888), (32207, 58.2, 11.637199999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
82,"[28.59270290394639, 25.870155517156256, 45.366519769101856, 0.0, 0.0, 0.0]","[2, 2, 4, 0, 0, 0]","[628.9637187847217, 369.2072044256732, 4466.051829976909, 0, 0, 0]","[3400.0362812152784, 7732.792795574327, 11644.94817002309, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1152, 2096, 7309, 0, 0, 0]","[382.20439999999996, 125.82813333333333, 117.4404, 0, 0, 0]","[0.0017333333333333333, 0.0012, 0.01813333333333333, 0, 0, 0]","[0.0010666666666666667, 0.0009333333333333334, 0.00013333333333333337, 0, 0, 0]","[3912.7956, 17054.171866666667, 34242.5596, 4295, 17180, 34360]","[371.99826666666667, 359.9988, 376.5218666666667, 372.0, 360.0, 376.54]","[199.99893333333333, 304.9990666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(2, 0.0, 0.006461111111111112), (4, 0.003833333333333334, 0.003116666666666666), (9, 0.0, 0.0024444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.103538888888888), (16101, 51.89616666666667, 6.186883333333332), (32203, 58.2, 11.637555555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
83,"[41.77215189873418, 13.527524068131324, 48.109986965427346, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[451.83259181833955, 0, 7336.578760966555, 0, 0, 0]","[3577.1674081816604, 8102, 8774.421239033445, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1683, 1096, 7751, 0, 0, 0]","[800.4101333333333, 116.0412, 204.12239999999997, 0, 0, 0]","[0.016533333333333334, 0.0, 0.018266666666666667, 0, 0, 0]","[0.02106666666666667, 0.00013333333333333337, 0.00026666666666666673, 0, 0, 0]","[3494.5898666666667, 17063.9588, 34155.8776, 4295, 17180, 34360]","[371.9834666666667, 360.0, 376.5217333333334, 372.0, 360.0, 376.54]","[199.97893333333334, 304.99986666666666, 266.7497333333333, 200.0, 305.0, 266.75]","[(3, 0.0, 0.04838888888888889), (1, 0.0039, 0.002655555555555556), (8, 0.0, 0.002311111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.06161111111111), (16104, 51.896100000000004, 6.187344444444444), (32204, 58.2, 11.637688888888889), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
