interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
64,"[46.41350210970464, 36.028141199703775, 42.85270932902986, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1522.5068001557229, 786.1861931095266, 4894.603531140022, 0, 0, 0]","[2506.493199844277, 7315.813806890474, 11216.396468859977, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1870, 2919, 6904, 0, 0, 0]","[508.2066666666667, 160.77960000000002, 655.7081333333335, 0, 0, 0]","[0.042, 0.0, 0.47426666666666667, 0, 0, 0]","[0.031733333333333336, 0.0021333333333333334, 0.02826666666666667, 0, 0, 0]","[3786.793333333333, 17019.2204, 33704.29186666667, 4295, 17180, 34360]","[371.958, 360.0, 376.06573333333336, 372.0, 360.0, 376.54]","[199.96826666666666, 304.99786666666665, 266.72173333333336, 200.0, 305.0, 266.75]","[(8, 0.0, 0.007861111111111112), (4, 0.0039, 0.002888888888888889), (4, 0.07118333333333333, 0.02595), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.102138888888888), (16101, 51.896100000000004, 6.18711111111111), (32208, 58.12881666666667, 11.614049999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
65,"[59.66741126830479, 9.874105159219946, 57.7803984855068, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[870.0981759453568, 783.2371423816072, 4967.828847738836, 0, 0, 0]","[3158.901824054643, 7318.762857618392, 11143.171152261164, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2404, 800, 9309, 0, 0, 0]","[661.9971999999999, 4.194, 2807.3842666666665, 0, 0, 0]","[0.20066666666666666, 0.0, 0.40026666666666666, 0, 0, 0]","[0.0288, 0.0, 0.026533333333333332, 0, 0, 0]","[3633.0028, 17175.806, 31552.615733333332, 4295, 17180, 34360]","[371.7993333333333, 360.0, 376.13973333333337, 372.0, 360.0, 376.54]","[199.9712, 305.0, 266.72346666666664, 200.0, 305.0, 266.75]","[(10, 0.00013333333333333334, 0.08812777777777778), (1, 0.0, 0.0001111111111111111), (4, 0.32739999999999997, 0.10448888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.09986666666666, 10.021872222222221), (16104, 51.900000000000006, 6.1898888888888886), (32208, 57.872600000000006, 11.53551111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
66,"[55.39836187639613, 23.882991853863246, 40.48786543355472, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[351.85819874000236, 1831.8857694918054, 1749.2896693505322, 0, 0, 0]","[3677.1418012599975, 6270.114230508195, 14361.710330649468, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2232, 1935, 6523, 0, 0, 0]","[437.60106666666667, 777.3435999999999, 2983.5452, 0, 0, 0]","[0.21093333333333333, 15.326799999999999, 0.3918666666666667, 0, 0, 0]","[0.025333333333333336, 4.983733333333333, 0.026933333333333333, 0, 0, 0]","[3857.3989333333334, 16402.6564, 31376.4548, 4295, 17180, 34360]","[371.78906666666666, 344.6732, 376.14813333333336, 372.0, 360.0, 376.54]","[199.97466666666668, 300.01626666666664, 266.7230666666667, 200.0, 305.0, 266.75]","[(10, 0.0, 0.08286111111111111), (3, 0.0, 0.016472222222222225), (3, 0.4130166666666668, 0.1310277777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.027138888888889), (16102, 51.900000000000006, 6.173527777777777), (32209, 57.78698333333334, 11.508972222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
67,"[26.6319185902209, 60.38015304862997, 16.324250512072496, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[660.4472034961242, 3771.760983322567, 0, 0, 0, 0]","[3368.552796503876, 4330.239016677433, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1073, 4892, 2630, 0, 0, 0]","[39.2316, 1422.5642666666665, 2427.1033333333335, 0, 0, 0]","[0.0, 38.02306666666667, 0.0, 0, 0, 0]","[0.0, 4.978666666666667, 0.0013333333333333333, 0, 0, 0]","[4255.7684, 15757.435733333334, 31932.896666666667, 4295, 17180, 34360]","[372.0, 321.9769333333333, 376.54, 372.0, 360.0, 376.54]","[200.0, 300.02133333333336, 266.7486666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 9.999999999999999e-05), (10, 0.04601666666666666, 0.022811111111111112), (1, 1.666666666666667e-05, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1099), (16095, 51.85398333333334, 6.167188888888888), (32211, 58.199983333333336, 11.639949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
68,"[42.367833209233055, 50.493705257961, 12.947675501210353, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[326.6969582117346, 1984.8053965745607, 2086.917422091666, 0, 0, 0]","[3702.3030417882655, 6117.19460342544, 14024.082577908333, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1707, 4091, 2086, 0, 0, 0]","[86.50466666666667, 947.2106666666666, 1936.3697333333334, 0, 0, 0]","[0.0144, 32.233200000000004, 0.0, 0, 0, 0]","[0.009333333333333334, 5.1655999999999995, 0.0017333333333333335, 0, 0, 0]","[4208.495333333333, 16232.789333333334, 32423.630266666667, 4295, 17180, 34360]","[371.9856, 327.7668, 376.54, 372.0, 360.0, 376.54]","[199.99066666666667, 299.8344, 266.74826666666667, 200.0, 305.0, 266.75]","[(6, 0.0009166666666666666, 0.004861111111111111), (9, 0.0, 0.0032777777777777775), (2, 0.0, 0.00011666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09908333333333, 10.105138888888888), (16096, 51.900000000000006, 6.186722222222222), (32210, 58.2, 11.639883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
69,"[28.940183668404067, 46.98839792643792, 36.83197815157346, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[398.9829821031236, 1327.45928926243, 4926.693672721938, 0, 0, 0]","[3630.0170178968765, 6774.54071073757, 11184.306327278062, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1166, 3807, 5934, 0, 0, 0]","[116.5652, 247.4624, 2292.8840000000005, 0, 0, 0]","[0.07226666666666667, 0.011066666666666666, 0.009333333333333334, 0, 0, 0]","[0.06853333333333335, 0.005866666666666667, 0.002133333333333333, 0, 0, 0]","[4178.4348, 16932.5376, 32067.115999999998, 4295, 17180, 34360]","[371.9277333333333, 359.9889333333333, 376.53066666666666, 372.0, 360.0, 376.54]","[199.93146666666667, 304.9941333333333, 266.74786666666665, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0035944444444444444), (10, 0.0, 0.0018722222222222222), (7, 0.0, 0.001588888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106405555555556), (16095, 51.900000000000006, 6.188127777777777), (32205, 58.2, 11.63841111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
70,"[29.064283941424673, 37.85485065415946, 63.06250387933709, 0.0, 0.0, 0.0]","[2, 3, 5, 0, 0, 0]","[476.0919837416496, 1597.6512114173293, 8135.905075235179, 0, 0, 0]","[3552.9080162583505, 6504.348788582671, 7975.094924764821, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1171, 3067, 10160, 0, 0, 0]","[58.19506666666667, 441.7996, 2354.4013333333332, 0, 0, 0]","[0.05640000000000001, 0.015066666666666666, 1.5981333333333334, 0, 0, 0]","[0.04706666666666666, 0.012, 0.037066666666666664, 0, 0, 0]","[4236.804933333333, 16738.2004, 32005.598666666665, 4295, 17180, 34360]","[371.9436, 359.98493333333334, 374.94186666666667, 372.0, 360.0, 376.54]","[199.95293333333333, 304.988, 266.71293333333335, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0011000000000000003), (7, 0.0, 0.0021444444444444445), (11, 0.0, 0.002272222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.1089), (16098, 51.900000000000006, 6.187855555555555), (32201, 58.2, 11.637727777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
71,"[30.7024075452966, 36.398420143174526, 60.2817950468624, 0.0, 0.0, 0.0]","[2, 3, 5, 0, 0, 0]","[959.4331864030585, 1134.0075608188852, 3447.155580105615, 0, 0, 0]","[3069.5668135969418, 6967.992439181115, 12663.844419894385, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1237, 2949, 9712, 0, 0, 0]","[140.858, 425.02239999999995, 3590.3222666666666, 0, 0, 0]","[0.010133333333333333, 0.0196, 0.22573333333333329, 0, 0, 0]","[0.007999999999999998, 0.0028, 0.023333333333333334, 0, 0, 0]","[4154.142, 16754.9776, 30769.677733333334, 4295, 17180, 34360]","[371.98986666666667, 359.9804, 376.3142666666667, 372.0, 360.0, 376.54]","[199.992, 304.9972, 266.7266666666667, 200.0, 305.0, 266.75]","[(4, 0.0, 0.001027777777777778), (6, 0.0, 0.0022444444444444447), (12, 1.666666666666667e-05, 0.017961111111111108), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108972222222222), (16099, 51.900000000000006, 6.1877555555555555), (32200, 58.199983333333336, 11.622038888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
72,"[45.445519980143956, 13.996544063194271, 50.64862516293216, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[995.6267698396546, 705.7484970562865, 5148.668563731295, 0, 0, 0]","[3033.3732301603454, 7396.251502943714, 10962.331436268705, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1831, 1134, 8160, 0, 0, 0]","[212.6836, 55.924, 7904.861866666667, 0, 0, 0]","[0.009466666666666665, 0.0092, 1.2652, 0, 0, 0]","[0.0004000000000000001, 0.00013333333333333337, 0.09799999999999999, 0, 0, 0]","[4082.3164, 17124.076, 26455.138133333334, 4295, 17180, 34360]","[371.99053333333336, 359.9908, 375.2748, 372.0, 360.0, 376.54]","[199.9996, 304.99986666666666, 266.652, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0023), (2, 0.0, 0.0010833333333333333), (10, 3.20315, 0.7194), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.1077), (16103, 51.900000000000006, 6.188916666666666), (32202, 54.99685, 10.920599999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
73,"[41.07719036981881, 31.424339669217478, 40.09062131462976, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[822.3828014799095, 805.5600047224181, 5491.473502101375, 0, 0, 0]","[3206.6171985200904, 7296.439995277582, 10619.526497898625, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1655, 2546, 6459, 0, 0, 0]","[284.8605333333333, 2650.7989333333335, 7463.0634666666665, 0, 0, 0]","[0.0008, 0.009199999999999998, 1.2655999999999998, 0, 0, 0]","[0.0054666666666666665, 0.0019999999999999996, 0.1044, 0, 0, 0]","[4010.1394666666665, 14529.201066666667, 26896.936533333334, 4295, 17180, 34360]","[371.9992, 359.9908, 375.2744, 372.0, 360.0, 376.54]","[199.99453333333332, 304.998, 266.6456, 200.0, 305.0, 266.75]","[(5, 0.0004166666666666667, 0.0012277777777777777), (4, 0.0, 0.0011388888888888887), (8, 2.814516666666667, 0.6892888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09958333333333, 10.108772222222221), (16101, 51.900000000000006, 6.188861111111111), (32204, 55.38548333333333, 10.95071111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
74,"[39.41424671134276, 28.659590224635895, 50.04655204518652, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[823.5913624844884, 1714.4378083737838, 2502.992778371743, 0, 0, 0]","[3205.4086375155116, 6387.562191626216, 13608.007221628257, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1588, 2322, 8063, 0, 0, 0]","[787.1283999999999, 1771.3914666666667, 9988.0344, 0, 0, 0]","[0.007999999999999998, 0.0004, 1.2669333333333335, 0, 0, 0]","[0.012933333333333335, 0.0016, 0.1152, 0, 0, 0]","[3507.8716, 15408.608533333334, 24371.9656, 4295, 17180, 34360]","[371.992, 359.9996, 375.2730666666667, 372.0, 360.0, 376.54]","[199.98706666666666, 304.9984, 266.6348, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0022722222222222224), (4, 0.0, 8.333333333333334e-05), (11, 2.059966666666667, 0.6899722222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107727777777777), (16101, 51.900000000000006, 6.189916666666666), (32201, 56.140033333333335, 10.950027777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
75,"[36.36137999503599, 41.952604295235744, 20.94842033393334, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[798.213031706999, 1076.7326721057477, 1392.7419302419803, 0, 0, 0]","[3230.786968293001, 7025.267327894252, 14718.25806975802, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1465, 3399, 3375, 0, 0, 0]","[597.1612, 4801.077733333333, 2667.575733333333, 0, 0, 0]","[0.008266666666666667, 0.0016, 0.02466666666666667, 0, 0, 0]","[0.017733333333333334, 0.0038666666666666676, 0.012666666666666666, 0, 0, 0]","[3697.8388, 12378.922266666668, 31692.42426666667, 4295, 17180, 34360]","[371.99173333333334, 359.9984, 376.51533333333333, 372.0, 360.0, 376.54]","[199.98226666666667, 304.9961333333333, 266.7373333333333, 200.0, 305.0, 266.75]","[(4, 0.0004166666666666667, 0.0013777777777777777), (5, 0.046200000000000005, 0.0165), (6, 0.0, 0.02124444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09958333333333, 10.108622222222222), (16100, 51.85380000000001, 6.1735), (32206, 58.2, 11.618755555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
76,"[36.73368081409779, 29.80745494939521, 33.6664390788902, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[937.3244805929867, 2279.3798092278325, 2779.4528522680666, 0, 0, 0]","[3091.6755194070133, 5822.620190772168, 13331.547147731933, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1480, 2415, 5424, 0, 0, 0]","[469.58546666666666, 2392.3242666666665, 3305.109733333333, 0, 0, 0]","[0.016666666666666666, 0.0004, 0.5362666666666667, 0, 0, 0]","[0.012533333333333332, 0.002, 0.021333333333333336, 0, 0, 0]","[3825.4145333333336, 14787.675733333333, 31054.890266666665, 4295, 17180, 34360]","[371.98333333333335, 359.9996, 376.00373333333334, 372.0, 360.0, 376.54]","[199.98746666666668, 304.998, 266.72866666666664, 200.0, 305.0, 266.75]","[(4, 1.666666666666667e-05, 0.0017111111111111112), (3, 1.666666666666667e-05, 0.00016666666666666666), (8, 0.0, 0.011000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.108288888888888), (16102, 51.89998333333334, 6.189833333333333), (32204, 58.2, 11.629), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
77,"[36.38620004964011, 43.902740064181685, 23.710508348333438, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[860.141180316582, 3192.05499973209, 1243.3762609418175, 0, 0, 0]","[3168.858819683418, 4909.94500026791, 14867.623739058183, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1466, 3557, 3820, 0, 0, 0]","[530.5774666666666, 2053.021333333333, 727.0120000000001, 0, 0, 0]","[0.016666666666666666, 0.0, 0.043333333333333335, 0, 0, 0]","[0.0124, 0.0018666666666666664, 0.002533333333333334, 0, 0, 0]","[3764.4225333333334, 15126.978666666666, 33632.988, 4295, 17180, 34360]","[371.98333333333335, 360.0, 376.49666666666667, 372.0, 360.0, 376.54]","[199.9876, 304.9981333333333, 266.74746666666664, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0015888888888888888), (4, 0.04548333333333333, 0.0161), (5, 0.0, 0.0017944444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10841111111111), (16101, 51.85451666666667, 6.1739), (32207, 58.2, 11.638205555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
78,"[36.85778108711839, 54.924709948160945, 10.409037303705542, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[520.5595806201562, 3347.774901114888, 1287.9691469947513, 0, 0, 0]","[3508.4404193798437, 4754.225098885112, 14823.030853005248, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1485, 4450, 1677, 0, 0, 0]","[820.6833333333333, 2202.2678666666666, 16.7772, 0, 0, 0]","[2.798933333333333, 0.00013333333333333337, 0.009466666666666667, 0, 0, 0]","[0.0112, 0.0018666666666666664, 0.0, 0, 0, 0]","[3474.3166666666666, 14977.732133333333, 34343.2228, 4295, 17180, 34360]","[369.2010666666667, 359.99986666666666, 376.5305333333334, 372.0, 360.0, 376.54]","[199.9888, 304.9981333333333, 266.75, 200.0, 305.0, 266.75]","[(5, 0.0, 0.010755555555555556), (7, 0.0, 5.555555555555555e-05), (3, 0.0, 0.0010444444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.099244444444444), (16098, 51.900000000000006, 6.189944444444444), (32209, 58.2, 11.638955555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
79,"[33.01067262347977, 62.40434460627006, 20.364968034262304, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[620.8906222193348, 2482.60035263818, 833.3054562028785, 0, 0, 0]","[3408.1093777806655, 5619.39964736182, 15277.69454379712, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1330, 5056, 3281, 0, 0, 0]","[769.6533333333334, 1052.7657333333334, 2332.0328, 0, 0, 0]","[1.3726666666666667, 0.007733333333333333, 0.010400000000000001, 0, 0, 0]","[0.009466666666666667, 0.0304, 0.002133333333333334, 0, 0, 0]","[3525.3466666666664, 16127.234266666666, 32027.9672, 4295, 17180, 34360]","[370.62733333333335, 359.9922666666667, 376.5296, 372.0, 360.0, 376.54]","[199.99053333333333, 304.9696, 266.74786666666665, 200.0, 305.0, 266.75]","[(4, 0.0, 0.007855555555555557), (11, 0.1065, 0.02372222222222222), (6, 0.0032, 0.0023111111111111114), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.102144444444443), (16094, 51.79350000000001, 6.166277777777777), (32206, 58.1968, 11.637688888888889), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
80,"[33.33333333333333, 47.81535423352259, 38.88647507913848, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[822.3805411608184, 868.8787669744288, 4952.555495995587, 0, 0, 0]","[3206.619458839182, 7233.121233025571, 11158.444504004412, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1343, 3874, 6265, 0, 0, 0]","[186.81920000000002, 1618.9982666666665, 4174.727999999999, 0, 0, 0]","[0.07613333333333334, 0.024666666666666667, 0.00013333333333333337, 0, 0, 0]","[0.0024, 0.43493333333333334, 0.003333333333333333, 0, 0, 0]","[4108.1808, 15561.001733333334, 30185.272, 4295, 17180, 34360]","[371.92386666666664, 359.9753333333333, 376.5398666666667, 372.0, 360.0, 376.54]","[199.9976, 304.56506666666667, 266.74666666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0005777777777777779), (8, 0.5105666666666666, 0.13332222222222223), (5, 0.0, 0.0005666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109422222222221), (16097, 51.389433333333336, 6.056677777777777), (32207, 58.2, 11.639433333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
81,"[52.84189625217175, 20.649222414218713, 66.25287070945318, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1142.4433216036905, 0, 5166.581944922719, 0, 0, 0]","[2886.5566783963095, 8102, 10944.41805507728, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2129, 1673, 10674, 0, 0, 0]","[319.11386666666664, 1199.5693333333334, 4921.3134666666665, 0, 0, 0]","[0.08919999999999999, 0.022266666666666667, 0.013866666666666666, 0, 0, 0]","[0.012133333333333331, 0.40746666666666664, 0.008133333333333333, 0, 0, 0]","[3975.8861333333334, 15980.430666666667, 29438.686533333334, 4295, 17180, 34360]","[371.9108, 359.97773333333333, 376.52613333333335, 372.0, 360.0, 376.54]","[199.98786666666666, 304.59253333333334, 266.7418666666667, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0008), (4, 0.10163333333333333, 0.06119444444444445), (9, 0.04506666666666667, 0.018188888888888883), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.1092), (16101, 51.79836666666667, 6.128805555555555), (32203, 58.15493333333334, 11.62181111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
82,"[52.742616033755276, 12.095778820044433, 73.07429706411769, 0.0, 0.0, 0.0]","[3, 1, 6, 0, 0, 0]","[844.390210428722, 832.4748286142847, 6829.513882396776, 0, 0, 0]","[3184.6097895712783, 7269.525171385715, 9281.486117603225, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2125, 980, 11773, 0, 0, 0]","[919.5981333333333, 6.99, 3033.875733333333, 0, 0, 0]","[3.822133333333333, 0.0, 0.023466666666666667, 0, 0, 0]","[1.2086666666666666, 0.0, 0.010533333333333332, 0, 0, 0]","[3375.4018666666666, 17173.01, 31326.124266666666, 4295, 17180, 34360]","[368.17786666666666, 360.0, 376.51653333333337, 372.0, 360.0, 376.54]","[198.79133333333334, 305.0, 266.73946666666666, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0026555555555555555), (3, 0.0, 0.00029444444444444445), (13, 0.44465, 0.006827777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.107344444444443), (16102, 51.900000000000006, 6.189705555555555), (32199, 57.75535, 11.633172222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
83,"[43.360635393397864, 28.931128116514444, 44.26789150270002, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[258.4739753298793, 2206.068615020564, 1929.1756166240234, 0, 0, 0]","[3770.526024670121, 5895.931384979436, 14181.824383375977, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1747, 2344, 7132, 0, 0, 0]","[191.5376, 1118.4786666666666, 521.4904, 0, 0, 0]","[0.022000000000000002, 1.3722666666666667, 0.019600000000000003, 0, 0, 0]","[0.02346666666666666, 2.9384, 0.004533333333333333, 0, 0, 0]","[4103.4624, 16061.521333333334, 33838.5096, 4295, 17180, 34360]","[371.978, 358.6277333333333, 376.5204, 372.0, 360.0, 376.54]","[199.97653333333332, 302.0616, 266.7454666666667, 200.0, 305.0, 266.75]","[(6, 0.05473333333333333, 0.020005555555555554), (4, 0.07585, 0.047361111111111104), (7, 0.78925, 0.013461111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.04526666666666, 10.089994444444445), (16101, 51.82415, 6.1426388888888885), (32205, 57.41075, 11.626538888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
84,"[23.405311491685282, 52.320414712416685, 11.973186021972564, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[641.8779262269168, 3165.5052988576517, 0, 0, 0, 0]","[3387.1220737730832, 4936.494701142348, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[943, 4239, 1929, 0, 0, 0]","[97.16666666666666, 1753.215866666667, 33.5544, 0, 0, 0]","[0.020666666666666667, 1.4560000000000002, 0.0092, 0, 0, 0]","[0.020399999999999998, 2.4276, 0.0, 0, 0, 0]","[4197.833333333333, 15426.784133333333, 34326.4456, 4295, 17180, 34360]","[371.97933333333333, 358.544, 376.5308, 372.0, 360.0, 376.54]","[199.9796, 302.5724, 266.75, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0007666666666666667), (9, 0.0017166666666666665, 0.0056166666666666665), (2, 0.0, 0.0010555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109233333333332), (16096, 51.89828333333334, 6.184383333333333), (32210, 58.2, 11.638944444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
