interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
53,"[55.125341275750806, 32.670945445569, 40.25820867730122, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[938.7698956936972, 944.4846645042269, 3419.667583643803, 0, 0, 0]","[3090.2301043063026, 7157.515335495773, 12691.332416356197, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2221, 2647, 6486, 0, 0, 0]","[154.74826666666664, 3179.2802666666666, 7102.353066666667, 0, 0, 0]","[0.0005333333333333334, 0.0037333333333333337, 1.6313333333333333, 0, 0, 0]","[0.0004000000000000001, 0.0026666666666666666, 0.11933333333333335, 0, 0, 0]","[4140.2517333333335, 14000.719733333333, 27257.646933333333, 4295, 17180, 34360]","[371.99946666666665, 359.99626666666666, 374.9086666666667, 372.0, 360.0, 376.54]","[199.9996, 304.99733333333336, 266.6306666666667, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0019277777777777778), (2, 0.01515, 0.0011444444444444445), (7, 3.141916666666667, 0.7701166666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108072222222221), (16103, 51.88485000000001, 6.188855555555555), (32205, 55.058083333333336, 10.869883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
54,"[49.71456937205262, 37.706739076771164, 44.06306250387934, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1442.760733726769, 2734.3136711956868, 3052.515564046611, 0, 0, 0]","[2586.239266273231, 5367.686328804313, 13058.484435953389, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2003, 3055, 7099, 0, 0, 0]","[206.916, 3878.329733333333, 8964.624266666666, 0, 0, 0]","[0.013466666666666665, 0.0004, 1.2437333333333334, 0, 0, 0]","[0.010533333333333332, 0.0038666666666666667, 0.10493333333333334, 0, 0, 0]","[4088.084, 13301.670266666668, 25395.375733333334, 4295, 17180, 34360]","[371.98653333333334, 359.9996, 375.29626666666667, 372.0, 360.0, 376.54]","[199.98946666666666, 304.9961333333333, 266.64506666666665, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0015666666666666667), (5, 0.04548333333333333, 0.01647222222222222), (7, 2.056766666666667, 0.6724500000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108433333333332), (16100, 51.85451666666667, 6.173527777777777), (32205, 56.143233333333335, 10.96755), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
55,"[60.08935219657483, 37.706739076771164, 26.739494755136246, 0.0, 0.0, 0.0]","[4, 3, 2, 0, 0, 0]","[908.3092978712137, 2438.192254239877, 1749.2896693505322, 0, 0, 0]","[3120.690702128786, 5663.807745760123, 14361.710330649468, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2421, 3055, 4308, 0, 0, 0]","[268.6073333333334, 4659.8692, 2320.8470666666667, 0, 0, 0]","[0.009600000000000001, 0.00013333333333333337, 0.009866666666666666, 0, 0, 0]","[0.0008, 0.003733333333333333, 0.0017333333333333335, 0, 0, 0]","[4026.3926666666666, 12520.130799999999, 32039.152933333335, 4295, 17180, 34360]","[371.9904, 359.99986666666666, 376.53013333333337, 372.0, 360.0, 376.54]","[199.9992, 304.99626666666666, 266.74826666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0025944444444444444), (5, 0.0, 0.00023888888888888888), (4, 0.04506666666666667, 0.016955555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107405555555555), (16100, 51.900000000000006, 6.18976111111111), (32208, 58.15493333333334, 11.623044444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
56,"[40.580789277736415, 64.19402616637868, 16.324250512072496, 0.0, 0.0, 0.0]","[3, 5, 1, 0, 0, 0]","[352.61113105048065, 3009.3251037912933, 2630.6390172682836, 0, 0, 0]","[3676.3888689495193, 5092.674896208707, 13480.360982731716, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1635, 5201, 2630, 0, 0, 0]","[209.01426666666669, 7656.174, 2427.1033333333335, 0, 0, 0]","[0.0096, 1.5721333333333334, 0.0, 0, 0, 0]","[0.0006666666666666668, 0.0224, 0.0013333333333333333, 0, 0, 0]","[4085.9857333333334, 9523.826000000001, 31932.896666666667, 4295, 17180, 34360]","[371.9904, 358.42786666666666, 376.54, 372.0, 360.0, 376.54]","[199.99933333333334, 304.9776, 266.7486666666667, 200.0, 305.0, 266.75]","[(5, 0.055383333333333326, 0.020555555555555556), (10, 0.0, 0.00038888888888888887), (1, 1.666666666666667e-05, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.04461666666666, 10.089444444444444), (16095, 51.900000000000006, 6.189611111111111), (32211, 58.199983333333336, 11.639949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
57,"[21.44452717795979, 68.43989138484325, 41.09614549065856, 0.0, 0.0, 0.0]","[2, 5, 3, 0, 0, 0]","[816.0649094700905, 3609.7041442476575, 2555.260426406582, 0, 0, 0]","[3212.9350905299098, 4492.2958557523425, 13555.739573593419, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[864, 5545, 6621, 0, 0, 0]","[174.58613333333332, 6139.6696, 4630.5096, 0, 0, 0]","[0.0037333333333333337, 1.7149333333333332, 0.009600000000000001, 0, 0, 0]","[0.0033333333333333335, 3.0794666666666672, 0.0031999999999999997, 0, 0, 0]","[4120.413866666667, 11040.330399999999, 29729.4904, 4295, 17180, 34360]","[371.99626666666666, 358.2850666666667, 376.53040000000004, 372.0, 360.0, 376.54]","[199.99666666666667, 301.9205333333333, 266.7468, 200.0, 305.0, 266.75]","[(2, 0.0, 0.00017777777777777779), (12, 0.07771666666666667, 0.04867777777777778), (4, 0.0, 0.0012000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109822222222222), (16093, 51.82228333333334, 6.141322222222222), (32208, 58.2, 11.638799999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
58,"[37.20526185157607, 46.66748950876327, 48.556886599217925, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[829.8660645928662, 2357.908816105678, 2473.444524999054, 0, 0, 0]","[3199.133935407134, 5744.091183894322, 13637.555475000947, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1499, 3781, 7823, 0, 0, 0]","[119.53519999999999, 1732.5057333333334, 2555.7288, 0, 0, 0]","[0.0038666666666666663, 1.6162666666666667, 1.0805333333333333, 0, 0, 0]","[0.004399999999999999, 2.5733333333333333, 0.8773333333333331, 0, 0, 0]","[4175.4648, 15447.494266666667, 31804.2712, 4295, 17180, 34360]","[371.9961333333333, 358.38373333333334, 375.4594666666667, 372.0, 360.0, 376.54]","[199.9956, 302.4266666666667, 265.87266666666665, 200.0, 305.0, 266.75]","[(5, 0.00065, 0.0002666666666666667), (6, 0.0017166666666666665, 0.0025444444444444442), (6, 0.04548333333333333, 0.019488888888888882), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.109733333333333), (16099, 51.89828333333334, 6.187455555555555), (32206, 58.154516666666666, 11.62051111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
59,"[37.99950359890792, 43.92742532707973, 31.48780336416113, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1097.8230148864918, 1116.065298514448, 2345.470362502983, 0, 0, 0]","[2931.176985113508, 6985.934701485552, 13765.529637497017, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1531, 3559, 5073, 0, 0, 0]","[240.29533333333336, 1283.4546666666665, 2600.468, 0, 0, 0]","[0.004666666666666666, 1.5619999999999998, 0.009066666666666667, 0, 0, 0]","[0.0092, 2.8022666666666662, 0.0021333333333333334, 0, 0, 0]","[4054.7046666666665, 15896.545333333333, 31759.532, 4295, 17180, 34360]","[371.99533333333335, 358.438, 376.53093333333334, 372.0, 360.0, 376.54]","[199.9908, 302.19773333333336, 266.74786666666665, 200.0, 305.0, 266.75]","[(5, 0.0004166666666666667, 0.000938888888888889), (7, 0.00225, 0.06530000000000001), (5, 0.0, 0.00105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09958333333333, 10.10906111111111), (16098, 51.89775000000001, 6.1247), (32207, 58.2, 11.63895), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
60,"[38.073963762720275, 31.979758084423597, 44.37340947178946, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[743.9949551136142, 1618.3936946425351, 4525.5492940926615, 0, 0, 0]","[3285.005044886386, 6483.606305357465, 11585.450705907338, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1534, 2591, 7149, 0, 0, 0]","[420.56399999999996, 2225.7767999999996, 2387.9568, 0, 0, 0]","[0.009466666666666667, 0.00013333333333333337, 0.019200000000000002, 0, 0, 0]","[0.00013333333333333337, 0.0036, 0.0024000000000000007, 0, 0, 0]","[3874.436, 14954.2232, 31972.0432, 4295, 17180, 34360]","[371.99053333333336, 359.99986666666666, 376.5208, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9964, 266.7476, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0023666666666666667), (4, 0.0, 5.555555555555555e-05), (10, 0.0032, 0.003344444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107633333333332), (16101, 51.900000000000006, 6.189944444444444), (32202, 58.1968, 11.636655555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
61,"[33.97865475304045, 48.22266107134041, 44.37340947178946, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[833.2056823643636, 2347.594279757891, 1275.279954468995, 0, 0, 0]","[3195.7943176356366, 5754.405720242109, 14835.720045531005, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1369, 3907, 7149, 0, 0, 0]","[255.8512, 2685.6639999999998, 2052.4117333333334, 0, 0, 0]","[0.0104, 0.0009333333333333333, 0.017733333333333334, 0, 0, 0]","[0.0054666666666666665, 0.0036, 0.0015999999999999999, 0, 0, 0]","[4039.1488, 14494.336, 32307.588266666666, 4295, 17180, 34360]","[371.9896, 359.9990666666667, 376.52226666666667, 372.0, 360.0, 376.54]","[199.99453333333332, 304.9964, 266.7484, 200.0, 305.0, 266.75]","[(4, 0.0004166666666666667, 0.0018555555555555556), (6, 0.037733333333333334, 0.014727777777777777), (10, 0.0, 0.0020944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09958333333333, 10.108144444444443), (16099, 51.86226666666667, 6.175272222222222), (32202, 58.2, 11.637905555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
62,"[41.97071233556714, 44.54455689953098, 27.75743280988145, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1603.6978781577354, 1589.8568733567342, 1075.2614052479814, 0, 0, 0]","[2425.3021218422646, 6512.1431266432655, 15035.738594752018, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1691, 3609, 4472, 0, 0, 0]","[341.1361333333333, 2123.3630666666663, 106.2556, 0, 0, 0]","[0.009999999999999998, 0.0004, 0.018133333333333335, 0, 0, 0]","[0.0028, 0.0018666666666666664, 0.00013333333333333337, 0, 0, 0]","[3953.8638666666666, 15056.636933333333, 34253.7444, 4295, 17180, 34360]","[371.99, 359.9996, 376.5218666666667, 372.0, 360.0, 376.54]","[199.9972, 304.9981333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 0.0705, 0.026683333333333333), (5, 0.00875, 0.0026499999999999996), (6, 0.0, 0.002138888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.0295, 10.083316666666667), (16100, 51.89125000000001, 6.1873499999999995), (32206, 58.2, 11.63786111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
63,"[52.46959543310995, 26.339175512219203, 28.725715349761032, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[1667.4504164806315, 615.6891135853655, 3373.050002076011, 0, 0, 0]","[2361.5495835193688, 7486.310886414634, 12737.949997923988, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2114, 2134, 4628, 0, 0, 0]","[343.9309333333333, 51.55346666666667, 52.77693333333333, 0, 0, 0]","[0.009600000000000001, 0.0, 0.013866666666666666, 0, 0, 0]","[0.0024000000000000007, 0.0, 0.004933333333333334, 0, 0, 0]","[3951.069066666667, 17128.446533333332, 34307.223066666666, 4295, 17180, 34360]","[371.9904, 360.0, 376.52613333333335, 372.0, 360.0, 376.54]","[199.9976, 305.0, 266.7450666666667, 200.0, 305.0, 266.75]","[(6, 1.666666666666667e-05, 0.0017277777777777777), (4, 0.0, 0.0006777777777777777), (6, 0.0, 0.0010388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09998333333333, 10.108272222222222), (16101, 51.900000000000006, 6.189322222222222), (32206, 58.2, 11.63896111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
64,"[41.62323157110946, 21.42680819550728, 41.02166221836013, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[416.14102538126104, 717.3496681211327, 4372.6721578217275, 0, 0, 0]","[3612.858974618739, 7384.650331878867, 11738.327842178272, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1677, 1736, 6609, 0, 0, 0]","[169.86746666666667, 82.48586666666667, 552.7721333333334, 0, 0, 0]","[0.00013333333333333337, 0.0, 0.0492, 0, 0, 0]","[0.0030666666666666668, 0.0, 0.004533333333333334, 0, 0, 0]","[4125.132533333333, 17097.514133333334, 33807.22786666667, 4295, 17180, 34360]","[371.99986666666666, 360.0, 376.49080000000004, 372.0, 360.0, 376.54]","[199.99693333333335, 305.0, 266.7454666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0006277777777777779), (5, 0.0, 0.0014222222222222223), (9, 0.05115, 0.03796666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109372222222222), (16100, 51.900000000000006, 6.188577777777777), (32203, 58.14885, 11.602033333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
65,"[27.10349962769918, 42.211799555665266, 40.46924461548011, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[0, 2119.905241630038, 1250.0262377682147, 0, 0, 0]","[4029, 5982.094758369962, 14860.973762231784, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1092, 3420, 6520, 0, 0, 0]","[40.89266666666666, 2774.5298666666667, 853.7141333333334, 0, 0, 0]","[0.008400000000000001, 0.005733333333333333, 1.0649333333333335, 0, 0, 0]","[0.008533333333333334, 0.011466666666666667, 0.8777333333333331, 0, 0, 0]","[4254.107333333333, 14405.470133333332, 33506.285866666665, 4295, 17180, 34360]","[371.9916, 359.99426666666665, 375.4750666666667, 372.0, 360.0, 376.54]","[199.99146666666667, 304.98853333333335, 265.8722666666667, 200.0, 305.0, 266.75]","[(3, 0.0, 8.888888888888889e-05), (7, 0.0, 0.0018611111111111111), (7, 0.06125, 0.026938888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10991111111111), (16098, 51.900000000000006, 6.188138888888888), (32205, 58.13875, 11.61306111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
66,"[15.586994291387441, 69.6000987410516, 12.289739929240891, 0.0, 0.0, 0.0]","[1, 5, 1, 0, 0, 0]","[546.8531091368895, 1943.5804437964784, 0, 0, 0, 0]","[3482.1468908631105, 6158.419556203522, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[628, 5639, 1980, 0, 0, 0]","[388.6714666666666, 4592.758533333334, 596.9881333333333, 0, 0, 0]","[0.03293333333333333, 0.16346666666666668, 0.0033333333333333335, 0, 0, 0]","[0.03306666666666667, 0.14866666666666667, 0.010933333333333335, 0, 0, 0]","[3906.3285333333333, 12587.241466666666, 33763.01186666667, 4295, 17180, 34360]","[371.96706666666665, 359.8365333333333, 376.5366666666667, 372.0, 360.0, 376.54]","[199.96693333333334, 304.85133333333334, 266.73906666666664, 200.0, 305.0, 266.75]","[(3, 0.0001, 0.012799999999999999), (13, 0.0018666666666666669, 0.0020666666666666667), (3, 0.0008666666666666667, 0.016138888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09989999999999, 10.097199999999999), (16092, 51.89813333333334, 6.187933333333333), (32209, 58.199133333333336, 11.62386111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
67,"[31.99305038471085, 27.869661811898293, 32.21401526907082, 0.0, 0.0, 0.0]","[2, 2, 3, 0, 0, 0]","[996.1746628754861, 1790.2019368996648, 4604.7908766252585, 0, 0, 0]","[3032.8253371245137, 6311.798063100336, 11506.209123374741, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1289, 2258, 5190, 0, 0, 0]","[366.9990666666667, 2720.702533333333, 2717.908266666667, 0, 0, 0]","[0.04186666666666667, 0.16973333333333332, 0.009733333333333333, 0, 0, 0]","[0.02866666666666667, 0.148, 0.0037333333333333333, 0, 0, 0]","[3928.0009333333333, 14459.297466666667, 31642.091733333335, 4295, 17180, 34360]","[371.9581333333333, 359.83026666666666, 376.5302666666667, 372.0, 360.0, 376.54]","[199.97133333333332, 304.852, 266.74626666666666, 200.0, 305.0, 266.75]","[(4, 0.0, 0.008416666666666666), (6, 0.0, 0.00023888888888888888), (8, 0.0, 0.0011722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.101583333333332), (16099, 51.900000000000006, 6.18976111111111), (32204, 58.2, 11.638827777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
68,"[48.59766691486721, 27.869661811898293, 32.21401526907082, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[401.2896804471603, 0, 3793.7958944224497, 0, 0, 0]","[3627.71031955284, 8102, 12317.20410557755, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1958, 2258, 5190, 0, 0, 0]","[394.6103999999999, 2471.840933333333, 2639.614666666667, 0, 0, 0]","[0.04013333333333334, 0.17253333333333337, 0.0092, 0, 0, 0]","[0.025733333333333334, 0.15039999999999998, 0.0038666666666666667, 0, 0, 0]","[3900.3896, 14708.159066666667, 31720.38533333333, 4295, 17180, 34360]","[371.95986666666664, 359.8274666666667, 376.5308, 372.0, 360.0, 376.54]","[199.97426666666667, 304.8496, 266.7461333333333, 200.0, 305.0, 266.75]","[(6, 0.00011666666666666667, 0.007750000000000001), (6, 0.0, 0.00017777777777777779), (8, 0.0, 0.0010777777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09988333333332, 10.10225), (16099, 51.900000000000006, 6.1898222222222214), (32204, 58.2, 11.63892222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
69,"[28.170761975676346, 25.598617625277708, 64.14871826702253, 0.0, 0.0, 0.0]","[2, 2, 5, 0, 0, 0]","[439.36745822889833, 1654.2998509096215, 3356.5093627430792, 0, 0, 0]","[3589.632541771102, 6447.7001490903785, 12754.49063725692, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1135, 2074, 10335, 0, 0, 0]","[169.1684, 517.2958666666667, 4440.3676, 0, 0, 0]","[0.0, 0.2633333333333333, 0.018533333333333332, 0, 0, 0]","[0.0009333333333333333, 0.18786666666666668, 0.0054666666666666665, 0, 0, 0]","[4125.8316, 16662.704133333333, 29919.632400000002, 4295, 17180, 34360]","[372.0, 359.7366666666667, 376.5214666666667, 372.0, 360.0, 376.54]","[199.99906666666666, 304.81213333333335, 266.7445333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0021666666666666666), (5, 0.0018666666666666669, 0.005472222222222222), (11, 0.0, 0.002277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107833333333332), (16100, 51.89813333333334, 6.184527777777777), (32201, 58.2, 11.637722222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
70,"[31.27326880119136, 35.69489015058011, 31.934702997951707, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[973.638180728268, 2208.5658504935, 3200.7234321783326, 0, 0, 0]","[3055.361819271732, 5893.4341495065, 12910.276567821667, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1260, 2892, 5145, 0, 0, 0]","[267.0353333333333, 559.2366666666665, 2387.9558666666667, 0, 0, 0]","[0.012666666666666665, 0.27359999999999995, 0.009733333333333333, 0, 0, 0]","[0.009733333333333332, 0.1978666666666667, 0.0018666666666666669, 0, 0, 0]","[4027.9646666666667, 16620.763333333332, 31972.044133333333, 4295, 17180, 34360]","[371.9873333333333, 359.7264, 376.5302666666667, 372.0, 360.0, 376.54]","[199.99026666666666, 304.80213333333336, 266.7481333333333, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0008833333333333335), (7, 0.0, 0.0017400793650793652), (3, 0.04506666666666667, 0.016949999999999996), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109116666666667), (16098, 51.900000000000006, 6.18825992063492), (32209, 58.15493333333334, 11.62305), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
71,"[49.0692479523455, 35.69489015058011, 31.934702997951707, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1306.5101728360087, 615.6891135853655, 2630.6390172682836, 0, 0, 0]","[2722.4898271639913, 7486.310886414634, 13480.360982731716, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1977, 2892, 5145, 0, 0, 0]","[942.3173333333333, 418.0290666666666, 2510.9893333333334, 0, 0, 0]","[0.0124, 0.27653333333333335, 0.0092, 0, 0, 0]","[0.03493333333333333, 0.20013333333333333, 0.0013333333333333333, 0, 0, 0]","[3352.6826666666666, 16761.970933333334, 31849.010666666665, 4295, 17180, 34360]","[371.9876, 359.72346666666664, 376.5308, 372.0, 360.0, 376.54]","[199.96506666666667, 304.7998666666667, 266.7486666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.004122222222222222), (7, 0.0, 0.0017), (3, 1.666666666666667e-05, 0.0011222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.105877777777778), (16098, 51.900000000000006, 6.1883), (32209, 58.199983333333336, 11.638877777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
72,"[53.040456689004714, 26.919279190323376, 45.32307119359444, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[715.2526857377704, 1225.132191172346, 4039.773622022841, 0, 0, 0]","[3313.7473142622293, 6876.867808827654, 12071.226377977158, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2137, 2181, 7302, 0, 0, 0]","[869.6157333333333, 1153.432, 2885.6788, 0, 0, 0]","[0.02613333333333333, 1.3722666666666667, 0.5358666666666667, 0, 0, 0]","[0.04426666666666666, 2.9384, 0.020933333333333335, 0, 0, 0]","[3425.384266666667, 16026.568, 31474.3212, 4295, 17180, 34360]","[371.97386666666665, 358.6277333333333, 376.00413333333336, 372.0, 360.0, 376.54]","[199.95573333333334, 302.0616, 266.72906666666665, 200.0, 305.0, 266.75]","[(4, 0.05565, 0.02575), (3, 0.07585, 0.04764444444444444), (5, 0.0, 0.01085), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.04435, 10.084249999999999), (16102, 51.82415, 6.142355555555555), (32207, 58.2, 11.62915), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
