interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
63,"[24.547034003474806, 66.8847198222661, 0.0, 0.0, 0.0, 0.0]","[2, 5, 0, 0, 0, 0]","[988.3534794307726, 1991.1273911845342, 0, 0, 0, 0]","[3040.6465205692275, 6110.872608815465, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[989, 5419, 0, 0, 0, 0]","[29.882133333333336, 3077.7396000000003, 0, 0, 0, 0]","[0.0036000000000000003, 0.1837333333333333, 0, 0, 0, 0]","[0.003466666666666667, 0.0037333333333333333, 0, 0, 0, 0]","[4265.1178666666665, 14102.2604, 34360, 4295, 17180, 34360]","[371.9964, 359.81626666666665, 376.54, 372.0, 360.0, 376.54]","[199.99653333333333, 304.99626666666666, 266.75, 200.0, 305.0, 266.75]","[(2, 0.0, 1.1111111111111112e-05), (11, 0.0, 0.0018555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.10998888888889), (16094, 51.900000000000006, 6.188144444444444), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
64,"[35.04591710101762, 37.04023697852382, 34.15058034882999, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1360.1668475756974, 867.816385407974, 3652.270040785952, 0, 0, 0]","[2668.8331524243026, 7234.183614592026, 12458.729959214048, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1412, 3001, 5502, 0, 0, 0]","[47.70733333333334, 2937.408133333334, 734.7009333333334, 0, 0, 0]","[0.004933333333333333, 0.0002666666666666667, 0.1957333333333333, 0, 0, 0]","[0.004933333333333333, 0.0018666666666666664, 0.6841333333333334, 0, 0, 0]","[4247.292666666666, 14242.591866666666, 33625.29906666667, 4295, 17180, 34360]","[371.9950666666667, 359.9997333333333, 376.34426666666667, 372.0, 360.0, 376.54]","[199.99506666666667, 304.9981333333333, 266.0658666666667, 200.0, 305.0, 266.75]","[(3, 0.0, 0.00011666666666666667), (7, 0.0, 0.0006944444444444444), (2, 0.0008333333333333333, 0.5124555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109883333333332), (16098, 51.900000000000006, 6.189305555555555), (32210, 58.19916666666667, 11.127544444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
65,"[45.47034003474808, 11.984695137003209, 55.08037986468872, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[812.7710289120507, 0, 5564.211308594566, 0, 0, 0]","[3216.2289710879495, 8102, 10546.788691405434, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1832, 971, 8874, 0, 0, 0]","[128.88373333333334, 8.388399999999999, 3386.1996000000004, 0, 0, 0]","[0.004133333333333333, 0.00013333333333333337, 0.019333333333333334, 0, 0, 0]","[0.004, 0.0, 0.002, 0, 0, 0]","[4166.116266666667, 17171.6116, 30973.8004, 4295, 17180, 34360]","[371.99586666666664, 359.99986666666666, 376.52066666666667, 372.0, 360.0, 376.54]","[199.996, 305.0, 266.748, 200.0, 305.0, 266.75]","[(5, 5e-05, 0.00017777777777777776), (1, 0.0, 0.0006333333333333333), (6, 0.0, 0.00275), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09994999999999, 10.109822222222222), (16104, 51.900000000000006, 6.1893666666666665), (32206, 58.2, 11.637249999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
66,"[34.57433606353934, 31.02937546284868, 48.774129476755014, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[908.7509517301559, 1787.2388310227989, 5035.86068030546, 0, 0, 0]","[3120.249048269844, 6314.761168977201, 11075.13931969454, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1393, 2514, 7858, 0, 0, 0]","[821.8189333333333, 3091.200133333334, 2958.3808000000004, 0, 0, 0]","[2.789733333333333, 0.0017333333333333333, 0.018266666666666667, 0, 0, 0]","[0.0112, 0.002, 0.0018666666666666664, 0, 0, 0]","[3473.1810666666665, 14088.799866666666, 31401.6192, 4295, 17180, 34360]","[369.21026666666666, 359.99826666666667, 376.5217333333334, 372.0, 360.0, 376.54]","[199.9888, 304.998, 266.7481333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.009877777777777779), (4, 0.0, 0.0007055555555555554), (8, 0.0, 0.002488888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.100122222222222), (16101, 51.900000000000006, 6.189294444444444), (32204, 58.2, 11.63751111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
67,"[34.05311491685282, 44.17427795606023, 32.1519458754888, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[870.8985722070859, 2981.8549606850115, 1605.3328675697371, 0, 0, 0]","[3158.1014277929144, 5120.145039314988, 14505.667132430262, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1372, 3579, 5180, 0, 0, 0]","[1291.8425333333332, 2540.3472, 2206.2026666666666, 0, 0, 0]","[2.3913333333333338, 0.010266666666666667, 0.0092, 0, 0, 0]","[0.36400000000000005, 0.0052, 0.0016, 0, 0, 0]","[3003.1574666666666, 14639.6528, 32153.797333333332, 4295, 17180, 34360]","[369.6086666666667, 359.98973333333333, 376.5308, 372.0, 360.0, 376.54]","[199.636, 304.9948, 266.7484, 200.0, 305.0, 266.75]","[(5, 0.0, 0.00435), (7, 0.0, 0.004622222222222222), (7, 0.0, 0.0011333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.105649999999999), (16098, 51.900000000000006, 6.185377777777777), (32205, 58.2, 11.638866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
68,"[37.80094316207496, 58.17082201925451, 10.055241760288002, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[431.82754378726725, 2198.6357625088303, 0, 0, 0, 0]","[3597.172456212733, 5903.36423749117, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1523, 4713, 1620, 0, 0, 0]","[1360.3497333333332, 2267.718133333333, 184.5488, 0, 0, 0]","[1.3081333333333334, 0.019466666666666667, 0.0, 0, 0, 0]","[0.0784, 0.004000000000000001, 0.0, 0, 0, 0]","[2934.6502666666665, 14912.281866666668, 34175.4512, 4295, 17180, 34360]","[370.69186666666667, 359.9805333333333, 376.54, 372.0, 360.0, 376.54]","[199.9216, 304.996, 266.75, 200.0, 305.0, 266.75]","[(4, 0.0, 0.004683333333333333), (9, 0.0032, 0.005183333333333333), (3, 1.666666666666667e-05, 0.0002722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.105316666666667), (16096, 51.896800000000006, 6.184816666666666), (32209, 58.199983333333336, 11.639727777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
69,"[28.369322412509305, 57.05998518884227, 24.44913413195953, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[961.296325128589, 2484.5247659028087, 2761.628062631157, 0, 0, 0]","[3067.703674871411, 5617.475234097192, 13349.371937368844, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1143, 4623, 3939, 0, 0, 0]","[61.51466666666667, 1240.114, 120.23626666666667, 0, 0, 0]","[0.0018666666666666666, 1.3901333333333334, 0.092, 0, 0, 0]","[0.022933333333333333, 2.9430666666666667, 0.0032, 0, 0, 0]","[4233.485333333333, 15939.886, 34239.76373333333, 4295, 17180, 34360]","[371.9981333333333, 358.6098666666667, 376.44800000000004, 372.0, 360.0, 376.54]","[199.97706666666667, 302.05693333333335, 266.7468, 200.0, 305.0, 266.75]","[(2, 0.0, 0.000738888888888889), (7, 0.07585, 0.05006666666666666), (4, 0.0, 0.0012611111111111109), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.10926111111111), (16098, 51.82415, 6.139933333333333), (32208, 58.2, 11.638738888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
70,"[38.94266567386448, 43.91508269563071, 37.45887902675191, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[998.2056867352512, 1277.9500456799758, 6035.115756863632, 0, 0, 0]","[3030.794313264749, 6824.049954320024, 10075.884243136368, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1569, 3558, 6035, 0, 0, 0]","[94.71799999999999, 1666.5352, 525.6844, 0, 0, 0]","[0.0092, 1.4556, 0.0928, 0, 0, 0]","[0.026666666666666665, 2.429333333333333, 0.007466666666666667, 0, 0, 0]","[4200.282, 15513.4648, 33834.3156, 4295, 17180, 34360]","[371.9908, 358.5444, 376.4472, 372.0, 360.0, 376.54]","[199.97333333333333, 302.5706666666667, 266.7425333333333, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0005388888888888889), (4, 0.0017166666666666665, 0.0035444444444444442), (7, 0.44465, 0.005072222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109461111111111), (16101, 51.89828333333334, 6.186455555555555), (32205, 57.75535, 11.634927777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
71,"[38.5951849094068, 33.065909651937794, 62.08180746074111, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[975.4128691137225, 1179.908260083401, 1819.471380528662, 0, 0, 0]","[3053.5871308862775, 6922.091739916599, 14291.528619471337, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1555, 2679, 10002, 0, 0, 0]","[337.2888, 1130.9748, 673.8828000000001, 0, 0, 0]","[0.01, 1.3894666666666664, 1.1553333333333335, 0, 0, 0]","[0.0164, 2.651733333333333, 0.8826666666666664, 0, 0, 0]","[3957.7112, 16049.0252, 33686.1172, 4295, 17180, 34360]","[371.99, 358.6105333333333, 375.3846666666667, 372.0, 360.0, 376.54]","[199.9836, 302.3482666666667, 265.8673333333333, 200.0, 305.0, 266.75]","[(5, 0.0, 0.02908888888888889), (3, 0.00225, 0.06516111111111111), (9, 0.78925, 0.014127777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.08091111111111), (16102, 51.89775000000001, 6.124838888888888), (32203, 57.41075, 11.62587222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
72,"[38.5951849094068, 26.869908664527276, 24.244305133138848, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1521.3154898080384, 860.8075397068225, 2086.9171845041096, 0, 0, 0]","[2507.6845101919616, 7241.192460293178, 14024.08281549589, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1555, 2177, 3906, 0, 0, 0]","[361.4066666666667, 7.8632, 8.388, 0, 0, 0]","[0.018666666666666665, 0.041466666666666666, 0.009466666666666667, 0, 0, 0]","[0.004666666666666667, 0.040799999999999996, 0.0002666666666666667, 0, 0, 0]","[3933.5933333333332, 17172.1368, 34351.612, 4295, 17180, 34360]","[371.98133333333334, 359.9585333333333, 376.5305333333334, 372.0, 360.0, 376.54]","[199.99533333333332, 304.9592, 266.7497333333333, 200.0, 305.0, 266.75]","[(6, 0.0, 0.002977777777777778), (5, 0.0, 0.0), (4, 0.0, 0.0015666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107022222222222), (16100, 51.900000000000006, 6.1899999999999995), (32208, 58.2, 11.638433333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
73,"[51.32787292132043, 10.614663046161441, 26.770529451927256, 0.0, 0.0, 0.0]","[4, 1, 2, 0, 0, 0]","[889.5529423521292, 389.2789080065877, 3641.6610758452525, 0, 0, 0]","[3139.4470576478707, 7712.721091993412, 12469.338924154748, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2068, 860, 4313, 0, 0, 0]","[341.4836, 8.912, 2371.179066666667, 0, 0, 0]","[0.018133333333333335, 0.03813333333333333, 0.009333333333333334, 0, 0, 0]","[0.004533333333333334, 0.037066666666666664, 0.0021333333333333334, 0, 0, 0]","[3953.5164, 17171.088, 31988.820933333333, 4295, 17180, 34360]","[371.9818666666667, 359.96186666666665, 376.53066666666666, 372.0, 360.0, 376.54]","[199.99546666666666, 304.96293333333335, 266.74786666666665, 200.0, 305.0, 266.75]","[(9, 0.0, 0.0028166666666666665), (3, 0.0, 0.0), (5, 0.04596666666666667, 0.01787222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.107183333333333), (16102, 51.900000000000006, 6.1899999999999995), (32207, 58.15403333333334, 11.622127777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
74,"[42.86423430131546, 32.21426808195507, 26.770529451927256, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1058.2318676406958, 1361.861476357782, 2078.2242833952123, 0, 0, 0]","[2970.768132359304, 6740.1385236422175, 14032.775716604789, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1727, 2610, 4313, 0, 0, 0]","[46.135999999999996, 170.0424, 1968.5254666666665, 0, 0, 0]","[0.0088, 0.05026666666666666, 0.009199999999999998, 0, 0, 0]","[0.00013333333333333337, 0.04, 0.0018666666666666664, 0, 0, 0]","[4248.864, 17009.9576, 32391.474533333334, 4295, 17180, 34360]","[371.9912, 359.9497333333333, 376.5308, 372.0, 360.0, 376.54]","[199.99986666666666, 304.96, 266.7481333333333, 200.0, 305.0, 266.75]","[(8, 5e-05, 0.3484833333333333), (5, 0.0, 0.0013444444444444448), (5, 0.0, 0.0014222222222222225), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09994999999999, 9.761516666666665), (16100, 51.900000000000006, 6.188655555555555), (32207, 58.2, 11.638577777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
75,"[45.4951600893522, 32.917798074549495, 23.400161380423313, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1095.1471870430041, 2024.8500273313143, 1159.8783019726538, 0, 0, 0]","[2933.852812956996, 6077.149972668685, 14951.121698027346, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1833, 2667, 3770, 0, 0, 0]","[162.178, 118.83666666666667, 0.0, 0, 0, 0]","[0.009066666666666666, 0.0092, 0.0184, 0, 0, 0]","[0.0, 0.0, 0.0002666666666666667, 0, 0, 0]","[4132.822, 17061.163333333334, 34360.0, 4295, 17180, 34360]","[371.9909333333333, 359.9908, 376.52160000000003, 372.0, 360.0, 376.54]","[200.0, 305.0, 266.7497333333333, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0011166666666666666), (5, 0.0, 0.0018999999999999998), (5, 0.0, 0.002138888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108883333333333), (16100, 51.900000000000006, 6.1880999999999995), (32207, 58.2, 11.63786111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
76,"[45.420699925539836, 43.39669217477166, 10.446278939854757, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[423.04803616590937, 1753.796219614619, 0, 0, 0, 0]","[3605.9519638340907, 6348.203780385381, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1830, 3516, 1683, 0, 0, 0]","[152.39106666666666, 252.35506666666674, 0.0, 0, 0, 0]","[0.009333333333333334, 0.019999999999999997, 0.008533333333333334, 0, 0, 0]","[0.00013333333333333337, 0.008133333333333333, 0.00013333333333333337, 0, 0, 0]","[4142.608933333333, 16927.644933333333, 34360.0, 4295, 17180, 34360]","[371.99066666666664, 359.98, 376.5314666666667, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9918666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0012166666666666667), (8, 0.0, 0.003294444444444445), (2, 0.0, 0.0008555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108783333333333), (16097, 51.900000000000006, 6.186705555555555), (32210, 58.2, 11.639144444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
77,"[30.9506080913378, 47.00074055788694, 27.825709142821676, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[957.8723891527277, 3431.981602386076, 2281.8462496514703, 0, 0, 0]","[3071.127610847272, 4670.018397613924, 13829.15375034853, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1247, 3808, 4483, 0, 0, 0]","[268.4344, 177.55653333333336, 45.873599999999996, 0, 0, 0]","[0.009466666666666667, 0.0296, 0.0, 0, 0, 0]","[0.002, 0.008533333333333332, 0.0, 0, 0, 0]","[4026.5656, 17002.443466666668, 34314.1264, 4295, 17180, 34360]","[371.99053333333336, 359.9704, 376.54, 372.0, 360.0, 376.54]","[199.998, 304.99146666666667, 266.75, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0016000000000000003), (8, 0.0, 0.003588888888888889), (5, 0.0, 0.0003166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.1084), (16097, 51.900000000000006, 6.18641111111111), (32207, 58.2, 11.639683333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
78,"[44.77537850583271, 47.00074055788694, 27.825709142821676, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1147.0553732161004, 1983.0593368855996, 1389.3548229680591, 0, 0, 0]","[2881.9446267838994, 6118.9406631144, 14721.64517703194, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1804, 3808, 4483, 0, 0, 0]","[492.13, 183.848, 54.43626666666667, 0, 0, 0]","[0.010799999999999999, 0.029066666666666664, 0.0, 0, 0, 0]","[0.003333333333333333, 0.0077333333333333325, 0.0, 0, 0, 0]","[3802.87, 16996.152, 34305.563733333336, 4295, 17180, 34360]","[371.9892, 359.97093333333333, 376.54, 372.0, 360.0, 376.54]","[199.99666666666667, 304.9922666666667, 266.75, 200.0, 305.0, 266.75]","[(3, 0.0, 0.03052222222222222), (8, 0.0, 0.0035833333333333333), (5, 0.0, 0.00016666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.079477777777777), (16097, 51.900000000000006, 6.186416666666666), (32207, 58.2, 11.639833333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
79,"[50.45917101017622, 42.01431745248087, 36.4347340326485, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1262.3295011608334, 2171.700085295487, 5054.903640998338, 0, 0, 0]","[2766.6704988391666, 5930.299914704513, 11056.096359001662, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2033, 3404, 5870, 0, 0, 0]","[363.2413333333334, 1247.1052, 1023.6708, 0, 0, 0]","[0.0030666666666666663, 1.390666666666667, 0.5356, 0, 0, 0]","[0.004133333333333333, 2.9384, 0.019733333333333335, 0, 0, 0]","[3931.7586666666666, 15932.8948, 33336.3292, 4295, 17180, 34360]","[371.99693333333335, 358.6093333333333, 376.00440000000003, 372.0, 360.0, 376.54]","[199.99586666666667, 302.0616, 266.7302666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.002311111111111111), (3, 0.07585, 0.05001666666666666), (7, 0.0, 0.010811111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10768888888889), (16102, 51.82415, 6.1399833333333325), (32205, 58.2, 11.629188888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
80,"[50.235790518739144, 40.37274746976055, 47.427223636025076, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[547.8544195444309, 2093.2811080423585, 4334.853398617524, 0, 0, 0]","[3481.145580455569, 6008.718891957642, 11776.146601382476, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2024, 3271, 7641, 0, 0, 0]","[275.16066666666666, 1508.4614666666669, 1455.6834666666668, 0, 0, 0]","[0.06626666666666667, 1.457466666666667, 0.076, 0, 0, 0]","[0.06586666666666666, 2.428933333333333, 0.02186666666666667, 0, 0, 0]","[4019.8393333333333, 15671.538533333332, 32904.31653333333, 4295, 17180, 34360]","[371.93373333333335, 358.5425333333333, 376.464, 372.0, 360.0, 376.54]","[199.93413333333334, 302.57106666666664, 266.72813333333335, 200.0, 305.0, 266.75]","[(6, 0.0, 0.001711111111111111), (3, 0.0017166666666666665, 0.003433333333333333), (10, 0.0, 0.0172), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108288888888888), (16102, 51.89828333333334, 6.186566666666666), (32202, 58.2, 11.622799999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
81,"[26.756018863241497, 53.1720562823994, 47.749984482651605, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[498.3846518486158, 2625.70837780968, 5916.46617958274, 0, 0, 0]","[3530.6153481513843, 5476.29162219032, 10194.53382041726, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1078, 4308, 7693, 0, 0, 0]","[346.7281333333334, 3593.3792, 1732.2453333333333, 0, 0, 0]","[0.0108, 1.3926666666666665, 0.06693333333333333, 0, 0, 0]","[0.0006666666666666668, 2.6555999999999997, 0.014533333333333332, 0, 0, 0]","[3948.2718666666665, 13586.6208, 32627.754666666668, 4295, 17180, 34360]","[371.9892, 358.6073333333333, 376.4730666666667, 372.0, 360.0, 376.54]","[199.99933333333334, 302.3444, 266.73546666666664, 200.0, 305.0, 266.75]","[(2, 0.0, 0.002827777777777778), (6, 0.00225, 0.06564444444444445), (11, 0.0006666666666666666, 0.019355555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.107172222222221), (16099, 51.89775000000001, 6.124355555555555), (32201, 58.199333333333335, 11.620644444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
82,"[24.298833457433606, 48.92619106393483, 54.254856930047794, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[793.3293565089025, 1987.920966149632, 1494.6715624560145, 0, 0, 0]","[3235.6706434910975, 6114.079033850368, 14616.328437543985, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[979, 3964, 8741, 0, 0, 0]","[223.696, 2450.1677333333337, 2613.7457333333336, 0, 0, 0]","[0.0188, 0.0021333333333333334, 0.24519999999999995, 0, 0, 0]","[0.0004000000000000001, 0.010799999999999999, 0.7000000000000001, 0, 0, 0]","[4071.304, 14729.832266666666, 31746.254266666667, 4295, 17180, 34360]","[371.9812, 359.99786666666665, 376.2948, 372.0, 360.0, 376.54]","[199.9996, 304.9892, 266.05, 200.0, 305.0, 266.75]","[(3, 0.0, 0.002161111111111111), (8, 1.666666666666667e-05, 0.0007388888888888889), (9, 0.0008333333333333333, 0.5334500000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.107838888888889), (16097, 51.89998333333334, 6.189261111111111), (32203, 58.19916666666667, 11.106549999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
83,"[37.03152146934723, 24.67292026660084, 40.4506237974055, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[672.9587871390784, 782.6690916395479, 1346.548097659516, 0, 0, 0]","[3356.0412128609214, 7319.330908360452, 14764.451902340485, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1492, 1999, 6517, 0, 0, 0]","[208.31600000000003, 38.7948, 972.8141333333335, 0, 0, 0]","[0.0184, 0.0, 0.0038666666666666667, 0, 0, 0]","[0.0004000000000000001, 0.0, 0.0048, 0, 0, 0]","[4086.684, 17141.2052, 33387.18586666667, 4295, 17180, 34360]","[371.9816, 360.0, 376.53613333333334, 372.0, 360.0, 376.54]","[199.9996, 305.0, 266.7452, 200.0, 305.0, 266.75]","[(6, 0.0, 0.002172222222222222), (6, 0.0, 0.00038333333333333334), (5, 0.0, 0.0015), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107827777777777), (16099, 51.900000000000006, 6.189616666666666), (32207, 58.2, 11.638499999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
