interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[36.58476048647307, 23.463342384596398, 47.9982620569797, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[463.4866838317982, 717.3496681211327, 5947.859504340513, 0, 0, 0]","[3565.513316168202, 7384.650331878867, 10163.140495659487, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1474, 1901, 7733, 0, 0, 0]","[(330.99926666666664, 0.6452, 0.0048), (121.63393333333333, 0.008866666666666667, 0.0108), (83.886, 0.0138, 0.0012666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3964.0007333333333, 1859.3548, 999.9952), (17058.366066666666, 1799.9911333333334, 1524.9892), (34276.114, 1882.6862, 1333.7487333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00025), (6, 0.0, 0.0009444444444444444), (8, 0.0, 0.0030555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10975), (16099, 51.900000000000006, 6.189055555555555), (32204, 58.2, 11.636944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[28.51824274013403, 40.940508516415704, 60.70386692322016, 0.0, 0.0, 0.0]","[2, 3, 5, 0, 0, 0]","[650.9798576177765, 2864.8894709181454, 4266.316998451058, 0, 0, 0]","[3378.0201423822236, 5237.110529081854, 11844.683001548943, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1149, 3317, 9780, 0, 0, 0]","[(3530.205666666666, 0.0012666666666666666, 0.0008), (150.59986666666668, 8.2766, 0.1462), (144.00413333333336, 0.013466666666666667, 0.0012000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(764.7943333333342, 1859.9987333333333, 999.9992), (17029.400133333333, 1791.7234, 1524.8538), (34215.995866666664, 1882.6865333333333, 1333.7488), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 6.111111111111112e-05), (7, 8.906633333333335, 3.6883777777777773), (9, 0.0, 0.004616666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109938888888887), (16098, 42.993366666666674, 2.501622222222222), (32203, 58.2, 11.635383333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[30.305286671630675, 55.31967415452974, 34.18161504562101, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[1039.8225768634995, 3414.8198978325545, 1791.9824020518593, 0, 0, 0]","[2989.1774231365007, 4687.1801021674455, 14319.017597948141, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1221, 4482, 5507, 0, 0, 0]","[(2299.8760666666667, 0.0, 0.0006666666666666666), (231.64566666666664, 0.08566666666666667, 0.6087999999999999), (78.29333333333332, 0.009066666666666666, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1995.1239333333333, 1860.0, 999.9993333333333), (16948.354333333333, 1799.9143333333334, 1524.3912), (34281.706666666665, 1882.6909333333333, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 6.666666666666667e-05), (10, 0.0, 0.0012055555555555554), (6, 0.0, 0.0030499999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109933333333332), (16095, 51.900000000000006, 6.188794444444444), (32206, 58.2, 11.636949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[44.973938942665676, 55.31967415452974, 12.699397926882256, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1067.1370596711945, 1426.741099033347, 0, 0, 0, 0]","[2961.8629403288055, 6675.2589009666535, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1812, 4482, 2046, 0, 0, 0]","[(1588.9416, 0.0, 0.0006666666666666666), (143.73993333333334, 0.1056, 1.2295999999999998), (40.5448, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2706.0584, 1860.0, 999.9993333333333), (17036.260066666666, 1799.8944, 1523.7704), (34319.4552, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 8.888888888888889e-05), (10, 1.666666666666667e-05, 0.0006277777777777779), (1, 0.0, 0.0011555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.10991111111111), (16095, 51.89998333333334, 6.189372222222222), (32211, 58.2, 11.638844444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[43.31099528418962, 35.64551962478401, 44.73961889392341, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[772.9641508414863, 1225.132191172346, 4943.268180756702, 0, 0, 0]","[3256.035849158514, 6876.867808827654, 11167.731819243298, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1745, 2888, 7208, 0, 0, 0]","[(8.737333333333334, 0.0, 0.0), (715.1276, 0.7758666666666667, 2.446266666666667), (1471.8494666666668, 0.00046666666666666666, 0.0008666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4286.2626666666665, 1860.0, 1000.0), (16464.8724, 1799.2241333333334, 1522.5537333333334), (32888.15053333333, 1882.6995333333334, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 5.555555555555557e-06), (2, 0.07585, 0.04723333333333333), (6, 0.13943333333333333, 0.05361666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109994444444444), (16103, 51.82415, 6.142766666666666), (32206, 58.060566666666666, 11.586383333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[46.09084139985108, 27.400641816835346, 58.736267146669974, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[735.2700080179193, 1732.6057544449602, 5706.4499802681785, 0, 0, 0]","[3293.7299919820807, 6369.39424555504, 10404.550019731822, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1857, 2220, 9463, 0, 0, 0]","[(11.532866666666667, 0.0, 0.0), (772.4500666666668, 0.7260666666666667, 1.2172), (2785.0161333333335, 0.19173333333333334, 0.014066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.467133333334, 1860.0, 1000.0), (16407.549933333332, 1799.2739333333334, 1523.7828), (31574.983866666666, 1882.5082666666667, 1333.7359333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0), (3, 0.0017166666666666665, 0.005544444444444444), (7, 0.08413333333333334, 0.03205555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.11), (16102, 51.89828333333334, 6.184455555555555), (32205, 58.11586666666667, 11.607944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[49.664929262844375, 45.420883732411745, 42.59201787598535, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1363.9330872505316, 1935.5864103463318, 2611.460627965786, 0, 0, 0]","[2665.0669127494684, 6166.413589653668, 13499.539372034214, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2001, 3680, 6862, 0, 0, 0]","[(8.606, 0.0, 0.0), (594.8912666666666, 0.6975999999999999, 1.3305999999999998), (2710.9172, 0.19146666666666667, 0.014199999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4286.394, 1860.0, 1000.0), (16585.108733333334, 1799.3024, 1523.6694), (31649.0828, 1882.5085333333334, 1333.7358), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 5.555555555555557e-06), (4, 0.00225, 0.06818333333333333), (4, 0.3734833333333333, 0.1188611111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109994444444444), (16101, 51.89775000000001, 6.121816666666666), (32208, 57.82651666666667, 11.521138888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[76.76842889054356, 28.59787706739077, 26.876047421016697, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[968.954577883478, 1288.2134803649737, 906.3109000214981, 0, 0, 0]","[3060.045422116522, 6813.786519635027, 15204.689099978503, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3093, 2317, 4330, 0, 0, 0]","[(14.7222, 0.0, 0.0), (29.3598, 0.0032, 0.004666666666666666), (1196.7746, 0.0048, 0.0044), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4280.2778, 1860.0, 1000.0), (17150.6402, 1799.9968, 1524.9953333333333), (33163.2254, 1882.6952, 1333.7456), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.000988888888888889), (3, 0.0, 0.0030055555555555547), (2, 0.0, 0.0034999999999999996), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.10901111111111), (16102, 51.900000000000006, 6.186994444444444), (32210, 58.2, 11.636499999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
19,"[56.7138247704145, 47.75364107627746, 21.488424058096953, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[714.0053995451567, 3210.5768701341567, 0, 0, 0, 0]","[3314.9946004548433, 4891.423129865843, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2285, 3869, 3462, 0, 0, 0]","[(67.2828, 0.004733333333333333, 0.00013333333333333334), (1462.4130000000002, 0.9976666666666667, 0.008933333333333333), (264.24080000000004, 0.0068000000000000005, 0.006133333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4227.7172, 1859.9952666666666, 999.9998666666667), (15717.587, 1799.0023333333334, 1524.9910666666667), (34095.7592, 1882.6932, 1333.7438666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.001722222222222222), (6, 0.0, 0.0005611111111111112), (3, 0.0, 0.0033611111111111107), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108277777777777), (16099, 51.900000000000006, 6.189438888888889), (32209, 58.2, 11.636638888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]"
20,"[53.660958054107724, 79.77042705504813, 0.0, 0.0, 0.0, 0.0]","[3, 4, 0, 0, 0, 0]","[935.0828086291624, 1960.8325842086238, 0, 0, 0, 0]","[3093.917191370838, 6141.167415791377, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2162, 6463, 0, 0, 0, 0]","[(62.476600000000005, 0.0056, 0.0011333333333333334), (2165.6574, 0.775, 0.008), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4232.5234, 1859.9944, 999.9988666666667), (15014.3426, 1799.225, 1524.992), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.001977777777777778), (8, 0.0, 0.0007777777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108022222222221), (16097, 51.900000000000006, 6.189222222222222), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]"
21,"[61.67783569123853, 59.51616884719822, 25.156725218794612, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[921.6669733697064, 2453.7951965439484, 3803.2583485362484, 0, 0, 0]","[3107.3330266302937, 5648.204803456052, 12307.741651463752, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2485, 4822, 4053, 0, 0, 0]","[(87.64260000000002, 0.04373333333333333, 0.0024000000000000002), (1405.0904, 0.6731333333333333, 0.0058), (27.9612, 0.00013333333333333334, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4207.3574, 1859.9562666666666, 999.9976), (15774.909599999999, 1799.3268666666668, 1524.9942), (34332.0388, 1882.6998666666668, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.00882777777777778), (7, 0.0, 0.00135), (4, 0.0, 0.0008666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.101172222222221), (16098, 51.900000000000006, 6.188649999999999), (32208, 58.2, 11.639133333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]"
22,"[63.936460660213456, 57.56603307825229, 36.10576624666377, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1176.7809154306983, 2070.831996992904, 3223.0423090544414, 0, 0, 0]","[2852.2190845693017, 6031.168003007097, 12887.957690945559, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2576, 4664, 5817, 0, 0, 0]","[(464.95466666666664, 1.433933333333333, 0.0078), (1188.3846666666668, 0.009933333333333332, 0.0020666666666666667), (1167.4136666666666, 0.00013333333333333334, 0.0011333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3830.0453333333335, 1858.5660666666668, 999.9922), (15991.615333333333, 1799.9900666666667, 1524.9979333333333), (33192.58633333333, 1882.6998666666668, 1333.7488666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.010322222222222222), (6, 0.0, 0.002855555555555556), (5, 1.666666666666667e-05, 0.000488888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.099677777777778), (16099, 51.900000000000006, 6.187144444444444), (32207, 58.199983333333336, 11.63951111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]"
