interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
25,8,"[2060.4280407364645, 1075.2614052479814, 1614.403632382624, 0, 0, 0, 421.1059521014839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2060.4280407364645, 2236.3518634195166, 1620.380595458781, 735.310726432239, 1064.628201689945, 1196.600635528421, 590.8682637939636, 643.187101675752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(39.146666666666654, 0.29753333333333337, 0.0019333333333333331), (36.3506, 0.004666666666666667, 6.666666666666668e-05), (159.38306666666668, 0.0, 0.0), (41.942800000000005, 0.002533333333333333, 0.0066), (67.10846666666666, 0.004333333333333333, 0.0008), (5.2424, 0.0, 0.0), (0.0, 0.0, 0.0), (5.592, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.003, 0.06097777777777777), (3, 0.0, 0.0011166666666666666), (3, 0.0, 0.00035), (2, 0.0, 0.0010555555555555555), (3, 1.666666666666667e-05, 0.0018777777777777777), (2, 0.0, 0.000638888888888889), (3, 0.0, 0.0), (3, 5e-05, 0.34744444444444444), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[63, 64, 65, 60, 57, 61, 62, 66, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 0, 1, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
26,9,"[0, 1275.279954468995, 1605.3328675697371, 845.7635665516523, 1887.7843755618592, 990.9370936802097, 0, 885.7838472849353, 433.1775814580644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2060.4280407364645, 2236.3518634195166, 1620.380595458781, 863.1522387177348, 3107.803144105226, 2957.8401968246035, 590.8682637939636, 885.7838472849353, 433.1775814580644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(65.71033333333331, 0.2166, 0.004533333333333333), (25.1658, 0.0044666666666666665, 0.0), (74.09926666666667, 0.0, 0.0), (14.329799999999999, 0.0005333333333333334, 0.0003333333333333333), (41.943, 0.004533333333333333, 6.666666666666668e-05), (181.4032, 0.00013333333333333334, 0.00013333333333333334), (0.0, 0.0, 0.0), (33.5544, 0.004666666666666667, 0.00013333333333333334), (11.795866666666667, 0.0016666666666666668, 0.0016), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0002833333333333333, 0.09404444444444444), (3, 0.0, 0.0010388888888888889), (3, 0.0, 0.0), (1, 0.0, 0.00025555555555555553), (2, 0.0, 0.0011166666666666666), (3, 0.05556666666666666, 0.026677777777777772), (3, 0.0, 0.0), (2, 0.0, 0.0011055555555555554), (1, 0.0, 1.1111111111111112e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[63, 64, 65, 67, 68, 69, 62, 70, 71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 2, 1, 2, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
27,9,"[699.8515467508195, 0, 0, 850.4492209632483, 0, 0, 253.96622867117168, 865.6290825883275, 408.43040369341355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[938.1939169386042, 2236.3518634195166, 1620.380595458781, 863.1522387177348, 3107.803144105226, 2957.8401968246035, 558.8373252717306, 885.7838472849353, 433.1775814580644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(12.538799999999998, 0.0015333333333333334, 0.0016), (16.7772, 0.0044, 0.0), (92.2744, 0.0, 0.0), (19.398066666666665, 0.0004, 0.0002666666666666667), (36.3506, 0.004666666666666667, 0.0), (159.38326666666669, 0.00013333333333333334, 6.666666666666668e-05), (3.3202, 0.00013333333333333334, 0.0), (0.0, 0.0046, 0.0), (10.922066666666668, 0.0019333333333333331, 0.0019333333333333331), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 8.88888888888889e-05), (3, 0.0, 0.0010222222222222221), (3, 1.666666666666667e-05, 0.0002722222222222222), (1, 0.0, 0.00017222222222222224), (2, 0.0, 0.00105), (3, 0.01295, 0.007627777777777777), (3, 0.0, 0.0), (2, 0.0, 0.001027777777777778), (1, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[72, 64, 65, 67, 68, 69, 73, 70, 71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 1, 2, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
28,6,"[0, 347.95014350013605, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[938.1939169386042, 514.5578929491571, 0, 863.1522387177348, 0, 0, 558.8373252717306, 885.7838472849353, 433.1775814580644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7.995, 0.0017333333333333335, 0.0018), (20.271933333333333, 0.0, 0.0), 0, (11.8834, 0.0005333333333333334, 0.0002), 0, 0, (3.8446, 6.666666666666668e-05, 0.0), (19.573400000000003, 0.004666666666666667, 6.666666666666668e-05), (13.281466666666667, 0.0019333333333333331, 0.0018666666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 9.444444444444444e-05), (1, 0.0, 4.9999999999999996e-05), 0, (1, 0.0, 0.0002111111111111111), 0, 0, (3, 0.0, 0.0), (2, 0.0, 0.0010388888888888889), (1, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[72, 74, -1, 67, -1, -1, 73, 70, 71, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, -1, 1, -1, -1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, False, True, False, False, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
29,7,"[1076.6868189637923, 514.5578929491571, 1061.4250322148832, 1076.7326721057477, 2647.7836930219532, 579.2040495482095, 262.61535995470337, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1991.395519314369, 514.5578929491571, 2533.8807882880765, 1076.7326721057477, 2647.7836930219532, 940.7363078716186, 530.0797679475845, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(81.0898, 0.004666666666666667, 6.666666666666668e-05), (15.028933333333331, 0.0, 0.0), (6.291, 0.0, 0.0), (1224.7365333333335, 0.0008, 0.001066666666666667), (7.1647333333333325, 0.0514, 0.054666666666666655), (2.4026666666666667, 0.0, 0.0), (16.776799999999998, 0.00013333333333333334, 0.00013333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0011055555555555554), (1, 0.0, 1.6666666666666667e-05), (3, 0.0, 0.00029444444444444445), (1, 0.0, 0.00013333333333333334), (2, 0.0, 0.0004388888888888889), (2, 0.0, 8.333333333333333e-05), (3, 0.0, 4.4444444444444447e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[75, 74, 76, 77, 78, 79, 80, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 1, 2, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
30,8,"[0, 0, 2533.8807882880765, 944.4846645042269, 2618.4381573543565, 668.1037271435606, 0, 705.2964897923745, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1991.395519314369, 514.5578929491571, 2533.8807882880765, 1076.7326721057477, 2647.7836930219532, 940.7363078716186, 530.0797679475845, 798.1155822728865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(47.5354, 0.004666666666666667, 0.0), (20.62146666666667, 0.0, 0.0), (8.388, 0.0, 0.0), (1191.1817333333333, 0.0002, 0.001), (9.261866666666666, 0.04873333333333333, 0.05206666666666667), (7.208333333333332, 0.0, 0.0), (17.17, 6.666666666666668e-05, 6.666666666666668e-05), (7.5578, 0.0004, 0.0003333333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.001011111111111111), (1, 0.0, 3.888888888888889e-05), (3, 0.0, 0.00014444444444444444), (1, 1.666666666666667e-05, 0.00016666666666666666), (2, 0.0, 0.00046111111111111103), (2, 0.0, 8.88888888888889e-05), (3, 0.0, 6.111111111111111e-05), (3, 0.0, 9.444444444444444e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[75, 74, 76, 77, 78, 79, 80, 81, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 0, 2, 1, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
31,8,"[915.8908929650686, 699.8515467508195, 0, 0, 0, 0, 317.8853161136635, 717.6528313757843, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009.7454258191793, 938.1939169386042, 2533.8807882880765, 1076.7326721057477, 2647.7836930219532, 940.7363078716186, 418.07863612812815, 798.1155822728865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(44.7392, 0.0046, 6.666666666666668e-05), (12.538799999999998, 0.0015333333333333334, 0.0016), (4.194, 0.0, 0.0), (1017.8170666666665, 0.0, 0.0009333333333333332), (8.0386, 0.048799999999999996, 0.052266666666666656), (7.121066666666667, 0.0, 0.0), (33.5544, 0.004666666666666667, 6.666666666666668e-05), (4.936533333333333, 0.028399999999999998, 0.028466666666666664), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0011166666666666666), (3, 0.0, 8.88888888888889e-05), (3, 0.0, 0.00014444444444444444), (1, 0.04548333333333333, 0.0161), (2, 0.0, 0.0004777777777777777), (2, 0.0, 8.333333333333333e-05), (2, 0.0, 0.0011055555555555554), (3, 0.0, 8.88888888888889e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[82, 83, 76, 77, 78, 79, 84, 81, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 1, 2, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
32,7,"[1007.7389936476189, 673.5579985851256, 1614.403632382624, 1290.4391462452068, 439.36745822889833, 0, 349.21820199778125, 738.1438078860564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009.7454258191793, 938.1939169386042, 1620.380595458781, 1763.8501590844298, 474.23400989955957, 0, 418.07863612812815, 798.1155822728865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(83.886, 0.0046, 0.0), (7.995, 0.0017333333333333335, 0.0018), (159.38306666666668, 0.0, 0.0), (1353.3618000000001, 0.0, 0.0008666666666666667), (61.516, 0.0, 0.00046666666666666666), 0, (16.7772, 0.004733333333333333, 6.666666666666668e-05), (9.917466666666668, 0.0834, 0.08346666666666668), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010166666666666666), (3, 0.0, 9.444444444444444e-05), (3, 0.0, 0.00035), (1, 0.0, 6.111111111111111e-05), (3, 0.0, 0.0007944444444444444), 0, (2, 0.0, 0.0010999999999999998), (3, 0.0, 9.999999999999999e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[82, 83, 85, 86, 87, -1, 84, 81, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 2, 0, -1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
33,8,"[956.4876339661946, 0, 1605.3328675697371, 1313.5662230264002, 471.02048424802877, 281.392397297898, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009.7454258191793, 938.1939169386042, 1620.380595458781, 1763.8501590844298, 474.23400989955957, 459.19024068251815, 418.07863612812815, 798.1155822728865, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(41.943, 0.0044, 0.0), (17.737866666666665, 0.002, 0.0020666666666666667), (74.09926666666667, 0.0, 0.0), (1146.443, 0.0, 0.001), (50.331199999999995, 0.0, 0.0), (11.577533333333333, 0.0, 0.0), (25.1658, 0.004666666666666667, 0.0), (7.3831999999999995, 0.08413333333333334, 0.08433333333333333), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010333333333333334), (3, 0.0, 9.999999999999999e-05), (3, 0.0, 0.0), (1, 0.04548333333333333, 0.016088888888888885), (3, 0.0, 0.000638888888888889), (3, 0.0, 9.999999999999999e-05), (2, 0.0, 0.0010333333333333334), (3, 0.0, 9.444444444444444e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[82, 83, 85, 86, 87, 88, 84, 81, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 2, 2, 0, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
34,9,"[0, 2122.456120514357, 1606.2761227071271, 0, 0, 265.7982709742889, 717.3496681211327, 583.3915269050505, 476.0919837416496, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1009.7454258191793, 2127.7849120179944, 1620.380595458781, 1763.8501590844298, 474.23400989955957, 459.19024068251815, 917.7449436151724, 877.3386810122662, 640.1184615181913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(69.905, 0.0046, 0.0), (294.999, 0.0006, 0.00046666666666666666), (92.2744, 0.0, 0.0), (1286.253, 0.0002666666666666667, 0.001), (60.8172, 0.0, 0.0), (8.300666666666666, 0.0, 0.0), (9.785933333333332, 0.0, 0.0), (47.5354, 0.0, 6.666666666666668e-05), (25.1658, 0.004533333333333333, 0.00013333333333333334), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010555555555555557), (1, 0.0, 0.0016055555555555554), (3, 1.666666666666667e-05, 0.0002722222222222222), (1, 0.0, 9.444444444444444e-05), (3, 0.0, 0.0006611111111111111), (3, 0.0, 8.333333333333333e-05), (3, 0.0, 0.0007611111111111111), (2, 0.0, 0.0002222222222222222), (3, 0.0, 0.001077777777777778), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[82, 89, 85, 86, 87, 88, 90, 91, 92, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 2, 2, 0, 0, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
35,9,"[2086.9171845041096, 2109.9244074215603, 0, 1201.4860773609792, 324.07683067997914, 0, 917.7449436151724, 804.078297530017, 640.1184615181913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2086.9171845041096, 2127.7849120179944, 1620.380595458781, 1306.4844515396771, 610.3790129723532, 459.19024068251815, 917.7449436151724, 877.3386810122662, 640.1184615181913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.004733333333333333, 0.00013333333333333334), (335.544, 0.0038, 0.0019333333333333331), (134.2174, 0.0, 6.666666666666668e-05), (83.88560000000001, 0.0044666666666666665, 0.0), (176.16039999999998, 0.0002666666666666667, 0.0), (15.203733333333332, 0.0, 0.0), (14.329866666666671, 0.0, 0.0), (29.35993333333334, 0.0, 0.0), (67.1088, 0.004533333333333333, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0014222222222222223), (1, 0.0, 0.0015333333333333332), (3, 0.0, 0.0006000000000000001), (2, 0.0, 0.0008722222222222223), (1, 0.0, 0.006361111111111112), (3, 0.0, 8.88888888888889e-05), (3, 0.0, 0.0005777777777777778), (2, 0.0, 0.00016111111111111108), (3, 0.0, 0.001027777777777778), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[93, 89, 85, 94, 95, 88, 90, 91, 92, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 5, 2, 1, 0, 0, 4, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
36,9,"[2047.4685270814605, 0, 909.7357655056462, 1097.1572057186477, 0, 267.6050494897803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2086.9171845041096, 2127.7849120179944, 909.7357655056462, 1306.4844515396771, 610.3790129723532, 471.00836329859106, 917.7449436151724, 877.3386810122662, 640.1184615181913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.004666666666666667, 6.666666666666668e-05), (478.1502, 0.0005333333333333334, 0.003), (13.281333333333336, 0.0, 0.0), (37.748400000000004, 0.0044666666666666665, 0.0), (177.55846666666667, 0.0002666666666666667, 0.0), (5.635666666666668, 0.0, 0.0), (14.6794, 0.0, 0.0), (5.592266666666666, 0.0, 0.0), (50.3316, 0.004533333333333333, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.001661111111111111), (1, 0.0, 0.0011944444444444446), (2, 0.0, 1.6666666666666667e-05), (2, 0.0, 0.0007999999999999999), (1, 0.0, 0.047294444444444445), (1, 0.0, 9.444444444444444e-05), (3, 0.0, 0.000611111111111111), (2, 0.0, 0.0001944444444444444), (3, 0.0, 0.0015055555555555556), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[93, 89, 96, 94, 95, 97, 90, 91, 92, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[5, 5, 1, 4, 0, 0, 4, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
37,9,"[0, 1416.0236468211137, 0, 0, 1819.471380528662, 0, 1746.7766281727716, 1521.9636309878945, 431.4771930300991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2086.9171845041096, 1525.7075630243467, 909.7357655056462, 1306.4844515396771, 1819.471380528662, 471.00836329859106, 1771.6346260561663, 1571.2468060557483, 431.4771930300991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.004533333333333333, 0.0), (130.0228666666667, 8.2766, 0.1462), (12.5824, 0.0, 0.0), (22.369400000000002, 0.0044, 0.0), (0.0, 0.0, 0.0), (3.800666666666666, 0.0, 0.0), (335.544, 0.016466666666666664, 0.009866666666666668), (433.41086666666666, 0.002333333333333333, 0.0030666666666666668), (14.5486, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0012944444444444446), (1, 8.906633333333335, 3.6877999999999997), (2, 0.0, 1.1111111111111112e-05), (2, 0.0, 0.0008166666666666667), (1, 0.0, 5.555555555555555e-05), (1, 0.0, 8.88888888888889e-05), (3, 0.0, 0.015905555555555555), (1, 0.011300000000000001, 0.0010833333333333333), (1, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[93, 98, 96, 94, 99, 97, 100, 101, 102, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[5, 1, 4, 4, 2, 0, 2, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
38,9,"[1492.620801770176, 1525.7075630243467, 1061.4250322148832, 583.3915269050505, 0, 319.3147248848671, 1771.6346260561663, 1571.2468060557483, 421.6914372503411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2192.9787383724074, 1525.7075630243467, 2533.8807882880765, 877.3386810122662, 1819.471380528662, 597.5596412478345, 1771.6346260561663, 1571.2468060557483, 431.4771930300991, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7.776466666666666, 0.0, 0.0), (195.0344, 0.0856, 0.6087333333333332), (6.291, 0.0, 0.0), (47.5354, 0.0, 6.666666666666668e-05), (4.194, 0.0, 0.0), (3.3202, 0.0005333333333333334, 0.003933333333333333), (427.8186, 0.011466666666666667, 0.006066666666666666), (398.45840000000004, 0.0016666666666666668, 0.0003333333333333333), (13.762, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 7.777777777777777e-05), (1, 0.0, 0.00017777777777777779), (3, 0.0, 0.00029444444444444445), (2, 0.0, 0.0002222222222222222), (1, 0.0, 0.00014444444444444444), (1, 0.0, 0.0), (3, 1.666666666666667e-05, 0.017866666666666666), (1, 0.015133333333333334, 0.0009777777777777777), (1, 0.0, 1.1111111111111112e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[103, 98, 104, 105, 99, 106, 100, 101, 102, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 1, 2, 0, 5, 4, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
