interval,numdestroyed,nummigrations,responsetime,avgresponsetime,migrationtime,avgmigrationtime,slaviolations,slaviolationspercentage,waittime
598,9,11,"[1047.1573573039104, 979.7371713811411, 1466.1133402098433, 887.0213212542099, 0.1456989333333333, 924.8026786985789, 776.8678050669672, 827.0387730483027, 555.7052561204525]",829.3988224463044,"[0.2214576, 0.0, 0.22816992, 0.048442320000000004, 0.1456989333333333, 0.08925213333333333, 0.21490559999999997, 0.27013066666666663, 0.4169326]",0.18166553037037036,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
599,13,19,"[887.5748286507809, 1186.3184510473043, 301.5881783133974, 590.0371667928716, 1413.02925461879, 1674.698626086915, 551.0666236980817, 1019.0992601443369, 1773.0679859699496, 887.421521024114, 1165.0950412808663, 551.6553773165012, 908.969044151131]",993.0477968534647,"[0.2992690666666667, 0.09304773333333333, 0.07203504, 0.008806186666666665, 0.07476783999999999, 0.44075647999999995, 0.1734404, 0.20279895999999997, 0.04305984, 0.14596144000000003, 0.3302485333333333, 0.5539455999999999, 0.15129146666666665]",0.19918681435897437,1,7.6923076923076925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
600,8,19,"[658.2432610027234, 678.7735667513216, 842.2833141175986, 1316.7459771419624, 1482.624133085962, 371.6699945529382, 248.8074805480308, 951.3705401157845]",818.8147834145402,"[0.14763936, 0.04138176, 0.07476783999999999, 0.111924, 0.055999999999999994, 0.2982188, 0.3468032, 0.11472020000000001]",0.14893189499999998,1,12.5,"[1, 1, 1, 1, 1, 1, 1, 1]"
601,11,15,"[694.0347168973829, 637.7094267380953, 1147.2236164266528, 842.5409493641384, 475.8784040785058, 1059.9933497805098, 924.8189308319121, 646.0744515656486, 526.6530273873931, 883.7840847290208, 590.8876540158152]",766.3271465286433,"[0.10318279999999999, 0.06071689999999999, 0.5256845333333333, 0.2573246, 0.17773000000000005, 0.113368, 0.10550426666666665, 0.11144119999999999, 0.02254293333333333, 0.26873400000000003, 0.12869973333333334]",0.17044808787878787,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
602,13,19,"[1182.624133085962, 703.035393601884, 1544.846272285572, 558.8355368546507, 904.3864026470054, 1111.8141147545832, 594.8987997726842, 805.3533708987037, 952.8310218825595, 1180.2498779405062, 860.590316441751, 847.2796164266526, 703.0748799218841]",919.2169028087999,"[0.055999999999999994, 0.034862213333333336, 0.08284256, 0.10737408, 0.19126489999999996, 0.1090814, 0.48653760000000007, 0.08588159999999999, 0.34540459999999995, 0.0947568, 0.10143546666666667, 0.5816845333333334, 0.07434853333333333]",0.18088263743589741,1,7.6923076923076925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
603,19,14,"[914.1192026456828, 1187.0012983113274, 1186.9744547913274, 1169.911284645161, 895.0473830555302, 349.36803232053126, 716.0439747797288, 1147.2796164266526, 579.1304831713016, 1137.0190546984911, 895.0473830555302, 778.8937018030317, 850.1944394784462, 760.2407995013504, 574.7549109528401, 435.8535133816985, 494.5527771256406, 576.1862527742579, 274.2489277295187]",785.3614468762131,"[0.0, 0.21474816, 0.18790463999999998, 0.01672352, 0.8556352, 0.04631013333333333, 6.4592244, 0.5816845333333334, 0.36909706666666664, 0.1259026666666667, 0.8556352, 0.20132640000000002, 0.0188724, 0.6741813333333334, 0.5986845333333333, 0.4865381333333334, 0.026561599999999998, 0.026561599999999998, 0.0976889333333333]",0.6233305501754387,1,5.2631578947368425,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
604,19,9,"[828.3289219816359, 750.4517272521164, 1267.0577156958564, 874.740741964519, 1041.695701879285, 1366.575152215674, 853.5779213655145, 1357.5103385592813, 497.14462359078425, 1148.9503196880514, 848.3138528710564, 301.62819778006406, 500.22524763617747, 1424.6346341247258, 1126.0316864464016, 1019.852688597116, 1019.852688597116, 989.7081927423374, 497.0341415641175]",932.2797102395699,"[1.5602796, 0.20356336, 0.1901416, 0.19685247999999997, 0.09268943999999998, 0.06133850666666667, 0.22377066666666662, 5.083494399999999, 0.12774706666666663, 7.717518, 1.0805271466666666, 0.11205450666666664, 0.11020917333333333, 0.32270015333333335, 0.1216316, 1.5602796, 1.5602796, 0.14010746666666665, 0.01726504]",1.0780236529824563,1,5.2631578947368425,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
605,14,11,"[721.63707326483, 583.5521534115553, 1243.8820446446673, 1255.9484248932586, 1019.141202704337, 828.432940621636, 695.3031497146222, 669.9677203730246, 672.8464006676248, 579.094208904635, 795.4288253892964, 1319.8304820202939, 1259.5444334624565, 694.9980957868888]",881.4005111327949,"[0.7650372800000002, 0.03473903999999999, 0.34001792000000003, 0.0452952, 0.24474152, 1.6642982400000002, 7.717518, 0.37770008, 0.0962624, 0.3328228, 0.01726504, 0.21626560000000006, 0.34982240000000003, 0.23264383999999996]",0.8881735257142859,1,7.142857142857143,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
606,17,29,"[1450.1017289613856, 1466.1133402098433, 779.0782200949255, 887.7921641165594, 774.0415027418164, 1179.6044948987828, 805.3459004987038, 1470.2592904039436, 928.085369140623, 1162.6725161439774, 870.9252826754328, 782.6499525334251, 892.339120086085, 1347.2845302096648, 1159.551651124962, 1009.2991352017505, 1078.6724319870304]",1061.4009782958183,"[0.0068119999999999995, 0.22816992, 0.36909706666666664, 0.03523032, 0.30653845333333335, 0.06997224, 0.07841119999999999, 0.264316, 0.0976889333333333, 0.0068119999999999995, 0.8529160000000002, 0.13871026666666667, 0.0925724, 0.1222827, 0.12752419999999998, 0.1070766, 0.08269839999999999]",0.17569580588235295,1,5.882352941176471,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
607,13,13,"[543.2905067053285, 1360.052085759281, 827.7048101416359, 846.6979318933193, 477.2083824305908, 1146.6979318933193, 877.9636284315407, 840.0901684688894, 804.8114070202192, 1179.5937299387826, 1131.659781607578, 172.3611111908843, 1145.1475606880515]",873.329156628417,"[0.024605679999999998, 7.6252416, 0.93616776, 0.0, 0.02460544, 0.0, 0.19125935999999996, 0.139886, 0.12240893333333333, 0.05920728, 0.27410200000000007, 0.38755008, 3.914759]",1.053830241025641,1,7.6923076923076925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
608,15,21,"[609.3620299669514, 301.748256180064, 1267.0017916958564, 1078.6521991870304, 1030.0672641351405, 1146.7709318933194, 759.9833269680172, 669.6800978930247, 770.0530381841743, 877.382266277939, 364.4306005854447, 807.9990960812456, 892.7933917792217, 572.3993997296551, 543.3582503253285]",779.4454627254942,"[0.01541232, 0.23211290666666662, 0.1342176, 0.062465599999999996, 0.055999999999999994, 0.073, 0.41670880000000005, 0.0900776, 0.48437759999999996, 0.1422042, 11.19598896, 0.088726, 0.088989, 3.7916448, 0.0923493]",1.1309516457777775,1,6.666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
609,11,7,"[511.5659359995052, 1141.688646740377, 680.7245641261617, 1232.9474731191399, 494.7667955093002, 884.2428518029512, 634.9795233701983, 828.770098397693, 639.170581714314, 821.4054006184477, 678.4985462778919]",777.1600379705436,"[0.14609965333333333, 1.224734666666667, 3.429257066666667, 0.0, 0.5819055999999999, 0.13966656, 2.649676666666666, 0.0749672, 1.7463029, 6.381005266666667, 0.24077199999999999]",1.5103988709090908,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
610,19,22,"[894.2335515866873, 773.2391829953634, 872.9376719438994, 583.5620788515554, 668.8740127751553, 1347.2184891496609, 1040.7608165816278, 527.1805120065776, 646.1222522323153, 940.7333569866653, 1040.794273914961, 711.8225102986088, 1018.9031205874638, 576.2273945652169, 1166.8186887439522, 1195.9611891537522, 1171.4221364268644, 967.0524220958565, 578.89339282469]",880.1451080905723,"[0.20971279999999998, 0.20132608, 0.1194828, 0.04466448, 0.12407013333333333, 0.21139271999999998, 0.060865200000000015, 1.1780384, 0.15924186666666665, 0.22512466666666675, 0.09432253333333335, 0.11275439999999999, 0.09575399999999999, 0.1252046, 0.0787175, 0.12642663333333332, 0.40295066666666673, 0.184848, 0.15520828]",0.20579504,1,5.2631578947368425,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
611,22,28,"[946.8117960859188, 478.77290596303175, 854.9913365031808, 592.7689302458884, 847.591595599986, 770.4258655031898, 881.2212562258102, 770.2601977433321, 1307.0168256688403, 770.7466989841743, 1361.3229593592812, 1001.9790629117238, 1347.5538295296608, 135.61880838190274, 1369.2375859788651, 1465.2388216141994, 1347.4318058763317, 1227.628696185413, 883.0989610176196, 678.8463780913214, 764.3199621809994, 874.802258364519]",939.8948426370539,"[0.30198912, 0.08053056, 1.4797473599999997, 0.06452746666666666, 0.8936637066666666, 0.5089844, 0.08804842666666665, 0.0301968, 0.6151599999999999, 1.1780384, 8.896115199999999, 1.1250673333333334, 0.5467331, 0.01195272, 0.10342226666666665, 0.4740288666666666, 0.26955836666666666, 0.6266466666666665, 0.07054759999999999, 0.11419309999999999, 0.08352199999999999, 0.25836887999999997]",0.8100473790909088,1,4.545454545454546,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
612,12,12,"[1267.5181798008937, 1012.857314905954, 764.2486721809993, 1323.779971367864, 1107.90396382474, 588.2471821625998, 1033.9382739577125, 773.0231630899395, 579.0486387446899, 1613.687707587054, 1718.4359081459188, 1186.7327335846471]",1080.7851424460846,"[0.04270968, 0.0657072, 0.012232, 0.10143959999999999, 0.3187652800000001, 0.11184469333333331, 0.7751057599999999, 0.1904404, 0.31045420000000007, 0.13267313333333333, 0.9102373666666668, 0.08883079999999999]",0.25503667611111114,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
613,13,10,"[1195.9211001470853, 1743.4278451443097, 892.3847517660851, 816.4517631756873, 1127.6115510898064, 1482.624133085962, 1357.9339630926142, 371.82391751293824, 707.2836968279663, 420.98988229863653, 843.3582503253284, 781.5572241745056, 807.0734508174294]",965.264733035258,"[0.08633762666666667, 0.02390496, 0.13820408, 0.18350216, 0.0910866, 0.055999999999999994, 5.507118933333333, 0.45214176, 0.10541405333333333, 0.04734015999999999, 0.0923493, 0.5058364, 0.11298485333333333]",0.5694016066666666,1,7.6923076923076925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
614,25,22,"[829.577145661636, 991.8193166181561, 380.5027397438462, 1137.088957365158, 703.1005678685506, 1146.753931893319, 1053.425693338982, 795.4407781092965, 922.6384673258673, 573.130247426376, 1413.250146448487, 1552.3392513523368, 1162.6714681439776, 928.062825540623, 281.915879099522, 1178.6907998966078, 1186.9120238258245, 739.3950935207254, 860.5842954550844, 877.0091332549932, 636.7295522442035, 887.8391378765594, 863.8506217016972, 617.9097292529533, 819.0619104979216]",901.5879885385082,"[2.80850328, 0.66500928, 0.09175469333333333, 0.1958053333333334, 0.10003647999999998, 0.055999999999999994, 0.51338232, 0.02921776, 0.37860713333333335, 0.011009119999999999, 0.1422042, 0.13149589999999997, 0.005764, 0.07514533333333331, 0.1065544, 0.1505659, 0.1196103, 0.49324967999999997, 0.09541448000000001, 0.35231952000000005, 1.20859304, 0.08220408, 0.09908808000000001, 0.13086237333333334, 0.40183199999999997]",0.3377691474666667,1,4.0,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
615,14,13,"[1168.7793578065955, 926.7193514089248, 526.6485188007265, 663.2768849159811, 573.1320822797093, 1201.2583521802896, 1055.6768115529196, 1273.7061168197336, 871.7493426440101, 934.7491167035316, 801.1953671522041, 1424.674060464726, 1119.495981220603, 742.3043366535716]",948.8118343288234,"[0.21921610666666666, 13.377031199999998, 0.018034346666666666, 0.0272608, 0.012843973333333331, 0.09646336666666666, 0.27891752000000003, 0.3967833, 0.18203151999999997, 2.4192699999999996, 0.08650624000000001, 0.3621264933333333, 0.44075647999999995, 0.08068919999999999]",1.2855664676190472,1,7.142857142857143,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
616,23,10,"[770.6396045841742, 331.4796838220076, 863.7939999416972, 1078.8990425116378, 128.98347047444832, 502.60556190728016, 1315.1651928718452, 593.0234516138221, 609.5580092469512, 1243.9178360046676, 1063.8628149891347, 887.0105562942098, 1319.9169882602941, 1008.085965116699, 641.1498954856067, 1392.0015913656487, 1762.0714987433516, 473.1849099999994, 556.3761213204525, 1455.7595807147877, 1447.1639419506635, 1466.284467649843, 1424.3119339713926]",971.0976573408964,"[1.070944, 0.0447376, 0.04246632, 0.16421191999999996, 0.04529376, 0.00712776, 0.35826722666666666, 0.0199192, 0.21139159999999999, 0.37580927999999997, 0.16441656, 0.03767736, 0.30277184, 0.040263839999999995, 0.39993259999999997, 0.31414936, 0.06983328, 1.29415736, 1.0877978000000001, 0.0, 3.98122704, 0.39929736, 0.0]",0.45355187246376816,1,4.3478260869565215,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
617,12,10,"[1397.701589655039, 882.5796085435946, 1366.616997175674, 1591.2149979552464, 349.36803232053126, 633.3741759486788, 828.7462451976929, 1764.7411508007597, 779.262768628259, 846.6979318933193, 1227.0960196520793, 887.8156509965595]",1046.2679307306196,"[0.6331347199999999, 0.14679615999999998, 0.10318346666666667, 0.08046066666666665, 0.04631013333333333, 0.08965112000000001, 0.05111400000000001, 0.39929736, 0.5536456, 0.0, 0.09397013333333333, 0.05871720000000001]",0.18802337999999996,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
618,15,13,"[509.67808054894203, 850.1894068384462, 300.28185584, 1450.1540609613853, 1355.4908665395865, 1171.3234123201978, 580.2415246206627, 652.7553686576944, 1079.773861649791, 919.6711749403929, 1017.3570367992264, 678.1526213261618, 647.6272513654022, 881.9184550752291, 1047.3049957039104]",876.1279982124687,"[0.024464, 0.01383976, 0.28185583999999997, 0.059143999999999995, 0.09297250666666666, 0.30422656000000003, 0.0824362, 0.8567551999999999, 0.09117741333333333, 0.89486, 2.9752332, 0.8573142666666668, 0.07598716666666666, 0.07260066666666666, 0.36909600000000004]",0.47013085199999993,1,6.666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
619,12,8,"[932.923218873181, 1267.1136396958564, 1074.7360612074228, 765.8766568349961, 869.9273738117388, 860.520685801751, 683.135509050072, 777.0378468005871, 1018.0026593670469, 907.0202990164904, 1259.4198633824562, 1113.2109307351534]",960.7437287147294,"[0.05088928, 0.2460656, 0.15770464, 0.007827413333333333, 0.01577986666666667, 0.03180482666666667, 0.1254276, 0.167371, 0.08927407999999999, 0.08199483333333332, 0.22525232, 0.10298848666666666]",0.10853166222222223,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
620,15,14,"[1119.286625794497, 884.149740762951, 884.0235769031549, 551.1045760180817, 1018.3628732371161, 500.1593914228442, 734.0246174319984, 840.1491114688894, 775.5296875492602, 1774.793775965914, 1612.3066805882518, 477.2114581105908, 506.790767189865, 1460.7562745572473, 1764.6453164407596]",993.5529648960947,"[0.76000608, 0.04655552, 0.3059792, 0.21139272, 0.07046424, 0.04435296, 0.1588994133333333, 0.19882899999999998, 0.156886, 0.0199192, 0.19713080000000002, 0.02768112, 0.046554479999999995, 0.3197605, 0.30346300000000004]",0.19119161555555558,1,6.666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
621,9,8,"[584.2265901098664, 617.5902968154677, 1168.6306040199288, 1186.8805024713274, 1119.3516975406033, 1717.9987868592523, 698.5600405280052, 773.2643487553636, 1000.6654670513238]",985.2409260167931,"[0.09542485333333332, 0.0327132, 0.07046232, 0.09395231999999999, 0.2964728, 0.47311608, 0.10663800000000002, 0.22649184, 0.1904404]",0.17619020148148146,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
622,12,18,"[231.7884335528046, 292.84267225463617, 1074.7920612074229, 1180.7568503311848, 874.7117374845188, 680.6059801118045, 569.9955892250721, 727.9704864094338, 490.54752511906844, 1178.5926089566076, 1065.6633153711464, 500.2052868361775]",739.0393789049896,"[0.03019824, 0.011271466666666665, 0.21370464, 0.49891632, 0.167848, 0.16784700000000002, 0.08399527999999999, 0.17396366666666668, 0.0759212, 0.052374960000000005, 0.11773919999999999, 0.09024837333333333]",0.14033569555555556,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
623,11,9,"[1778.3672307084887, 901.8965652323367, 1040.7186149016275, 1168.5992874332621, 671.0011412601764, 1240.626718986665, 977.9493811409163, 637.5557762143139, 882.4817444369278, 843.5006797497524, 1410.6606051638705]",1050.3052495662125,"[0.3243584, 0.14799437333333332, 0.018663519999999996, 0.039145733333333335, 0.08053056, 0.1184866666666667, 0.09886446666666666, 0.1314974, 0.04893205333333332, 2.965371733333333, 0.14570119999999998]",0.37450419151515146,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
624,9,5,"[551.0531991260851, 1012.8376027459541, 614.77906403636, 1006.3941202142996, 1074.7657771007562, 358.8326061054447, 1071.4181694296624, 1000.8103574239617, 1018.8244913874637]",856.635043063332,"[3.5936769600000003, 0.045995039999999994, 0.0837215, 0.08194944, 0.18742053333333333, 5.59799448, 0.9060437333333335, 0.10178168, 0.0171248]",1.1795231296296296,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
625,11,5,"[942.906469849007, 1003.6935118283391, 1240.6622649866651, 842.5520575641385, 894.8663639326842, 330.11690051428656, 500.22499926284416, 642.237414595028, 583.6090245715553, 698.595586528005, 847.0337741599859]",775.136215253867,"[0.15099349333333334, 0.12526864000000001, 0.15403266666666668, 0.2684328, 0.45410176, 0.2585962, 0.1099608, 0.17951392, 0.0916102, 0.14218400000000003, 0.33584226666666667]",0.20641243151515154,1,9.090909090909092,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
626,12,8,"[778.8557494830317, 1111.7852452479165, 965.0083612981977, 584.1558057898665, 1243.6919790446673, 892.7802373125551, 1144.1997122474813, 1040.327889394035, 1293.7501030521557, 1019.0525767192266, 1001.2105862450569, 1008.1352544766992]",1006.9127916925742,"[0.16337407999999998, 0.08021189333333334, 0.01509632, 0.02464053333333333, 0.14995231999999997, 0.07583453333333333, 0.022018239999999998, 0.3825187199999999, 0.07544606666666666, 4.67077312, 0.3565906666666667, 0.0895532]",0.5088341411111111,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
627,14,12,"[1009.2329505217504, 135.61748030190273, 1087.527449039764, 874.633367884519, 578.8724781446899, 1000.4502372177069, 330.8726038101572, 652.3269910576944, 853.4690933655148, 1734.2119370713772, 245.76383980829618, 1309.097683576274, 1407.5021554065092, 1316.1542327361217]",895.4094642815913,"[0.040891920000000005, 0.01062464, 0.14799437333333332, 0.0894784, 0.1342936, 0.06512192, 0.06727133333333334, 0.42837759999999997, 0.11494266666666665, 0.8067797000000001, 0.0058705599999999995, 0.06522703999999999, 0.10353493333333333, 0.09318399999999999]",0.1552566204761905,1,7.142857142857143,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
628,5,7,"[870.6596440087661, 1063.7923507491348, 792.2908586542217, 1187.9615509053842, 1717.5256707792523]",1126.4460150193518,"[0.5872773333333334, 0.09395231999999999, 0.282715, 0.14763882666666667, 0.0]",0.22231669599999998,1,20.0,"[1, 1, 1, 1, 1]"
629,3,1,"[357.1101462654447, 665.6813041457483, 678.3460859986548]",567.0458454699492,"[3.8755346399999997, 0.040263839999999995, 0.10066272000000001]",1.3388204000000001,1,33.333333333333336,"[1, 1, 1]"
630,13,8,"[778.8534365230317, 1227.3348728520796, 319.2751039608933, 703.0207147752174, 885.6877391080832, 1165.632026632442, 637.6524833580953, 606.7233403537047, 576.1889475652168, 765.8776352616629, 665.7014360657485, 869.9769257050722, 868.7237914458864]",774.6652656620871,"[0.16106112, 0.33282333333333325, 0.02972573333333333, 0.020183386666666664, 0.055999999999999994, 0.10471645333333332, 0.0037735200000000003, 3.50307984, 0.08675759999999999, 0.008805839999999999, 0.06039575999999999, 0.06533175999999999, 0.08259384]",0.34732678358974367,1,7.6923076923076925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
631,7,6,"[1040.2641362740349, 1227.8444045931706, 1366.588687095674, 1162.6704201439775, 1410.6242545638704, 770.7126045841743, 738.3137275899135]",1102.431176406402,"[0.3187655999999999, 0.6912199999999998, 0.07487338666666667, 0.004716000000000001, 0.10935059999999999, 1.1439439999999998, 0.13853359999999998]",0.35448616952380946,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
632,3,1,"[526.6440102140598, 262.1064201235429, 1030.6046710275236]",606.4517004550421,"[0.013525759999999998, 0.17448160000000004, 0.0058705599999999995]",0.06462597333333335,1,33.333333333333336,"[1, 1, 1]"
633,7,14,"[699.3832372276229, 927.5230840899519, 816.9705508184479, 652.2758966576945, 698.5390241946718, 600.0617285874239, 1345.8621102634017]",820.0879474056021,"[0.00293496, 0.0768446, 1.9461554666666665, 0.3772832, 0.08562166666666667, 0.08383486666666666, 0.20442053333333332]",0.396727899047619,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
634,3,3,"[1111.7427801279166, 999.8100281214892, 1767.0138562593756]",1292.8555548362604,"[0.03774677333333334, 0.0111844, 0.11004773333333333]",0.05299296888888889,1,33.333333333333336,"[1, 1, 1]"
635,9,12,"[576.2443112452167, 413.2344642869638, 549.9877702355128, 928.9693760600949, 1133.5776491855577, 1119.8902703776769, 583.0819835091289, 490.00516412792143, 583.1076237033958]",708.6776236368299,"[0.14212128, 0.31408570666666663, 5.16737952, 0.06805773333333333, 0.15526373333333332, 0.07749946666666666, 0.702145, 0.128443, 0.0901688]",0.7605738044444444,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
636,9,16,"[272.353182221236, 1017.9982688870471, 455.71363480499406, 773.0648832899394, 750.0491303819475, 1363.261371322293, 1466.1061456231766, 873.7424038412211, 822.5248818388526]",866.0904335789675,"[0.26843359999999994, 0.08488359999999999, 0.0951468, 0.23216060000000002, 0.18654529999999997, 2.628506, 0.22097533333333336, 0.08824069999999999, 0.1818257]",0.4429686259259259,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
637,5,12,"[1047.2065701039105, 1039.1324920104644, 983.144722850072, 1167.2923345328572, 529.7501059131215]",953.3052450820853,"[0.2706704, 0.07094089999999999, 0.13464139999999997, 0.5307689, 0.09984351999999999]",0.22137302399999997,1,20.0,"[1, 1, 1, 1, 1]"
638,8,9,"[1171.1741709601977, 837.3168361843584, 795.4716766159631, 870.9252826754328, 912.9670459455562, 375.2726337343338, 518.5433026693571, 419.5652299199325]",737.6545223381414,"[0.1549852, 0.051727199999999994, 0.06011626666666665, 0.8529160000000002, 0.09711653333333332, 0.26843359999999994, 0.0847952, 0.7133294666666665]",0.2854274333333333,1,12.5,"[1, 1, 1, 1, 1, 1, 1, 1]"
639,15,17,"[693.2204074651065, 863.8081553816972, 1168.6306040199288, 791.9189505870552, 1146.753931893319, 1006.3858635742997, 942.2260968750281, 972.1187139176145, 1168.6748602999287, 869.9386451450722, 773.3398460353636, 477.2083824305908, 553.9945167082128, 517.9251558466815, 584.0210960967845]",835.3443484184456,"[0.06360965333333334, 0.05662176, 0.07046232, 0.06542783999999999, 0.055999999999999994, 0.0736928, 0.16819620000000002, 0.40832, 0.1147186, 0.027051200000000004, 0.30198912, 0.02460544, 0.055999999999999994, 0.22958653333333334, 0.274326]",0.13270716444444447,1,6.666666666666667,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
640,16,12,"[569.9395892250722, 1043.0794030534805, 946.6475917659184, 582.7857771648997, 779.1520395082589, 837.8554376158934, 741.9785253150504, 1172.240656028479, 511.0857470646745, 345.8553796414381, 919.5163346089247, 1018.8367233874636, 544.9288182155127, 826.8491729416359, 933.7122867035316, 826.8491729416359]",787.5820409488668,"[0.027995279999999997, 0.1105216, 0.13778479999999999, 0.15211328000000002, 0.44291647999999995, 0.9288963199999999, 0.3033858666666666, 0.03187328, 0.20279895999999997, 0.075223, 6.174014399999999, 0.029356799999999995, 0.1084275, 0.08053056, 1.3824399999999997, 0.08053056]",0.6418005429166667,1,6.25,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
641,12,7,"[1591.1452999819135, 1466.1323543698431, 942.1925361150281, 455.70031654446336, 549.5571552755127, 694.968252446889, 1357.5103385592813, 573.1394216930426, 676.832246627037, 917.4583298089248, 927.0865702387462, 883.1078790176196]",919.5692250565252,"[0.010762693333333332, 0.24718408, 0.13463544, 0.029776319999999995, 4.736764559999999, 0.2028005, 5.083494399999999, 0.020183386666666664, 0.2016252, 4.1160096, 0.08452072, 0.0794656]",1.245601875,1,8.333333333333334,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
642,8,5,"[570.8993529178143, 569.9363908784054, 653.6121238576944, 678.7890849113214, 863.8034369016972, 882.3267714186236, 1079.758671403124, 622.3948699141845]",740.1900877753582,"[0.02921776, 0.02479693333333334, 1.7135103999999999, 0.05689991999999999, 0.05190328, 0.44291632000000003, 0.07598716666666666, 0.12590316666666668]",0.31514186833333335,1,12.5,"[1, 1, 1, 1, 1, 1, 1, 1]"
643,9,8,"[863.8081553816972, 848.534419976041, 979.7371713811411, 1040.7466101816276, 1115.9104535172733, 1018.8391697874638, 1180.2383171405063, 966.9934790958565, 997.3630442638172]",1001.3523134139361,"[0.05662176, 2.19613592, 0.0, 0.0466588, 5.930743466666666, 0.0318032, 0.08319599999999999, 0.125905, 0.09269849999999999]",0.9515291829629626,1,11.11111111111111,"[1, 1, 1, 1, 1, 1, 1, 1, 1]"
644,13,20,"[1033.9382739577125, 1178.6042478366078, 1119.455516034497, 991.3556152128142, 1179.5937299387826, 940.6385676533321, 904.3042083870055, 841.4101175937958, 880.3455295565852, 753.858113122214, 583.9204330967846, 1454.0413302141885, 1211.4880665848445]",1005.6118268607049,"[0.7751057599999999, 0.06401384, 0.9288963199999999, 0.07381792, 0.05920728, 0.13033533333333336, 0.10907063999999998, 0.0648768, 0.060980299999999994, 0.12892399999999998, 0.173663, 0.07260066666666666, 0.10709078]",0.21142943384615384,1,7.6923076923076925,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]"
645,7,3,"[500.1544633161775, 1433.0194638897954, 678.7528758713213, 1171.2731561601977, 770.2400665433322, 477.20530675059075, 549.7131807944706]",797.1940733322692,"[0.03942485333333333, 0.44291632000000003, 0.02069088, 0.25397040000000004, 0.010065600000000001, 0.02152976, 0.08138799999999999]",0.12428368761904762,1,14.285714285714286,"[1, 1, 1, 1, 1, 1, 1]"
