interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[25.564656242243732, 18.625030856578622, 14.834585066103903, 0.0, 0.0, 0.0]","[8, 9, 8, 0, 0, 0]","[744.695067615997, 831.1859442708471, 809.1946403618222, 0, 0, 0]","[3284.304932384003, 7270.814055729153, 15301.805359638178, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1030, 1509, 2390, 0, 0, 0]","[16.314491268917344, 7.297689561505627, 3.6859771051610397, 0.0, 0.0, 0.0]","[700.7073999999999, 1253.7430666666667, 1266.5017333333333, 0, 0, 0]","[0.5794666666666667, 0.4613333333333334, 0.009866666666666668, 0, 0, 0]","[0.10853333333333333, 1.7249333333333334, 0.0004000000000000001, 0, 0, 0]","[3594.2926, 15926.256933333334, 33093.49826666667, 4295, 17180, 34360]","[371.4205333333333, 359.53866666666664, 376.53013333333337, 372.0, 360.0, 376.54]","[199.89146666666667, 303.27506666666665, 266.7496, 200.0, 305.0, 266.75]","[(15, 0.0, 0.00588888888888889), (16, 3.3333333333333335e-05, 0.053907936507936516), (15, 0.00015, 0.0015944444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.1, 10.104111111111111), (16089, 51.89996666666667, 6.136092063492063), (32197, 58.199850000000005, 11.638405555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[36.75850086870191, 17.724018760799805, 9.34765067345292, 0.0, 0.0, 0.0]","[11, 9, 5, 0, 0, 0]","[590.3425446195099, 754.8632334954215, 670.9888442857882, 0, 0, 0]","[3438.6574553804903, 7347.136766504578, 15440.011155714212, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1481, 1436, 1506, 0, 0, 0]","[16.264625533566164, 6.277136980985641, 0.4307986030267753, 0.0, 0.0, 0.0]","[698.5656666666666, 1078.4121333333333, 148.0224, 0, 0, 0]","[0.6262666666666666, 0.368, 0.009066666666666666, 0, 0, 0]","[0.15253333333333333, 0.9861333333333331, 0.00013333333333333337, 0, 0, 0]","[3596.4343333333336, 16101.587866666667, 34211.9776, 4295, 17180, 34360]","[371.37373333333335, 359.632, 376.53093333333334, 372.0, 360.0, 376.54]","[199.84746666666666, 304.0138666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(19, 0.005183333333333333, 0.03177777777777779), (19, 0.0, 0.02981666666666667), (11, 0.09508333333333334, 0.018955555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.09481666666666, 10.078222222222221), (16086, 51.900000000000006, 6.1601833333333325), (32201, 58.10491666666667, 11.621044444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[34.524695954331094, 19.402616637867194, 11.309043510644901, 0.0, 0.0, 0.0]","[10, 11, 6, 0, 0, 0]","[1073.7277015093564, 949.1727183002606, 959.7929668808915, 0, 0, 0]","[2955.2722984906436, 7152.82728169974, 15151.207033119108, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1391, 1572, 1822, 0, 0, 0]","[21.19624524641055, 6.187618160651921, 0.3609895227008149, 0.0, 0.0, 0.0]","[910.3787333333332, 1063.0328, 124.036, 0, 0, 0]","[0.5690666666666665, 0.3968, 0.010266666666666665, 0, 0, 0]","[0.13293333333333335, 0.8441333333333335, 0.0010666666666666667, 0, 0, 0]","[3384.621266666667, 16116.9672, 34235.964, 4295, 17180, 34360]","[371.4309333333333, 359.6032, 376.52973333333335, 372.0, 360.0, 376.54]","[199.86706666666666, 304.15586666666667, 266.74893333333335, 200.0, 305.0, 266.75]","[(19, 0.001683333333333333, 0.09310555555555555), (25, 0.049966666666666666, 0.09462777777777778), (14, 5e-05, 0.0019611111111111114), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.09831666666666, 10.016894444444445), (16080, 51.850033333333336, 6.095372222222221), (32198, 58.19995, 11.638038888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[38.24770414494912, 17.810417180942977, 10.880764694928931, 0.0, 0.0, 0.0]","[12, 10, 6, 0, 0, 0]","[1039.5554686165997, 849.644224010507, 1118.1129264386718, 0, 0, 0]","[2989.4445313834003, 7252.355775989493, 14992.887073561327, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1541, 1443, 1753, 0, 0, 0]","[15.532209545983699, 1.9782638727202175, 0.244895421032208, 0.0, 0.0, 0.0]","[667.1083999999998, 339.86573333333337, 84.14606666666666, 0, 0, 0]","[0.04453333333333333, 0.24013333333333337, 0.006533333333333333, 0, 0, 0]","[0.03679999999999999, 0.23146666666666665, 0.0068, 0, 0, 0]","[3627.8916, 16840.134266666668, 34275.85393333333, 4295, 17180, 34360]","[371.95546666666667, 359.75986666666665, 376.5334666666667, 372.0, 360.0, 376.54]","[199.9632, 304.7685333333333, 266.7432, 200.0, 305.0, 266.75]","[(23, 0.04038333333333333, 0.04752777777777778), (23, 0.0, 0.057988888888888895), (17, 0.0, 0.0003222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4003, 67.05961666666666, 10.062472222222222), (16082, 51.900000000000006, 6.132011111111111), (32195, 58.2, 11.639677777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[39.587987093571606, 18.982967168600346, 12.258705232449879, 0.0, 0.0, 0.0]","[12, 10, 7, 0, 0, 0]","[1125.5867856998382, 924.322858865525, 1159.1900982496452, 0, 0, 0]","[2903.4132143001616, 7177.677141134475, 14951.809901750355, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1595, 1538, 1975, 0, 0, 0]","[15.906582848273185, 1.3310430733410943, 0.24425727590221186, 0.0, 0.0, 0.0]","[683.1877333333333, 228.6732, 83.9268, 0, 0, 0]","[0.031466666666666664, 0.2372, 0.051066666666666656, 0, 0, 0]","[0.01773333333333333, 0.2293333333333333, 0.04226666666666667, 0, 0, 0]","[3611.812266666667, 16951.3268, 34276.0732, 4295, 17180, 34360]","[371.9685333333333, 359.7628, 376.48893333333336, 372.0, 360.0, 376.54]","[199.98226666666667, 304.77066666666667, 266.70773333333335, 200.0, 305.0, 266.75]","[(23, 8.333333333333334e-05, 0.022122222222222217), (20, 3.3333333333333335e-05, 0.056524358974358965), (17, 0.0, 0.0012555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4003, 67.09991666666666, 10.087877777777777), (16085, 51.89996666666667, 6.13347564102564), (32195, 58.2, 11.638744444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[35.641598411516505, 19.686497161194765, 14.275960523865683, 0.0, 0.0, 0.0]","[11, 9, 8, 0, 0, 0]","[666.3126534297594, 764.5429318821989, 855.4324264057844, 0, 0, 0]","[3362.6873465702406, 7337.457068117801, 15255.567573594215, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1436, 1595, 2300, 0, 0, 0]","[14.166062863795112, 1.497360496701591, 0.3715436554132712, 0.0, 0.0, 0.0]","[608.4324, 257.24653333333333, 127.66239999999999, 0, 0, 0]","[0.030533333333333336, 0.017333333333333333, 0.03186666666666667, 0, 0, 0]","[0.006266666666666667, 0.0208, 0.004266666666666667, 0, 0, 0]","[3686.5676, 16922.753466666665, 34232.3376, 4295, 17180, 34360]","[371.9694666666667, 359.98266666666666, 376.5081333333334, 372.0, 360.0, 376.54]","[199.99373333333332, 304.9792, 266.7457333333333, 200.0, 305.0, 266.75]","[(20, 8.333333333333334e-05, 0.025466666666666665), (19, 5e-05, 0.0008666666666666666), (21, 0.0, 0.003305555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.09991666666666, 10.084533333333333), (16086, 51.899950000000004, 6.1891333333333325), (32191, 58.2, 11.636694444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[26.85529908165798, 23.611453961984697, 13.413195953075538, 0.0, 0.0, 0.0]","[9, 11, 8, 0, 0, 0]","[645.8664945143637, 1079.2608751696848, 1184.3624764924896, 0, 0, 0]","[3383.1335054856363, 7022.739124830316, 14926.63752350751, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1082, 1913, 2161, 0, 0, 0]","[8.520367869615832, 0.9357120682964688, 0.701638339154055, 0.0, 0.0, 0.0]","[365.9498, 160.75533333333334, 241.0829333333333, 0, 0, 0]","[0.027733333333333332, 0.04, 0.029733333333333334, 0, 0, 0]","[0.004933333333333334, 0.0196, 0.0018666666666666666, 0, 0, 0]","[3929.0502, 17019.244666666666, 34118.91706666667, 4295, 17180, 34360]","[371.97226666666666, 359.96, 376.51026666666667, 372.0, 360.0, 376.54]","[199.99506666666667, 304.9804, 266.7481333333333, 200.0, 305.0, 266.75]","[(16, 0.0, 0.006972222222222222), (22, 0.05691666666666666, 0.014772222222222221), (16, 0.0, 0.032596581196581195), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.1, 10.103027777777777), (16083, 51.84308333333334, 6.175227777777777), (32196, 58.2, 11.607403418803418), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[22.412509307520477, 22.117995556652676, 16.69045993420644, 0.0, 0.0, 0.0]","[7, 10, 10, 0, 0, 0]","[434.9150329837189, 1161.5512454611508, 1338.621123350308, 0, 0, 0]","[3594.084967016281, 6940.448754538849, 14772.378876649693, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[903, 1792, 2689, 0, 0, 0]","[9.31384555684905, 1.162303065580132, 0.99256868451688, 0.0, 0.0, 0.0]","[400.0296666666667, 199.68366666666668, 341.04659999999996, 0, 0, 0]","[0.027866666666666665, 0.08346666666666666, 0.2078666666666667, 0, 0, 0]","[0.0038666666666666667, 0.0624, 0.010266666666666665, 0, 0, 0]","[3894.970333333333, 16980.316333333332, 34018.9534, 4295, 17180, 34360]","[371.9721333333333, 359.91653333333335, 376.33213333333333, 372.0, 360.0, 376.54]","[199.99613333333335, 304.9376, 266.73973333333333, 200.0, 305.0, 266.75]","[(13, 0.03791666666666666, 0.022355555555555556), (20, 0.05691666666666666, 0.015527777777777776), (19, 0.0, 0.0870611111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.06208333333333, 10.087644444444443), (16085, 51.84308333333334, 6.174472222222222), (32193, 58.2, 11.552938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[19.38446264581782, 22.278449765490002, 14.753894854447273, 0.0, 0.0, 0.0]","[7, 11, 9, 0, 0, 0]","[457.40270535996007, 1386.4431141564903, 1876.4598721119128, 0, 0, 0]","[3571.5972946400398, 6715.55688584351, 14234.540127888087, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[781, 1805, 2377, 0, 0, 0]","[6.415695770275513, 2.405735351183546, 1.1520184322856035, 0.0, 0.0, 0.0]","[275.5541333333333, 413.30533333333324, 395.8335333333333, 0, 0, 0]","[0.010666666666666665, 0.025866666666666666, 0.18906666666666666, 0, 0, 0]","[0.0036, 0.011733333333333333, 0.014266666666666667, 0, 0, 0]","[4019.445866666667, 16766.694666666666, 33964.16646666667, 4295, 17180, 34360]","[371.9893333333333, 359.9741333333333, 376.35093333333333, 372.0, 360.0, 376.54]","[199.9964, 304.9882666666667, 266.7357333333333, 200.0, 305.0, 266.75]","[(13, 8.333333333333333e-05, 0.006922222222222221), (22, 0.03351666666666667, 0.052511111111111106), (15, 0.0004166666666666667, 0.07988333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.09991666666666, 10.103077777777777), (16083, 51.86648333333334, 6.137488888888888), (32197, 58.19958333333334, 11.560116666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[25.688756515264334, 24.611207109355714, 17.627707777295015, 0.0, 0.0, 0.0]","[8, 12, 9, 0, 0, 0]","[424.3102215485868, 957.0751616351026, 1600.915760317544, 0, 0, 0]","[3604.689778451413, 7144.924838364897, 14510.084239682456, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1035, 1994, 2840, 0, 0, 0]","[19.37233372138145, 2.2630869227784243, 1.2862958866899497, 0.0, 0.0, 0.0]","[832.0417333333334, 388.7983333333333, 441.9712666666667, 0, 0, 0]","[0.6010666666666666, 0.024666666666666667, 0.19279999999999997, 0, 0, 0]","[0.1128, 0.0048, 0.0168, 0, 0, 0]","[3462.9582666666665, 16791.201666666668, 33918.02873333333, 4295, 17180, 34360]","[371.39893333333333, 359.9753333333333, 376.34720000000004, 372.0, 360.0, 376.54]","[199.8872, 304.9952, 266.7332, 200.0, 305.0, 266.75]","[(14, 0.0, 0.00681111111111111), (23, 0.05739999999999999, 0.01335), (16, 0.0, 0.07585555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.1, 10.103188888888889), (16082, 51.842600000000004, 6.1766499999999995), (32196, 58.2, 11.564144444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 2, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
