interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[29.659965251923552, 5.912120464082943, 14.791136490596488, 0.0, 0.0, 0.0]","[8, 3, 8, 0, 0, 0]","[395.49537488906276, 459.14919739532786, 422.7838551552936, 0, 0, 0]","[3633.504625110937, 7642.850802604672, 15688.216144844706, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1195, 479, 2383, 0, 0, 0]","[4.553111369809856, 0.6388222739619713, 0.8387122623205278, 0.0, 0.0, 0.0]","[195.5561333333333, 109.74966666666667, 288.18153333333333, 0, 0, 0]","[0.014133333333333333, 0.040666666666666657, 0.0348, 0, 0, 0]","[0.009866666666666668, 0.042666666666666665, 0.004533333333333334, 0, 0, 0]","[4099.4438666666665, 17070.250333333333, 34071.818466666664, 4295, 17180, 34360]","[371.98586666666665, 359.95933333333335, 376.5052, 372.0, 360.0, 376.54]","[199.99013333333335, 304.95733333333334, 266.7454666666667, 200.0, 305.0, 266.75]","[(20, 0.00015, 0.002488888888888889), (6, 0.00055, 0.0006611111111111111), (19, 0.0, 0.00415), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.09984999999999, 10.10751111111111), (16099, 51.89945000000001, 6.189338888888888), (32193, 58.2, 11.63585), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[26.259617771159093, 14.527277215502346, 3.842095462727329, 0.0, 0.0, 0.0]","[7, 7, 2, 0, 0, 0]","[760.7778353436221, 933.2148855153065, 0, 0, 0, 0]","[3268.222164656378, 7168.785114484694, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1058, 1177, 619, 0, 0, 0]","[3.2398540939076437, 1.8628137369033757, 0.6266222351571595, 0.0, 0.0, 0.0]","[139.1517333333333, 320.03139999999996, 215.3074, 0, 0, 0]","[0.016133333333333333, 0.012400000000000001, 0.018266666666666667, 0, 0, 0]","[0.009866666666666666, 0.006933333333333333, 0.00013333333333333337, 0, 0, 0]","[4155.848266666667, 16859.9686, 34144.6926, 4295, 17180, 34360]","[371.98386666666664, 359.9876, 376.5217333333334, 372.0, 360.0, 376.54]","[199.99013333333335, 304.99306666666666, 266.74986666666666, 200.0, 305.0, 266.75]","[(20, 0.0, 0.0025944444444444444), (12, 0.0002833333333333333, 0.003088888888888889), (4, 0.0, 0.0019055555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.1, 10.107405555555555), (16093, 51.89971666666667, 6.186911111111111), (32208, 58.2, 11.638094444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[31.546289401836685, 14.527277215502346, 0.0, 0.0, 0.0, 0.0]","[8, 7, 0, 0, 0, 0]","[793.080825833716, 523.4693141249139, 0, 0, 0, 0]","[3235.919174166284, 7578.530685875086, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1271, 1177, 0, 0, 0, 0]","[5.092231276678308, 1.3371517268141249, 0.0, 0.0, 0.0, 0.0]","[218.71133333333333, 229.72266666666664, 0, 0, 0, 0]","[0.012799999999999999, 0.012133333333333333, 0, 0, 0, 0]","[0.017066666666666664, 0.004266666666666667, 0, 0, 0, 0]","[4076.288666666667, 16950.27733333333, 34360, 4295, 17180, 34360]","[371.9872, 359.98786666666666, 376.54, 372.0, 360.0, 376.54]","[199.98293333333334, 304.9957333333333, 266.75, 200.0, 305.0, 266.75]","[(23, 6.666666666666667e-05, 0.0032000000000000006), (12, 0.008316666666666667, 0.0027166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4003, 67.09993333333333, 10.1068), (16093, 51.89168333333334, 6.187283333333333), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[26.95457930007446, 12.503085657862256, 4.934516789770964, 0.0, 0.0, 0.0]","[7, 6, 3, 0, 0, 0]","[513.526666029887, 832.1093412300047, 727.2522323028254, 0, 0, 0]","[3515.473333970113, 7269.890658769995, 15383.747767697174, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1086, 1013, 795, 0, 0, 0]","[4.701649980597593, 1.533231276678308, 0.5701610399689561, 0.0, 0.0, 0.0]","[201.93586666666664, 263.40913333333333, 195.90733333333333, 0, 0, 0]","[0.023066666666666666, 0.011866666666666668, 0.0092, 0, 0, 0]","[0.006933333333333333, 0.016933333333333335, 0.0054666666666666665, 0, 0, 0]","[4093.0641333333333, 16916.590866666666, 34164.092666666664, 4295, 17180, 34360]","[371.9769333333333, 359.98813333333334, 376.5308, 372.0, 360.0, 376.54]","[199.99306666666666, 304.9830666666667, 266.7445333333333, 200.0, 305.0, 266.75]","[(19, 1.666666666666667e-05, 0.004094444444444444), (11, 0.0009, 0.0036500000000000005), (7, 0.0, 0.02968888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.09998333333333, 10.105905555555555), (16094, 51.899100000000004, 6.186349999999999), (32205, 58.2, 11.610311111111109), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[19.980143956316702, 19.01999506294742, 6.591769598411023, 0.0, 0.0, 0.0]","[7, 8, 4, 0, 0, 0]","[443.3612255861849, 911.1178562022465, 732.793316850591, 0, 0, 0]","[3585.638774413815, 7190.882143797753, 15378.206683149408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[805, 1541, 1062, 0, 0, 0]","[5.655830811020565, 2.1659503298409, 1.1825411331005045, 0.0, 0.0, 0.0]","[242.91793333333328, 372.11026666666663, 406.32113333333336, 0, 0, 0]","[0.019733333333333335, 0.010533333333333334, 0.012133333333333333, 0, 0, 0]","[0.0038666666666666667, 0.005866666666666666, 0.01893333333333333, 0, 0, 0]","[4052.082066666667, 16807.889733333333, 33953.67886666667, 4295, 17180, 34360]","[371.9802666666667, 359.98946666666666, 376.5278666666667, 372.0, 360.0, 376.54]","[199.99613333333335, 304.9941333333333, 266.73106666666666, 200.0, 305.0, 266.75]","[(18, 0.0, 0.00471111111111111), (14, 0.00030000000000000003, 0.009283333333333333), (8, 0.0, 0.002983333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.1, 10.105288888888888), (16091, 51.8997, 6.180716666666666), (32204, 58.2, 11.637016666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[26.607098535616778, 18.081955072821525, 8.435230587797157, 0.0, 0.0, 0.0]","[9, 8, 5, 0, 0, 0]","[536.5850375747035, 563.8811797470917, 1198.6961763035586, 0, 0, 0]","[3492.4149624252964, 7538.118820252908, 14912.303823696442, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1072, 1465, 1359, 0, 0, 0]","[6.391272021730694, 1.486941016686069, 0.9980372526193246, 0.0, 0.0, 0.0]","[274.50513333333333, 255.45646666666664, 342.9256, 0, 0, 0]","[0.019333333333333334, 0.020533333333333334, 0.012, 0, 0, 0]","[0.0028000000000000004, 0.0108, 0.0184, 0, 0, 0]","[4020.494866666667, 16924.543533333333, 34017.0744, 4295, 17180, 34360]","[371.98066666666665, 359.97946666666667, 376.528, 372.0, 360.0, 376.54]","[199.9972, 304.9892, 266.7316, 200.0, 305.0, 266.75]","[(22, 1.666666666666667e-05, 0.00473888888888889), (14, 0.0004166666666666667, 0.004166666666666666), (9, 5e-05, 0.0027277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.09998333333333, 10.10526111111111), (16091, 51.89958333333334, 6.185833333333333), (32203, 58.19995, 11.63727222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[25.912137006701414, 14.329795112317948, 12.624914654583824, 0.0, 0.0, 0.0]","[10, 7, 8, 0, 0, 0]","[722.0270754588644, 992.7776768768178, 1172.83979634757, 0, 0, 0]","[3306.9729245411354, 7109.222323123182, 14938.160203652431, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1044, 1161, 2034, 0, 0, 0]","[4.256062087698875, 0.8404796274738068, 1.2948158711680247, 0.0, 0.0, 0.0]","[182.79786666666666, 144.39440000000002, 444.8987333333333, 0, 0, 0]","[0.03666666666666667, 0.0128, 0.021733333333333334, 0, 0, 0]","[0.0096, 0.008666666666666666, 0.018533333333333332, 0, 0, 0]","[4112.202133333333, 17035.6056, 33915.101266666665, 4295, 17180, 34360]","[371.9633333333333, 359.9872, 376.5182666666667, 372.0, 360.0, 376.54]","[199.9904, 304.99133333333333, 266.7314666666667, 200.0, 305.0, 266.75]","[(23, 0.0, 0.004805555555555556), (14, 0.0, 0.0016833333333333333), (14, 0.0, 0.0044), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4003, 67.1, 10.105194444444443), (16091, 51.900000000000006, 6.188316666666666), (32198, 58.2, 11.635599999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[33.23405311491685, 16.09479140952851, 13.698715163552851, 0.0, 0.0, 0.0]","[10, 7, 7, 0, 0, 0]","[466.95563339042405, 846.6129168889508, 1156.3511775215734, 0, 0, 0]","[3562.044366609576, 7255.387083111049, 14954.648822478426, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1339, 1304, 2207, 0, 0, 0]","[5.3445137757081875, 0.7575797438882421, 1.679462359332557, 0.0, 0.0, 0.0]","[229.54686666666666, 130.1522, 577.0632666666667, 0, 0, 0]","[0.028533333333333334, 0.022133333333333335, 0.061466666666666656, 0, 0, 0]","[0.0009333333333333335, 0.0068000000000000005, 0.048, 0, 0, 0]","[4065.4531333333334, 17049.8478, 33782.936733333336, 4295, 17180, 34360]","[371.9714666666667, 359.97786666666667, 376.47853333333336, 372.0, 360.0, 376.54]","[199.99906666666666, 304.9932, 266.702, 200.0, 305.0, 266.75]","[(24, 0.0, 0.004199999999999999), (14, 0.0, 0.0026833333333333327), (14, 0.0, 0.002438888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4002, 67.1, 10.105799999999999), (16091, 51.900000000000006, 6.187316666666666), (32198, 58.2, 11.63756111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 2, 0, 0, 0]","[0, 2, 0, 0, 0, 0]"
19,"[36.137999503598905, 22.8215255492471, 16.367699087579915, 0.0, 0.0, 0.0]","[9, 9, 9, 0, 0, 0]","[529.4245152346178, 1496.6596489460744, 879.8494298908596, 0, 0, 0]","[3499.575484765382, 6605.340351053926, 15231.150570109141, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1456, 1849, 2637, 0, 0, 0]","[5.2672114862242925, 2.6982285603414824, 2.1054317035312375, 0.0, 0.0, 0.0]","[226.22673333333336, 463.55566666666664, 723.4263333333332, 0, 0, 0]","[0.016266666666666665, 0.014933333333333333, 0.0248, 0, 0, 0]","[0.009733333333333333, 0.008400000000000001, 0.0064, 0, 0, 0]","[4068.7732666666666, 16716.444333333333, 33636.57366666666, 4295, 17180, 34360]","[371.9837333333333, 359.9850666666667, 376.5152, 372.0, 360.0, 376.54]","[199.99026666666666, 304.9916, 266.7436, 200.0, 305.0, 266.75]","[(22, 0.0, 0.046549999999999994), (20, 0.0037333333333333333, 0.005344444444444444), (17, 0.0, 0.002966666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.1, 10.06345), (16085, 51.89626666666667, 6.184655555555555), (32195, 58.2, 11.637033333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 2, 0, 0, 0]","[0, 2, 0, 0, 0, 0]"
20,"[32.39017125837677, 26.894593927425326, 10.942834088510956, 0.0, 0.0, 0.0]","[7, 12, 5, 0, 0, 0]","[735.423055311589, 892.3515119876163, 672.602263985949, 0, 0, 0]","[3293.576944688411, 7209.6484880123835, 15438.39773601405, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1305, 2179, 1763, 0, 0, 0]","[5.235684904928211, 4.573756693830036, 1.635978851377571, 0.0, 0.0, 0.0]","[224.87266666666665, 785.7714000000001, 562.1223333333334, 0, 0, 0]","[0.015733333333333335, 0.0188, 0.0356, 0, 0, 0]","[0.004266666666666667, 0.04146666666666667, 0.017866666666666666, 0, 0, 0]","[4070.1273333333334, 16394.2286, 33797.87766666667, 4295, 17180, 34360]","[371.98426666666666, 359.9812, 376.50440000000003, 372.0, 360.0, 376.54]","[199.99573333333333, 304.9585333333333, 266.7321333333333, 200.0, 305.0, 266.75]","[(17, 0.0, 0.0036888888888888883), (27, 0.062199999999999984, 0.04061666666666667), (11, 0.0, 0.002622222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.1, 10.106311111111111), (16078, 51.83780000000001, 6.149383333333333), (32201, 58.2, 11.637377777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 2, 0, 0, 0]","[0, 2, 2, 0, 0, 0]"
