interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[25.31645569620253, 12.478400394964206, 9.788343367885295, 0.0, 0.0, 0.0]","[7, 5, 6, 0, 0, 0]","[325.54402093661747, 565.9716432361272, 1027.555003482818, 0, 0, 0]","[3703.4559790633825, 7536.028356763873, 15083.444996517183, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1020, 1011, 1577, 0, 0, 0]","[7.920189367481568, 9.760196352347693, 0.4286348467209933, 0.0, 0.0, 0.0]","[340.17213333333336, 1676.8017333333337, 147.2789333333333, 0, 0, 0]","[0.0009333333333333333, 1.5589333333333333, 0.008666666666666666, 0, 0, 0]","[0.002, 0.042, 0.007600000000000001, 0, 0, 0]","[3954.8278666666665, 15503.198266666666, 34212.721066666665, 4295, 17180, 34360]","[371.9990666666667, 358.44106666666664, 376.53133333333335, 372.0, 360.0, 376.54]","[199.998, 304.958, 266.7424, 200.0, 305.0, 266.75]","[(13, 0.47850000000000004, 0.014416666666666668), (10, 0.0004166666666666667, 0.0019777777777777775), (10, 0.0, 0.0008500000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 66.6215, 10.095583333333332), (16095, 51.89958333333334, 6.188022222222222), (32202, 58.2, 11.639149999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[15.512534127575082, 17.785731918044927, 11.203525541555459, 0.0, 0.0, 0.0]","[4, 7, 7, 0, 0, 0]","[272.5249260509046, 732.1712575458581, 1256.6564125113534, 0, 0, 0]","[3756.4750739490955, 7369.828742454142, 14854.343587488647, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[625, 1441, 1805, 0, 0, 0]","[6.119708187815289, 11.057186263096622, 1.8724850601474587, 0.0, 0.0, 0.0]","[262.84146666666663, 1899.6245999999996, 643.3858666666667, 0, 0, 0]","[0.0096, 0.24120000000000003, 0.014133333333333331, 0, 0, 0]","[0.005066666666666666, 0.007333333333333334, 0.023733333333333332, 0, 0, 0]","[4032.1585333333333, 15280.3754, 33716.614133333336, 4295, 17180, 34360]","[371.9904, 359.7588, 376.5258666666667, 372.0, 360.0, 376.54]","[199.99493333333334, 304.99266666666665, 266.7262666666667, 200.0, 305.0, 266.75]","[(6, 0.008966666666666666, 0.005422222222222223), (17, 0.0, 0.004416666666666667), (11, 0.0004166666666666667, 0.0042611111111111105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09103333333333, 10.104577777777777), (16088, 51.900000000000006, 6.185583333333333), (32201, 58.19958333333334, 11.635738888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[10.548523206751055, 16.279930881263883, 12.115945627211222, 0.0, 0.0, 0.0]","[3, 7, 8, 0, 0, 0]","[214.54059459877323, 484.09451366781195, 918.2850728317461, 0, 0, 0]","[3814.459405401227, 7617.905486332188, 15192.714927168254, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[425, 1319, 1952, 0, 0, 0]","[5.175712844392706, 1.611306169965076, 2.1223451688009316, 0.0, 0.0, 0.0]","[222.2968666666667, 276.8224, 729.2378000000001, 0, 0, 0]","[0.009466666666666667, 0.036533333333333334, 0.010266666666666667, 0, 0, 0]","[0.0004000000000000001, 0.016399999999999998, 0.009466666666666667, 0, 0, 0]","[4072.7031333333334, 16903.1776, 33630.7622, 4295, 17180, 34360]","[371.99053333333336, 359.96346666666665, 376.52973333333335, 372.0, 360.0, 376.54]","[199.9996, 304.9836, 266.74053333333336, 200.0, 305.0, 266.75]","[(6, 0.06446666666666667, 0.024783333333333338), (17, 0.0004166666666666667, 0.0042722222222222215), (14, 3.3333333333333335e-05, 0.005683333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.03553333333333, 10.085216666666666), (16088, 51.89958333333334, 6.185727777777777), (32198, 58.19996666666667, 11.634316666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[9.977661950856293, 11.133053567020488, 12.109738687853019, 0.0, 0.0, 0.0]","[3, 5, 8, 0, 0, 0]","[258.8091961105731, 571.5741395144499, 1172.5386712749303, 0, 0, 0]","[3770.190803889427, 7530.42586048555, 14938.46132872507, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[402, 902, 1951, 0, 0, 0]","[5.175720605355064, 0.7527528133488554, 1.6143571982925882, 0.0, 0.0, 0.0]","[222.2972, 129.32293333333334, 554.6931333333333, 0, 0, 0]","[0.0096, 0.022799999999999997, 0.027333333333333334, 0, 0, 0]","[0.0017333333333333333, 0.007066666666666666, 0.031066666666666666, 0, 0, 0]","[4072.7028, 17050.677066666667, 33805.306866666666, 4295, 17180, 34360]","[371.9904, 359.9772, 376.5126666666667, 372.0, 360.0, 376.54]","[199.99826666666667, 304.9929333333333, 266.7189333333333, 200.0, 305.0, 266.75]","[(6, 0.0006666666666666666, 0.002638888888888889), (14, 0.0, 0.002266666666666667), (16, 0.0, 0.0028277777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09933333333333, 10.10736111111111), (16091, 51.900000000000006, 6.187733333333333), (32196, 58.2, 11.63717222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[9.63018118639861, 11.231794618612687, 9.34765067345292, 0.0, 0.0, 0.0]","[3, 5, 6, 0, 0, 0]","[342.12993103426106, 426.4447101552794, 765.052399337023, 0, 0, 0]","[3686.870068965739, 7675.55528984472, 15345.947600662977, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[388, 910, 1506, 0, 0, 0]","[4.2723942568878535, 0.5281959642995732, 1.767963135428793, 0.0, 0.0, 0.0]","[183.4993333333333, 90.74406666666667, 607.4721333333333, 0, 0, 0]","[0.10280000000000002, 0.021333333333333336, 0.025733333333333334, 0, 0, 0]","[0.19826666666666662, 0.005599999999999999, 0.029999999999999995, 0, 0, 0]","[4111.500666666667, 17089.255933333334, 33752.52786666666, 4295, 17180, 34360]","[371.8972, 359.97866666666664, 376.5142666666667, 372.0, 360.0, 376.54]","[199.80173333333335, 304.9944, 266.72, 200.0, 305.0, 266.75]","[(6, 0.005916666666666665, 0.03184444444444444), (13, 0.0, 0.0021944444444444437), (14, 0.0, 0.0034277777777777774), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09408333333333, 10.078155555555554), (16092, 51.900000000000006, 6.187805555555555), (32198, 58.2, 11.63657222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[17.944899478778854, 6.516909405085164, 8.379368133573335, 0.0, 0.0, 0.0]","[6, 3, 5, 0, 0, 0]","[470.2057317323784, 139.0625056017579, 925.9555991361244, 0, 0, 0]","[3558.7942682676216, 7962.937494398242, 15185.044400863875, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[723, 528, 1350, 0, 0, 0]","[5.655815289095847, 0.2408265424912689, 0.30720100892510677, 0.0, 0.0, 0.0]","[242.91726666666665, 41.373999999999995, 105.55426666666668, 0, 0, 0]","[0.11333333333333334, 0.009066666666666666, 0.004666666666666666, 0, 0, 0]","[0.20293333333333335, 0.0028, 0.008, 0, 0, 0]","[4052.082733333333, 17138.626, 34254.445733333334, 4295, 17180, 34360]","[371.88666666666666, 359.9909333333333, 376.53533333333337, 372.0, 360.0, 376.54]","[199.79706666666667, 304.9972, 266.742, 200.0, 305.0, 266.75]","[(10, 0.01981666666666667, 0.02921111111111111), (7, 0.0, 0.0010555555555555555), (12, 0.0, 0.0016888888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.08018333333332, 10.080788888888888), (16098, 51.900000000000006, 6.188944444444444), (32200, 58.2, 11.63831111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[21.32042690493919, 4.344606270056777, 11.948358264539756, 0.0, 0.0, 0.0]","[7, 2, 7, 0, 0, 0]","[596.7667256063586, 173.49608108384768, 1091.116434782892, 0, 0, 0]","[3432.2332743936413, 7928.5039189161525, 15019.883565217107, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[859, 352, 1925, 0, 0, 0]","[4.136032596041909, 0.06992937524253008, 0.30847012029491655, 0.0, 0.0, 0.0]","[177.64260000000002, 12.013866666666667, 105.99033333333334, 0, 0, 0]","[0.11026666666666665, 0.0, 0.004666666666666666, 0, 0, 0]","[0.20240000000000002, 0.0, 0.008, 0, 0, 0]","[4117.3574, 17167.986133333332, 34254.009666666665, 4295, 17180, 34360]","[371.8897333333333, 360.0, 376.53533333333337, 372.0, 360.0, 376.54]","[199.7976, 305.0, 266.742, 200.0, 305.0, 266.75]","[(14, 0.00043333333333333337, 0.02897777777777778), (4, 0.0, 1.6666666666666667e-05), (17, 0.0003333333333333333, 0.0017777777777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.09956666666666, 10.081022222222222), (16101, 51.900000000000006, 6.189983333333333), (32195, 58.19966666666667, 11.638222222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[32.66319185902209, 8.405332016785978, 12.196635838867854, 0.0, 0.0, 0.0]","[8, 2, 7, 0, 0, 0]","[703.8225931552662, 307.63881717622564, 399.164501636235, 0, 0, 0]","[3325.177406844734, 7794.3611828237745, 15711.835498363766, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1316, 681, 1965, 0, 0, 0]","[3.8929033760186265, 0.097139697322468, 0.2948659293752426, 0.0, 0.0, 0.0]","[167.2002, 16.6886, 101.31593333333335, 0, 0, 0]","[0.118, 0.00013333333333333337, 0.004666666666666666, 0, 0, 0]","[0.2089333333333333, 0.0002666666666666667, 0.008, 0, 0, 0]","[4127.7998, 17163.3114, 34258.68406666667, 4295, 17180, 34360]","[371.882, 359.99986666666666, 376.53533333333337, 372.0, 360.0, 376.54]","[199.79106666666667, 304.9997333333333, 266.742, 200.0, 305.0, 266.75]","[(19, 0.0004833333333333333, 0.028905555555555556), (4, 0.0, 0.0008222222222222222), (15, 0.0, 0.0010833333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.09951666666666, 10.081094444444444), (16101, 51.900000000000006, 6.189177777777777), (32197, 58.2, 11.638916666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[42.938694465127824, 12.145149345840533, 5.611073179815033, 0.0, 0.0, 0.0]","[11, 4, 3, 0, 0, 0]","[908.956698503408, 315.62220689071114, 148.74661024428815, 0, 0, 0]","[3120.043301496592, 7786.377793109289, 15962.253389755711, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1730, 984, 904, 0, 0, 0]","[5.913119130772215, 1.0289328676755916, 0.14825902211874276, 0.0, 0.0, 0.0]","[253.96846666666664, 176.77066666666664, 50.94180000000001, 0, 0, 0]","[0.12413333333333335, 0.009466666666666667, 0.0, 0, 0, 0]","[0.21493333333333328, 0.00026666666666666673, 0.0, 0, 0, 0]","[4041.0315333333333, 17003.229333333333, 34309.0582, 4295, 17180, 34360]","[371.87586666666664, 359.99053333333336, 376.54, 372.0, 360.0, 376.54]","[199.78506666666667, 304.9997333333333, 266.75, 200.0, 305.0, 266.75]","[(24, 0.0048833333333333315, 0.035755555555555554), (10, 3.3333333333333335e-05, 0.006016666666666666), (7, 0.0, 0.00015000000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4002, 67.09511666666666, 10.074244444444444), (16095, 51.89996666666667, 6.183983333333333), (32205, 58.2, 11.63985), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[51.99801439563168, 13.144902493211552, 3.5007137980261933, 0.0, 0.0, 0.0]","[14, 5, 2, 0, 0, 0]","[1163.6619908711853, 442.12363046585415, 185.71683511995923, 0, 0, 0]","[2865.3380091288145, 7659.876369534146, 15925.28316488004, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2095, 1065, 564, 0, 0, 0]","[14.715317035312381, 1.3249468374078386, 0.12511893674815677, 0.0, 0.0, 0.0]","[632.0228666666668, 227.6258666666667, 42.99086666666667, 0, 0, 0]","[0.11946666666666667, 0.011066666666666667, 0.009333333333333334, 0, 0, 0]","[0.22480000000000003, 0.00026666666666666673, 0.00013333333333333337, 0, 0, 0]","[3662.9771333333333, 16952.374133333335, 34317.00913333333, 4295, 17180, 34360]","[371.88053333333335, 359.9889333333333, 376.53066666666666, 372.0, 360.0, 376.54]","[199.7752, 304.9997333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(32, 0.06151666666666666, 0.11421111111111111), (13, 0.0, 0.03113888888888889), (3, 0.0, 0.001111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3994, 67.03848333333333, 9.995788888888889), (16092, 51.900000000000006, 6.1588611111111105), (32209, 58.2, 11.638888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0]"
