interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[19.68230330106726, 29.52357442606764, 3.0414002855192104, 0.0, 0.0, 0.0]","[6, 11, 2, 0, 0, 0]","[383.23889600019675, 1017.8367595728655, 350.84912541762867, 0, 0, 0]","[3645.7611039998033, 7084.163240427135, 15760.150874582372, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[793, 2392, 490, 0, 0, 0]","[2.851284439270469, 6.499657353511834, 0.7902700814901046, 0.0, 0.0, 0.0]","[122.46266666666665, 1116.641133333333, 271.53679999999997, 0, 0, 0]","[0.012133333333333333, 0.008933333333333333, 0.5792, 0, 0, 0]","[0.0054666666666666665, 0.01813333333333333, 0.10506666666666667, 0, 0, 0]","[4172.537333333334, 16063.358866666667, 34088.4632, 4295, 17180, 34360]","[371.98786666666666, 359.99106666666665, 375.9608, 372.0, 360.0, 376.54]","[199.99453333333332, 304.9818666666667, 266.6449333333333, 200.0, 305.0, 266.75]","[(9, 3.3333333333333335e-05, 0.001261111111111111), (19, 0.0006166666666666667, 0.015433333333333334), (2, 0.0, 0.0011611111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09996666666666, 10.108738888888888), (16086, 51.89938333333334, 6.174566666666666), (32210, 58.2, 11.638838888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[31.12434847356664, 23.117748704023697, 8.478679163304575, 0.0, 0.0, 0.0]","[8, 10, 6, 0, 0, 0]","[967.0766252335827, 537.9195053896783, 911.2505302019783, 0, 0, 0]","[3061.9233747664175, 7564.080494610322, 15199.749469798022, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1254, 1873, 1366, 0, 0, 0]","[2.0760915793558405, 8.308575475358944, 1.6559381063251846, 0.0, 0.0, 0.0]","[89.16813333333334, 1427.4132666666667, 568.9803333333334, 0, 0, 0]","[0.0054666666666666665, 0.03853333333333333, 0.6115999999999999, 0, 0, 0]","[0.013333333333333334, 0.0476, 0.13493333333333332, 0, 0, 0]","[4205.831866666666, 15752.586733333334, 33791.01966666667, 4295, 17180, 34360]","[371.9945333333333, 359.9614666666667, 375.9284, 372.0, 360.0, 376.54]","[199.98666666666668, 304.9524, 266.6150666666667, 200.0, 305.0, 266.75]","[(14, 0.04026666666666667, 0.015161111111111113), (20, 0.047, 0.05575), (10, 0.0, 0.0031777777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.05973333333333, 10.094838888888889), (16085, 51.85300000000001, 6.13425), (32202, 58.2, 11.636822222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[43.931496649292626, 12.873364601333003, 17.205635900937246, 0.0, 0.0, 0.0]","[14, 6, 11, 0, 0, 0]","[1135.721717381715, 594.5508859112618, 2043.7210865842428, 0, 0, 0]","[2893.2782826182847, 7507.4491140887385, 14067.278913415757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1770, 1043, 2772, 0, 0, 0]","[5.271216142801706, 7.031180830422973, 3.20787019790454, 0.0, 0.0, 0.0]","[226.3987333333333, 1207.9568666666667, 1102.2242, 0, 0, 0]","[0.24306666666666668, 0.0272, 18.4524, 0, 0, 0]","[0.23826666666666668, 0.034266666666666674, 8.464666666666668, 0, 0, 0]","[4068.6012666666666, 15972.043133333333, 33257.7758, 4295, 17180, 34360]","[371.75693333333334, 359.9728, 358.0876, 372.0, 360.0, 376.54]","[199.76173333333332, 304.96573333333333, 258.2853333333333, 200.0, 305.0, 266.75]","[(26, 0.00033333333333333327, 0.003), (13, 0.00031666666666666665, 0.0013666666666666666), (21, 0.0, 0.011483333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4000, 67.09966666666666, 10.107), (16092, 51.899683333333336, 6.188633333333333), (32191, 58.2, 11.628516666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[43.53437577562671, 13.34238459639595, 17.93805474520514, 0.0, 0.0, 0.0]","[14, 7, 11, 0, 0, 0]","[1070.052606579941, 568.2211783070871, 1841.9607550618578, 0, 0, 0]","[2958.9473934200587, 7533.778821692913, 14269.039244938142, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1754, 1081, 2890, 0, 0, 0]","[9.404237485448196, 8.451756693830035, 2.3541488164532396, 0.0, 0.0, 0.0]","[403.912, 1452.0118000000002, 808.8855333333332, 0, 0, 0]","[0.7914666666666665, 1.6090666666666666, 28.27840000000001, 0, 0, 0]","[0.3154666666666666, 0.084, 24.367999999999995, 0, 0, 0]","[3891.088, 15727.9882, 33551.114466666666, 4295, 17180, 34360]","[371.2085333333333, 358.39093333333335, 348.2616, 372.0, 360.0, 376.54]","[199.68453333333332, 304.916, 242.382, 200.0, 305.0, 266.75]","[(25, 0.00036666666666666667, 0.0043277777777777785), (15, 0.00055, 0.002161111111111111), (22, 0.0, 0.09150555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4001, 67.09963333333333, 10.105672222222221), (16090, 51.89945000000001, 6.187838888888888), (32190, 58.2, 11.548494444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[36.23727972201539, 15.255492470994817, 19.607721432561604, 0.0, 0.0, 0.0]","[12, 8, 12, 0, 0, 0]","[760.8647318026234, 493.0830276319442, 1422.6254509997407, 0, 0, 0]","[3268.1352681973767, 7608.916972368056, 14688.374549000258, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1460, 1236, 3159, 0, 0, 0]","[9.80711059371362, 4.482977105161041, 4.190911136980987, 0.0, 0.0, 0.0]","[421.2154, 770.1754666666668, 1439.997066666667, 0, 0, 0]","[0.8021333333333331, 0.031733333333333336, 29.6172, 0, 0, 0]","[0.2933333333333334, 0.052399999999999995, 21.125066666666665, 0, 0, 0]","[3873.7846, 16409.824533333333, 32920.00293333333, 4295, 17180, 34360]","[371.19786666666664, 359.9682666666667, 346.9228, 372.0, 360.0, 376.54]","[199.70666666666668, 304.9476, 245.62493333333333, 200.0, 305.0, 266.75]","[(22, 0.056949999999999994, 0.016483333333333332), (19, 0.0653, 0.039877777777777776), (25, 0.055650000000000005, 0.5318833333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.04305, 10.093516666666666), (16086, 51.834700000000005, 6.150122222222222), (32187, 58.14435, 11.108116666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[27.575080665177467, 19.09405085164157, 17.74563962510086, 0.0, 0.0, 0.0]","[8, 10, 10, 0, 0, 0]","[346.7560849579911, 734.8181327032762, 1138.9138491871342, 0, 0, 0]","[3682.2439150420087, 7367.181867296724, 14972.086150812866, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1111, 1547, 2859, 0, 0, 0]","[8.186714784633294, 4.992103608847496, 4.5764454792394265, 0.0, 0.0, 0.0]","[351.6194, 857.6433999999999, 1572.466666666667, 0, 0, 0]","[0.7370666666666665, 0.028133333333333337, 30.218400000000003, 0, 0, 0]","[0.3032, 0.034133333333333335, 22.781466666666667, 0, 0, 0]","[3943.3806, 16322.3566, 32787.53333333333, 4295, 17180, 34360]","[371.2629333333333, 359.97186666666664, 346.3216, 372.0, 360.0, 376.54]","[199.6968, 304.96586666666667, 243.96853333333334, 200.0, 305.0, 266.75]","[(16, 0.03351666666666667, 0.005111111111111111), (25, 0.029983333333333327, 0.054688888888888884), (18, 0.011566666666666668, 0.7349444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.06648333333332, 10.104888888888889), (16080, 51.87001666666667, 6.13531111111111), (32194, 58.188433333333336, 10.905055555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[17.15065773144701, 21.957541347815354, 13.847681708149711, 0.0, 0.0, 0.0]","[6, 11, 8, 0, 0, 0]","[232.66929532977883, 1056.4628576669413, 1368.7720089267364, 0, 0, 0]","[3796.330704670221, 7045.537142333059, 14742.227991073263, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[691, 1779, 2231, 0, 0, 0]","[3.6009980597594096, 11.147455568490493, 2.2854840900271634, 0.0, 0.0, 0.0]","[154.66286666666664, 1915.1328666666666, 785.2923333333333, 0, 0, 0]","[0.20373333333333332, 0.24613333333333337, 1.8325333333333331, 0, 0, 0]","[0.20399999999999996, 1.5001333333333333, 0.6054666666666666, 0, 0, 0]","[4140.337133333333, 15264.867133333333, 33574.70766666667, 4295, 17180, 34360]","[371.79626666666667, 359.7538666666667, 374.7074666666667, 372.0, 360.0, 376.54]","[199.796, 303.49986666666666, 266.14453333333336, 200.0, 305.0, 266.75]","[(13, 0.04974999999999999, 0.005422222222222222), (26, 0.030633333333333335, 0.07115555555555556), (16, 0.0001, 0.5145277777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.05024999999999, 10.104577777777777), (16079, 51.86936666666667, 6.118844444444444), (32196, 58.1999, 11.125472222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[9.58054107719037, 28.03011602073562, 16.52287257153498, 0.0, 0.0, 0.0]","[4, 12, 10, 0, 0, 0]","[254.4375246173563, 1188.93561672526, 998.441846797824, 0, 0, 0]","[3774.5624753826437, 6913.06438327474, 15112.558153202175, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[386, 2271, 2662, 0, 0, 0]","[3.4911680248350794, 10.1113930927435, 2.4961775320139696, 0.0, 0.0, 0.0]","[149.94566666666665, 1737.1373333333331, 857.6865999999999, 0, 0, 0]","[0.016, 0.23333333333333334, 2.1889333333333334, 0, 0, 0]","[0.004933333333333334, 0.7989333333333332, 0.7252000000000001, 0, 0, 0]","[4145.0543333333335, 15442.862666666668, 33502.3134, 4295, 17180, 34360]","[371.984, 359.76666666666665, 374.35106666666667, 372.0, 360.0, 376.54]","[199.99506666666667, 304.2010666666667, 266.0248, 200.0, 305.0, 266.75]","[(8, 0.05549999999999999, 0.00581111111111111), (25, 0.10386666666666665, 0.09614246031746032), (20, 0.044033333333333334, 0.6767777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.0445, 10.104188888888888), (16080, 51.79613333333334, 6.093857539682539), (32192, 58.15596666666667, 10.963222222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 2, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
19,"[14.048150905931994, 23.537398173290548, 15.058034882999195, 0.0, 0.0, 0.0]","[5, 9, 9, 0, 0, 0]","[292.15026250236866, 536.2620280190122, 970.6945950252242, 0, 0, 0]","[3736.8497374976314, 7565.737971980988, 15140.305404974775, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[566, 1907, 2426, 0, 0, 0]","[6.457437330228949, 5.782007760962358, 0.8089491656965462, 0.0, 0.0, 0.0]","[277.34693333333337, 993.3489333333331, 277.95493333333326, 0, 0, 0]","[0.014799999999999997, 0.2212, 0.0168, 0, 0, 0]","[0.0037333333333333337, 0.6316, 0.0132, 0, 0, 0]","[4017.6530666666667, 16186.651066666667, 34082.045066666666, 4295, 17180, 34360]","[371.9852, 359.7788, 376.52320000000003, 372.0, 360.0, 376.54]","[199.99626666666666, 304.3684, 266.7368, 200.0, 305.0, 266.75]","[(11, 0.03355, 0.009122222222222223), (17, 0.03355, 0.04455555555555556), (17, 0.0, 0.007455555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.06644999999999, 10.100877777777777), (16088, 51.86645000000001, 6.145444444444444), (32195, 58.2, 11.632544444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 2, 0, 0, 0, 0]","[2, 0, 0, 0, 0, 0]"
20,"[17.374038222884092, 17.24265613428783, 15.374588790267518, 0.0, 0.0, 0.0]","[4, 7, 9, 0, 0, 0]","[307.9747941272066, 456.33312662211625, 2068.2468346008413, 0, 0, 0]","[3721.0252058727933, 7645.666873377883, 14042.75316539916, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[700, 1397, 2477, 0, 0, 0]","[5.598865347303065, 1.3061334885525804, 1.0967045013581684, 0.0, 0.0, 0.0]","[240.47126666666668, 224.39373333333333, 376.8276666666667, 0, 0, 0]","[0.002266666666666667, 0.05106666666666667, 0.0172, 0, 0, 0]","[0.0033333333333333335, 0.009066666666666667, 0.012666666666666666, 0, 0, 0]","[4054.5287333333335, 16955.606266666666, 33983.172333333336, 4295, 17180, 34360]","[371.9977333333333, 359.94893333333334, 376.5228, 372.0, 360.0, 376.54]","[199.99666666666667, 304.9909333333333, 266.7373333333333, 200.0, 305.0, 266.75]","[(9, 5e-05, 0.005755555555555555), (14, 0.10638333333333332, 0.041180158730158734), (19, 0.0, 0.04962222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09994999999999, 10.104244444444443), (16091, 51.79361666666667, 6.148819841269841), (32193, 58.2, 11.590377777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[2, 2, 0, 0, 0, 0]"
