interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[50.359890791759746, 51.258948407800546, 45.844454099683446, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[594.1340891818422, 1090.3813228900935, 1196.6813573689292, 0, 0, 0]","[3434.8659108181578, 7011.6186771099065, 14914.318642631071, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2029, 4153, 7386, 0, 0, 0]","[(57.059, 0.0012000000000000001, 0.0011333333333333334), (536.5204, 0.018, 0.22066666666666665), (55.924, 0.004333333333333333, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4237.941, 1859.9988, 999.9988666666667), (16643.4796, 1799.982, 1524.7793333333334), (34304.076, 1882.6956666666667, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0008777777777777778), (6, 0.058983333333333325, 0.05357777777777778), (3, 0.0, 0.0010444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109122222222222), (16099, 51.841016666666675, 6.136422222222222), (32209, 58.2, 11.638955555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[50.78183172002978, 85.86768699086646, 49.084476444665135, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[905.8007817581009, 1367.5646219187704, 3064.099927323657, 0, 0, 0]","[3123.199218241899, 6734.43537808123, 13046.900072676342, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2046, 6957, 7908, 0, 0, 0]","[(234.8801333333333, 0.016466666666666664, 0.016533333333333334), (1192.7538666666667, 0.006200000000000001, 0.013266666666666668), (0.0, 0.0, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4060.119866666667, 1859.9835333333333, 999.9834666666667), (15987.246133333334, 1799.9938, 1524.9867333333334), (34360.0, 1882.7, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0001, 0.013194444444444443), (8, 0.0001, 0.0023166666666666665), (3, 0.0, 1.1111111111111112e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09989999999999, 10.096805555555555), (16097, 51.8999, 6.187683333333333), (32209, 58.2, 11.639988888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[60.78431372549019, 61.40459145889904, 78.30054000372417, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[871.0546404843765, 1126.8386350113344, 4740.369813341305, 0, 0, 0]","[3157.9453595156237, 6975.161364988666, 11370.630186658695, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2449, 4975, 12615, 0, 0, 0]","[(272.9780666666667, 0.03213333333333333, 0.0262), (1519.0367333333334, 0.7900666666666667, 0.0178), (42.72886666666667, 0.004733333333333333, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022.0219333333334, 1859.9678666666666, 999.9738), (15660.963266666666, 1799.2099333333333, 1524.9822), (34317.271133333335, 1882.6952666666666, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.008394444444444444), (4, 0.0, 9.999999999999999e-05), (7, 0.0, 0.0012444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.101605555555555), (16101, 51.900000000000006, 6.1899), (32205, 58.2, 11.638755555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[68.9252916356416, 68.77314243396692, 90.03165539072683, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[281.392397297898, 538.4606800435287, 4647.452259547178, 0, 0, 0]","[3747.6076027021018, 7563.539319956471, 11463.547740452821, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2777, 5572, 14505, 0, 0, 0]","[(229.33053333333328, 0.0262, 0.018799999999999997), (13.981, 0.0, 0.001), (86.94286666666666, 0.009066666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4065.6694666666667, 1859.9738, 999.9812), (17166.019, 1800.0, 1524.999), (34273.057133333336, 1882.6909333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.00011666666666666667, 0.007194444444444445), (4, 0.0, 0.0), (7, 0.0, 0.0019055555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09988333333332, 10.102805555555555), (16101, 51.900000000000006, 6.1899999999999995), (32205, 58.2, 11.638094444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[53.7602382725242, 77.01802024191558, 95.17100117931848, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[396.6300035307897, 2474.8015236953433, 4722.001517781649, 0, 0, 0]","[3632.3699964692105, 5627.198476304657, 11388.99848221835, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2166, 6240, 15333, 0, 0, 0]","[(44.34493333333334, 0.0, 0.0), (123.73073333333332, 0.0048, 0.0028666666666666667), (129.93493333333333, 0.013733333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4250.655066666666, 1860.0, 1000.0), (17056.269266666666, 1799.9952, 1524.9971333333333), (34230.06506666667, 1882.6862666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 5e-05, 0.0001833333333333333), (6, 0.04748333333333333, 0.019627777777777782), (7, 0.0, 0.003072222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09994999999999, 10.109816666666665), (16099, 51.85251666666667, 6.1703722222222215), (32205, 58.2, 11.636927777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[75.85008687019112, 100.0, 81.74539134752654, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[887.4826192636765, 3039.221684928194, 2128.9380372999444, 0, 0, 0]","[3141.5173807363235, 5062.778315071806, 13982.061962700056, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3056, 8102, 13170, 0, 0, 0]","[(26.43173333333333, 0.0, 0.0), (178.95593333333332, 0.009133333333333334, 0.0025333333333333336), (72.00186666666667, 0.004666666666666667, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4268.568266666667, 1860.0, 1000.0), (17001.044066666665, 1799.9908666666668, 1524.9974666666667), (34287.998133333334, 1882.6953333333333, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00018888888888888888), (8, 0.0, 0.0041), (4, 0.0, 0.0011444444444444447), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10981111111111), (16097, 51.900000000000006, 6.185899999999999), (32208, 58.2, 11.638855555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[86.59717051377514, 83.04122438903974, 81.95022034634721, 0.0, 11.972352505554184, 0.0]","[3, 2, 2, 0, 1, 0]","[1051.6213106013074, 0, 1594.192548763792, 0, 0, 0]","[2977.3786893986926, 8102, 14516.807451236207, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3489, 6728, 13203, 0, 970, 0]","[(49.194133333333326, 0.021999999999999995, 0.022266666666666667), (39.146800000000006, 0.004666666666666667, 0.0010666666666666667), (1241.5135333333335, 0.004533333333333333, 0.001), (0, 0, 0), (29.3598, 0.0002, 0.0007333333333333332), (0, 0, 0)]","[(4245.805866666667, 1859.978, 999.9777333333334), (17140.8532, 1799.9953333333333, 1524.9989333333333), (33118.48646666667, 1882.6954666666668, 1333.749), (4295, 1860.0, 1000.0), (17150.6402, 1799.9998, 1524.9992666666667), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00010555555555555555), (5, 0.0, 0.0010722222222222222), (4, 0.04596666666666667, 0.017244444444444444), (0, 0, 0), (1, 0.0, 0.0006277777777777777), (0, 0, 0)]","[(4022, 67.1, 10.109894444444445), (16100, 51.900000000000006, 6.188927777777777), (32208, 58.15403333333334, 11.622755555555555), (4026, 67.1, 10.11), (16104, 51.900000000000006, 6.189372222222222), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[98.58525688756515, 75.01851394717353, 100.0, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[882.9694509142629, 673.0779275711528, 6883.0857592945795, 0, 0, 0]","[3146.030549085737, 7428.922072428847, 9227.91424070542, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3972, 6078, 16111, 0, 0, 0]","[(49.543466666666674, 0.0019333333333333331, 0.0019333333333333331), (1520.434666666667, 0.0004, 0.0008666666666666667), (2301.2737333333334, 0.3024666666666667, 0.0037333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4245.456533333333, 1859.9980666666668, 999.9980666666667), (15659.565333333332, 1799.9996, 1524.9991333333332), (32058.726266666665, 1882.3975333333333, 1333.7462666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0007166666666666667), (2, 0.0, 0.00010555555555555555), (8, 0.003, 0.06228333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109283333333332), (16103, 51.900000000000006, 6.189894444444444), (32204, 58.197, 11.577716666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[86.49789029535864, 94.48284374228587, 99.35447830674694, 11.913626209977663, 0.0, 13.816647011358699]","[2, 2, 3, 1, 0, 1]","[611.3363067526898, 1338.8736122699136, 3807.4403618613696, 0, 0, 2226.127752300277]","[3417.66369324731, 6763.126387730086, 12303.559638138631, 4029, 8102, 13884.872247699723]","[4029, 8102, 16111, 4029, 8102, 16111]","[3485, 7655, 16007, 480, 0, 2226]","[(17.562666666666665, 0.0028666666666666662, 0.0028666666666666667), (2285.8944666666666, 0.0003333333333333334, 0.0015999999999999999), (1315.6126666666667, 0.22106666666666666, 0.005466666666666666), (17.82533333333333, 6.666666666666668e-05, 6.666666666666668e-05), (0, 0, 0), (1023.4098, 6.666666666666668e-05, 0.001066666666666667)]","[(4277.437333333333, 1859.9971333333333, 999.9971333333333), (14894.105533333333, 1799.9996666666666, 1524.9984), (33044.38733333333, 1882.4789333333333, 1333.7445333333333), (4277.174666666667, 1859.9999333333333, 999.9999333333334), (17180, 1800.0, 1525.0), (33336.5902, 1882.6999333333333, 1333.7489333333333)]","[(4, 0.0, 9.999999999999999e-05), (5, 0.0, 0.0008500000000000001), (6, 0.0002833333333333333, 0.09513333333333333), (3, 0.0, 0.0006722222222222222), (0, 0, 0), (2, 0.0, 0.00016111111111111108)]","[(4022, 67.1, 10.1099), (16100, 51.900000000000006, 6.18915), (32206, 58.19971666666667, 11.544866666666666), (4023, 67.1, 10.109327777777777), (16105, 51.900000000000006, 6.1899999999999995), (32210, 58.2, 11.639838888888887)]","[5, 5, 5, 0, 0, 0]"
20,"[34.54951600893522, 34.89261910639348, 22.909813171125318, 0.0, 19.464329795112317, 27.695363416299422]","[2, 3, 2, 0, 1, 2]","[921.6669733697064, 1153.5138759032805, 0, 0, 0, 0]","[3107.3330266302937, 6948.486124096719, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1392, 2827, 3691, 0, 1577, 4462]","[(40.107200000000006, 0.0392, 0.002266666666666667), (1066.5751999999998, 0.016133333333333336, 0.017), (1052.7697333333333, 0.21746666666666667, 0.0025333333333333336), (0, 0, 0), (1516.9397333333334, 0.7900666666666667, 0.0178), (1414.8782, 0.3516, 0.013933333333333336)]","[(4254.8928, 1859.9608, 999.9977333333334), (16113.4248, 1799.9838666666667, 1524.983), (33307.230266666666, 1882.4825333333333, 1333.7474666666667), (4295, 1860.0, 1000.0), (15663.060266666667, 1799.2099333333333, 1524.9822), (32945.1218, 1882.3484, 1333.7360666666666)]","[(6, 0.0, 0.0077055555555555575), (7, 0.0032, 0.011333333333333334), (3, 0.0, 0.05381111111111111), (0, 0, 0), (3, 0.0, 9.999999999999999e-05), (5, 0.0007166666666666667, 0.0012)]","[(4020, 67.1, 10.102294444444444), (16098, 51.896800000000006, 6.1786666666666665), (32209, 58.2, 11.586188888888888), (4026, 67.1, 10.11), (16102, 51.900000000000006, 6.1899), (32207, 58.199283333333334, 11.638799999999998)]","[0, 0, 0, 0, 0, 0]"
21,"[47.331844130057085, 20.957788200444334, 30.656073490162, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[890.5715361649569, 1328.556625963446, 1619.5645677852426, 0, 0, 0]","[3138.428463835043, 6773.443374036554, 14491.435432214757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1907, 1698, 4939, 0, 0, 0]","[(96.81700000000001, 0.03906666666666667, 0.0021999999999999997), (49.45686666666667, 0.0, 0.0), (3570.7502000000004, 1.1476000000000002, 0.48026666666666656), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4198.183, 1859.9609333333333, 999.9978), (17130.543133333333, 1800.0, 1525.0), (30789.249799999998, 1881.5524, 1333.2697333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0006555555555555557), (5, 0.0, 0.00635), (4, 3.203133333333333, 0.701861111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109344444444444), (16100, 51.900000000000006, 6.183649999999999), (32208, 54.99686666666667, 10.938138888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
