interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[42.34301315462894, 54.65317205628239, 56.41487182670225, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[905.6187655625945, 1688.777076720863, 1547.3700596382855, 0, 0, 0]","[3123.3812344374055, 6413.222923279137, 14563.629940361714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1706, 4428, 9089, 0, 0, 0]","[(707.0888666666667, 0.6481333333333333, 0.0035333333333333336), (1228.9300666666668, 0.0572, 0.027133333333333336), (224.8312666666667, 0.006333333333333334, 0.003133333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3587.911133333333, 1859.3518666666666, 999.9964666666667), (15951.069933333332, 1799.9428, 1524.9728666666667), (34135.16873333333, 1882.6936666666668, 1333.7468666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.12083333333333332, 0.0018277777777777776), (7, 0.0, 0.0056388888888888895), (8, 0.78925, 0.012494444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 66.97916666666666, 10.10817222222222), (16098, 51.900000000000006, 6.1843611111111105), (32204, 57.41075, 11.627505555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[66.19508562918838, 53.2707973339916, 56.005213829060885, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[396.6300035307897, 1667.3650598708382, 3082.2358192472852, 0, 0, 0]","[3632.3699964692105, 6434.634940129162, 13028.764180752714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2667, 4316, 9023, 0, 0, 0]","[(671.4803999999999, 0.6453333333333333, 0.004866666666666666), (155.18866666666662, 0.05653333333333333, 0.02586666666666667), (1283.4567333333334, 0.004866666666666667, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3623.5196, 1859.3546666666666, 999.9951333333333), (17024.811333333335, 1799.9434666666666, 1524.9741333333334), (33076.54326666667, 1882.6951333333334, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.03966666666666667, 0.0015833333333333333), (5, 0.0, 0.0018123015873015872), (4, 0.0, 0.0011), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.06033333333333, 10.108416666666667), (16100, 51.900000000000006, 6.188187698412698), (32208, 58.2, 11.6389), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[46.9843633655994, 82.70797333991608, 56.005213829060885, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[785.5224470572052, 2105.5055179499536, 1492.2814312988123, 0, 0, 0]","[3243.477552942795, 5996.494482050046, 14618.718568701188, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1893, 6701, 9023, 0, 0, 0]","[(302.5568666666666, 0.5272666666666668, 0.15786666666666668), (670.3886, 0.06166666666666666, 0.026266666666666667), (1266.6795333333334, 0.0046, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3992.443133333333, 1859.4727333333333, 999.8421333333333), (16509.6114, 1799.9383333333333, 1524.9737333333333), (33093.320466666664, 1882.6954, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00421111111111111), (8, 0.012733333333333334, 0.006761111111111111), (4, 0.0, 0.0011222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.105788888888888), (16097, 51.88726666666667, 6.183238888888888), (32208, 58.2, 11.638877777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[70.41449491188881, 68.73611453961985, 84.89851654149338, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[991.6071466079636, 1967.5873374407124, 3777.1630461151804, 0, 0, 0]","[3037.392853392036, 6134.412662559287, 12333.83695388482, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2837, 5569, 13678, 0, 0, 0]","[(354.0679333333333, 0.028533333333333327, 0.049199999999999994), (463.47026666666676, 0.0172, 0.1891333333333333), (4524.254866666667, 0.621, 0.043666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3940.9320666666667, 1859.9714666666666, 999.9508), (16716.529733333333, 1799.9828, 1524.8108666666667), (29835.745133333334, 1882.079, 1333.7063333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0039499999999999995), (3, 0.0002833333333333333, 0.003977777777777779), (6, 3.203133333333333, 0.7015611111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10605), (16102, 51.89971666666667, 6.186022222222221), (32206, 54.99686666666667, 10.938438888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[82.97344254157359, 68.73611453961985, 74.77499844826517, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[808.068365998734, 1265.1289132729594, 4458.3446707358235, 0, 0, 0]","[3220.931634001266, 6836.87108672704, 11652.655329264177, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3343, 5569, 12047, 0, 0, 0]","[(321.86766666666665, 0.0102, 0.025066666666666664), (471.15966666666674, 0.017666666666666664, 0.18953333333333333), (3289.7321333333334, 0.6242666666666666, 0.047200000000000006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3973.1323333333335, 1859.9898, 999.9749333333333), (16708.840333333334, 1799.9823333333334, 1524.8104666666666), (31070.267866666665, 1882.0757333333333, 1333.7028), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.003844444444444444), (3, 0.00035, 0.005033333333333333), (4, 2.814516666666667, 0.6675388888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.106155555555555), (16102, 51.89965000000001, 6.184966666666666), (32208, 55.38548333333333, 10.97246111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[96.55001241002729, 100.0, 96.63583886785426, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[439.38745374493504, 2376.355070058572, 1757.469369889886, 0, 0, 0]","[3589.612546255065, 5725.644929941428, 14353.530630110114, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3890, 8102, 15569, 0, 0, 0]","[(46.66106666666666, 0.0076, 0.0028666666666666667), (810.8981333333334, 0.017333333333333333, 0.1927333333333333), (3467.2910000000006, 0.6262666666666666, 0.051533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4248.338933333333, 1859.9924, 999.9971333333333), (16369.101866666666, 1799.9826666666668, 1524.8072666666667), (30892.709, 1882.0737333333334, 1333.6984666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0010999999999999998), (5, 0.07660000000000003, 0.004477777777777778), (6, 2.056766666666667, 0.6730333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1089), (16100, 51.82340000000001, 6.185522222222222), (32206, 56.143233333333335, 10.966966666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[81.90618019359643, 100.0, 77.53708646266526, 0.0, 13.823747222907922, 0.0]","[2, 3, 2, 0, 1, 0]","[811.4775826708071, 2739.0459576790345, 3981.851488216003, 0, 740.2994142318395, 0]","[3217.5224173291926, 5362.9540423209655, 12129.148511783997, 4029, 7361.700585768161, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3300, 8102, 12492, 0, 1120, 0]","[(37.3986, 0.004733333333333333, 0.0), (895.1330666666667, 0.0004, 0.004066666666666666), (45.961866666666666, 0.006999999999999999, 0.0025333333333333336), (0, 0, 0), (8.3886, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0)]","[(4257.6014, 1859.9952666666666, 1000.0), (16284.866933333333, 1799.9996, 1524.9959333333334), (34314.038133333335, 1882.693, 1333.7474666666667), (4295, 1860.0, 1000.0), (17171.6114, 1799.9953333333333, 1524.9999333333333), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0010944444444444443), (7, 0.012733333333333334, 0.0037333333333333333), (5, 0.0, 0.00105), (0, 0, 0), (1, 0.0, 0.0010166666666666666), (0, 0, 0)]","[(4021, 67.1, 10.108905555555555), (16098, 51.88726666666667, 6.186266666666667), (32207, 58.2, 11.63895), (4026, 67.1, 10.11), (16104, 51.900000000000006, 6.188983333333333), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[100.0, 100.0, 87.1826702253119, 14.619012161826756, 29.437176005924464, 0.0]","[2, 2, 2, 1, 2, 0]","[727.4721411671668, 544.0020058360076, 4289.077249574613, 0, 1227.2879232088728, 0]","[3301.5278588328333, 7557.997994163992, 11821.922750425387, 4029, 6874.712076791127, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 14046, 589, 2385, 0]","[(11.533199999999999, 0.0, 0.0), (400.99193333333335, 0.0, 0.0027333333333333333), (26.126466666666666, 0.0051333333333333335, 0.0007333333333333333), (83.886, 0.004666666666666667, 0.0), (455.08166666666676, 0.017133333333333334, 0.1891333333333333), (0, 0, 0)]","[(4283.4668, 1860.0, 1000.0), (16779.008066666665, 1800.0, 1524.9972666666667), (34333.87353333333, 1882.6948666666667, 1333.7492666666667), (4211.114, 1859.9953333333333, 1000.0), (16724.918333333335, 1799.9828666666667, 1524.8108666666667), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00015555555555555556), (5, 0.0, 2.7777777777777776e-05), (5, 0.0, 0.00105), (2, 0.0, 0.0015166666666666666), (3, 0.0002833333333333333, 0.004011111111111112), (0, 0, 0)]","[(4021, 67.1, 10.109844444444445), (16100, 51.900000000000006, 6.189972222222222), (32207, 58.2, 11.63895), (4024, 67.1, 10.108483333333332), (16102, 51.89971666666667, 6.185988888888889), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[98.18813601389922, 81.80696124413726, 98.62205946247904, 17.22511789525937, 31.2885707232782, 11.768357023151884]","[2, 1, 3, 1, 2, 1]","[281.392397297898, 929.2462688167204, 2478.587978159521, 630.6083617488752, 0, 0]","[3747.6076027021018, 7172.753731183279, 13632.412021840479, 3398.3916382511247, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3956, 6628, 15889, 694, 2535, 1896]","[(16.8196, 0.0, 0.0), (1.3980666666666666, 0.0, 0.0), (1197.2112666666667, 0.005933333333333334, 0.0019333333333333338), (6.99, 0.0, 0.0), (482.4751333333334, 0.013066666666666664, 0.18946666666666667), (41.943, 0.004533333333333333, 0.0)]","[(4278.1804, 1860.0, 1000.0), (17178.60193333333, 1800.0, 1525.0), (33162.788733333335, 1882.6940666666667, 1333.7480666666668), (4288.01, 1860.0, 1000.0), (16697.524866666667, 1799.9869333333334, 1524.8105333333333), (34318.057, 1882.6954666666668, 1333.75)]","[(6, 0.0, 0.00012777777777777776), (1, 0.0, 0.0001111111111111111), (7, 0.0032, 0.002377777777777778), (2, 0.0, 0.0001388888888888889), (5, 0.00035, 0.003988888888888889), (2, 0.0, 0.0010444444444444444)]","[(4020, 67.1, 10.109872222222222), (16104, 51.900000000000006, 6.1898888888888886), (32205, 58.1968, 11.637622222222221), (4024, 67.1, 10.10986111111111), (16100, 51.89965000000001, 6.18601111111111), (32210, 58.2, 11.638955555555555)]","[5, 5, 5, 0, 0, 0]"
20,"[19.50856291883842, 14.095285114786474, 42.33753336229905, 28.617522958550506, 11.46630461614416, 11.011110421451182]","[1, 1, 3, 2, 1, 1]","[502.6176964802392, 802.9360123670964, 4470.001640011891, 0, 928.9311828566526, 1756.2428877318737]","[3526.3823035197606, 7299.063987632903, 11640.998359988109, 4029, 7173.068817143348, 14354.757112268126]","[4029, 8102, 16111, 4029, 8102, 16111]","[786, 1142, 6821, 1153, 929, 1774]","[(83.18646666666666, 0.006333333333333332, 0.004866666666666666), (4.194, 0.0, 0.0), (1274.7178666666666, 0.0003333333333333334, 0.0012), (15.290799999999999, 0.0, 0.0), (2.796133333333333, 0.0, 0.0), (25.1658, 0.0046, 0.0)]","[(4211.813533333333, 1859.9936666666667, 999.9951333333333), (17175.806, 1800.0, 1525.0), (33085.282133333334, 1882.6996666666666, 1333.7488), (4279.7092, 1860.0, 1000.0), (17177.203866666667, 1800.0, 1525.0), (34334.8342, 1882.6954, 1333.75)]","[(2, 0.0, 0.0002444444444444445), (1, 0.0, 0.0), (7, 0.05556666666666666, 0.032633333333333334), (5, 0.0, 0.00019999999999999998), (1, 0.0, 0.0001111111111111111), (1, 0.0, 0.0010222222222222221)]","[(4024, 67.1, 10.109755555555555), (16104, 51.900000000000006, 6.1899999999999995), (32205, 58.14443333333334, 11.607366666666666), (4021, 67.1, 10.1098), (16104, 51.900000000000006, 6.1898888888888886), (32211, 58.2, 11.638977777777777)]","[0, 0, 0, 0, 0, 0]"
21,"[35.691238520724745, 40.13823747222908, 42.33753336229905, 0.0, 11.46630461614416, 11.011110421451182]","[2, 3, 3, 0, 1, 1]","[356.21520181969316, 2750.198294358068, 1121.049999618947, 0, 0, 0]","[3672.784798180307, 5351.801705641932, 14989.950000381054, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1438, 3252, 6821, 0, 929, 1774]","[(78.29246666666668, 0.0, 0.0002), (127.13906666666664, 0.0382, 0.02393333333333333), (1476.3941333333332, 0.0005333333333333334, 0.0015333333333333334), (0, 0, 0), (0.0, 0.0, 0.0), (53.1278, 0.0044666666666666665, 6.666666666666668e-05)]","[(4216.707533333333, 1860.0, 999.9998), (17052.860933333333, 1799.9618, 1524.9760666666666), (32883.605866666665, 1882.6994666666667, 1333.7484666666667), (4295, 1860.0, 1000.0), (17180.0, 1800.0, 1525.0), (34306.8722, 1882.6955333333333, 1333.7499333333333)]","[(5, 0.0, 0.00011666666666666667), (5, 0.0032333333333333337, 0.00037777777777777777), (7, 0.012966666666666666, 0.010283333333333334), (0, 0, 0), (1, 0.0, 0.0001111111111111111), (1, 0.0, 0.0011111111111111111)]","[(4021, 67.1, 10.109883333333332), (16100, 51.89676666666667, 6.189622222222222), (32205, 58.18703333333334, 11.629716666666665), (4026, 67.1, 10.11), (16104, 51.900000000000006, 6.1898888888888886), (32211, 58.2, 11.638888888888888)]","[0, 0, 0, 0, 0, 0]"
