interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[44.57681806899975, 44.8037521599605, 70.89566134938862, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[884.9776919193607, 1824.6219564229793, 3327.5558014461253, 0, 0, 0]","[3144.022308080639, 6277.37804357702, 12783.444198553874, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1796, 3630, 11422, 0, 0, 0]","[(354.4176666666666, 0.42633333333333334, 0.13553333333333334), (566.2301333333334, 0.005, 0.0015999999999999999), (1455.4228, 0.028733333333333333, 0.0026), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3940.5823333333333, 1859.5736666666667, 999.8644666666667), (16613.769866666666, 1799.995, 1524.9984), (32904.5772, 1882.6712666666667, 1333.7474), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 1.666666666666667e-05, 0.22842222222222222), (4, 0.012733333333333334, 0.005655555555555556), (7, 0.05115, 0.040188888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09998333333333, 9.881577777777776), (16101, 51.88726666666667, 6.184344444444444), (32205, 58.14885, 11.59981111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[63.36559940431869, 77.58578128857071, 58.947303084848855, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[674.467370947671, 2421.165380496283, 1250.0262377682147, 0, 0, 0]","[3354.532629052329, 5680.8346195037175, 14860.973762231784, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2553, 6286, 9497, 0, 0, 0]","[(315.6204, 0.4967999999999999, 0.15966666666666668), (520.4416000000001, 0.016933333333333335, 0.1901333333333333), (345.3306, 0.005066666666666666, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3979.3796, 1859.5032, 999.8403333333333), (16659.5584, 1799.9830666666667, 1524.8098666666667), (34014.6694, 1882.6949333333334, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 8.333333333333333e-05, 0.28787777777777773), (6, 0.0002833333333333333, 0.010455555555555556), (5, 0.06125, 0.0265), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09991666666666, 9.822122222222221), (16099, 51.89971666666667, 6.179544444444444), (32207, 58.13875, 11.613499999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[56.06850335070737, 94.7543816341644, 63.47836881633666, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[1274.8012388179282, 4612.241428555173, 990.9370936802097, 0, 0, 0]","[2754.198761182072, 3489.758571444827, 15120.06290631979, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2259, 7677, 10227, 0, 0, 0]","[(58.7192, 0.002, 0.001), (525.3351333333334, 0.018, 0.18986666666666666), (479.8972666666666, 0.0018000000000000002, 0.005600000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4236.2808, 1859.998, 999.999), (16654.664866666666, 1799.982, 1524.8101333333334), (33880.10273333333, 1882.6982, 1333.7444), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.000938888888888889), (9, 0.00035, 0.0056388888888888895), (6, 0.05643333333333333, 0.042816666666666656), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.10906111111111), (16096, 51.89965000000001, 6.1843611111111105), (32206, 58.14356666666667, 11.597183333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[80.21841648051625, 90.8911379906196, 61.85835764384582, 0.0, 15.193779313749692, 0.0]","[3, 3, 1, 0, 1, 0]","[764.7463282361695, 0, 0, 0, 1231.3630607446833, 0]","[3264.2536717638304, 8102, 16111, 4029, 6870.636939255317, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3232, 7364, 9966, 0, 1231, 0]","[(67.28233333333333, 0.002, 0.001), (503.14093333333335, 0.013333333333333332, 0.1896), (159.38326666666669, 0.00013333333333333334, 6.666666666666668e-05), (0, 0, 0), (25.1654, 0.0044, 0.0), (0, 0, 0)]","[(4227.717666666666, 1859.998, 999.999), (16676.859066666668, 1799.9866666666667, 1524.8104), (34200.616733333336, 1882.6998666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17154.8346, 1799.9956, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0019277777777777778), (7, 0.07660000000000003, 0.004061111111111111), (3, 0.01295, 0.007627777777777777), (0, 0, 0), (2, 0.0, 0.0008111111111111112), (0, 0, 0)]","[(4023, 67.1, 10.108072222222221), (16098, 51.82340000000001, 6.185938888888888), (32209, 58.187050000000006, 11.632372222222221), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189188888888888), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[75.20476545048399, 67.56356455196247, 79.86468872199119, 0.0, 15.193779313749692, 0.0]","[3, 1, 3, 0, 1, 0]","[873.4679612484226, 1521.9636309878945, 5078.217697231592, 0, 1195.705287231691, 0]","[3155.5320387515776, 6580.036369012106, 11032.782302768408, 4029, 6906.294712768309, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3030, 5474, 12867, 0, 1231, 0]","[(85.98173333333332, 0.002, 0.0014666666666666667), (433.41086666666666, 0.002333333333333333, 0.0030666666666666668), (1730.8486, 0.0017333333333333333, 0.002), (0, 0, 0), (13.980666666666664, 0.004266666666666667, 0.0), (0, 0, 0)]","[(4209.018266666667, 1859.998, 999.9985333333333), (16746.589133333335, 1799.9976666666666, 1524.9969333333333), (32629.1514, 1882.6982666666668, 1333.748), (4295, 1860.0, 1000.0), (17166.019333333334, 1799.9957333333334, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0017833333333333332), (1, 0.011300000000000001, 0.0010833333333333333), (5, 0.0032, 0.004488888888888889), (0, 0, 0), (2, 0.0, 0.0008222222222222222), (0, 0, 0)]","[(4021, 67.1, 10.108216666666666), (16104, 51.88870000000001, 6.188916666666666), (32207, 58.1968, 11.63551111111111), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189177777777777), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[93.14966492926284, 94.71735373981733, 97.19446341009248, 0.0, 15.193779313749692, 0.0]","[3, 2, 3, 0, 1, 0]","[1247.5313767856492, 2607.207513705264, 3502.6663376635406, 0, 0, 0]","[2781.468623214351, 5494.792486294737, 12608.33366233646, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3753, 7674, 15659, 0, 1231, 0]","[(61.51519999999999, 0.0005333333333333334, 0.003933333333333333), (1824.5214, 0.14453333333333335, 0.5947333333333332), (1672.1280666666667, 0.0076, 0.004599999999999999), (0, 0, 0), (40.544533333333334, 0.0044666666666666665, 6.666666666666668e-05), (0, 0, 0)]","[(4233.4848, 1859.9994666666666, 999.9960666666667), (15355.4786, 1799.8554666666666, 1524.4052666666666), (32687.871933333332, 1882.6924000000001, 1333.7454), (4295, 1860.0, 1000.0), (17139.455466666666, 1799.9955333333332, 1524.9999333333333), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.001477777777777778), (4, 0.02025, 0.18787777777777778), (5, 0.0, 0.0031666666666666666), (0, 0, 0), (2, 0.0, 0.0008277777777777778), (0, 0, 0)]","[(4021, 67.1, 10.108522222222222), (16101, 51.87975000000001, 6.002122222222222), (32207, 58.2, 11.636833333333332), (4026, 67.1, 10.11), (16103, 51.900000000000006, 6.189172222222222), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[96.97195333829734, 77.20315971365095, 84.29644342374775, 11.76470588235294, 19.390274006418167, 13.202160014896656]","[3, 1, 2, 1, 1, 1]","[948.3457897947019, 751.7468534600678, 2848.991402747147, 474.23400989955957, 0, 2125.432151282944]","[3080.654210205298, 7350.2531465399325, 13262.008597252854, 3554.7659901004404, 8102, 13985.567848717055]","[4029, 8102, 16111, 4029, 8102, 16111]","[3907, 6255, 13581, 474, 1571, 2127]","[(202.1115333333333, 0.016466666666666664, 0.016533333333333334), (1311.4188000000001, 0.1956, 0.7402000000000001), (1298.8354666666667, 0.0162, 0.022866666666666664), (60.8172, 0.0, 0.0), (349.5247333333333, 0.002333333333333333, 0.003), (478.1502, 0.0005333333333333334, 0.003)]","[(4092.888466666667, 1859.9835333333333, 999.9834666666667), (15868.5812, 1799.8044, 1524.2598), (33061.164533333336, 1882.6838, 1333.7271333333333), (4234.1828, 1860.0, 1000.0), (16830.475266666668, 1799.9976666666666, 1524.997), (33881.8498, 1882.6994666666667, 1333.747)]","[(5, 0.0001, 0.013427777777777776), (3, 0.0006, 0.11304444444444445), (5, 0.0, 0.0002222222222222222), (3, 0.0, 0.0006611111111111111), (1, 0.01145, 0.0009944444444444447), (1, 0.0, 0.0011944444444444446)]","[(4021, 67.09989999999999, 10.096572222222221), (16102, 51.89940000000001, 6.076955555555555), (32207, 58.2, 11.639777777777777), (4023, 67.1, 10.109338888888889), (16104, 51.88855, 6.189005555555555), (32211, 58.2, 11.638805555555555)]","[4, 4, 4, 0, 0, 0]"
18,"[99.7517994539588, 100.0, 95.60548693439264, 27.351700173740383, 0.0, 26.720873937061633]","[2, 2, 2, 2, 0, 2]","[431.82754378726725, 375.11332887515897, 1075.2614052479814, 612.5806651544972, 0, 3993.3567019694383]","[3597.172456212733, 7726.886671124841, 15035.738594752018, 3416.419334845503, 8102, 12117.643298030562]","[4029, 8102, 16111, 4029, 8102, 16111]","[4019, 8102, 15403, 1102, 0, 4305]","[(15.20373333333333, 0.0006666666666666666, 0.005866666666666666), (1641.3703999999998, 0.14066666666666666, 0.6735333333333333), (1188.3856666666666, 0.004666666666666667, 0.0009333333333333334), (222.29706666666667, 0.020933333333333335, 0.014333333333333335), (0, 0, 0), (480.94599999999997, 0.013133333333333332, 0.017933333333333336)]","[(4279.796266666666, 1859.9993333333334, 999.9941333333334), (15538.6296, 1799.8593333333333, 1524.3264666666666), (33171.61433333333, 1882.6953333333333, 1333.7490666666667), (4072.7029333333335, 1859.9790666666668, 999.9856666666667), (17180, 1800.0, 1525.0), (33879.054, 1882.6868666666667, 1333.7320666666667)]","[(2, 0.0, 0.0006222222222222223), (5, 0.21003333333333332, 0.23998888888888892), (6, 0.0, 0.0012666666666666666), (6, 0.0, 0.007894444444444444), (0, 0, 0), (3, 0.0, 0.0012833333333333334)]","[(4024, 67.1, 10.109377777777777), (16100, 51.68996666666667, 5.9500111111111105), (32206, 58.2, 11.638733333333333), (4020, 67.1, 10.102105555555555), (16105, 51.900000000000006, 6.1899999999999995), (32209, 58.2, 11.638716666666665)]","[5, 5, 5, 0, 0, 0]"
19,"[82.6011417225118, 100.0, 85.59990068897027, 29.759245470340034, 10.281411997037768, 40.60579728136056]","[1, 2, 1, 2, 1, 3]","[470.43961153182295, 2236.417796289643, 1264.8212801613754, 529.4687813413218, 0, 1275.279954468995]","[3558.560388468177, 5865.582203710357, 14846.178719838625, 3499.531218658678, 8102, 14835.720045531005]","[4029, 8102, 16111, 4029, 8102, 16111]","[3328, 8102, 13791, 1199, 833, 6542]","[(18.52426666666667, 0.0, 0.0), (27.962000000000003, 0.0046, 0.0011333333333333334), (22.3696, 0.004666666666666667, 0.00013333333333333334), (185.94633333333329, 0.016133333333333333, 0.0142), (444.5958, 0.010666666666666666, 0.1992), (493.5287333333333, 0.018533333333333332, 0.01906666666666667)]","[(4276.475733333334, 1860.0, 1000.0), (17152.038, 1799.9954, 1524.9988666666666), (34337.6304, 1882.6953333333333, 1333.7498666666668), (4109.053666666667, 1859.9838666666667, 999.9858), (16735.4042, 1799.9893333333334, 1524.8008), (33866.47126666667, 1882.6814666666667, 1333.7309333333333)]","[(2, 0.0, 4.4444444444444447e-05), (4, 0.0, 0.00115), (2, 0.0, 0.0010722222222222222), (4, 0.00011666666666666667, 0.006461111111111112), (2, 0.058233333333333324, 0.051944444444444446), (6, 0.0021000000000000003, 0.0024444444444444444)]","[(4024, 67.1, 10.109955555555555), (16101, 51.900000000000006, 6.1888499999999995), (32210, 58.2, 11.638927777777777), (4022, 67.09988333333332, 10.103538888888888), (16103, 51.84176666666667, 6.138055555555555), (32206, 58.197900000000004, 11.637555555555554)]","[5, 5, 5, 0, 0, 0]"
20,"[15.884834946636882, 27.770920760306094, 17.323567748743095, 26.036237279722013, 13.823747222907922, 27.701570355657623]","[1, 2, 1, 2, 1, 2]","[476.0919837416496, 1697.2753949422904, 1619.5645677852426, 1049.3556208054629, 740.2994142318395, 0]","[3552.9080162583505, 6404.72460505771, 14491.435432214757, 2979.644379194537, 7361.700585768161, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[640, 2250, 2791, 1049, 1120, 4463]","[(25.1658, 0.004533333333333333, 0.00013333333333333334), (58.7202, 0.004666666666666667, 0.0011333333333333334), (3472.8832, 0.6164666666666667, 0.0428), (41.59246666666667, 0.00046666666666666666, 0.0057333333333333325), (8.3886, 0.004666666666666667, 6.666666666666668e-05), (50.3316, 0.009066666666666667, 6.666666666666668e-05)]","[(4269.8342, 1859.9954666666667, 999.9998666666667), (17121.2798, 1799.9953333333333, 1524.9988666666666), (30887.1168, 1882.0835333333334, 1333.7072), (4253.407533333333, 1859.9995333333334, 999.9942666666667), (17171.6114, 1799.9953333333333, 1524.9999333333333), (34309.6684, 1882.6909333333333, 1333.7499333333333)]","[(3, 0.0, 0.001077777777777778), (5, 0.0, 0.0011666666666666668), (3, 3.203133333333333, 0.7003944444444444), (3, 0.0, 0.0002722222222222222), (1, 0.0, 0.0010166666666666666), (5, 0.0, 0.0020499999999999997)]","[(4023, 67.1, 10.10892222222222), (16100, 51.900000000000006, 6.188833333333333), (32209, 54.99686666666667, 10.939605555555554), (4023, 67.1, 10.109727777777778), (16104, 51.900000000000006, 6.188983333333333), (32207, 58.2, 11.637949999999998)]","[0, 0, 0, 0, 0, 0]"
