interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[41.027550260610575, 70.95778820044434, 55.25417416671839, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[694.3373387380856, 1873.355924222783, 4562.644006690464, 0, 0, 0]","[3334.6626612619143, 6228.644075777217, 11548.355993309535, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1653, 5749, 8902, 0, 0, 0]","[(53.126733333333334, 0.010333333333333333, 0.010666666666666666), (192.76239999999999, 0.0052, 0.005599999999999999), (119.5368, 0.004666666666666667, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4241.8732666666665, 1859.9896666666666, 999.9893333333333), (16987.2376, 1799.9948, 1524.9944), (34240.4632, 1882.6953333333333, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 1.666666666666667e-05, 0.001011111111111111), (8, 0.0007666666666666667, 0.004266666666666667), (6, 0.0, 0.0010555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09998333333333, 10.108988888888888), (16097, 51.89923333333334, 6.185733333333332), (32206, 58.2, 11.638944444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
12,"[52.71779597915115, 78.48679338434954, 78.8653714853206, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[889.0823370787544, 2125.3263045197136, 3018.865219651198, 0, 0, 0]","[3139.9176629212457, 5976.673695480286, 13092.134780348802, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2124, 6359, 12706, 0, 0, 0]","[(44.388733333333334, 0.010933333333333335, 0.011666666666666664), (1322.7777333333333, 0.0004666666666666667, 0.004733333333333333), (134.2176, 0.004333333333333333, 0.002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4250.611266666667, 1859.9890666666668, 999.9883333333333), (15857.222266666668, 1799.9995333333334, 1524.9952666666666), (34225.7824, 1882.6956666666667, 1333.748), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0008722222222222223), (7, 0.047516666666666665, 0.01701666666666667), (9, 0.0, 0.001088888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109127777777777), (16098, 51.85248333333334, 6.172983333333333), (32203, 58.2, 11.63891111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
13,"[63.415239513526934, 63.63860775117255, 61.51697597914468, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1217.6141021829255, 1328.2797727529332, 3338.9919842546688, 0, 0, 0]","[2811.3858978170747, 6773.720227247067, 12772.00801574533, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2555, 5156, 9911, 0, 0, 0]","[(88.77793333333334, 0.0104, 0.0104), (951.0570666666667, 0.0006000000000000001, 0.0038666666666666667), (221.5982, 0.0009333333333333332, 0.003333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4206.222066666666, 1859.9896, 999.9896), (16228.942933333334, 1799.9994, 1524.9961333333333), (34138.4018, 1882.6990666666668, 1333.7466666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00065, 0.00105), (4, 0.06351666666666665, 0.01416111111111111), (7, 0.44465, 0.004066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.10895), (16101, 51.83648333333334, 6.175838888888888), (32205, 57.75535, 11.635933333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]"
14,"[88.11119384462646, 56.85016045420884, 79.04537272670846, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1102.6904344951345, 0, 3185.620619802961, 0, 0, 0]","[2926.3095655048655, 8102, 12925.379380197039, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3550, 4606, 12735, 0, 0, 0]","[(132.0316, 0.039599999999999996, 0.0396), (60.816866666666684, 0.0004, 0.0028), (263.5414, 0.0008, 0.0032666666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4162.9684, 1859.9604, 999.9604), (17119.183133333332, 1799.9996, 1524.9972), (34096.4586, 1882.6992, 1333.7467333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 1.666666666666667e-05, 0.0011833333333333333), (2, 5e-05, 0.0002555555555555556), (7, 0.78925, 0.01145), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09998333333333, 10.108816666666666), (16103, 51.899950000000004, 6.189744444444444), (32205, 57.41075, 11.628549999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
15,"[81.31049888309755, 53.468279437176, 83.68195642728571, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[802.2798096558431, 1023.2367773203464, 2529.022779409242, 0, 0, 0]","[3226.720190344157, 7078.763222679654, 13581.977220590757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3276, 4332, 13482, 0, 0, 0]","[(96.55473333333333, 0.03413333333333334, 0.0346), (58.020866666666684, 0.0044666666666666665, 0.0008), (289.40619999999996, 0.005733333333333334, 0.0024), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4198.445266666667, 1859.9658666666667, 999.9654), (17121.979133333334, 1799.9955333333332, 1524.9992), (34070.5938, 1882.6942666666666, 1333.7476), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.00065, 0.0009333333333333333), (3, 0.0, 0.0017666666666666666), (6, 0.7182166666666667, 0.0126), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09935, 10.109066666666665), (16102, 51.900000000000006, 6.188233333333333), (32206, 57.48178333333334, 11.627399999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 3, 3, 0, 0, 0]"
16,"[88.45867460908414, 90.68131325598617, 72.5839488548197, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1397.6675900113148, 2755.408402948119, 2128.9380372999444, 0, 0, 0]","[2631.332409988685, 5346.591597051881, 13982.061962700056, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3564, 7347, 11694, 0, 0, 0]","[(8.606266666666667, 0.026666666666666672, 0.026466666666666666), (151.91140000000001, 0.005266666666666667, 0.0016666666666666668), (61.516400000000004, 0.004666666666666667, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4286.393733333333, 1859.9733333333334, 999.9735333333333), (17028.0886, 1799.9947333333334, 1524.9983333333332), (34298.4836, 1882.6953333333333, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 5e-05), (9, 0.0, 0.0037), (2, 0.0, 0.0010555555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.10995), (16096, 51.900000000000006, 6.186299999999999), (32210, 58.2, 11.638944444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
17,"[95.0608091337801, 78.21525549247099, 72.5839488548197, 13.179448994787787, 12.466057763515181, 0.0]","[3, 2, 1, 1, 1, 0]","[1531.8010988909964, 232.53717022773037, 0, 0, 1010.1074178279766, 0]","[2497.1989011090036, 7869.462829772269, 16111, 4029, 7091.892582172023, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3830, 6337, 11694, 531, 1010, 0]","[(15.815000000000001, 0.0004, 0.0003333333333333333), (49.85013333333333, 0.004533333333333333, 0.0014), (55.924, 0.004533333333333333, 0.0), (5.2424, 0.0238, 0.023600000000000003), (79.69146666666666, 0.00013333333333333334, 6.666666666666668e-05), (0, 0, 0)]","[(4279.185, 1859.9996, 999.9996666666667), (17130.149866666667, 1799.9954666666667, 1524.9986), (34304.076, 1882.6954666666668, 1333.75), (4289.7576, 1859.9762, 999.9764), (17100.308533333333, 1799.9998666666668, 1524.9999333333333), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0001), (6, 0.0, 0.002022222222222222), (2, 0.0, 0.0010333333333333334), (3, 0.0, 4.9999999999999996e-05), (3, 0.0, 0.0011666666666666668), (0, 0, 0)]","[(4017, 67.1, 10.1099), (16099, 51.900000000000006, 6.187977777777777), (32210, 58.2, 11.638966666666665), (4023, 67.1, 10.10995), (16102, 51.900000000000006, 6.188833333333333), (32212, 58.2, 11.639999999999999)]","[4, 4, 4, 0, 0, 0]"
18,"[100.0, 94.37176005924464, 84.14126993979268, 19.806403574087863, 12.466057763515181, 0.0]","[3, 2, 1, 1, 1, 0]","[432.0512693027143, 1521.9636309878945, 126.12688022292923, 717.6528313757843, 0, 0]","[3596.9487306972856, 6580.036369012106, 15984.87311977707, 3311.3471686242156, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[4029, 7646, 13556, 798, 1010, 0]","[(365.9518666666668, 6.666666666666668e-05, 6.666666666666668e-05), (440.8378666666667, 0.0030666666666666663, 0.0038), (79.69160000000001, 0.0018, 0.0022666666666666664), (4.936533333333333, 0.028399999999999998, 0.028466666666666664), (41.9426, 0.0, 0.0), (0, 0, 0)]","[(3929.048133333333, 1859.9999333333333, 999.9999333333334), (16739.162133333335, 1799.9969333333333, 1524.9962), (34280.3084, 1882.6982, 1333.7477333333334), (4290.0634666666665, 1859.9716, 999.9715333333334), (17138.0574, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.12083333333333332, 0.0015944444444444443), (4, 0.011300000000000001, 0.0012), (2, 0.0, 0.0009333333333333333), (3, 0.0, 8.88888888888889e-05), (3, 0.0, 0.0012277777777777777), (0, 0, 0)]","[(4017, 66.97916666666666, 10.108405555555555), (16101, 51.88870000000001, 6.1888), (32210, 58.2, 11.639066666666665), (4023, 67.1, 10.10991111111111), (16102, 51.900000000000006, 6.188772222222222), (32212, 58.2, 11.639999999999999)]","[5, 5, 5, 0, 0, 0]"
19,"[96.64929262844379, 87.32411750185139, 94.9785860592142, 19.806403574087863, 19.390274006418167, 10.812488361988704]","[2, 2, 2, 1, 1, 1]","[502.6176964802392, 1906.9588847347663, 2691.33997329248, 0, 0, 0]","[3526.3823035197606, 6195.041115265234, 13419.66002670752, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3894, 7075, 15302, 798, 1571, 1742]","[(397.7587999999999, 0.006466666666666666, 0.004933333333333332), (13.281333333333336, 0.004733333333333333, 6.666666666666668e-05), (58.58879999999999, 0.004666666666666667, 0.0002), (9.917466666666668, 0.0834, 0.08346666666666668), (398.45840000000004, 0.0016666666666666668, 0.0003333333333333333), (109.05160000000001, 0.0014, 0.002)]","[(3897.2412, 1859.9935333333333, 999.9950666666666), (17166.718666666668, 1799.9952666666666, 1524.9999333333333), (34301.4112, 1882.6953333333333, 1333.7498), (4285.082533333333, 1859.9166, 999.9165333333333), (16781.5416, 1799.9983333333332, 1524.9996666666666), (34250.9484, 1882.6986, 1333.748)]","[(5, 0.03961666666666667, 0.0015055555555555556), (3, 0.0, 0.0010944444444444445), (3, 0.0, 0.0015388888888888896), (3, 0.0, 9.999999999999999e-05), (1, 0.015133333333333334, 0.0009777777777777777), (2, 0.0, 0.0005999999999999998)]","[(4021, 67.06038333333333, 10.108494444444444), (16102, 51.900000000000006, 6.188905555555555), (32209, 58.2, 11.63846111111111), (4023, 67.1, 10.1099), (16104, 51.884866666666674, 6.1890222222222215), (32210, 58.2, 11.639399999999998)]","[5, 5, 5, 0, 0, 0]"
20,"[10.424422933730455, 41.47124166872377, 23.431196077214324, 19.50856291883842, 12.58948407800543, 12.103531748494817]","[1, 3, 2, 1, 1, 1]","[396.6300035307897, 2401.8502852556485, 2095.6805828629576, 590.4239817575502, 0, 1389.3548229680591]","[3632.3699964692105, 5700.1497147443515, 14015.319417137041, 3438.5760182424497, 8102, 14721.64517703194]","[4029, 8102, 16111, 4029, 8102, 16111]","[420, 3360, 3775, 786, 1020, 1950]","[(36.04426666666667, 0.0, 0.0), (471.6829333333333, 0.018133333333333335, 0.019), (203.4232, 0.005466666666666666, 0.002333333333333333), (74.79786666666668, 0.0, 0.0002), (16.7772, 0.004666666666666667, 6.666666666666668e-05), (18.830133333333336, 0.0, 0.0)]","[(4258.955733333333, 1860.0, 1000.0), (16708.317066666667, 1799.9818666666667, 1524.981), (34156.5768, 1882.6945333333333, 1333.7476666666666), (4220.202133333333, 1860.0, 999.9998), (17163.2228, 1799.9953333333333, 1524.9999333333333), (34341.16986666666, 1882.7, 1333.75)]","[(2, 5e-05, 9.999999999999999e-05), (6, 0.011300000000000001, 0.01008888888888889), (4, 0.44465, 0.0049499999999999995), (2, 0.0, 0.00011666666666666667), (1, 0.0, 0.0010333333333333334), (2, 0.0, 2.2222222222222223e-05)]","[(4024, 67.09994999999999, 10.1099), (16099, 51.88870000000001, 6.17991111111111), (32208, 57.75535, 11.63505), (4024, 67.1, 10.109883333333332), (16104, 51.900000000000006, 6.1889666666666665), (32210, 58.2, 11.639977777777776)]","[0, 0, 0, 0, 0, 0]"
21,"[21.12186646810623, 30.25178968156011, 36.16162870088759, 19.50856291883842, 0.0, 12.103531748494817]","[2, 2, 3, 1, 0, 1]","[819.6685641400987, 2284.114318433829, 3206.7532061472284, 0, 0, 0]","[3209.3314358599014, 5817.885681566171, 12904.246793852772, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[851, 2451, 5826, 786, 0, 1950]","[(29.097133333333332, 0.0, 0.0), (422.7498666666667, 0.0016666666666666668, 0.0003333333333333333), (270.53173333333336, 0.005333333333333333, 0.0024666666666666665), (54.52546666666667, 0.0, 6.666666666666668e-05), (0, 0, 0), (16.908, 0.0, 0.0)]","[(4265.902866666666, 1860.0, 1000.0), (16757.250133333335, 1799.9983333333332, 1524.9996666666666), (34089.46826666666, 1882.6946666666668, 1333.7475333333334), (4240.474533333333, 1860.0, 999.9999333333334), (17180, 1800.0, 1525.0), (34343.092, 1882.7, 1333.75)]","[(3, 0.0, 0.00020555555555555556), (4, 0.015133333333333334, 0.00665), (6, 0.78925, 0.013994444444444445), (2, 0.05473333333333333, 0.019272222222222222), (0, 0, 0), (2, 0.0, 1.6666666666666667e-05)]","[(4023, 67.1, 10.109794444444445), (16101, 51.884866666666674, 6.18335), (32206, 57.41075, 11.626005555555555), (4024, 67.04526666666666, 10.090727777777778), (16105, 51.900000000000006, 6.1899999999999995), (32210, 58.2, 11.639983333333332)]","[0, 0, 0, 0, 0, 0]"
