interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[15.14023330851328, 14.045914588990371, 8.677301222767053, 0.0, 0.0, 0.0]","[5, 7, 5, 0, 0, 0]","[255.42115690276847, 712.382683083145, 626.9238466006249, 0, 0, 0]","[3773.5788430972316, 7389.617316916855, 15484.076153399375, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[610, 1138, 1398, 0, 0, 0]","[1.312178502134265, 1.9876806363989135, 0.5808416763678697, 0.0, 0.0, 0.0]","[56.35806666666667, 341.48353333333336, 199.5772, 0, 0, 0]","[0.0012000000000000001, 0.04933333333333333, 0.023866666666666668, 0, 0, 0]","[0.0013333333333333335, 0.04786666666666666, 0.012133333333333333, 0, 0, 0]","[4238.641933333333, 16838.516466666668, 34160.4228, 4295, 17180, 34360]","[371.9988, 359.9506666666667, 376.51613333333336, 372.0, 360.0, 376.54]","[199.99866666666668, 304.95213333333334, 266.73786666666666, 200.0, 305.0, 266.75]","[(11, 0.0, 0.0008944444444444445), (11, 0.010166666666666666, 0.06305), (6, 0.0, 0.0029944444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.109105555555555), (16094, 51.889833333333335, 6.12695), (32206, 58.2, 11.637005555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[16.554976420948126, 14.305109849419898, 6.6103904164856315, 0.0, 0.0, 0.0]","[6, 7, 4, 0, 0, 0]","[320.66072226638744, 908.647832002822, 448.84845158613507, 0, 0, 0]","[3708.3392777336126, 7193.352167997178, 15662.151548413865, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[667, 1159, 1065, 0, 0, 0]","[11.005504074505238, 1.9424132712456348, 0.4330878928987195, 0.0, 0.0, 0.0]","[472.68639999999994, 333.70660000000004, 148.80900000000003, 0, 0, 0]","[0.019866666666666664, 0.04973333333333333, 0.014, 0, 0, 0]","[0.016266666666666665, 0.029866666666666663, 0.0108, 0, 0, 0]","[3822.3136, 16846.2934, 34211.191, 4295, 17180, 34360]","[371.98013333333336, 359.95026666666666, 376.526, 372.0, 360.0, 376.54]","[199.98373333333333, 304.9701333333333, 266.7392, 200.0, 305.0, 266.75]","[(13, 0.0, 0.046127777777777774), (13, 0.0, 0.05744444444444445), (5, 0.0, 0.002011111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.1, 10.063872222222221), (16092, 51.900000000000006, 6.132555555555555), (32207, 58.2, 11.637988888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[17.20029784065525, 16.82300666502098, 4.24554652101049, 0.0, 0.0, 0.0]","[5, 8, 3, 0, 0, 0]","[412.537299321996, 863.0138415658404, 616.9030013727213, 0, 0, 0]","[3616.462700678004, 7238.98615843416, 15494.09699862728, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[693, 1363, 684, 0, 0, 0]","[8.835740783857199, 2.083304229724486, 0.4608073341094295, 0.0, 0.0, 0.0]","[379.4950666666667, 357.9116666666667, 158.33339999999998, 0, 0, 0]","[0.019866666666666668, 0.07026666666666667, 0.0010666666666666667, 0, 0, 0]","[0.012666666666666666, 0.039599999999999996, 0.0006666666666666668, 0, 0, 0]","[3915.504933333333, 16822.088333333333, 34201.6666, 4295, 17180, 34360]","[371.98013333333336, 359.92973333333333, 376.5389333333334, 372.0, 360.0, 376.54]","[199.98733333333334, 304.9604, 266.7493333333333, 200.0, 305.0, 266.75]","[(9, 0.0, 0.0018611111111111111), (13, 3.3333333333333335e-05, 0.0825424603174603), (5, 0.0, 0.002211111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.108138888888888), (16092, 51.89996666666667, 6.107457539682539), (32207, 58.2, 11.637788888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[14.519731943410275, 18.58800296223155, 7.31177456396251, 0.0, 0.0, 0.0]","[5, 8, 5, 0, 0, 0]","[336.2216298362039, 903.4312553747969, 549.369524198842, 0, 0, 0]","[3692.7783701637964, 7198.568744625203, 15561.630475801157, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[585, 1506, 1178, 0, 0, 0]","[5.97219247186651, 1.5769728366317421, 0.4834398525417152, 0.0, 0.0, 0.0]","[256.5056666666666, 270.9239333333333, 166.10993333333334, 0, 0, 0]","[0.038533333333333336, 0.04613333333333333, 0.008, 0, 0, 0]","[0.0312, 0.01733333333333333, 0.008, 0, 0, 0]","[4038.4943333333335, 16909.07606666667, 34193.89006666667, 4295, 17180, 34360]","[371.9614666666667, 359.95386666666667, 376.53200000000004, 372.0, 360.0, 376.54]","[199.9688, 304.98266666666666, 266.742, 200.0, 305.0, 266.75]","[(10, 0.0, 0.007527777777777778), (17, 0.0004833333333333333, 0.02743888888888889), (9, 0.0, 0.0023555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.102472222222222), (16088, 51.89951666666667, 6.162561111111111), (32203, 58.2, 11.637644444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[19.012161826756017, 16.77363613922488, 8.000744832722985, 0.0, 0.0, 0.0]","[7, 7, 6, 0, 0, 0]","[352.2856337258587, 646.8181618482922, 980.5324032297551, 0, 0, 0]","[3676.7143662741414, 7455.181838151708, 15130.467596770244, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[766, 1359, 1289, 0, 0, 0]","[14.097924718665114, 1.2941777260380285, 0.23853511835467597, 0.0, 0.0, 0.0]","[605.5058666666666, 222.3397333333333, 81.96066666666667, 0, 0, 0]","[0.06999999999999999, 0.043333333333333335, 0.0008, 0, 0, 0]","[0.04653333333333333, 0.026666666666666665, 0.0010666666666666667, 0, 0, 0]","[3689.4941333333336, 16957.660266666666, 34278.039333333334, 4295, 17180, 34360]","[371.93, 359.95666666666665, 376.5392, 372.0, 360.0, 376.54]","[199.95346666666666, 304.97333333333336, 266.74893333333335, 200.0, 305.0, 266.75]","[(15, 0.0, 0.009194444444444444), (16, 0.0002833333333333333, 0.026985714285714286), (10, 0.0, 0.0013354700854700857), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.1, 10.100805555555555), (16089, 51.89971666666667, 6.163014285714286), (32202, 58.2, 11.638664529914529), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[18.813601389923058, 13.49049617378425, 9.676618459437652, 0.0, 0.0, 0.0]","[7, 6, 7, 0, 0, 0]","[234.68981134173356, 219.63485980499865, 1021.6307282502438, 0, 0, 0]","[3794.3101886582663, 7882.365140195001, 15089.369271749756, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[758, 1093, 1559, 0, 0, 0]","[12.323860302677533, 1.1667718277066355, 0.25811874272409774, 0.0, 0.0, 0.0]","[529.3098, 200.45139999999998, 88.68959999999998, 0, 0, 0]","[0.10439999999999999, 0.045066666666666665, 0.0037333333333333337, 0, 0, 0]","[0.08266666666666665, 0.01813333333333333, 0.0044, 0, 0, 0]","[3765.6902, 16979.5486, 34271.3104, 4295, 17180, 34360]","[371.8956, 359.9549333333333, 376.5362666666667, 372.0, 360.0, 376.54]","[199.91733333333335, 304.9818666666667, 266.7456, 200.0, 305.0, 266.75]","[(15, 0.0012, 0.06426666666666667), (13, 6.666666666666667e-05, 0.027672222222222223), (14, 0.0, 0.000661111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.0988, 10.045733333333333), (16092, 51.89993333333334, 6.162327777777778), (32198, 58.2, 11.639338888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[8.687019111442046, 14.033571957541346, 13.419402892433741, 0.0, 0.0, 0.0]","[4, 6, 9, 0, 0, 0]","[156.65226298624353, 978.5408528278607, 1388.366772056806, 0, 0, 0]","[3872.3477370137566, 7123.45914717214, 14722.633227943194, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[350, 1137, 2162, 0, 0, 0]","[4.246958478851378, 2.8543764066744273, 0.38234769111369804, 0.0, 0.0, 0.0]","[182.4068666666667, 490.3818666666666, 131.37466666666666, 0, 0, 0]","[0.07786666666666667, 1.0752000000000002, 0.002933333333333333, 0, 0, 0]","[0.05959999999999999, 0.3262666666666667, 0.014666666666666665, 0, 0, 0]","[4112.593133333334, 16689.618133333333, 34228.62533333333, 4295, 17180, 34360]","[371.9221333333333, 358.9248, 376.5370666666667, 372.0, 360.0, 376.54]","[199.9404, 304.67373333333336, 266.73533333333336, 200.0, 305.0, 266.75]","[(6, 0.0, 0.06020555555555556), (10, 1.666666666666667e-05, 0.011099999999999999), (17, 6.666666666666667e-05, 0.0010277777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.049794444444444), (16095, 51.89998333333334, 6.1789), (32195, 58.199933333333334, 11.638972222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[16.97691734921817, 20.87138978030116, 12.99112407671777, 0.0, 0.0, 0.0]","[4, 6, 8, 0, 0, 0]","[148.56776279755437, 949.8472795357545, 1354.7240324327704, 0, 0, 0]","[3880.432237202446, 7152.152720464245, 14756.27596756723, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[684, 1691, 2093, 0, 0, 0]","[2.1697462165308496, 2.7892751261156383, 0.3514487776484284, 0.0, 0.0, 0.0]","[93.19059999999999, 479.1974666666666, 120.7578, 0, 0, 0]","[0.04533333333333333, 0.0344, 0.0008, 0, 0, 0]","[0.03933333333333333, 0.057333333333333326, 0.0016, 0, 0, 0]","[4201.8094, 16700.80253333333, 34239.2422, 4295, 17180, 34360]","[371.95466666666664, 359.9656, 376.5392, 372.0, 360.0, 376.54]","[199.96066666666667, 304.94266666666664, 266.7484, 200.0, 305.0, 266.75]","[(8, 0.0, 0.006161111111111111), (10, 0.0, 0.009233333333333333), (16, 1.666666666666667e-05, 0.0009444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.103838888888887), (16095, 51.900000000000006, 6.180766666666666), (32196, 58.199983333333336, 11.639055555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 0]"
19,"[27.053859518490942, 22.88323870649222, 13.022158773508782, 0.0, 0.0, 0.0]","[6, 7, 8, 0, 0, 0]","[491.753466743072, 924.992993937683, 1037.2345935937578, 0, 0, 0]","[3537.246533256928, 7177.007006062317, 15073.765406406243, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1090, 1854, 2098, 0, 0, 0]","[1.3121614280170744, 2.5687830811020564, 0.3836187427240977, 0.0, 0.0, 0.0]","[56.357333333333344, 441.3169333333333, 131.81139999999996, 0, 0, 0]","[0.0208, 0.03333333333333333, 0.0009333333333333333, 0, 0, 0]","[0.024, 0.05519999999999999, 0.0016, 0, 0, 0]","[4238.642666666667, 16738.68306666667, 34228.1886, 4295, 17180, 34360]","[371.9792, 359.96666666666664, 376.5390666666667, 372.0, 360.0, 376.54]","[199.976, 304.9448, 266.7484, 200.0, 305.0, 266.75]","[(14, 0.0, 0.0007611111111111111), (12, 8.333333333333333e-05, 0.0070666666666666655), (16, 0.0, 0.0009222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.1, 10.109238888888889), (16093, 51.89991666666667, 6.182933333333333), (32196, 58.2, 11.639077777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[2, 0, 2, 0, 0, 0]"
20,"[47.282204020848845, 22.685756603307823, 7.547638259574203, 0.0, 0.0, 0.0]","[10, 7, 5, 0, 0, 0]","[1104.3325887047217, 857.9284809675789, 660.0461334328454, 0, 0, 0]","[2924.6674112952783, 7244.071519032421, 15450.953866567155, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1905, 1838, 1216, 0, 0, 0]","[4.436103996895616, 2.3653333333333335, 0.4548292588280947, 0.0, 0.0, 0.0]","[190.5306666666667, 406.3642666666667, 156.27933333333334, 0, 0, 0]","[0.021066666666666668, 0.036533333333333334, 0.0009333333333333333, 0, 0, 0]","[0.019999999999999993, 0.0688, 0.002266666666666667, 0, 0, 0]","[4104.469333333333, 16773.635733333333, 34203.72066666667, 4295, 17180, 34360]","[371.9789333333333, 359.96346666666665, 376.5390666666667, 372.0, 360.0, 376.54]","[199.98, 304.9312, 266.7477333333333, 200.0, 305.0, 266.75]","[(19, 0.009066666666666666, 0.00566880341880342), (13, 5e-05, 0.012522222222222221), (11, 1.666666666666667e-05, 0.0015722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.09093333333333, 10.104331196581196), (16092, 51.899950000000004, 6.177477777777777), (32201, 58.199983333333336, 11.638427777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[4, 2, 0, 0, 0, 0]","[2, 2, 4, 0, 0, 0]"
