interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[30.9506080913378, 42.11305850407307, 30.22779467444603, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[716.0861910784583, 2105.356464634981, 1492.620801770176, 0, 0, 0]","[3312.9138089215417, 5996.6435353650195, 14618.379198229824, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1247, 3412, 4870, 0, 0, 0]","[16.42438183934808, 14.46877143965852, 0.387058595265813, 0.0, 0.0, 0.0]","[705.4272, 2485.7349333333336, 132.99333333333334, 0, 0, 0]","[0.012533333333333332, 0.0032, 0.008933333333333333, 0, 0, 0]","[0.034666666666666665, 0.007066666666666667, 0.0, 0, 0, 0]","[3589.5728, 14694.265066666667, 34227.00666666667, 4295, 17180, 34360]","[371.98746666666665, 359.9968, 376.5310666666667, 372.0, 360.0, 376.54]","[199.96533333333332, 304.9929333333333, 266.75, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0034055555555555558), (6, 0.0, 0.00021666666666666666), (3, 0.0, 0.0011333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106594444444443), (16099, 51.900000000000006, 6.189783333333333), (32209, 58.2, 11.638866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[31.248448746587243, 56.96124413725007, 13.605611073179816, 0.0, 0.0, 0.0]","[2, 4, 1, 0, 0, 0]","[542.0446565588619, 1212.0186786286542, 1588.9591415005873, 0, 0, 0]","[3486.955343441138, 6889.981321371346, 14522.040858499413, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1259, 4615, 2192, 0, 0, 0]","[16.6949848661234, 10.981649204501357, 0.0503511835467598, 0.0, 0.0, 0.0]","[717.0495999999999, 1886.6473333333333, 17.300666666666668, 0, 0, 0]","[0.019466666666666663, 0.003866666666666667, 0.0, 0, 0, 0]","[0.042666666666666665, 0.0092, 0.0, 0, 0, 0]","[3577.9504, 15293.352666666666, 34342.69933333333, 4295, 17180, 34360]","[371.9805333333333, 359.9961333333333, 376.54, 372.0, 360.0, 376.54]","[199.95733333333334, 304.9908, 266.75, 200.0, 305.0, 266.75]","[(2, 0.0, 0.001788888888888889), (9, 0.0, 0.00023333333333333333), (2, 0.0, 1.1111111111111112e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.10821111111111), (16096, 51.900000000000006, 6.189766666666666), (32210, 58.2, 11.639988888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[29.635145197319435, 38.731177487040235, 44.04444168580473, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[653.5119663720996, 945.2485860379074, 3685.6783427251285, 0, 0, 0]","[3375.4880336279, 7156.751413962093, 12425.321657274872, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1194, 3138, 7096, 0, 0, 0]","[0.5106030267753201, 3.396568102444704, 0.4104516880093132, 0.0, 0.0, 0.0]","[21.9304, 583.5304000000001, 141.0312, 0, 0, 0]","[0.002133333333333334, 1.9992, 0.009733333333333333, 0, 0, 0]","[0.002133333333333334, 0.020133333333333333, 0.0004000000000000001, 0, 0, 0]","[4273.0696, 16596.4696, 34218.9688, 4295, 17180, 34360]","[371.99786666666665, 358.0008, 376.5302666666667, 372.0, 360.0, 376.54]","[199.99786666666665, 304.9798666666667, 266.7496, 200.0, 305.0, 266.75]","[(4, 0.0, 9.444444444444444e-05), (9, 0.04748333333333333, 0.017261111111111112), (6, 0.0, 0.0017944444444444442), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109905555555555), (16096, 51.85251666666667, 6.1727388888888886), (32206, 58.2, 11.638205555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[41.027550260610575, 12.305603554677857, 59.493513748370674, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[717.2849969600854, 0, 2994.0280476162234, 0, 0, 0]","[3311.7150030399143, 8102, 13116.971952383778, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1653, 997, 9585, 0, 0, 0]","[1.3793154831199068, 3.0761451299961196, 1.0009631354287931, 0.0, 0.0, 0.0]","[59.2416, 528.4817333333333, 343.9309333333333, 0, 0, 0]","[0.0012, 1.5462666666666667, 1.0716, 0, 0, 0]","[0.0010666666666666667, 0.0112, 0.8759999999999998, 0, 0, 0]","[4235.7584, 16651.518266666666, 34016.06906666666, 4295, 17180, 34360]","[371.9988, 358.45373333333333, 375.46840000000003, 372.0, 360.0, 376.54]","[199.99893333333333, 304.9888, 265.874, 200.0, 305.0, 266.75]","[(7, 0.0, 0.00020555555555555553), (3, 0.0, 0.0006277777777777777), (8, 1.666666666666667e-05, 0.0030555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109794444444445), (16102, 51.900000000000006, 6.189372222222222), (32204, 58.199983333333336, 11.636944444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[43.18689501116902, 12.61416934090348, 42.846502389671656, 0.0, 0.0, 0.0]","[3, 1, 3, 0, 0, 0]","[546.8531091368895, 1022.0287790173022, 1980.5304480756645, 0, 0, 0]","[3482.1468908631105, 7079.971220982698, 14130.469551924336, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1740, 1022, 6903, 0, 0, 0]","[9.560003104384943, 0.0, 1.6886193247962749, 0.0, 0.0, 0.0]","[410.6021333333333, 0.0, 580.2096, 0, 0, 0]","[0.03293333333333333, 0.0, 0.039066666666666666, 0, 0, 0]","[0.03306666666666667, 0.002, 0.0032, 0, 0, 0]","[3884.3978666666667, 17180.0, 33779.7904, 4295, 17180, 34360]","[371.96706666666665, 360.0, 376.50093333333336, 372.0, 360.0, 376.54]","[199.96693333333334, 304.998, 266.7468, 200.0, 305.0, 266.75]","[(9, 0.0001, 0.012883333333333332), (2, 0.0, 0.0), (8, 0.05115, 0.03723333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09989999999999, 10.097116666666667), (16103, 51.900000000000006, 6.1899999999999995), (32204, 58.14885, 11.602766666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[27.277240009928022, 39.71858800296223, 12.289739929240891, 0.0, 0.0, 0.0]","[2, 3, 1, 0, 0, 0]","[880.1856832521421, 1628.540981741934, 1250.0262377682147, 0, 0, 0]","[3148.814316747858, 6473.459018258066, 14860.973762231784, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1099, 3218, 1980, 0, 0, 0]","[8.500051222351573, 4.524700814901047, 1.9124179278230502, 0.0, 0.0, 0.0]","[365.0772, 777.3435999999999, 657.1068, 0, 0, 0]","[0.04186666666666667, 15.326799999999999, 0.0010666666666666667, 0, 0, 0]","[0.02866666666666667, 4.987733333333333, 0.0012, 0, 0, 0]","[3929.9228, 16402.6564, 33702.8932, 4295, 17180, 34360]","[371.9581333333333, 344.6732, 376.5389333333334, 372.0, 360.0, 376.54]","[199.97133333333332, 300.0122666666667, 266.7488, 200.0, 305.0, 266.75]","[(5, 0.0, 0.007216666666666666), (5, 0.0, 0.016433333333333335), (3, 0.06125, 0.025472222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.102783333333333), (16100, 51.900000000000006, 6.173566666666666), (32209, 58.13875, 11.614527777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[39.21568627450981, 27.104418662058748, 28.01812426292595, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[384.2661505437094, 1134.6052171820327, 1061.4250322148832, 0, 0, 0]","[3644.7338494562905, 6967.394782817967, 15049.574967785116, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1580, 2196, 4514, 0, 0, 0]","[9.578294140473417, 7.58457043073341, 1.7740690725649977, 0.0, 0.0, 0.0]","[411.38773333333324, 1303.0292, 609.5701333333333, 0, 0, 0]","[8.290533333333332, 38.00906666666667, 0.0033333333333333335, 0, 0, 0]","[8.300400000000002, 4.9745333333333335, 0.010933333333333335, 0, 0, 0]","[3883.612266666667, 15876.9708, 33750.429866666665, 4295, 17180, 34360]","[363.7094666666667, 321.9909333333333, 376.5366666666667, 372.0, 360.0, 376.54]","[191.6996, 300.02546666666666, 266.73906666666664, 200.0, 305.0, 266.75]","[(8, 0.00011666666666666667, 0.006361111111111112), (3, 0.0, 0.005377777777777778), (6, 0.0008666666666666667, 0.01643333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09988333333332, 10.103638888888888), (16102, 51.900000000000006, 6.184622222222222), (32206, 58.199133333333336, 11.623566666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[38.86820551005212, 55.65292520365341, 40.42579603997269, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[626.9063734952105, 1668.841602439496, 2533.8807882880765, 0, 0, 0]","[3402.0936265047894, 6433.158397560504, 13577.119211711924, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1566, 4509, 6513, 0, 0, 0]","[3.4586107877376793, 6.957938688397363, 0.512686845168801, 0.0, 0.0, 0.0]","[148.54733333333334, 1195.3738666666668, 176.15920000000003, 0, 0, 0]","[24.224000000000007, 32.2256, 0.0036, 0, 0, 0]","[24.278666666666663, 5.212399999999999, 0.004533333333333333, 0, 0, 0]","[4146.452666666667, 15984.626133333333, 34183.8408, 4295, 17180, 34360]","[347.776, 327.7744, 376.5364, 372.0, 360.0, 376.54]","[175.72133333333335, 299.7876, 266.7454666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.001111111111111111), (6, 0.05313333333333333, 0.01535), (5, 0.0, 0.0010777777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108888888888888), (16099, 51.84686666666667, 6.17465), (32207, 58.2, 11.63892222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[58.67460908413998, 41.656381140459146, 43.628576748805166, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[705.2964897923745, 907.7776025314058, 2086.322616089701, 0, 0, 0]","[3323.7035102076256, 7194.222397468594, 14024.677383910299, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2364, 3375, 7029, 0, 0, 0]","[3.373131548311991, 3.255173457508731, 0.5615168800931316, 0.0, 0.0, 0.0]","[144.876, 559.2388, 192.93720000000002, 0, 0, 0]","[20.555466666666664, 0.004533333333333333, 0.0004, 0, 0, 0]","[20.6012, 0.029066666666666664, 0.0006666666666666666, 0, 0, 0]","[4150.124, 16620.7612, 34167.0628, 4295, 17180, 34360]","[351.4445333333333, 359.9954666666667, 376.5396, 372.0, 360.0, 376.54]","[179.3988, 304.97093333333333, 266.7493333333333, 200.0, 305.0, 266.75]","[(9, 0.0, 0.0011666666666666665), (4, 0.06325, 0.013549999999999998), (4, 0.0, 0.006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.108833333333333), (16101, 51.83675000000001, 6.176449999999999), (32208, 58.2, 11.633999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[69.54579300074461, 68.19303875586274, 54.5217553224505, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[1157.0402851207193, 2007.0228014469267, 2095.6805828629576, 0, 0, 0]","[2871.959714879281, 6094.977198553073, 14015.319417137041, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2802, 5525, 8784, 0, 0, 0]","[2.1829817617384553, 17.16294062863795, 1.8513818393480794, 0.0, 0.0, 0.0]","[93.75906666666666, 2948.5932000000003, 636.1348, 0, 0, 0]","[0.06613333333333334, 0.28626666666666667, 0.002133333333333333, 0, 0, 0]","[0.057199999999999994, 1.1902666666666666, 0.005999999999999999, 0, 0, 0]","[4201.2409333333335, 14231.4068, 33723.8652, 4295, 17180, 34360]","[371.9338666666667, 359.7137333333333, 376.5378666666667, 372.0, 360.0, 376.54]","[199.9428, 303.8097333333333, 266.744, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0011833333333333333), (5, 0.005116666666666666, 0.1882777777777778), (4, 0.44466666666666665, 0.006377777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108816666666666), (16100, 51.89488333333334, 6.001722222222222), (32208, 57.75533333333333, 11.633622222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 2, 0, 0, 0]","[0, 1, 1, 0, 0, 0]"
