interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[24.497393894266565, 45.18637373488028, 39.21544286512321, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[431.4771930300991, 3476.5102389195836, 5400.716375178034, 0, 0, 0]","[3597.522806969901, 4625.489761080416, 10710.283624821966, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[987, 3661, 6318, 0, 0, 0]","[1.047708187815289, 28.157320139697323, 26.358845556849055, 0.0, 0.0, 0.0]","[44.999066666666664, 4837.4276, 9056.899333333335, 0, 0, 0]","[0.0, 15.331199999999999, 1.2486666666666666, 0, 0, 0]","[0.0, 4.9868, 0.09653333333333335, 0, 0, 0]","[4250.000933333334, 12342.572400000001, 25303.100666666665, 4295, 17180, 34360]","[372.0, 344.6688, 375.29133333333334, 372.0, 360.0, 376.54]","[200.0, 300.0132, 266.65346666666665, 200.0, 305.0, 266.75]","[(4, 0.0, 0.00010555555555555557), (6, 0.0, 0.016472222222222225), (7, 2.814516666666667, 0.6676833333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109894444444445), (16099, 51.900000000000006, 6.173527777777777), (32205, 55.38548333333333, 10.972316666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[27.773641102010426, 55.122192051345344, 39.21544286512321, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[1025.884067342937, 2835.3473949254453, 1884.0814406089871, 0, 0, 0]","[3003.1159326570632, 5266.652605074554, 14226.918559391013, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1119, 4466, 6318, 0, 0, 0]","[0.9276802483507954, 32.94243461389212, 25.781049282110985, 0.0, 0.0, 0.0]","[39.84386666666666, 5659.510266666666, 8858.368533333334, 0, 0, 0]","[0.0, 38.011066666666665, 1.2433333333333332, 0, 0, 0]","[0.0, 4.9796, 0.10453333333333334, 0, 0, 0]","[4255.156133333333, 11520.489733333334, 25501.631466666666, 4295, 17180, 34360]","[372.0, 321.9889333333333, 375.2966666666667, 372.0, 360.0, 376.54]","[200.0, 300.0204, 266.64546666666666, 200.0, 305.0, 266.75]","[(2, 0.0, 1.6666666666666667e-05), (7, 0.0, 0.005566666666666666), (7, 2.056766666666667, 0.6719666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109983333333332), (16098, 51.900000000000006, 6.184433333333333), (32205, 56.143233333333335, 10.968033333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[42.913874410523704, 43.384349543322635, 31.258146607907637, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1430.0141755639675, 589.9122177697102, 774.7480887690614, 0, 0, 0]","[2598.9858244360325, 7512.08778223029, 15336.251911230938, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1729, 3515, 5036, 0, 0, 0]","[9.555933255723708, 17.480325184322858, 0.26753279006596814, 0.0, 0.0, 0.0]","[410.4273333333333, 3003.119866666667, 91.92426666666665, 0, 0, 0]","[0.0005333333333333334, 32.22253333333333, 0.009066666666666666, 0, 0, 0]","[0.0, 5.163599999999999, 0.00026666666666666673, 0, 0, 0]","[3884.572666666667, 14176.880133333332, 34268.07573333333, 4295, 17180, 34360]","[371.99946666666665, 327.77746666666667, 376.53093333333334, 372.0, 360.0, 376.54]","[200.0, 299.8364, 266.7497333333333, 200.0, 305.0, 266.75]","[(3, 0.0, 0.006394444444444445), (5, 0.0, 0.0023277777777777776), (3, 0.0, 0.0017444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.103605555555555), (16100, 51.900000000000006, 6.187672222222222), (32209, 58.2, 11.638255555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[54.554480019856044, 9.93581831646507, 46.061696977220535, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1124.2566711991904, 0, 2990.9039345328165, 0, 0, 0]","[2904.7433288008096, 8102, 13120.096065467184, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2198, 805, 7421, 0, 0, 0]","[9.993334885525805, 1.3020721769499417, 7.007795498641831, 0.0, 0.0, 0.0]","[429.2137333333333, 223.696, 2407.878533333333, 0, 0, 0]","[0.0005333333333333334, 0.0014666666666666665, 0.010133333333333333, 0, 0, 0]","[0.0, 0.002533333333333333, 0.0022666666666666673, 0, 0, 0]","[3865.7862666666665, 16956.304, 31952.121466666667, 4295, 17180, 34360]","[371.99946666666665, 359.99853333333334, 376.5298666666667, 372.0, 360.0, 376.54]","[200.0, 304.99746666666664, 266.7477333333333, 200.0, 305.0, 266.75]","[(5, 0.0, 0.04731111111111111), (1, 0.0, 4.4444444444444447e-05), (5, 0.0032, 0.003188888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.062688888888887), (16104, 51.900000000000006, 6.189955555555555), (32207, 58.1968, 11.63681111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[39.538346984363365, 31.31325598617625, 40.09062131462976, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[813.439984242149, 2366.1074924588765, 5428.062430116668, 0, 0, 0]","[3215.560015757851, 5735.892507541123, 10682.937569883332, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1593, 2537, 6459, 0, 0, 0]","[3.8329592549476135, 1.3508917345750875, 6.713811796662786, 0.0, 0.0, 0.0]","[164.6256, 232.08320000000003, 2306.865733333333, 0, 0, 0]","[0.009466666666666667, 0.017866666666666666, 0.04106666666666667, 0, 0, 0]","[0.00013333333333333337, 0.00013333333333333337, 0.045599999999999995, 0, 0, 0]","[4130.3744, 16947.9168, 32053.134266666668, 4295, 17180, 34360]","[371.99053333333336, 359.9821333333333, 376.49893333333335, 372.0, 360.0, 376.54]","[199.99986666666666, 304.99986666666666, 266.7044, 200.0, 305.0, 266.75]","[(4, 0.0, 0.001472222222222222), (4, 0.0, 0.0017333333333333335), (6, 0.0, 0.0011666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108527777777777), (16101, 51.900000000000006, 6.188266666666666), (32206, 58.2, 11.638833333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[35.666418466120625, 47.49444581584794, 40.09062131462976, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[867.9270924901444, 3001.7823950326615, 1865.571789951444, 0, 0, 0]","[3161.0729075098557, 5100.217604967338, 14245.428210048556, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1437, 3848, 6459, 0, 0, 0]","[1.021289871944121, 0.732407450523865, 7.926367093519596, 0.0, 0.0, 0.0]","[43.8644, 125.82760000000002, 2723.499733333333, 0, 0, 0]","[0.06760000000000001, 0.24733333333333332, 0.0348, 0, 0, 0]","[0.057733333333333345, 0.21546666666666664, 0.03666666666666667, 0, 0, 0]","[4251.1356, 17054.1724, 31636.500266666666, 4295, 17180, 34360]","[371.9324, 359.75266666666664, 376.5052, 372.0, 360.0, 376.54]","[199.94226666666665, 304.78453333333334, 266.7133333333333, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0010944444444444445), (5, 0.0, 0.004555555555555556), (6, 0.0, 0.001288888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108905555555555), (16100, 51.900000000000006, 6.185444444444444), (32206, 58.2, 11.63871111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[37.99950359890792, 61.42927672179709, 13.518713922164979, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[451.83259181833955, 2589.5178763551116, 0, 0, 0, 0]","[3577.1674081816604, 5512.482123644888, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1531, 4977, 2178, 0, 0, 0]","[10.013715172681414, 18.123221575475362, 1.1393112145906092, 0.0, 0.0, 0.0]","[430.08906666666667, 3113.5694666666673, 391.4673333333333, 0, 0, 0]","[0.05480000000000001, 0.03146666666666667, 0.0272, 0, 0, 0]","[0.05933333333333333, 0.0063999999999999994, 0.037333333333333336, 0, 0, 0]","[3864.9109333333336, 14066.430533333332, 33968.532666666666, 4295, 17180, 34360]","[371.9452, 359.9685333333333, 376.5128, 372.0, 360.0, 376.54]","[199.94066666666666, 304.9936, 266.7126666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.001027777777777778), (7, 0.0, 0.004911111111111111), (2, 0.0021000000000000003, 0.00030555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108972222222222), (16098, 51.900000000000006, 6.185088888888888), (32210, 58.197900000000004, 11.639694444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[24.72077438570365, 94.05085164156999, 15.697349636894048, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[776.1512129248388, 1941.8135427064917, 2529.022779409242, 0, 0, 0]","[3252.8487870751615, 6160.186457293508, 13581.977220590757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[996, 7620, 2529, 0, 0, 0]","[8.919168024835079, 16.951347303065578, 0.34179394644935973, 0.0, 0.0, 0.0]","[383.07826666666665, 2912.2414666666664, 117.4404, 0, 0, 0]","[0.008, 16.578266666666668, 0.009333333333333334, 0, 0, 0]","[0.0124, 0.30613333333333337, 0.00013333333333333337, 0, 0, 0]","[3911.9217333333336, 14267.758533333334, 34242.5596, 4295, 17180, 34360]","[371.992, 343.42173333333335, 376.53066666666666, 372.0, 360.0, 376.54]","[199.9876, 304.6938666666667, 266.74986666666666, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0005777777777777778), (9, 8.906633333333335, 3.6926222222222216), (2, 0.0, 0.0010999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109422222222221), (16096, 42.993366666666674, 2.497377777777778), (32210, 58.2, 11.6389), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
19,"[40.92827004219409, 49.7037768452234, 63.20526348457576, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[625.318661481526, 1525.7075630243467, 8265.097483900234, 0, 0, 0]","[3403.681338518474, 6576.292436975653, 7845.902516099766, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1649, 4027, 10183, 0, 0, 0]","[9.374863795110594, 3.605105937136205, 2.433245634458673, 0.0, 0.0, 0.0]","[402.6504, 619.3572, 836.0632, 0, 0, 0]","[0.007333333333333333, 0.1752, 0.027733333333333332, 0, 0, 0]","[0.0124, 1.2268, 0.00026666666666666673, 0, 0, 0]","[3892.3496, 16560.6428, 33523.9368, 4295, 17180, 34360]","[371.99266666666665, 359.8248, 376.5122666666667, 372.0, 360.0, 376.54]","[199.9876, 303.7732, 266.7497333333333, 200.0, 305.0, 266.75]","[(7, 1.666666666666667e-05, 0.0006000000000000001), (4, 0.0, 0.00045), (7, 0.08385, 0.030127777777777774), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09998333333333, 10.109399999999999), (16101, 51.900000000000006, 6.18955), (32205, 58.116150000000005, 11.60987222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
20,"[38.5951849094068, 60.35546778573192, 78.95226863633542, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[808.1287841096528, 845.7635665516523, 9341.613964072381, 0, 0, 0]","[3220.8712158903472, 7256.236433448348, 6769.386035927619, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1555, 4890, 12720, 0, 0, 0]","[3.952962359332557, 1.4119231664726426, 2.246073729142414, 0.0, 0.0, 0.0]","[169.77973333333333, 242.5684, 771.7509333333335, 0, 0, 0]","[0.009466666666666667, 0.21226666666666666, 0.4197333333333334, 0, 0, 0]","[0.00013333333333333337, 2.459866666666666, 0.025333333333333333, 0, 0, 0]","[4125.220266666666, 16937.4316, 33588.24906666666, 4295, 17180, 34360]","[371.99053333333336, 359.78773333333334, 376.1202666666667, 372.0, 360.0, 376.54]","[199.99986666666666, 302.54013333333336, 266.7246666666667, 200.0, 305.0, 266.75]","[(7, 0.0, 0.001461111111111111), (2, 1.666666666666667e-05, 0.0004777777777777778), (10, 0.07118333333333333, 0.028872222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108538888888889), (16103, 51.89998333333334, 6.189522222222222), (32202, 58.12881666666667, 11.611127777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 2, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0]"
