interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[39.38942665673865, 38.126388546038015, 29.098131711253185, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1296.2337201138453, 2174.851288519349, 2150.9655739893356, 0, 0, 0]","[2732.7662798861547, 5927.148711480651, 13960.034426010665, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1587, 3089, 4688, 0, 0, 0]","[5.8226620100892506, 0.8626146682188591, 19.16489134652697, 0.0, 0.0, 0.0]","[250.08333333333331, 148.1972, 6585.056666666667, 0, 0, 0]","[0.009066666666666666, 0.008933333333333333, 1.2482666666666664, 0, 0, 0]","[0.0006666666666666668, 0.0009333333333333334, 0.09453333333333334, 0, 0, 0]","[4044.9166666666665, 17031.8028, 27774.943333333333, 4295, 17180, 34360]","[371.9909333333333, 359.99106666666665, 375.29173333333335, 372.0, 360.0, 376.54]","[199.99933333333334, 304.9990666666667, 266.65546666666665, 200.0, 305.0, 266.75]","[(6, 0.00065, 0.0012111111111111114), (6, 0.0, 0.0015888888888888888), (5, 2.814516666666667, 0.6675444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09935, 10.108788888888888), (16099, 51.900000000000006, 6.188411111111111), (32207, 55.38548333333333, 10.972455555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[51.07967237527923, 28.239940755369048, 30.842281670908072, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[752.2202723215041, 1231.3630607446833, 1727.9414031281997, 0, 0, 0]","[3276.779727678496, 6870.636939255317, 14383.0585968718, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2058, 2288, 4969, 0, 0, 0]","[5.800260768335273, 0.9236468762126504, 20.38558440046566, 0.0, 0.0, 0.0]","[249.1212, 158.68253333333334, 7004.486800000001, 0, 0, 0]","[0.009199999999999998, 0.0088, 1.2661333333333333, 0, 0, 0]","[0.00026666666666666673, 0.0002666666666666667, 0.14693333333333333, 0, 0, 0]","[4045.8788, 17021.317466666667, 27355.5132, 4295, 17180, 34360]","[371.9908, 359.9912, 375.27386666666666, 372.0, 360.0, 376.54]","[199.99973333333332, 304.9997333333333, 266.6030666666667, 200.0, 305.0, 266.75]","[(7, 0.0, 0.001716666666666667), (5, 0.0, 0.001388888888888889), (5, 2.056766666666667, 0.6708611111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108283333333333), (16100, 51.900000000000006, 6.18861111111111), (32207, 56.143233333333335, 10.969138888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[44.32861752295855, 37.18834855591212, 27.341567872881882, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[630.8641912186804, 2146.4938993551054, 3130.3930701128193, 0, 0, 0]","[3398.1358087813196, 5955.506100644894, 12980.60692988718, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1786, 3013, 4405, 0, 0, 0]","[3.106632518432286, 5.533802871556072, 0.9114493597206054, 0.0, 0.0, 0.0]","[133.42986666666667, 950.7073333333333, 313.174, 0, 0, 0]","[0.011066666666666666, 0.03106666666666667, 0.034666666666666665, 0, 0, 0]","[0.00026666666666666673, 0.41906666666666664, 0.035333333333333335, 0, 0, 0]","[4161.570133333334, 16229.292666666666, 34046.826, 4295, 17180, 34360]","[371.9889333333333, 359.9689333333333, 376.50533333333334, 372.0, 360.0, 376.54]","[199.99973333333332, 304.58093333333335, 266.7146666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0017611111111111113), (5, 0.21001666666666666, 0.1201388888888889), (4, 0.0, 0.0011055555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108238888888888), (16100, 51.68998333333334, 6.069861111111111), (32208, 58.2, 11.638894444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[28.270042194092827, 66.86003455936806, 27.341567872881882, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[1139.121160744939, 1797.3893104870049, 0, 0, 0, 0]","[2889.878839255061, 6304.610689512995, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1139, 5417, 4405, 0, 0, 0]","[6.347576251455181, 21.508605355064027, 1.3346220411331002, 0.0, 0.0, 0.0]","[272.6284, 3695.1784000000002, 458.57613333333325, 0, 0, 0]","[0.0028, 0.04586666666666667, 0.036533333333333334, 0, 0, 0]","[0.0054666666666666665, 0.45213333333333333, 0.03746666666666667, 0, 0, 0]","[4022.3716, 13484.8216, 33901.423866666664, 4295, 17180, 34360]","[371.9972, 359.95413333333335, 376.50346666666667, 372.0, 360.0, 376.54]","[199.99453333333332, 304.54786666666666, 266.71253333333334, 200.0, 305.0, 266.75]","[(2, 0.0004166666666666667, 0.0014555555555555556), (11, 0.11136666666666666, 0.0666888888888889), (4, 0.0021000000000000003, 0.001333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.09958333333333, 10.108544444444444), (16094, 51.78863333333334, 6.123311111111111), (32208, 58.197900000000004, 11.638666666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[43.60883593943907, 41.37250061713157, 34.89541307181429, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[871.0500188198257, 827.2664595345126, 3435.1544352001447, 0, 0, 0]","[3157.9499811801743, 7274.733540465488, 12675.845564799856, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1757, 3352, 5622, 0, 0, 0]","[8.463394644935972, 20.833165696546374, 0.4394493597206054, 0.0, 0.0, 0.0]","[363.5028, 3579.137866666667, 150.9948, 0, 0, 0]","[0.002133333333333334, 1.5936, 0.018533333333333332, 0, 0, 0]","[0.0, 0.06386666666666667, 0.00026666666666666673, 0, 0, 0]","[3931.4972, 13600.862133333332, 34209.0052, 4295, 17180, 34360]","[371.99786666666665, 358.4064, 376.5214666666667, 372.0, 360.0, 376.54]","[200.0, 304.9361333333333, 266.7497333333333, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0014555555555555554), (7, 0.06325, 0.014055555555555554), (4, 0.0, 0.0022166666666666663), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108544444444444), (16098, 51.83675000000001, 6.175944444444444), (32208, 58.2, 11.637783333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[42.19409282700422, 20.99481609479141, 62.98181366768046, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1117.7349772969199, 531.1208804818593, 6697.3487581117015, 0, 0, 0]","[2911.26502270308, 7570.87911951814, 9413.6512418883, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1700, 1701, 10147, 0, 0, 0]","[6.770716336825766, 2.7745230888630186, 0.9643445867287542, 0.0, 0.0, 0.0]","[290.80226666666664, 476.6630666666666, 331.3488, 0, 0, 0]","[0.0009333333333333333, 0.005066666666666666, 0.028000000000000004, 0, 0, 0]","[0.0054666666666666665, 0.030933333333333334, 0.00026666666666666673, 0, 0, 0]","[4004.1977333333334, 16703.336933333332, 34028.6512, 4295, 17180, 34360]","[371.9990666666667, 359.99493333333334, 376.512, 372.0, 360.0, 376.54]","[199.99453333333332, 304.96906666666666, 266.7497333333333, 200.0, 305.0, 266.75]","[(3, 0.0004166666666666667, 0.0007999999999999999), (6, 0.08965000000000001, 0.011272222222222222), (8, 0.0, 0.0034888888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09958333333333, 10.1092), (16099, 51.81035000000001, 6.178727777777778), (32204, 58.2, 11.63651111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[46.239761727475795, 27.314243396692174, 75.8674197753088, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1050.4949984459572, 2209.263617961015, 2138.308283086843, 0, 0, 0]","[2978.505001554043, 5892.7363820389855, 13972.691716913158, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1863, 2213, 12223, 0, 0, 0]","[19.172963911525034, 0.09357857974388824, 0.8992374854481957, 0.0, 0.0, 0.0]","[823.4788000000002, 16.0768, 308.978, 0, 0, 0]","[0.00013333333333333337, 0.0, 0.027466666666666667, 0, 0, 0]","[0.00013333333333333337, 0.0, 0.0002666666666666667, 0, 0, 0]","[3471.5211999999997, 17163.9232, 34051.022, 4295, 17180, 34360]","[371.99986666666666, 360.0, 376.51253333333335, 372.0, 360.0, 376.54]","[199.99986666666666, 305.0, 266.7497333333333, 200.0, 305.0, 266.75]","[(5, 0.12083333333333332, 0.0015944444444444443), (5, 0.0, 5.555555555555557e-06), (10, 0.0, 0.00385), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 66.97916666666666, 10.108405555555555), (16100, 51.900000000000006, 6.189994444444444), (32202, 58.2, 11.636149999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[49.14370811615786, 39.298938533695384, 14.822171187387498, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[735.310726432239, 2290.8282952662316, 1932.60301540134, 0, 0, 0]","[3293.689273567761, 5811.171704733768, 14178.39698459866, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1980, 3184, 2388, 0, 0, 0]","[18.163852541715166, 0.40331858750485056, 0.15054986418315874, 0.0, 0.0, 0.0]","[780.1374666666665, 69.29013333333333, 51.728933333333345, 0, 0, 0]","[0.0064, 0.00013333333333333337, 0.0, 0, 0, 0]","[0.015066666666666667, 0.0, 0.0009333333333333333, 0, 0, 0]","[3514.8625333333334, 17110.709866666668, 34308.27106666667, 4295, 17180, 34360]","[371.9936, 359.99986666666666, 376.54, 372.0, 360.0, 376.54]","[199.98493333333334, 305.0, 266.7490666666667, 200.0, 305.0, 266.75]","[(6, 0.03961666666666667, 0.003222222222222222), (6, 0.0, 0.0007611111111111112), (2, 1.666666666666667e-05, 0.0002555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.06038333333333, 10.106777777777777), (16099, 51.900000000000006, 6.189238888888888), (32210, 58.199983333333336, 11.639744444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]"
19,"[35.294117647058826, 53.13502838805233, 25.640866488734403, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[921.8116715040167, 2279.820067678386, 126.12688022292923, 0, 0, 0]","[3107.188328495983, 5822.179932321615, 15984.87311977707, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1422, 4305, 4131, 0, 0, 0]","[3.997733798991074, 1.486686069072565, 0.5981385331781142, 0.0, 0.0, 0.0]","[171.70266666666663, 255.41266666666667, 205.52040000000002, 0, 0, 0]","[0.0054666666666666665, 0.0148, 0.0036, 0, 0, 0]","[0.013866666666666668, 0.043199999999999995, 0.004533333333333333, 0, 0, 0]","[4123.297333333333, 16924.587333333333, 34154.4796, 4295, 17180, 34360]","[371.9945333333333, 359.9852, 376.5364, 372.0, 360.0, 376.54]","[199.98613333333333, 304.9568, 266.7454666666667, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0010888888888888888), (6, 0.00075, 0.002388888888888889), (4, 0.0, 0.0010777777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10891111111111), (16099, 51.89925000000001, 6.187611111111111), (32208, 58.2, 11.63892222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]"
20,"[48.49838669645074, 36.62058750925697, 33.56712804915896, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1086.521088208891, 705.7484970562865, 1283.1686751166799, 0, 0, 0]","[2942.478911791109, 7396.251502943714, 14827.83132488332, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1954, 2967, 5408, 0, 0, 0]","[2.7810880869227788, 0.9704439270469538, 0.7975180442374854, 0.0, 0.0, 0.0]","[119.44773333333335, 166.72226666666666, 274.0272, 0, 0, 0]","[0.0632, 0.012, 0.0028, 0, 0, 0]","[0.07093333333333335, 0.024800000000000003, 0.006, 0, 0, 0]","[4175.552266666667, 17013.277733333332, 34085.9728, 4295, 17180, 34360]","[371.9368, 359.988, 376.53720000000004, 372.0, 360.0, 376.54]","[199.92906666666667, 304.9752, 266.744, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0010888888888888888), (4, 0.0001, 0.002194444444444444), (3, 0.04615, 0.016833333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10891111111111), (16101, 51.8999, 6.187805555555555), (32209, 58.153850000000006, 11.623166666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]","[1, 0, 0, 0, 0, 0]"
