interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[19.70712335567138, 16.353986669958033, 10.17938054745205, 0.0, 0.0, 0.0]","[6, 7, 6, 0, 0, 0]","[572.4561058102975, 1113.5286397248572, 575.1513190157824, 0, 0, 0]","[3456.5438941897028, 6988.471360275143, 15535.848680984218, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[794, 1325, 1640, 0, 0, 0]","[10.807143189755529, 2.490453240201785, 0.6692149786573535, 0.0, 0.0, 0.0]","[464.16679999999997, 427.8598666666667, 229.94226666666665, 0, 0, 0]","[0.0010666666666666667, 0.015866666666666664, 0.011066666666666667, 0, 0, 0]","[0.0030666666666666663, 0.017333333333333333, 0.0068000000000000005, 0, 0, 0]","[3830.8332, 16752.140133333334, 34130.057733333335, 4295, 17180, 34360]","[371.99893333333335, 359.9841333333333, 376.5289333333333, 372.0, 360.0, 376.54]","[199.99693333333335, 304.98266666666666, 266.7432, 200.0, 305.0, 266.75]","[(11, 0.04694999999999999, 0.04602777777777777), (13, 8.333333333333333e-05, 0.004783333333333333), (10, 0.0010666666666666667, 0.0027555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.05305, 10.063972222222223), (16092, 51.89991666666667, 6.185216666666666), (32202, 58.198933333333336, 11.637244444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[18.193100024820055, 19.04468032584547, 5.418658059710756, 0.0, 0.0, 0.0]","[6, 8, 3, 0, 0, 0]","[368.12737965753246, 642.5350835980186, 151.54400412243135, 0, 0, 0]","[3660.8726203424676, 7459.464916401981, 15959.455995877568, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[733, 1543, 873, 0, 0, 0]","[5.606991074893286, 2.961688397361273, 0.16758847497089638, 0.0, 0.0, 0.0]","[240.82026666666664, 508.81806666666665, 57.5834, 0, 0, 0]","[0.0009333333333333335, 0.02333333333333333, 0.009600000000000001, 0, 0, 0]","[0.0048, 0.0248, 0.0004000000000000001, 0, 0, 0]","[4054.1797333333334, 16671.181933333333, 34302.4166, 4295, 17180, 34360]","[371.9990666666667, 359.9766666666667, 376.53040000000004, 372.0, 360.0, 376.54]","[199.9952, 304.9752, 266.7496, 200.0, 305.0, 266.75]","[(9, 1.666666666666667e-05, 0.015033333333333333), (16, 0.043833333333333335, 0.019366666666666667), (5, 0.0, 0.0010611111111111112), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.09998333333333, 10.094966666666666), (16089, 51.856166666666674, 6.170633333333333), (32207, 58.2, 11.638938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[16.306775874906926, 14.539619846951371, 8.59040407175222, 0.0, 0.0, 0.0]","[6, 6, 5, 0, 0, 0]","[378.91583758196685, 443.5409886123216, 792.2522157962628, 0, 0, 0]","[3650.084162418033, 7658.459011387678, 15318.747784203737, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[657, 1178, 1384, 0, 0, 0]","[5.771421364820666, 3.7131812184710906, 0.69986069072565, 0.0, 0.0, 0.0]","[247.8825476190476, 637.9245333333333, 240.47213333333335, 0, 0, 0]","[0.030799999999999994, 0.0188, 0.018666666666666665, 0, 0, 0]","[0.032799999999999996, 0.0148, 0.0004000000000000001, 0, 0, 0]","[4047.1174523809523, 16542.075466666665, 34119.52786666666, 4295, 17180, 34360]","[371.9692, 359.9812, 376.52133333333336, 372.0, 360.0, 376.54]","[199.9672, 304.9852, 266.7496, 200.0, 305.0, 266.75]","[(8, 0.039683333333333334, 0.031045238095238098), (12, 3.3333333333333335e-05, 0.002438888888888889), (9, 0.0, 0.007427777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.06031666666667, 10.078954761904761), (16093, 51.89996666666667, 6.18756111111111), (32203, 58.2, 11.63257222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[19.632663191859024, 7.936312021723031, 11.811805598659301, 0.0, 0.0, 0.0]","[7, 4, 7, 0, 0, 0]","[424.3118483485102, 216.17589932122888, 1197.8472941363702, 0, 0, 0]","[3604.68815165149, 7885.824100678771, 14913.15270586363, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[791, 643, 1903, 0, 0, 0]","[3.284383058927878, 3.2256771439658514, 0.805653084982538, 0.0, 0.0, 0.0]","[141.06425238095238, 554.1713333333333, 276.8224, 0, 0, 0]","[0.0268, 0.0172, 0.02826666666666667, 0, 0, 0]","[0.0296, 0.014266666666666667, 0.0004000000000000001, 0, 0, 0]","[4153.935747619048, 16625.828666666668, 34083.1776, 4295, 17180, 34360]","[371.9732, 359.9828, 376.5117333333334, 372.0, 360.0, 376.54]","[199.9704, 304.9857333333333, 266.7496, 200.0, 305.0, 266.75]","[(10, 0.0, 0.0018123015873015875), (12, 0.0, 0.0020666666666666663), (10, 0.0, 0.007205555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.108187698412697), (16093, 51.900000000000006, 6.187933333333333), (32202, 58.2, 11.632794444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[20.675105485232066, 7.862256233028882, 15.244243063745266, 0.0, 0.0, 0.0]","[7, 4, 9, 0, 0, 0]","[198.54496035320142, 576.4713859684167, 1261.1472892942045, 0, 0, 0]","[3830.4550396467985, 7525.528614031583, 14849.852710705796, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[833, 637, 2456, 0, 0, 0]","[3.5721198514330053, 3.713446255335661, 0.6177159487776483, 0.0, 0.0, 0.0]","[153.42254761904758, 637.9700666666665, 212.2472, 0, 0, 0]","[0.00026666666666666673, 0.026666666666666665, 0.027999999999999997, 0, 0, 0]","[0.0038666666666666667, 0.013866666666666668, 0.0005333333333333334, 0, 0, 0]","[4141.577452380952, 16542.029933333335, 34147.7528, 4295, 17180, 34360]","[371.9997333333333, 359.97333333333336, 376.512, 372.0, 360.0, 376.54]","[199.99613333333335, 304.9861333333333, 266.74946666666665, 200.0, 305.0, 266.75]","[(10, 0.0, 0.0015119047619047618), (10, 0.0, 0.0023944444444444443), (16, 0.0, 0.007922222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.1, 10.108488095238094), (16095, 51.900000000000006, 6.187605555555555), (32196, 58.2, 11.632077777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[19.533382973442542, 18.501604542088373, 11.501458630749177, 0.0, 0.0, 0.0]","[6, 8, 7, 0, 0, 0]","[599.6341733211532, 1139.6438286843627, 1029.674954801369, 0, 0, 0]","[3429.365826678847, 6962.356171315638, 15081.325045198631, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[787, 1499, 1853, 0, 0, 0]","[8.647318254892179, 2.812160651920838, 0.36213193636010865, 0.0, 0.0, 0.0]","[371.4023190476191, 483.12919999999997, 124.42853333333332, 0, 0, 0]","[0.028000000000000004, 0.027999999999999997, 0.018533333333333332, 0, 0, 0]","[0.04413333333333333, 0.007999999999999998, 0.0004000000000000001, 0, 0, 0]","[3923.597680952381, 16696.8708, 34235.57146666667, 4295, 17180, 34360]","[371.972, 359.972, 376.5214666666667, 372.0, 360.0, 376.54]","[199.95586666666668, 304.992, 266.7496, 200.0, 305.0, 266.75]","[(9, 0.039216666666666664, 0.025451190476190474), (18, 0.0, 0.0035944444444444444), (12, 0.0, 0.0034222222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.06078333333333, 10.08454880952381), (16087, 51.900000000000006, 6.186405555555555), (32200, 58.2, 11.636577777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[28.98982377761231, 20.439397679585287, 8.180746074110857, 0.0, 0.0, 0.0]","[9, 9, 5, 0, 0, 0]","[764.0837723055309, 857.0785186327607, 275.4331699368288, 0, 0, 0]","[3264.916227694469, 7244.921481367239, 15835.566830063171, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1168, 1656, 1318, 0, 0, 0]","[10.967841676367872, 3.237367481567714, 0.3000830422972448, 0.0, 0.0, 0.0]","[471.06880000000007, 556.1797333333333, 103.10853333333333, 0, 0, 0]","[0.02813333333333333, 0.0276, 0.018933333333333333, 0, 0, 0]","[0.014266666666666669, 0.006933333333333333, 0.00013333333333333337, 0, 0, 0]","[3823.9312, 16623.820266666666, 34256.89146666667, 4295, 17180, 34360]","[371.97186666666664, 359.9724, 376.5210666666667, 372.0, 360.0, 376.54]","[199.98573333333334, 304.99306666666666, 266.74986666666666, 200.0, 305.0, 266.75]","[(17, 0.0006000000000000001, 0.016122222222222222), (19, 0.0, 0.0034722222222222225), (10, 0.0, 0.002794444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09939999999999, 10.093877777777777), (16086, 51.900000000000006, 6.186527777777777), (32202, 58.2, 11.637205555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[34.872176718788786, 19.414959269316217, 6.871081869530135, 0.0, 0.0, 0.0]","[9, 8, 4, 0, 0, 0]","[815.7671369750698, 441.88894087822166, 645.2665555262191, 0, 0, 0]","[3213.2328630249303, 7660.111059121778, 15465.73344447378, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1405, 1573, 1107, 0, 0, 0]","[8.778728754365542, 0.9723465269693442, 0.16237116802483512, 0.0, 0.0, 0.0]","[377.0464, 167.04913333333332, 55.79073333333334, 0, 0, 0]","[0.0452, 0.027733333333333332, 8.259066666666666, 0, 0, 0]","[0.04693333333333333, 0.0006666666666666668, 8.283466666666667, 0, 0, 0]","[3917.9536, 17012.950866666666, 34304.209266666665, 4295, 17180, 34360]","[371.9548, 359.97226666666666, 368.28093333333334, 372.0, 360.0, 376.54]","[199.95306666666667, 304.9993333333333, 258.46653333333336, 200.0, 305.0, 266.75]","[(20, 0.0002333333333333333, 0.011888888888888888), (17, 0.0, 0.0033388888888888886), (12, 0.0, 0.0007111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.09976666666667, 10.09811111111111), (16088, 51.900000000000006, 6.1866611111111105), (32200, 58.2, 11.639288888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[38.86820551005212, 9.368057269809924, 12.320774626031904, 0.0, 0.0, 0.0]","[10, 5, 7, 0, 0, 0]","[479.25690697053017, 222.32739243624584, 1563.1750271383228, 0, 0, 0]","[3549.74309302947, 7879.672607563754, 14547.824972861677, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1566, 759, 1985, 0, 0, 0]","[11.034983313930926, 0.4194710904152115, 0.925302483507955, 0.0, 0.0, 0.0]","[473.9525333333333, 72.06513333333334, 317.9339333333333, 0, 0, 0]","[0.024666666666666663, 0.009600000000000001, 24.226000000000006, 0, 0, 0]","[0.036533333333333334, 0.0, 24.28533333333333, 0, 0, 0]","[3821.047466666667, 17107.934866666666, 34042.066066666666, 4295, 17180, 34360]","[371.9753333333333, 359.9904, 352.314, 372.0, 360.0, 376.54]","[199.96346666666668, 305.0, 242.46466666666666, 200.0, 305.0, 266.75]","[(22, 0.00045, 0.009188888888888889), (10, 0.0, 0.0011055555555555556), (16, 0.0004166666666666667, 0.03097777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.09955, 10.10081111111111), (16095, 51.900000000000006, 6.188894444444444), (32196, 58.19958333333334, 11.60902222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[27.947381484239266, 12.034065662799309, 17.273912233877475, 0.0, 0.0, 0.0]","[8, 6, 10, 0, 0, 0]","[413.3435114922909, 602.4552616230612, 1822.5828588604293, 0, 0, 0]","[3615.656488507709, 7499.544738376939, 14288.417141139571, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1126, 975, 2783, 0, 0, 0]","[13.148833527357395, 1.0146530849825375, 3.8005388048117963, 0.0, 0.0, 0.0]","[564.7424000000001, 174.31739999999996, 1305.8651333333332, 0, 0, 0]","[0.012400000000000001, 0.0041333333333333335, 32.878, 0, 0, 0]","[0.025733333333333334, 0.016666666666666666, 34.1472, 0, 0, 0]","[3730.2576, 17005.6826, 33054.13486666667, 4295, 17180, 34360]","[371.9876, 359.99586666666664, 343.66200000000003, 372.0, 360.0, 376.54]","[199.97426666666667, 304.98333333333335, 232.6028, 200.0, 305.0, 266.75]","[(21, 0.06153333333333332, 0.03928333333333334), (11, 0.0002833333333333333, 0.0022666666666666664), (23, 0.0, 0.02952777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4005, 67.03846666666666, 10.070716666666666), (16094, 51.89971666666667, 6.187733333333333), (32189, 58.2, 11.61047222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 0]"
