interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
136,"[44.924298833457435, 16.24290298691681, 62.23698094469617, 0.0, 0.0, 0.0]","[3, 1, 5, 0, 0, 0]","[1403.4135767227217, 1316.2296517212078, 5685.866828296772, 0, 0, 0]","[2625.5864232772783, 6785.770348278792, 10425.133171703228, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1810, 1316, 10027, 0, 0, 0]","[8.821485448195576, 0.0061001164144353906, 15.761182382615443, 0.0, 0.0, 0.0]","[378.8828, 1.048, 5415.542266666666, 0, 0, 0]","[0.0152, 0.0, 0.23426666666666665, 0, 0, 0]","[0.0112, 0.0, 0.1284, 0, 0, 0]","[3916.1172, 17178.952, 28944.457733333333, 4295, 17180, 34360]","[371.9848, 360.0, 376.30573333333336, 372.0, 360.0, 376.54]","[199.9888, 305.0, 266.6216, 200.0, 305.0, 266.75]","[(3, 0.0, 0.005111111111111111), (2, 0.0, 0.0), (8, 0.05113333333333333, 0.041499999999999995), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.104888888888889), (16103, 51.900000000000006, 6.1899999999999995), (32204, 58.14886666666667, 11.5985), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
137,"[60.66021345246959, 16.24290298691681, 49.295512382844024, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[1039.8793900426958, 0, 0, 0, 0, 0]","[2989.120609957304, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2444, 1316, 7942, 0, 0, 0]","[9.012718665114475, 0.007116802483507954, 16.597358944509118, 0.0, 0.0, 0.0]","[387.0962666666667, 1.2226666666666666, 5702.852533333333, 0, 0, 0]","[0.017466666666666665, 0.0, 0.15106666666666665, 0, 0, 0]","[0.01, 0.0, 0.029333333333333336, 0, 0, 0]","[3907.9037333333335, 17178.77733333333, 28657.14746666667, 4295, 17180, 34360]","[371.9825333333333, 360.0, 376.38893333333334, 372.0, 360.0, 376.54]","[199.99, 305.0, 266.72066666666666, 200.0, 305.0, 266.75]","[(6, 0.0, 0.004733333333333333), (2, 0.0, 0.0), (6, 0.004566666666666667, 0.02803333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.105266666666665), (16103, 51.900000000000006, 6.1899999999999995), (32206, 58.195433333333334, 11.611966666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
138,"[61.45445519980144, 45.371513206615646, 14.021476010179382, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[1030.9034615595663, 1759.1735036308787, 2086.322616089701, 0, 0, 0]","[2998.0965384404335, 6342.826496369122, 14024.677383910299, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2476, 3676, 2259, 0, 0, 0]","[2.046630966239814, 11.702377958866899, 0.537104772991851, 0.0, 0.0, 0.0]","[87.9028, 2010.4685333333334, 184.5492, 0, 0, 0]","[0.0, 0.0005333333333333334, 0.0004, 0, 0, 0]","[0.0, 0.0016, 0.0006666666666666666, 0, 0, 0]","[4207.0972, 15169.531466666667, 34175.4508, 4295, 17180, 34360]","[372.0, 359.99946666666665, 376.5396, 372.0, 360.0, 376.54]","[200.0, 304.9984, 266.7493333333333, 200.0, 305.0, 266.75]","[(5, 0.042083333333333334, 0.01498888888888889), (3, 0.0, 6.666666666666667e-05), (1, 0.0, 0.005855555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.05791666666666, 10.095011111111111), (16102, 51.900000000000006, 6.189933333333332), (32211, 58.2, 11.634144444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
139,"[58.89798957557707, 64.24339669217477, 14.021476010179382, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[804.3922668190717, 1859.8867696122852, 0, 0, 0, 0]","[3224.6077331809283, 6242.113230387715, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2373, 5205, 2259, 0, 0, 0]","[2.463698874660458, 21.443507178890183, 0.8626228172293365, 0.0, 0.0, 0.0]","[105.81586666666666, 3683.9945333333335, 296.3972, 0, 0, 0]","[0.0, 0.0006666666666666668, 0.0002666666666666667, 0, 0, 0]","[0.0, 0.0032, 0.0013333333333333333, 0, 0, 0]","[4189.184133333333, 13496.005466666666, 34063.6028, 4295, 17180, 34360]","[372.0, 359.9993333333333, 376.53973333333334, 372.0, 360.0, 376.54]","[200.0, 304.9968, 266.7486666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0002555555555555556), (5, 0.0, 0.00018333333333333334), (1, 1.666666666666667e-05, 0.0024555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109744444444443), (16100, 51.900000000000006, 6.189816666666666), (32211, 58.199983333333336, 11.637544444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
140,"[70.58823529411765, 65.57640088866947, 12.358016262181119, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[352.61113105048065, 1666.2013979884139, 1076.6868189637923, 0, 0, 0]","[3676.3888689495193, 6435.798602011586, 15034.313181036208, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2844, 5313, 1991, 0, 0, 0]","[3.5847140085370577, 22.574675979821496, 0.47200116414435384, 0.0, 0.0, 0.0]","[153.96346666666665, 3878.329333333333, 162.1796, 0, 0, 0]","[0.00013333333333333337, 0.03506666666666666, 0.009333333333333334, 0, 0, 0]","[0.0004, 0.010266666666666667, 0.00013333333333333337, 0, 0, 0]","[4141.036533333333, 13301.670666666667, 34197.8204, 4295, 17180, 34360]","[371.99986666666666, 359.9649333333333, 376.53066666666666, 372.0, 360.0, 376.54]","[199.9996, 304.98973333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(4, 0.00065, 0.0003111111111111111), (5, 0.0032500000000000003, 0.0005555555555555556), (1, 0.0, 0.0011055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.109688888888888), (16100, 51.896750000000004, 6.189444444444444), (32211, 58.2, 11.638894444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
141,"[55.86994291387442, 74.09281658849667, 23.356712804915897, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[822.0821523403297, 3831.3576822700425, 2774.967736101371, 0, 0, 0]","[3206.9178476596703, 4270.6423177299575, 13336.032263898629, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2251, 6003, 3763, 0, 0, 0]","[5.0780721769499415, 14.375681800543266, 2.2297986030267753, 0.0, 0.0, 0.0]","[218.1032, 2469.742133333333, 766.1587999999999, 0, 0, 0]","[0.009733333333333333, 0.009333333333333334, 0.04226666666666666, 0, 0, 0]","[0.00026666666666666673, 0.0018666666666666669, 0.019733333333333335, 0, 0, 0]","[4076.8968, 14710.257866666667, 33593.8412, 4295, 17180, 34360]","[371.9902666666667, 359.99066666666664, 376.4977333333334, 372.0, 360.0, 376.54]","[199.99973333333332, 304.9981333333333, 266.7302666666667, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0012777777777777779), (7, 3.333333333333334e-05, 0.0014555555555555559), (4, 0.0, 0.016916666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108722222222221), (16098, 51.89996666666667, 6.188544444444444), (32208, 58.2, 11.623083333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
142,"[91.95830230826509, 74.09281658849667, 23.356712804915897, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[0, 544.0020058360076, 1771.6346260561663, 0, 0, 0]","[4029, 7557.997994163992, 14339.365373943834, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[3705, 6003, 3763, 0, 0, 0]","[4.947861854870004, 12.708419091967404, 2.490213038416764, 0.0, 0.0, 0.0]","[212.51066666666668, 2183.3064, 855.6372, 0, 0, 0]","[0.018933333333333333, 0.04306666666666667, 0.032, 0, 0, 0]","[0.0006666666666666668, 0.007333333333333332, 0.012133333333333333, 0, 0, 0]","[4082.4893333333334, 14996.6936, 33504.3628, 4295, 17180, 34360]","[371.98106666666666, 359.9569333333333, 376.50800000000004, 372.0, 360.0, 376.54]","[199.99933333333334, 304.99266666666665, 266.73786666666666, 200.0, 305.0, 266.75]","[(3, 0.00065, 0.0027222222222222222), (7, 0.0014333333333333331, 0.0014444444444444444), (4, 1.666666666666667e-05, 0.0189), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09935, 10.107277777777778), (16098, 51.898566666666675, 6.188555555555555), (32208, 58.199983333333336, 11.621099999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]"
143,"[63.46487962273517, 65.45297457417921, 48.985165414933896, 0.0, 0.0, 0.0]","[1, 4, 4, 0, 0, 0]","[319.3147248848671, 3010.415356971273, 4442.102224721346, 0, 0, 0]","[3709.6852751151328, 5091.584643028727, 11668.897775278654, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2557, 5303, 7892, 0, 0, 0]","[0.15460768335273573, 1.817288319751649, 3.092421420256112, 0.0, 0.0, 0.0]","[6.6404, 312.2101333333333, 1062.556, 0, 0, 0]","[0.0010666666666666667, 0.020266666666666662, 0.045599999999999995, 0, 0, 0]","[0.007866666666666666, 0.010666666666666666, 0.010266666666666665, 0, 0, 0]","[4288.3596, 16867.789866666666, 33297.444, 4295, 17180, 34360]","[371.99893333333335, 359.97973333333334, 376.49440000000004, 372.0, 360.0, 376.54]","[199.99213333333333, 304.9893333333333, 266.73973333333333, 200.0, 305.0, 266.75]","[(1, 0.0, 0.0), (10, 0.0, 0.0035333333333333345), (10, 0.0, 0.02506111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.11), (16095, 51.900000000000006, 6.186466666666666), (32202, 58.2, 11.614938888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[3, 1, 0, 0, 0, 0]","[1, 0, 0, 0, 0, 0]"
144,"[24.94415487714073, 37.36114539619847, 54.614859412823535, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[650.2119821657493, 2168.949799045533, 6781.58411872358, 0, 0, 0]","[3378.7880178342507, 5933.050200954467, 9329.41588127642, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1005, 3027, 8799, 0, 0, 0]","[2.250114086146682, 1.61485681024447, 0.8951746216530849, 0.0, 0.0, 0.0]","[96.6424, 277.4324, 307.582, 0, 0, 0]","[0.009333333333333334, 0.019466666666666667, 0.0372, 0, 0, 0]","[0.00013333333333333337, 0.010400000000000001, 0.0006666666666666668, 0, 0, 0]","[4198.3576, 16902.5676, 34052.418, 4295, 17180, 34360]","[371.99066666666664, 359.9805333333333, 376.50280000000004, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9896, 266.7493333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0010944444444444443), (7, 0.0, 0.002661111111111111), (8, 0.0, 0.004716666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108905555555555), (16098, 51.900000000000006, 6.187338888888888), (32204, 58.2, 11.635283333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
145,"[37.50310250682551, 26.993334979017526, 63.37905778660542, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[554.8245922064913, 2141.425324446042, 4864.050253395707, 0, 0, 0]","[3474.175407793509, 5960.5746755539585, 11246.949746604292, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1511, 2187, 10211, 0, 0, 0]","[1.7964268529297636, 0.6769662398137369, 0.7486915017462166, 0.0, 0.0, 0.0]","[77.15653333333334, 116.3028, 257.2504, 0, 0, 0]","[0.014, 0.0104, 0.04653333333333333, 0, 0, 0]","[0.004266666666666667, 0.007466666666666666, 0.00013333333333333337, 0, 0, 0]","[4217.843466666666, 17063.6972, 34102.7496, 4295, 17180, 34360]","[371.986, 359.9896, 376.4934666666667, 372.0, 360.0, 376.54]","[199.99573333333333, 304.9925333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0010277777777777776), (5, 0.0, 0.0011277777777777777), (11, 0.0, 0.005333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108972222222222), (16100, 51.900000000000006, 6.188872222222222), (32201, 58.2, 11.634666666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
146,"[36.98188136013899, 42.421624290298695, 37.4464651480355, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[439.1948243283037, 676.3704021294876, 1243.3762609418175, 0, 0, 0]","[3589.8051756716964, 7425.629597870512, 14867.623739058183, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1490, 3437, 6033, 0, 0, 0]","[2.563430345362825, 15.825259604190919, 0.6998637951105936, 0.0, 0.0, 0.0]","[110.09933333333333, 2718.7796, 240.4732, 0, 0, 0]","[0.024266666666666666, 0.012133333333333335, 0.027733333333333332, 0, 0, 0]","[0.005733333333333333, 0.01, 0.0004, 0, 0, 0]","[4184.900666666666, 14461.2204, 34119.5268, 4295, 17180, 34360]","[371.9757333333333, 359.98786666666666, 376.5122666666667, 372.0, 360.0, 376.54]","[199.99426666666668, 304.99, 266.7496, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0021444444444444445), (6, 0.0, 0.001011111111111111), (7, 0.0, 0.003644444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107855555555554), (16099, 51.900000000000006, 6.188988888888888), (32205, 58.2, 11.636355555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
147,"[26.209977661950855, 42.98938533695384, 35.29265719073925, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[881.834378611747, 2685.3002091751487, 3752.711915469467, 0, 0, 0]","[3147.165621388253, 5416.699790824851, 12358.288084530534, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1056, 3483, 5686, 0, 0, 0]","[1.017220023282887, 13.874694606131158, 1.1108257663950332, 0.0, 0.0, 0.0]","[43.6896, 2383.672533333333, 381.6797333333334, 0, 0, 0]","[0.009466666666666667, 0.0008, 0.009733333333333333, 0, 0, 0]","[0.0, 0.002, 0.0002666666666666667, 0, 0, 0]","[4251.3104, 14796.327466666668, 33978.32026666667, 4295, 17180, 34360]","[371.99053333333336, 359.9992, 376.5302666666667, 372.0, 360.0, 376.54]","[200.0, 304.998, 266.7497333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.002172222222222222), (6, 0.0, 0.0008722222222222221), (8, 0.0, 0.0019833333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107827777777777), (16099, 51.900000000000006, 6.189127777777777), (32204, 58.2, 11.638016666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
148,"[44.47753785058327, 42.98938533695384, 24.883619887033703, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1209.196788167984, 2233.97459533638, 3537.9358829710773, 0, 0, 0]","[2819.803211832016, 5868.02540466362, 12573.064117028924, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1792, 3483, 4009, 0, 0, 0]","[4.736248350795499, 12.949514163756303, 0.581861078773768, 0.0, 0.0, 0.0]","[203.42186666666666, 2224.726533333333, 199.92746666666667, 0, 0, 0]","[0.0156, 0.0, 0.0, 0, 0, 0]","[0.015066666666666667, 0.0018666666666666664, 0.0009333333333333333, 0, 0, 0]","[4091.5781333333334, 14955.273466666667, 34160.07253333333, 4295, 17180, 34360]","[371.9844, 360.0, 376.54, 372.0, 360.0, 376.54]","[199.98493333333334, 304.9981333333333, 266.7490666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.003733333333333333), (6, 0.0, 0.0006444444444444444), (5, 1.666666666666667e-05, 0.0002555555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106266666666667), (16099, 51.900000000000006, 6.189355555555555), (32207, 58.199983333333336, 11.639744444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
149,"[40.75452965996525, 39.48407800543075, 38.70647383775061, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[744.2981750447657, 965.1748065231225, 1264.8212801613754, 0, 0, 0]","[3284.7018249552343, 7136.825193476878, 14846.178719838625, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1642, 3199, 6236, 0, 0, 0]","[4.793179666278618, 0.4343461389212262, 0.8015867287543657, 0.0, 0.0, 0.0]","[205.86706666666666, 74.62066666666666, 275.4252, 0, 0, 0]","[0.0132, 0.014, 0.009333333333333334, 0, 0, 0]","[0.01786666666666667, 0.0041333333333333335, 0.0002666666666666667, 0, 0, 0]","[4089.1329333333333, 17105.379333333334, 34084.5748, 4295, 17180, 34360]","[371.9868, 359.986, 376.53066666666666, 372.0, 360.0, 376.54]","[199.98213333333334, 304.99586666666664, 266.7497333333333, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0019499999999999997), (6, 0.0, 0.001011111111111111), (7, 1.666666666666667e-05, 0.001488888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108049999999999), (16099, 51.900000000000006, 6.188988888888888), (32205, 58.199983333333336, 11.638511111111109), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
150,"[40.15884834946637, 29.918538632436437, 44.032027807088326, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[876.341805626311, 1412.7511751445977, 2884.400708352775, 0, 0, 0]","[3152.658194373689, 6689.248824855402, 13226.599291647224, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1618, 2424, 7094, 0, 0, 0]","[2.498281722933644, 0.3010997283663175, 6.65684710904152, 0.0, 0.0, 0.0]","[107.30120000000001, 51.728933333333345, 2287.2926666666663, 0, 0, 0]","[0.013066666666666667, 0.014, 0.018666666666666668, 0, 0, 0]","[0.0172, 0.0061333333333333335, 0.002, 0, 0, 0]","[4187.6988, 17128.271066666668, 32072.707333333332, 4295, 17180, 34360]","[371.98693333333335, 359.986, 376.52133333333336, 372.0, 360.0, 376.54]","[199.9828, 304.9938666666667, 266.748, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0012944444444444442), (2, 0.0, 0.0004388888888888889), (6, 0.0, 0.0021999999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108705555555556), (16103, 51.900000000000006, 6.189561111111111), (32206, 58.2, 11.637799999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
151,"[31.893770166294367, 32.78202912861022, 41.23269815653901, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[258.4739753298793, 2482.090937652384, 4799.164604902765, 0, 0, 0]","[3770.526024670121, 5619.909062347616, 11311.835395097234, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1285, 2656, 6643, 0, 0, 0]","[2.3599285991462944, 0.06102677532013969, 7.145124175397749, 0.0, 0.0, 0.0]","[101.35893333333334, 10.484399999999999, 2455.0646666666667, 0, 0, 0]","[0.02986666666666667, 0.0, 0.018666666666666665, 0, 0, 0]","[0.027333333333333328, 0.002, 0.0018666666666666669, 0, 0, 0]","[4193.641066666667, 17169.5156, 31904.935333333335, 4295, 17180, 34360]","[371.9701333333333, 360.0, 376.52133333333336, 372.0, 360.0, 376.54]","[199.97266666666667, 304.998, 266.7481333333333, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0009500000000000001), (3, 0.0, 0.005655555555555555), (7, 0.04506666666666667, 0.018061111111111108), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10905), (16102, 51.900000000000006, 6.184344444444444), (32205, 58.15493333333334, 11.621938888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
152,"[25.564656242243732, 57.35620834361887, 41.23269815653901, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[706.8391472238316, 2470.5205449501577, 3688.84207900021, 0, 0, 0]","[3322.160852776168, 5631.479455049843, 12422.15792099979, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1030, 4647, 6643, 0, 0, 0]","[10.855987582460227, 2.534965463717501, 7.438092355452077, 0.0, 0.0, 0.0]","[466.2646666666667, 435.5070666666667, 2555.7285333333334, 0, 0, 0]","[0.020666666666666667, 0.0016, 0.018000000000000002, 0, 0, 0]","[0.020399999999999998, 0.031066666666666666, 0.0013333333333333333, 0, 0, 0]","[3828.735333333333, 16744.492933333335, 31804.271466666665, 4295, 17180, 34360]","[371.97933333333333, 359.9984, 376.52200000000005, 372.0, 360.0, 376.54]","[199.9796, 304.9689333333333, 266.7486666666667, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0010444444444444444), (8, 0.06103333333333333, 0.013233333333333333), (7, 1.666666666666667e-05, 0.0020999999999999994), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108955555555555), (16097, 51.83896666666667, 6.1767666666666665), (32205, 58.199983333333336, 11.637899999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
153,"[43.80739637627203, 39.97778326339175, 46.64514927689156, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[735.310726432239, 1168.753907213653, 1887.7843755618592, 0, 0, 0]","[3293.689273567761, 6933.246092786347, 14223.21562443814, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1765, 3239, 7515, 0, 0, 0]","[15.071431897555296, 3.179897555296856, 5.875601862630966, 0.0, 0.0, 0.0]","[647.318, 546.3063999999998, 2018.8568, 0, 0, 0]","[0.0268, 0.004, 0.0184, 0, 0, 0]","[0.03626666666666667, 0.013466666666666665, 0.0013333333333333333, 0, 0, 0]","[3647.682, 16633.6936, 32341.1432, 4295, 17180, 34360]","[371.9732, 359.996, 376.52160000000003, 372.0, 360.0, 376.54]","[199.96373333333332, 304.98653333333334, 266.7486666666667, 200.0, 305.0, 266.75]","[(4, 1.666666666666667e-05, 0.0031277777777777775), (7, 0.34735, 0.029088888888888886), (6, 0.0, 0.0022277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.106872222222222), (16098, 51.55265000000001, 6.160911111111111), (32206, 58.2, 11.637772222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
154,"[30.15636634400596, 51.863737348802765, 30.92297188256471, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[792.1580886322702, 2349.035233086566, 4714.8624993240155, 0, 0, 0]","[3236.84191136773, 5752.964766913434, 11396.137500675984, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1215, 4202, 4982, 0, 0, 0]","[4.337490104772991, 3.0435871168024837, 0.3336530849825378, 0.0, 0.0, 0.0]","[186.29519999999997, 522.8882666666667, 114.64320000000001, 0, 0, 0]","[0.0054666666666666665, 0.2416, 0.018133333333333335, 0, 0, 0]","[0.013866666666666668, 0.23466666666666663, 0.0, 0, 0, 0]","[4108.7048, 16657.111733333335, 34245.3568, 4295, 17180, 34360]","[371.9945333333333, 359.7584, 376.5218666666667, 372.0, 360.0, 376.54]","[199.98613333333333, 304.76533333333333, 266.75, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0017833333333333334), (9, 0.043399999999999994, 0.013733333333333334), (3, 0.0, 0.0019055555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108216666666666), (16096, 51.85660000000001, 6.176266666666666), (32209, 58.2, 11.638094444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
