interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[37.7264829982626, 49.8025178968156, 37.96784805412451, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[1013.3300802739195, 1416.0236468211137, 3085.301123269302, 0, 0, 0]","[3015.6699197260805, 6685.976353178887, 13025.698876730698, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1520, 4035, 6117, 0, 0, 0]","[4.052647264260768, 12.345260380287156, 0.20242762902599926, 0.0, 0.0, 0.0]","[174.06119999999999, 2120.9157333333333, 69.55413333333334, 0, 0, 0]","[0.012666666666666665, 16.5536, 0.013999999999999999, 0, 0, 0]","[0.009733333333333332, 0.2941333333333333, 0.006933333333333334, 0, 0, 0]","[4120.9388, 15059.084266666667, 34290.44586666667, 4295, 17180, 34360]","[371.9873333333333, 343.4464, 376.526, 372.0, 360.0, 376.54]","[199.99026666666666, 304.7058666666667, 266.74306666666666, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0002444444444444445), (4, 8.910533333333335, 3.690522222222222), (5, 0.0, 0.0010388888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109755555555555), (16101, 42.98946666666667, 2.4994777777777775), (32207, 58.2, 11.63896111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[53.3879374534624, 18.82251295976302, 48.92309602135187, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[964.1234297347332, 1525.7075630243467, 5729.45590757374, 0, 0, 0]","[3064.8765702652668, 6576.292436975653, 10381.54409242626, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2151, 1525, 7882, 0, 0, 0]","[4.41884361660846, 2.2704819557625147, 7.476233993015133, 0.0, 0.0, 0.0]","[189.78933333333336, 390.0688, 2568.834, 0, 0, 0]","[0.00013333333333333337, 0.1712, 0.0112, 0, 0, 0]","[0.0005333333333333334, 1.2174666666666665, 0.0029333333333333334, 0, 0, 0]","[4105.210666666667, 16789.9312, 31791.166, 4295, 17180, 34360]","[371.99986666666666, 359.8288, 376.52880000000005, 372.0, 360.0, 376.54]","[199.99946666666668, 303.78253333333333, 266.7470666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.00028333333333333335), (1, 0.0, 0.00017777777777777779), (6, 0.0, 0.0032499999999999994), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109716666666666), (16104, 51.900000000000006, 6.1898222222222214), (32206, 58.2, 11.63675), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[49.46636882601142, 34.43594174277956, 38.49543789957172, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[640.9852046276458, 2411.8941192081056, 3105.548775127979, 0, 0, 0]","[3388.0147953723545, 5690.105880791894, 13005.45122487202, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1993, 2790, 6202, 0, 0, 0]","[3.6050322079937915, 7.055601862630965, 6.541387272021732, 0.0, 0.0, 0.0]","[154.83613333333335, 1212.1524, 2247.6206666666667, 0, 0, 0]","[0.0, 0.212, 0.0018666666666666666, 0, 0, 0]","[0.00013333333333333337, 2.459866666666666, 0.0036, 0, 0, 0]","[4140.163866666667, 15967.847600000001, 32112.379333333334, 4295, 17180, 34360]","[372.0, 359.788, 376.53813333333335, 372.0, 360.0, 376.54]","[199.99986666666666, 302.54013333333336, 266.7464, 200.0, 305.0, 266.75]","[(5, 0.05473333333333333, 0.01947222222222222), (3, 0.012750000000000001, 0.0038888888888888888), (5, 0.0, 0.001238888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.04526666666666, 10.090527777777778), (16102, 51.88725000000001, 6.186111111111111), (32207, 58.2, 11.63876111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[42.988334574336065, 45.3961984695137, 23.648438954751413, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[971.7648905027886, 815.3310623623827, 0, 0, 0, 0]","[3057.2351094972114, 7286.668937637617, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1732, 3678, 3810, 0, 0, 0]","[23.00593247962747, 7.331774155995345, 6.705675591773379, 0.0, 0.0, 0.0]","[988.1048, 1259.5988000000002, 2304.070133333333, 0, 0, 0]","[9.612, 0.20613333333333328, 0.0038666666666666663, 0, 0, 0]","[0.04773333333333334, 2.3338666666666668, 0.017866666666666666, 0, 0, 0]","[3306.8952, 15920.4012, 32055.929866666665, 4295, 17180, 34360]","[362.388, 359.79386666666664, 376.53613333333334, 372.0, 360.0, 376.54]","[199.95226666666667, 302.66613333333333, 266.7321333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0051111111111111105), (4, 0.0002833333333333333, 0.0032611111111111126), (2, 0.0, 0.0012277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.104888888888889), (16101, 51.89971666666667, 6.186738888888889), (32210, 58.2, 11.63877222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[46.835443037974684, 24.784003949642063, 26.913289057165912, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1270.6268683822648, 1836.8533748648424, 3003.371644383775, 0, 0, 0]","[2758.3731316177355, 6265.146625135158, 13107.628355616225, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1887, 2008, 4336, 0, 0, 0]","[24.17782227396197, 0.27007062475746996, 2.633133100504463, 0.0, 0.0, 0.0]","[1038.4374666666665, 46.39813333333334, 904.7445333333334, 0, 0, 0]","[3.8469333333333333, 0.0108, 0.5262666666666667, 0, 0, 0]","[0.05266666666666666, 0.002, 0.019600000000000003, 0, 0, 0]","[3256.5625333333337, 17133.601866666668, 33455.25546666667, 4295, 17180, 34360]","[368.1530666666667, 359.9892, 376.01373333333333, 372.0, 360.0, 376.54]","[199.94733333333335, 304.998, 266.7304, 200.0, 305.0, 266.75]","[(5, 0.0705, 0.030644444444444443), (2, 0.0, 0.0011944444444444446), (4, 0.0, 0.009761111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.0295, 10.079355555555555), (16103, 51.900000000000006, 6.188805555555555), (32208, 58.2, 11.630238888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[49.36708860759494, 35.46038015304863, 26.913289057165912, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1700.2581658537379, 1319.4562571240313, 3118.8328502134136, 0, 0, 0]","[2328.741834146262, 6782.543742875969, 12992.167149786586, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1989, 2873, 4336, 0, 0, 0]","[28.254932091579356, 19.52701979045402, 1.95463174233605, 0.0, 0.0, 0.0]","[1213.5493333333334, 3354.7420000000006, 671.6114666666667, 0, 0, 0]","[7.669733333333333, 1.5820000000000003, 0.03386666666666667, 0, 0, 0]","[0.09693333333333333, 0.02026666666666667, 0.002133333333333334, 0, 0, 0]","[3081.4506666666666, 13825.258, 33688.38853333333, 4295, 17180, 34360]","[364.33026666666666, 358.418, 376.50613333333337, 372.0, 360.0, 376.54]","[199.90306666666666, 304.97973333333334, 266.74786666666665, 200.0, 305.0, 266.75]","[(4, 0.0003333333333333333, 0.006172222222222223), (5, 0.0, 0.0012222222222222222), (4, 0.0, 0.00025), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09966666666666, 10.103827777777777), (16100, 51.900000000000006, 6.188777777777777), (32208, 58.2, 11.63975), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[60.75949367088608, 24.50012342631449, 39.2030289864068, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[873.0207945975824, 593.6732021674471, 1980.5304480756645, 0, 0, 0]","[3155.9792054024174, 7508.326797832553, 14130.469551924336, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2448, 1985, 6316, 0, 0, 0]","[27.915144741948005, 17.37453705859527, 3.7348055878928985, 0.0, 0.0, 0.0]","[1198.9554666666668, 2984.945466666667, 1283.2792, 0, 0, 0]","[6.088266666666667, 0.19266666666666665, 0.07386666666666666, 0, 0, 0]","[0.11573333333333335, 0.0037333333333333333, 0.0054666666666666665, 0, 0, 0]","[3096.044533333333, 14195.054533333332, 33076.7208, 4295, 17180, 34360]","[365.91173333333336, 359.80733333333336, 376.46613333333335, 372.0, 360.0, 376.54]","[199.88426666666666, 304.99626666666666, 266.7445333333333, 200.0, 305.0, 266.75]","[(7, 0.0, 0.006205555555555555), (4, 0.0, 0.0011055555555555556), (7, 0.05115, 0.037288888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.103794444444445), (16101, 51.900000000000006, 6.188894444444444), (32205, 58.14885, 11.60271111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[62.89401836684041, 66.03307825228339, 24.716032524362237, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[577.6956660514221, 2608.2756440409066, 3251.569431387212, 0, 0, 0]","[3451.304333948578, 5493.724355959093, 12859.430568612788, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2534, 5350, 3982, 0, 0, 0]","[4.396470314318975, 35.44893597206054, 2.152485836243694, 0.0, 0.0, 0.0]","[188.8284, 6090.127200000001, 739.5941333333333, 0, 0, 0]","[0.0008, 0.0014666666666666665, 0.0012000000000000001, 0, 0, 0]","[0.002933333333333333, 0.011199999999999998, 0.0013333333333333333, 0, 0, 0]","[4106.1716, 11089.8728, 33620.40586666667, 4295, 17180, 34360]","[371.9992, 359.99853333333334, 376.53880000000004, 372.0, 360.0, 376.54]","[199.99706666666665, 304.9888, 266.7486666666667, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0007166666666666667), (8, 0.0, 0.0008944444444444445), (6, 0.0619, 0.02567777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109283333333332), (16097, 51.900000000000006, 6.189105555555555), (32206, 58.1381, 11.61432222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[58.25266815586995, 66.29227351271291, 35.72714294581342, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[431.20079432063125, 2167.0379722046, 1645.2825219566423, 0, 0, 0]","[3597.7992056793687, 5934.9620277954, 14465.717478043358, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2347, 5371, 5756, 0, 0, 0]","[1.5888583624369421, 22.086409002716334, 2.3559305393868835, 0.0, 0.0, 0.0]","[68.24146666666667, 3794.445066666666, 809.4977333333333, 0, 0, 0]","[0.0, 0.009333333333333334, 0.012533333333333334, 0, 0, 0]","[0.0, 0.009466666666666667, 0.011066666666666667, 0, 0, 0]","[4226.758533333334, 13385.554933333333, 33550.50226666667, 4295, 17180, 34360]","[372.0, 359.99066666666664, 376.52746666666667, 372.0, 360.0, 376.54]","[200.0, 304.99053333333336, 266.7389333333333, 200.0, 305.0, 266.75]","[(7, 0.0, 0.00020555555555555559), (7, 0.0, 0.001211111111111111), (7, 0.0008666666666666667, 0.017316666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109794444444445), (16098, 51.900000000000006, 6.1887888888888885), (32205, 58.199133333333336, 11.622683333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[45.22213948870687, 77.38829918538632, 24.343616162870088, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[922.056742632302, 3703.7581496743405, 1756.2428877318737, 0, 0, 0]","[3106.943257367698, 4398.2418503256595, 14354.757112268126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1822, 6270, 3922, 0, 0, 0]","[1.173857974388824, 31.917065580131936, 0.716139697322468, 0.0, 0.0, 0.0]","[50.417199999999994, 5483.351866666667, 246.06560000000002, 0, 0, 0]","[0.0, 0.3044, 1.0714666666666668, 0, 0, 0]","[0.0, 1.1910666666666665, 0.8749333333333331, 0, 0, 0]","[4244.5828, 11696.648133333332, 34113.9344, 4295, 17180, 34360]","[372.0, 359.6956, 375.46853333333337, 372.0, 360.0, 376.54]","[200.0, 303.80893333333336, 265.87506666666667, 200.0, 305.0, 266.75]","[(2, 0.0, 6.666666666666667e-05), (11, 0.005116666666666666, 0.18918888888888888), (2, 0.0, 0.0024888888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109933333333332), (16094, 51.89488333333334, 6.00081111111111), (32210, 58.2, 11.63751111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
