interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[30.652767436088357, 14.440878795359172, 11.085593693749612, 0.0, 0.0, 0.0]","[9, 7, 6, 0, 0, 0]","[430.6722897982526, 857.08733113521, 1319.1406547186984, 0, 0, 0]","[3598.3277102017473, 7244.91266886479, 14791.859345281302, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1235, 1170, 1786, 0, 0, 0]","[11.954226176617329, 3.3212852153667045, 3.9400366705471472, 0.0, 0.0, 0.0]","[513.4340142857143, 570.5967999999998, 1353.7966, 0, 0, 0]","[0.07093333333333332, 0.07586666666666667, 0.08786666666666666, 0, 0, 0]","[0.0596, 0.0736, 0.11493333333333335, 0, 0, 0]","[3781.5659857142855, 16609.4032, 33006.2034, 4295, 17180, 34360]","[371.92906666666664, 359.9241333333333, 376.45213333333334, 372.0, 360.0, 376.54]","[199.9404, 304.9264, 266.63506666666666, 200.0, 305.0, 266.75]","[(20, 0.0, 0.04808412698412698), (14, 0.0016833333333333331, 0.06654444444444445), (13, 0.0, 0.0032833333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.1, 10.061915873015872), (16091, 51.89831666666667, 6.123455555555555), (32199, 58.2, 11.636716666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[39.563167038967485, 17.575907183411505, 12.556638321643598, 0.0, 0.0, 0.0]","[12, 8, 7, 0, 0, 0]","[745.7208854781575, 946.3438625660519, 859.2659801372602, 0, 0, 0]","[3283.2791145218425, 7155.656137433948, 15251.734019862739, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1594, 1424, 2023, 0, 0, 0]","[6.964755585121127, 8.85687233216919, 3.959363989134653, 0.0, 0.0, 0.0]","[299.1362523809524, 1521.6106666666665, 1360.4374666666668, 0, 0, 0]","[0.04613333333333333, 1.382, 0.07893333333333334, 0, 0, 0]","[0.05320000000000001, 2.6448, 0.07893333333333333, 0, 0, 0]","[3995.8637476190474, 15658.389333333333, 32999.56253333333, 4295, 17180, 34360]","[371.95386666666667, 358.618, 376.4610666666667, 372.0, 360.0, 376.54]","[199.9468, 302.3552, 266.67106666666666, 200.0, 305.0, 266.75]","[(23, 0.007883333333333332, 0.0018067460317460317), (17, 0.00026666666666666673, 0.037533333333333335), (15, 0.04038333333333334, 0.01813888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4003, 67.09211666666666, 10.108193253968253), (16088, 51.89973333333334, 6.152466666666666), (32197, 58.15961666666667, 11.62186111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[30.75204765450484, 19.390274006418167, 8.615231829185028, 0.0, 0.0, 0.0]","[11, 10, 5, 0, 0, 0]","[834.6652076098346, 901.2004100553456, 972.5924850651037, 0, 0, 0]","[3194.3347923901656, 7200.799589944654, 15138.407514934896, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1239, 1571, 1388, 0, 0, 0]","[4.88368490492821, 9.068708575863408, 0.21069441210710124, 0.0, 0.0, 0.0]","[209.7542666666666, 1558.0041333333334, 72.3946, 0, 0, 0]","[0.031999999999999994, 0.21453333333333335, 0.07986666666666668, 0, 0, 0]","[0.033466666666666665, 0.8535999999999998, 0.056933333333333336, 0, 0, 0]","[4085.245733333333, 15621.995866666666, 34287.6054, 4295, 17180, 34360]","[371.968, 359.78546666666665, 376.4601333333334, 372.0, 360.0, 376.54]","[199.96653333333333, 304.1464, 266.69306666666665, 200.0, 305.0, 266.75]","[(20, 0.0, 0.0019999999999999996), (21, 0.0023499999999999997, 0.05266666666666667), (12, 0.0, 0.002377777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.1, 10.107999999999999), (16084, 51.897650000000006, 6.137333333333332), (32200, 58.2, 11.637622222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[25.912137006701414, 19.131078745988646, 12.885606107628329, 0.0, 0.0, 0.0]","[10, 9, 8, 0, 0, 0]","[535.5442685148874, 936.7481471489798, 1074.7236883441904, 0, 0, 0]","[3493.4557314851127, 7165.25185285102, 15036.276311655809, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1044, 1550, 2076, 0, 0, 0]","[4.406610787737679, 6.4775421032208, 1.0391074893286767, 0.0, 0.0, 0.0]","[189.2639333333333, 1112.8417333333334, 357.03733333333327, 0, 0, 0]","[0.0044, 0.20400000000000001, 0.6486666666666666, 0, 0, 0]","[0.007866666666666668, 0.6378666666666668, 0.15266666666666667, 0, 0, 0]","[4105.736066666666, 16067.158266666667, 34002.962666666666, 4295, 17180, 34360]","[371.9956, 359.796, 375.89133333333336, 372.0, 360.0, 376.54]","[199.99213333333333, 304.36213333333336, 266.5973333333333, 200.0, 305.0, 266.75]","[(19, 0.0, 0.001488888888888889), (20, 8.333333333333334e-05, 0.09996666666666668), (16, 0.0, 0.004041025641025641), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4007, 67.1, 10.10851111111111), (16085, 51.89991666666667, 6.0900333333333325), (32196, 58.2, 11.635958974358973), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[28.12112186646811, 21.254011355220932, 10.967661845943766, 0.0, 0.0, 0.0]","[10, 10, 7, 0, 0, 0]","[422.5602530703455, 825.4231731985057, 656.4620151537539, 0, 0, 0]","[3606.4397469296546, 7276.5768268014945, 15454.537984846245, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1133, 1722, 1767, 0, 0, 0]","[5.29773069460613, 3.1641121459060915, 1.0439375242530073, 0.0, 0.0, 0.0]","[227.53753333333333, 543.5944666666666, 358.69693333333333, 0, 0, 0]","[1.2716, 0.041999999999999996, 0.5985333333333333, 0, 0, 0]","[1.2826666666666668, 0.05813333333333333, 0.10840000000000001, 0, 0, 0]","[4067.462466666667, 16636.405533333334, 34001.30306666667, 4295, 17180, 34360]","[370.7284, 359.958, 375.9414666666667, 372.0, 360.0, 376.54]","[198.71733333333333, 304.94186666666667, 266.6416, 200.0, 305.0, 266.75]","[(21, 0.0008666666666666666, 0.002338888888888889), (21, 3.333333333333334e-05, 0.028038888888888894), (14, 0.0, 0.001238888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4005, 67.09913333333333, 10.10766111111111), (16084, 51.89996666666667, 6.16196111111111), (32198, 58.2, 11.63876111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[15.36361379995036, 25.734386571216984, 14.927689156476943, 0.0, 0.0, 0.0]","[6, 11, 9, 0, 0, 0]","[411.4767952353509, 909.0151412210118, 973.370440248531, 0, 0, 0]","[3617.523204764649, 7192.984858778988, 15137.629559751469, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[619, 2085, 2405, 0, 0, 0]","[3.3894093907644542, 1.4358106325184323, 1.0286779200620875, 0.0, 0.0, 0.0]","[145.57513333333333, 246.67226666666667, 353.4537333333333, 0, 0, 0]","[0.10266666666666668, 0.023466666666666663, 0.5513333333333332, 0, 0, 0]","[0.2025333333333333, 0.021733333333333327, 0.12026666666666666, 0, 0, 0]","[4149.424866666666, 16933.32773333333, 34006.546266666664, 4295, 17180, 34360]","[371.89733333333334, 359.97653333333335, 375.9886666666667, 372.0, 360.0, 376.54]","[199.79746666666668, 304.9782666666667, 266.6297333333333, 200.0, 305.0, 266.75]","[(14, 0.005433333333333332, 0.031249999999999997), (23, 0.0, 0.00628888888888889), (16, 0.0003333333333333333, 0.001511111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.09456666666667, 10.07875), (16082, 51.900000000000006, 6.18371111111111), (32196, 58.19966666666667, 11.638488888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[18.217920079424175, 19.081708220192546, 15.058034882999195, 0.0, 0.0, 0.0]","[6, 8, 9, 0, 0, 0]","[509.34992124499496, 1054.146511154892, 1479.8700314091275, 0, 0, 0]","[3519.650078755005, 7047.853488845108, 14631.129968590873, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[734, 1546, 2426, 0, 0, 0]","[3.0567621265036866, 1.5344932091579353, 0.20394606131160264, 0.0, 0.0, 0.0]","[131.28793333333334, 263.6259333333333, 70.07586666666667, 0, 0, 0]","[0.10213333333333334, 0.0096, 12.119866666666669, 0, 0, 0]","[0.19920000000000004, 0.0017333333333333333, 12.06866666666667, 0, 0, 0]","[4163.712066666667, 16916.374066666667, 34289.924133333334, 4295, 17180, 34360]","[371.8978666666667, 359.9904, 364.42013333333335, 372.0, 360.0, 376.54]","[199.8008, 304.99826666666667, 254.68133333333333, 200.0, 305.0, 266.75]","[(15, 0.00048333333333333334, 0.028133333333333333), (16, 0.038049999999999994, 0.016050000000000002), (17, 0.0, 0.00030555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.09951666666666, 10.081866666666667), (16089, 51.86195000000001, 6.17395), (32195, 58.2, 11.639694444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[24.373293621245967, 20.550481362626513, 18.558748681025385, 0.0, 0.0, 0.0]","[7, 8, 9, 0, 0, 0]","[497.1499312764257, 623.8980958768377, 1561.8334737185965, 0, 0, 0]","[3531.850068723574, 7478.101904123162, 14549.166526281404, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[982, 1665, 2990, 0, 0, 0]","[6.212045013581684, 1.3140073729142414, 0.6580194024058983, 0.0, 0.0, 0.0]","[266.80733333333336, 225.7464666666667, 226.09546666666665, 0, 0, 0]","[0.6777333333333333, 0.009600000000000001, 0.010133333333333334, 0, 0, 0]","[0.6478666666666667, 0.0006666666666666666, 0.0096, 0, 0, 0]","[4028.192666666667, 16954.253533333333, 34133.904533333334, 4295, 17180, 34360]","[371.3222666666667, 359.9904, 376.5298666666667, 372.0, 360.0, 376.54]","[199.35213333333334, 304.9993333333333, 266.7404, 200.0, 305.0, 266.75]","[(16, 0.0034999999999999996, 0.08693333333333333), (18, 0.09828333333333333, 0.020616666666666665), (16, 0.0, 0.029011111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4010, 67.09649999999999, 10.023066666666667), (16087, 51.80171666666667, 6.169383333333333), (32196, 58.2, 11.610988888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[18.292380243236536, 19.933349790175264, 22.1091179939172, 0.0, 0.0, 0.0]","[5, 8, 11, 0, 0, 0]","[393.5740442931865, 722.1817743181846, 1291.1049485441065, 0, 0, 0]","[3635.4259557068135, 7379.818225681815, 14819.895051455893, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[737, 1615, 3562, 0, 0, 0]","[6.7626635622817215, 1.0375684904928213, 0.6038507954986418, 0.0, 0.0, 0.0]","[290.4564, 178.25426666666667, 207.48313333333334, 0, 0, 0]","[0.42466666666666675, 0.0096, 0.02, 0, 0, 0]","[0.35093333333333326, 0.004533333333333334, 0.01, 0, 0, 0]","[4004.5436, 17001.745733333333, 34152.516866666665, 4295, 17180, 34360]","[371.57533333333333, 359.9904, 376.52000000000004, 372.0, 360.0, 376.54]","[199.64906666666667, 304.9954666666667, 266.74, 200.0, 305.0, 266.75]","[(10, 0.0002333333333333333, 0.05658333333333335), (12, 5e-05, 0.007738888888888889), (21, 0.0, 0.0030277777777777772), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.09976666666667, 10.053416666666665), (16093, 51.899950000000004, 6.182261111111111), (32191, 58.2, 11.636972222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[21.02258624968975, 15.724512466057764, 20.50152070014276, 0.0, 0.0, 0.0]","[6, 6, 10, 0, 0, 0]","[522.8829461116082, 471.89499906782646, 1708.674615570261, 0, 0, 0]","[3506.1170538883916, 7630.105000932173, 14402.32538442974, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[847, 1274, 3303, 0, 0, 0]","[12.199005044625535, 0.6843333333333333, 0.7966191307722156, 0.0, 0.0, 0.0]","[523.9472666666667, 117.56846666666667, 273.7183333333333, 0, 0, 0]","[0.46040000000000003, 0.008933333333333331, 0.019333333333333334, 0, 0, 0]","[0.36373333333333335, 0.0044, 0.010399999999999998, 0, 0, 0]","[3771.0527333333334, 17062.431533333332, 34086.28166666667, 4295, 17180, 34360]","[371.5396, 359.99106666666665, 376.52066666666667, 372.0, 360.0, 376.54]","[199.63626666666667, 304.9956, 266.7396, 200.0, 305.0, 266.75]","[(13, 0.00011666666666666667, 0.06108888888888889), (9, 0.003533333333333333, 0.002522222222222222), (24, 0.0, 0.004522222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.09988333333332, 10.04891111111111), (16096, 51.896466666666676, 6.187477777777778), (32188, 58.2, 11.635477777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 2, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
