interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[38.744105237031526, 37.69439644532214, 37.1919806343492, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1560.2689994253296, 1256.0025722833768, 3274.932090910695, 0, 0, 0]","[2468.7310005746704, 6845.997427716623, 12836.067909089305, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1561, 3054, 5992, 0, 0, 0]","[18.131315483119906, 6.315045401629803, 1.5217927823050057, 0.0, 0.0, 0.0]","[778.74, 1084.9248, 522.8879999999999, 0, 0, 0]","[0.008799999999999999, 0.004666666666666666, 0.027466666666666664, 0, 0, 0]","[0.013466666666666667, 0.03506666666666666, 0.03946666666666667, 0, 0, 0]","[3516.26, 16095.0752, 33837.112, 4295, 17180, 34360]","[371.9912, 359.99533333333335, 376.51253333333335, 372.0, 360.0, 376.54]","[199.98653333333334, 304.9649333333333, 266.71053333333333, 200.0, 305.0, 266.75]","[(5, 0.0, 0.03007777777777778), (6, 0.06325, 0.013655555555555554), (6, 0.0021000000000000003, 0.0003333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.079922222222221), (16099, 51.83675000000001, 6.176344444444444), (32206, 58.197900000000004, 11.639666666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[56.986845371059815, 15.502345099975315, 47.613431816771154, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[1469.1657385498352, 633.892881971301, 5202.344889452292, 0, 0, 0]","[2559.834261450165, 7468.107118028699, 10908.655110547708, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2296, 1256, 7671, 0, 0, 0]","[15.913707411719052, 4.524700814901047, 14.611696546371752, 0.0, 0.0, 0.0]","[683.4937333333334, 777.3435999999999, 5020.578933333334, 0, 0, 0]","[0.008799999999999999, 0.0, 0.0004, 0, 0, 0]","[0.012933333333333333, 0.007466666666666666, 0.0056, 0, 0, 0]","[3611.5062666666668, 16402.6564, 29339.421066666666, 4295, 17180, 34360]","[371.9912, 360.0, 376.5396, 372.0, 360.0, 376.54]","[199.98706666666666, 304.9925333333333, 266.7444, 200.0, 305.0, 266.75]","[(8, 1.666666666666667e-05, 0.002944444444444445), (2, 0.0, 6.666666666666667e-05), (8, 0.04596666666666667, 0.01627777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09998333333333, 10.107055555555554), (16103, 51.900000000000006, 6.189933333333332), (32204, 58.15403333333334, 11.623722222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[59.51849094068007, 30.696124413725006, 36.54645894109614, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[1497.7616276664148, 1164.6214150978972, 3608.8756881894606, 0, 0, 0]","[2531.238372333585, 6937.378584902102, 12502.12431181054, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2398, 2487, 5888, 0, 0, 0]","[17.756957702755138, 4.99669848661234, 12.943414823438108, 0.0, 0.0, 0.0]","[762.6613333333332, 858.4328, 4447.357333333333, 0, 0, 0]","[0.017733333333333334, 0.008933333333333333, 0.0006666666666666668, 0, 0, 0]","[0.012933333333333333, 0.0056, 0.004133333333333333, 0, 0, 0]","[3532.3386666666665, 16321.5672, 29912.642666666667, 4295, 17180, 34360]","[371.98226666666665, 359.99106666666665, 376.53933333333333, 372.0, 360.0, 376.54]","[199.98706666666666, 304.9944, 266.74586666666664, 200.0, 305.0, 266.75]","[(6, 0.0, 0.003127777777777777), (4, 0.0, 0.000888888888888889), (5, 0.0, 0.0002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106872222222222), (16101, 51.900000000000006, 6.189111111111111), (32207, 58.2, 11.6398), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[61.70265574584264, 33.60898543569489, 36.03748991372354, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[906.5865795445745, 2538.399168386349, 1220.4212174365869, 0, 0, 0]","[3122.4134204554257, 5563.60083161365, 14890.578782563412, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2486, 2723, 5806, 0, 0, 0]","[6.957889018238261, 0.748686845168801, 11.94575358944509, 0.0, 0.0, 0.0]","[298.84133333333335, 128.6244, 4104.560933333333, 0, 0, 0]","[0.010933333333333333, 0.018266666666666667, 0.00013333333333333337, 0, 0, 0]","[0.0005333333333333334, 0.00013333333333333337, 0.003733333333333334, 0, 0, 0]","[3996.1586666666667, 17051.3756, 30255.439066666666, 4295, 17180, 34360]","[371.98906666666664, 359.98173333333335, 376.5398666666667, 372.0, 360.0, 376.54]","[199.99946666666668, 304.99986666666666, 266.74626666666666, 200.0, 305.0, 266.75]","[(6, 0.0, 0.003122222222222222), (4, 0.0, 0.002416666666666667), (6, 0.0, 0.00026111111111111105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.106877777777777), (16101, 51.900000000000006, 6.1875833333333325), (32206, 58.2, 11.639738888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[43.509555721022586, 60.21969883979265, 12.103531748494817, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1291.0119884518676, 2792.8726325364705, 1389.3548229680591, 0, 0, 0]","[2737.9880115481324, 5309.1273674635295, 14721.64517703194, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1753, 4879, 1950, 0, 0, 0]","[3.051703531237873, 2.9372828870779975, 0.10960496701590998, 0.0, 0.0, 0.0]","[131.07066666666665, 504.6252, 37.66026666666667, 0, 0, 0]","[0.009600000000000001, 0.019466666666666667, 0.0, 0, 0, 0]","[0.0, 0.0272, 0.0, 0, 0, 0]","[4163.9293333333335, 16675.3748, 34322.339733333334, 4295, 17180, 34360]","[371.9904, 359.9805333333333, 376.54, 372.0, 360.0, 376.54]","[200.0, 304.9728, 266.75, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0010999999999999998), (8, 0.06103333333333333, 0.01448888888888889), (2, 0.0, 2.2222222222222223e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1089), (16097, 51.83896666666667, 6.175511111111111), (32210, 58.2, 11.639977777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[55.050881111938445, 45.02591952604295, 27.707777295015827, 0.0, 0.0, 0.0]","[4, 3, 2, 0, 0, 0]","[438.82270636743755, 1316.2296517212078, 1547.3700596382855, 0, 0, 0]","[3590.1772936325624, 6785.770348278792, 14563.629940361714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2218, 3648, 4464, 0, 0, 0]","[3.104558789289872, 3.3914846720993395, 0.29372759022118744, 0.0, 0.0, 0.0]","[133.3408, 582.6570666666665, 100.9248, 0, 0, 0]","[0.009733333333333333, 0.0132, 0.009466666666666667, 0, 0, 0]","[0.0004000000000000001, 0.011466666666666665, 0.00013333333333333337, 0, 0, 0]","[4161.6592, 16597.342933333333, 34259.0752, 4295, 17180, 34360]","[371.9902666666667, 359.9868, 376.5305333333334, 372.0, 360.0, 376.54]","[199.9996, 304.98853333333335, 266.74986666666666, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0010333333333333334), (6, 0.29986666666666667, 0.012816666666666665), (4, 0.0, 0.0011166666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108966666666666), (16099, 51.60013333333334, 6.177183333333333), (32208, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[28.81608339538347, 61.04665514687731, 45.124449134131964, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[1042.8786783376813, 3205.5745003097036, 5245.277822398419, 0, 0, 0]","[2986.1213216623187, 4896.425499690296, 10865.722177601581, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1161, 4946, 7270, 0, 0, 0]","[10.465378346915017, 1.9775071788901828, 0.716139697322468, 0.0, 0.0, 0.0]","[449.488, 339.73573333333337, 246.06560000000002, 0, 0, 0]","[0.0, 16.5588, 0.028000000000000004, 0, 0, 0]","[0.0044, 0.2996, 0.0005333333333333335, 0, 0, 0]","[3845.512, 16840.264266666665, 34113.9344, 4295, 17180, 34360]","[372.0, 343.4412, 376.512, 372.0, 360.0, 376.54]","[199.9956, 304.7004, 266.74946666666665, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0012277777777777777), (7, 8.906633333333335, 3.6909666666666663), (6, 0.0, 0.003211111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108772222222221), (16098, 42.993366666666674, 2.499033333333333), (32206, 58.2, 11.636788888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[64.9789029535865, 58.08442359911133, 75.71845323071193, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[871.0601157655731, 1842.601436670555, 3875.7146654727158, 0, 0, 0]","[3157.939884234427, 6259.398563329445, 12235.285334527285, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2618, 4706, 12199, 0, 0, 0]","[3.096447031431898, 2.6727923942568883, 2.7506274738067518, 0.0, 0.0, 0.0]","[132.9924, 459.18573333333336, 945.1155999999999, 0, 0, 0]","[0.0002666666666666667, 0.17693333333333333, 0.06079999999999999, 0, 0, 0]","[0.0041333333333333335, 1.2249333333333332, 0.019866666666666668, 0, 0, 0]","[4162.0076, 16720.814266666668, 33414.8844, 4295, 17180, 34360]","[371.9997333333333, 359.82306666666665, 376.47920000000005, 372.0, 360.0, 376.54]","[199.99586666666667, 303.77506666666665, 266.73013333333336, 200.0, 305.0, 266.75]","[(8, 0.008016666666666667, 0.0014444444444444444), (5, 0.0, 0.0031999999999999997), (9, 0.0, 0.01906111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09198333333333, 10.108555555555554), (16100, 51.900000000000006, 6.1868), (32203, 58.2, 11.620938888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
19,"[64.13502109704642, 55.77635151814366, 64.64527341567873, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[352.61113105048065, 2663.1749179694207, 2762.571719736376, 0, 0, 0]","[3676.3888689495193, 5438.825082030579, 13348.428280263624, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2584, 4519, 10415, 0, 0, 0]","[7.19392161428017, 0.951615832363213, 3.8716286379511056, 0.0, 0.0, 0.0]","[308.9789333333333, 163.4876, 1330.2916, 0, 0, 0]","[0.0005333333333333335, 0.0076, 0.032266666666666666, 0, 0, 0]","[0.005733333333333333, 0.016399999999999998, 0.0124, 0, 0, 0]","[3986.0210666666667, 17016.5124, 33029.7084, 4295, 17180, 34360]","[371.99946666666665, 359.9924, 376.50773333333336, 372.0, 360.0, 376.54]","[199.99426666666668, 304.9836, 266.7376, 200.0, 305.0, 266.75]","[(6, 0.00065, 0.0013833333333333334), (6, 0.0007666666666666667, 0.003299999999999999), (8, 0.055583333333333325, 0.04557777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09935, 10.108616666666666), (16099, 51.89923333333334, 6.186699999999999), (32204, 58.14441666666667, 11.59442222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
20,"[49.764209481260856, 70.2419155764009, 68.23909130407796, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[1057.354698959697, 3536.1129904134123, 3344.210863064912, 0, 0, 0]","[2971.645301040303, 4565.887009586588, 12766.789136935087, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2005, 5691, 10994, 0, 0, 0]","[5.908125727590221, 4.377178890182382, 3.6132495149398522, 0.0, 0.0, 0.0]","[253.754, 751.9993333333332, 1241.5125333333333, 0, 0, 0]","[0.0005333333333333334, 0.0012000000000000001, 0.026533333333333332, 0, 0, 0]","[0.0004000000000000001, 0.0136, 0.010133333333333333, 0, 0, 0]","[4041.246, 16428.000666666667, 33118.487466666666, 4295, 17180, 34360]","[371.99946666666665, 359.9988, 376.51346666666666, 372.0, 360.0, 376.54]","[199.9996, 304.9864, 266.73986666666667, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0008333333333333333), (7, 3.3333333333333335e-05, 0.0014333333333333333), (8, 0.01295, 0.03048888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109166666666667), (16098, 51.89996666666667, 6.1885666666666665), (32204, 58.187050000000006, 11.60951111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]","[0, 1, 1, 0, 0, 0]"
