interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[45.346239761727475, 41.249074302641326, 21.82980572279809, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1055.0942967674355, 1788.4000252957512, 1767.8977183790455, 0, 0, 0]","[2973.9057032325645, 6313.599974704249, 14343.102281620955, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1827, 3342, 3517, 0, 0, 0]","[22.851337213814517, 6.485941792782306, 0.773104772991851, 0.0, 0.0, 0.0]","[981.4649333333334, 1114.2848000000001, 265.6388, 0, 0, 0]","[7.6736, 1.3733333333333335, 0.012533333333333334, 0, 0, 0]","[0.10439999999999999, 2.9408, 0.004666666666666666, 0, 0, 0]","[3313.5350666666664, 16065.7152, 34094.3612, 4295, 17180, 34360]","[364.3264, 358.62666666666667, 376.52746666666667, 372.0, 360.0, 376.54]","[199.8956, 302.0592, 266.74533333333335, 200.0, 305.0, 266.75]","[(5, 0.00031666666666666665, 0.005533333333333334), (5, 0.07585, 0.04719444444444444), (3, 0.0, 0.0020444444444444442), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09968333333333, 10.104466666666665), (16100, 51.82415, 6.142805555555555), (32209, 58.2, 11.637955555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[43.6584760486473, 40.95285114786473, 31.779529513996646, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1327.3077035102426, 2117.4189819281964, 833.3054562028785, 0, 0, 0]","[2701.6922964897576, 5984.581018071804, 15277.69454379712, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1759, 3318, 5120, 0, 0, 0]","[6.02205355064028, 9.37491424136593, 7.535747380675203, 0.0, 0.0, 0.0]","[258.6472, 1610.6102666666668, 2589.2828, 0, 0, 0]","[0.014, 1.4557333333333335, 0.012933333333333333, 0, 0, 0]","[0.012266666666666664, 2.4317333333333333, 0.006133333333333334, 0, 0, 0]","[4036.3528, 15569.389733333333, 31770.7172, 4295, 17180, 34360]","[371.986, 358.54426666666666, 376.5270666666667, 372.0, 360.0, 376.54]","[199.98773333333332, 302.56826666666666, 266.7438666666667, 200.0, 305.0, 266.75]","[(7, 0.0, 0.001611111111111111), (6, 0.0017166666666666665, 0.004377777777777778), (6, 0.0032, 0.0028944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108388888888888), (16099, 51.89828333333334, 6.1856222222222215), (32206, 58.1968, 11.637105555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[58.82352941176471, 27.178474450752898, 21.016696666873564, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[771.4673916618013, 0, 2592.1357693645164, 0, 0, 0]","[3257.5326083381988, 8102, 13518.864230635483, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2370, 2202, 3386, 0, 0, 0]","[12.499861854870003, 7.275321691889794, 6.217397361272798, 0.0, 0.0, 0.0]","[536.8690666666666, 1249.9002666666665, 2136.2977333333333, 0, 0, 0]","[0.014, 1.3982666666666663, 0.0, 0, 0, 0]","[0.0116, 2.6538666666666666, 0.0034666666666666665, 0, 0, 0]","[3758.1309333333334, 15930.099733333333, 32223.702266666667, 4295, 17180, 34360]","[371.986, 358.60173333333336, 376.54, 372.0, 360.0, 376.54]","[199.9884, 302.34613333333334, 266.74653333333333, 200.0, 305.0, 266.75]","[(8, 0.0, 0.007822222222222223), (3, 0.00225, 0.067), (6, 0.0, 9.999999999999999e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.102177777777777), (16102, 51.89775000000001, 6.122999999999999), (32206, 58.2, 11.639899999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[39.93546785802929, 29.239693902740065, 45.037551983117126, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1200.4572480925056, 2260.2440943581337, 5125.684212435302, 0, 0, 0]","[2828.5427519074947, 5841.755905641867, 10985.315787564698, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1609, 2369, 7256, 0, 0, 0]","[8.65876911136981, 2.294897167248739, 7.35314862242918, 0.0, 0.0, 0.0]","[371.89413333333334, 394.2633333333334, 2526.5418666666665, 0, 0, 0]","[0.009466666666666667, 16.5624, 0.01, 0, 0, 0]","[0.0, 0.2925333333333333, 0.0037333333333333333, 0, 0, 0]","[3923.1058666666668, 16785.736666666668, 31833.458133333334, 4295, 17180, 34360]","[371.99053333333336, 343.4376, 376.53000000000003, 372.0, 360.0, 376.54]","[200.0, 304.7074666666667, 266.74626666666666, 200.0, 305.0, 266.75]","[(6, 0.0, 0.04833333333333333), (2, 8.906633333333335, 3.688872222222222), (11, 0.0, 0.0013944444444444442), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.061666666666666), (16103, 42.993366666666674, 2.5011277777777776), (32201, 58.2, 11.638605555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[50.50881111938447, 29.239693902740065, 45.037551983117126, 0.0, 0.0, 0.0]","[4, 2, 4, 0, 0, 0]","[967.5992032383704, 2319.9053957730757, 2832.3354024424048, 0, 0, 0]","[3061.40079676163, 5782.094604226924, 13278.664597557596, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2035, 2369, 7256, 0, 0, 0]","[10.343282887077997, 2.596, 7.390786961583236, 0.0, 0.0, 0.0]","[444.244, 445.9928, 2539.4743999999996, 0, 0, 0]","[0.017733333333333334, 0.1804, 0.009466666666666667, 0, 0, 0]","[0.0041333333333333335, 1.2174666666666665, 0.0041333333333333335, 0, 0, 0]","[3850.756, 16734.0072, 31820.5256, 4295, 17180, 34360]","[371.98226666666665, 359.8196, 376.5305333333334, 372.0, 360.0, 376.54]","[199.99586666666667, 303.78253333333333, 266.74586666666664, 200.0, 305.0, 266.75]","[(9, 0.0, 0.020244444444444443), (2, 0.0, 0.0012111111111111112), (11, 0.0, 0.0017166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.089755555555556), (16103, 51.900000000000006, 6.1887888888888885), (32201, 58.2, 11.638283333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[38.19806403574088, 50.333251049123675, 24.020855316243562, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[961.3411791240472, 2681.2690179793576, 1287.9691469947513, 0, 0, 0]","[3067.6588208759526, 5420.730982020643, 14823.030853005248, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1539, 4078, 3870, 0, 0, 0]","[3.7515622817229333, 1.577733022894839, 0.12969499417927824, 0.0, 0.0, 0.0]","[161.12959999999998, 271.0545333333333, 44.5632, 0, 0, 0]","[0.0172, 0.2618666666666667, 0.009466666666666667, 0, 0, 0]","[0.0041333333333333335, 2.507333333333333, 0.0, 0, 0, 0]","[4133.8704, 16908.945466666668, 34315.4368, 4295, 17180, 34360]","[371.9828, 359.73813333333334, 376.5305333333334, 372.0, 360.0, 376.54]","[199.99586666666667, 302.49266666666665, 266.75, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0012888888888888887), (8, 1.666666666666667e-05, 0.0014055555555555555), (5, 0.0, 0.0011500000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108711111111111), (16097, 51.89998333333334, 6.188594444444444), (32207, 58.2, 11.638849999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[37.82576321667908, 45.5936805726981, 23.021538079572963, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1043.0444526084689, 1743.0132099722873, 1750.6742626488133, 0, 0, 0]","[2985.955547391531, 6358.986790027713, 14360.325737351186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1524, 3694, 3709, 0, 0, 0]","[24.20221963523477, 0.39975785797438884, 0.21972293364377185, 0.0, 0.0, 0.0]","[1039.4853333333333, 68.6784, 75.49680000000001, 0, 0, 0]","[9.629199999999999, 0.04773333333333333, 0.009466666666666667, 0, 0, 0]","[0.05186666666666667, 0.038266666666666664, 0.00013333333333333337, 0, 0, 0]","[3255.514666666667, 17111.3216, 34284.5032, 4295, 17180, 34360]","[362.3708, 359.9522666666667, 376.5305333333334, 372.0, 360.0, 376.54]","[199.94813333333335, 304.9617333333333, 266.74986666666666, 200.0, 305.0, 266.75]","[(6, 0.0, 0.006344444444444443), (8, 0.0, 0.0020333333333333336), (4, 0.0, 0.0014444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.103655555555555), (16097, 51.900000000000006, 6.187966666666666), (32208, 58.2, 11.638555555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[59.22065028543063, 38.54603801530486, 35.38576128111228, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1225.7314222121354, 2777.0606223386226, 4158.352806977069, 0, 0, 0]","[2803.2685777878646, 5324.939377661378, 11952.64719302293, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2386, 3123, 5701, 0, 0, 0]","[34.17938067520372, 1.3386829646876213, 0.3979926270857586, 0.0, 0.0, 0.0]","[1468.0043999999998, 229.98573333333331, 136.75026666666668, 0, 0, 0]","[3.8672, 0.009333333333333334, 0.009866666666666666, 0, 0, 0]","[0.08453333333333332, 0.0010666666666666667, 0.007066666666666667, 0, 0, 0]","[2826.9956, 16950.014266666665, 34223.24973333333, 4295, 17180, 34360]","[368.1328, 359.99066666666664, 376.53013333333337, 372.0, 360.0, 376.54]","[199.91546666666667, 304.99893333333335, 266.7429333333333, 200.0, 305.0, 266.75]","[(4, 0.0, 0.009394444444444445), (6, 0.0, 0.001838888888888889), (4, 0.0, 0.0023666666666666662), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.100605555555555), (16099, 51.900000000000006, 6.188161111111111), (32208, 58.2, 11.637633333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0]"
19,"[58.2030280466617, 52.55492470994816, 35.38576128111228, 0.0, 0.0, 0.0]","[3, 4, 3, 0, 0, 0]","[1114.2356678408942, 1780.6454011240448, 1389.3548229680591, 0, 0, 0]","[2914.764332159106, 6321.354598875955, 14721.64517703194, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2345, 4258, 5701, 0, 0, 0]","[35.786607683352734, 5.328315095071788, 1.2448447807528136, 0.0, 0.0, 0.0]","[1537.0348, 915.4045333333332, 427.72866666666675, 0, 0, 0]","[7.739333333333333, 15.3364, 0.01, 0, 0, 0]","[0.18533333333333335, 4.985333333333333, 0.0077333333333333325, 0, 0, 0]","[2757.9652, 16264.595466666668, 33932.27133333333, 4295, 17180, 34360]","[364.2606666666667, 344.6636, 376.53000000000003, 372.0, 360.0, 376.54]","[199.81466666666665, 300.01466666666664, 266.7422666666667, 200.0, 305.0, 266.75]","[(5, 0.00031666666666666665, 0.006711111111111111), (8, 0.0, 0.01806666666666667), (4, 0.0, 0.002455555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09968333333333, 10.103288888888889), (16097, 51.900000000000006, 6.171933333333333), (32208, 58.2, 11.637544444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]","[1, 1, 1, 0, 0, 0]"
20,"[61.95085629188384, 40.13823747222908, 38.06095214449755, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1068.6358021415458, 1693.8552337413403, 4182.597767367068, 0, 0, 0]","[2960.364197858454, 6408.14476625866, 11928.402232632932, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2496, 3252, 6132, 0, 0, 0]","[19.111922390376407, 9.57023050058207, 1.0871757857974387, 0.0, 0.0, 0.0]","[820.8570666666667, 1644.1655999999998, 373.55359999999996, 0, 0, 0]","[0.058933333333333345, 38.03653333333334, 0.011333333333333332, 0, 0, 0]","[0.08173333333333332, 4.995466666666667, 0.004933333333333333, 0, 0, 0]","[3474.1429333333335, 15535.8344, 33986.4464, 4295, 17180, 34360]","[371.94106666666664, 321.96346666666665, 376.5286666666667, 372.0, 360.0, 376.54]","[199.91826666666665, 300.0045333333333, 266.7450666666667, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0026888888888888887), (7, 1.666666666666667e-05, 0.006855555555555556), (8, 0.44465, 0.005361111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10731111111111), (16098, 51.89998333333334, 6.183144444444444), (32204, 57.75535, 11.634638888888889), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]","[2, 1, 1, 0, 0, 0]"
