interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
114,"[25.415735914619013, 8.899037274746977, 11.63180435727143, 0.0, 0.0, 0.0]","[7, 4, 7, 0, 0, 0]","[578.2938524062622, 145.30825794037207, 1202.687762033775, 0, 0, 0]","[3450.706147593738, 7956.691742059628, 14908.312237966225, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1024, 721, 1874, 0, 0, 0]","[5.662958478851377, 6.5780089251067135, 1.9820925494761352, 0.0, 0.0, 0.0]","[243.22406666666666, 1130.1019333333334, 681.0470000000001, 0, 0, 0]","[0.0348, 0.010266666666666667, 1.296266666666667, 0, 0, 0]","[0.023066666666666666, 0.0021333333333333334, 0.4608, 0, 0, 0]","[4051.7759333333333, 16049.898066666667, 33678.953, 4295, 17180, 34360]","[371.9652, 359.98973333333333, 375.24373333333335, 372.0, 360.0, 376.54]","[199.97693333333333, 304.99786666666665, 266.2892, 200.0, 305.0, 266.75]","[(17, 0.0, 0.00475), (10, 0.0, 0.0011944444444444444), (17, 0.038400000000000004, 0.4461055555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.1, 10.10525), (16095, 51.900000000000006, 6.188805555555555), (32195, 58.1616, 11.193894444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0]"
115,"[30.553487217671876, 5.097506788447297, 14.698032400223449, 0.0, 0.0, 0.0]","[10, 2, 9, 0, 0, 0]","[498.6118290100597, 315.87913478080577, 1629.9126515761093, 0, 0, 0]","[3530.38817098994, 7786.1208652191945, 14481.087348423891, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1231, 413, 2368, 0, 0, 0]","[7.906969344198682, 0.3784132712456345, 3.1455632518432286, 0.0, 0.0, 0.0]","[339.6043333333334, 65.01140000000001, 1080.8155333333334, 0, 0, 0]","[0.044, 0.009466666666666667, 10.517866666666666, 0, 0, 0]","[0.02093333333333333, 0.0009333333333333333, 0.3824, 0, 0, 0]","[3955.395666666667, 17114.9886, 33279.184466666666, 4295, 17180, 34360]","[371.956, 359.99053333333336, 366.02213333333333, 372.0, 360.0, 376.54]","[199.97906666666665, 304.9990666666667, 266.3676, 200.0, 305.0, 266.75]","[(24, 3.3333333333333335e-05, 0.0056500000000000005), (4, 0.0, 0.0012166666666666665), (20, 0.0003, 0.2359166666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4002, 67.09996666666666, 10.10435), (16101, 51.900000000000006, 6.188783333333332), (32192, 58.1997, 11.404083333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 2, 0, 0, 0]"
116,"[24.74559444030777, 11.774870402369785, 11.302836571286697, 0.0, 0.0, 0.0]","[9, 5, 7, 0, 0, 0]","[417.2144255410276, 510.9332618924562, 1206.0467881616344, 0, 0, 0]","[3611.7855744589724, 7591.066738107544, 14904.953211838365, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[997, 954, 1821, 0, 0, 0]","[6.309921614280172, 0.5627792006208769, 2.375004850601474, 0.0, 0.0, 0.0]","[271.01113333333336, 96.68546666666666, 816.0516666666665, 0, 0, 0]","[0.0392, 0.0156, 4.8888, 0, 0, 0]","[0.013599999999999998, 0.009333333333333332, 0.43079999999999996, 0, 0, 0]","[4023.9888666666666, 17083.314533333334, 33543.948333333334, 4295, 17180, 34360]","[371.9608, 359.9844, 371.6512, 372.0, 360.0, 376.54]","[199.9864, 304.99066666666664, 266.3192, 200.0, 305.0, 266.75]","[(23, 0.0, 0.0033722222222222218), (11, 0.00015, 0.0019521367521367523), (16, 0.0007333333333333333, 0.29445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4003, 67.1, 10.106627777777778), (16094, 51.89985000000001, 6.188047863247863), (32196, 58.19926666666667, 11.34555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 4, 0, 0, 0]"
117,"[20.79920575825267, 13.218958281905701, 11.873874992241326, 0.0, 0.0, 0.0]","[7, 7, 7, 0, 0, 0]","[594.6135060178, 763.2759421190029, 327.76985383890343, 0, 0, 0]","[3434.3864939822, 7338.724057880997, 15783.230146161097, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[838, 1071, 1913, 0, 0, 0]","[6.106474194800154, 1.09174233604967, 2.1534970896391155, 0.0, 0.0, 0.0]","[262.27306666666664, 187.56133333333332, 739.9416, 0, 0, 0]","[0.02146666666666667, 0.12200000000000001, 8.922533333333334, 0, 0, 0]","[0.016666666666666663, 0.19946666666666665, 0.5390666666666667, 0, 0, 0]","[4032.7269333333334, 16992.438666666665, 33620.0584, 4295, 17180, 34360]","[371.97853333333336, 359.878, 367.6174666666667, 372.0, 360.0, 376.54]","[199.98333333333332, 304.8005333333333, 266.21093333333334, 200.0, 305.0, 266.75]","[(17, 0.048766666666666666, 0.02028888888888889), (14, 0.0445, 0.047238888888888886), (16, 0.00048333333333333334, 0.3794388888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.05123333333333, 10.08971111111111), (16091, 51.855500000000006, 6.142761111111111), (32196, 58.19951666666667, 11.26056111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 4, 0, 0, 0]"
118,"[42.02035244477538, 26.47494445815848, 2.942089255787971, 0.0, 0.0, 0.0]","[9, 10, 2, 0, 0, 0]","[860.6957555708383, 1040.388037533631, 0, 0, 0, 0]","[3168.304244429162, 7061.611962466369, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1693, 2145, 474, 0, 0, 0]","[4.633971284439271, 2.6364241365929377, 0.08544586728754366, 0.0, 0.0, 0.0]","[199.0290666666667, 452.9376666666667, 29.3592, 0, 0, 0]","[0.023333333333333334, 0.132, 0.004666666666666666, 0, 0, 0]","[0.02306666666666667, 0.22973333333333334, 0.008, 0, 0, 0]","[4095.9709333333335, 16727.062333333335, 34330.6408, 4295, 17180, 34360]","[371.9766666666667, 359.868, 376.53533333333337, 372.0, 360.0, 376.54]","[199.97693333333333, 304.77026666666666, 266.742, 200.0, 305.0, 266.75]","[(21, 1.666666666666667e-05, 0.004144444444444445), (21, 0.00013333333333333334, 0.031766666666666665), (5, 0.0, 0.0008388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4005, 67.09998333333333, 10.105855555555555), (16084, 51.899866666666675, 6.158233333333333), (32207, 58.2, 11.63916111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[0, 0, 4, 0, 0, 0]"
119,"[45.24695954331099, 26.820538138731177, 2.979330891937186, 0.0, 0.0, 0.0]","[10, 10, 2, 0, 0, 0]","[1196.1227656855624, 851.0532765308157, 438.44485440184576, 0, 0, 0]","[2832.8772343144374, 7250.946723469185, 15672.555145598155, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1823, 2173, 480, 0, 0, 0]","[7.0447947225455945, 7.5392894838960025, 0.050858168412883195, 0.0, 0.0, 0.0]","[302.5739333333333, 1295.2499333333333, 17.474866666666667, 0, 0, 0]","[0.015333333333333332, 0.3472, 0.0077333333333333325, 0, 0, 0]","[0.012133333333333333, 1.7029333333333334, 0.004266666666666667, 0, 0, 0]","[3992.426066666667, 15884.750066666667, 34342.525133333336, 4295, 17180, 34360]","[371.98466666666667, 359.6528, 376.5322666666667, 372.0, 360.0, 376.54]","[199.98786666666666, 303.2970666666667, 266.7457333333333, 200.0, 305.0, 266.75]","[(22, 0.0, 0.0046521367521367525), (19, 1.666666666666667e-05, 0.056805555555555554), (4, 0.0, 0.0007465811965811967), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.1, 10.105347863247863), (16086, 51.89998333333334, 6.1331944444444435), (32208, 58.2, 11.639253418803417), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 2, 0, 0, 0, 0]","[0, 0, 4, 0, 0, 0]"
120,"[37.155621742367835, 17.378425080227107, 8.044193408230402, 0.0, 0.0, 0.0]","[10, 8, 5, 0, 0, 0]","[931.3502936933451, 516.8490577545801, 977.7566187939315, 0, 0, 0]","[3097.649706306655, 7585.15094224542, 15133.243381206068, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1497, 1408, 1296, 0, 0, 0]","[6.868214202561116, 6.834848273185876, 0.43639231664726424, 0.0, 0.0, 0.0]","[294.98979999999995, 1174.2269333333334, 149.9444, 0, 0, 0]","[0.014799999999999999, 0.2908, 0.020266666666666665, 0, 0, 0]","[0.011866666666666666, 1.0370666666666664, 0.018799999999999997, 0, 0, 0]","[4000.0102, 16005.773066666667, 34210.0556, 4295, 17180, 34360]","[371.9852, 359.7092, 376.51973333333336, 372.0, 360.0, 376.54]","[199.98813333333334, 303.96293333333335, 266.7312, 200.0, 305.0, 266.75]","[(20, 0.03791666666666666, 0.017705555555555554), (17, 1.666666666666667e-05, 0.054066666666666666), (11, 6.666666666666667e-05, 0.0022222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4006, 67.06208333333333, 10.092294444444445), (16088, 51.89998333333334, 6.135933333333333), (32201, 58.199933333333334, 11.637777777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
121,"[40.580789277736415, 10.207356208343619, 13.605611073179816, 0.0, 0.0, 0.0]","[12, 5, 8, 0, 0, 0]","[576.3214886069786, 63.347847998845715, 1616.9723156567566, 0, 0, 0]","[3452.6785113930214, 8038.652152001155, 14494.027684343244, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1635, 827, 2192, 0, 0, 0]","[5.876246798603027, 5.375107489328677, 0.6131325184322856, 0.0, 0.0, 0.0]","[252.3848, 923.4434666666666, 210.6723333333333, 0, 0, 0]","[1.2936, 0.3062666666666667, 8.2776, 0, 0, 0]","[1.2806666666666668, 0.8570666666666666, 8.295733333333333, 0, 0, 0]","[4042.6152, 16256.556533333332, 34149.327666666664, 4295, 17180, 34360]","[370.7064, 359.69373333333334, 368.2624, 372.0, 360.0, 376.54]","[198.71933333333334, 304.14293333333336, 258.4542666666667, 200.0, 305.0, 266.75]","[(22, 0.0002, 0.004272222222222222), (12, 0.04000000000000001, 0.05759444444444445), (20, 0.0035499999999999998, 0.00665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4004, 67.09979999999999, 10.105727777777778), (16093, 51.86000000000001, 6.132405555555555), (32192, 58.196450000000006, 11.633349999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
122,"[32.19161082154381, 14.576647741298446, 19.005648314815964, 0.0, 0.0, 0.0]","[9, 7, 11, 0, 0, 0]","[448.9535187608754, 870.598691380989, 1937.568916963437, 0, 0, 0]","[3580.0464812391247, 7231.401308619011, 14173.431083036563, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1297, 1181, 3062, 0, 0, 0]","[6.862225844004658, 2.0568498253783476, 4.761711098176174, 0.0, 0.0, 0.0]","[294.73260000000005, 353.36680000000007, 1636.1239333333333, 0, 0, 0]","[0.010533333333333334, 8.302666666666665, 24.594800000000006, 0, 0, 0]","[0.0012000000000000001, 8.3116, 24.29773333333333, 0, 0, 0]","[4000.2673999999997, 16826.6332, 32723.876066666668, 4295, 17180, 34360]","[371.98946666666666, 351.69733333333335, 351.9452, 372.0, 360.0, 376.54]","[199.9988, 296.6884, 242.45226666666667, 200.0, 305.0, 266.75]","[(14, 0.0020666666666666663, 0.02000213675213675), (16, 0.0, 0.003588888888888889), (25, 0.0, 0.08585555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.09793333333333, 10.089997863247863), (16089, 51.900000000000006, 6.18641111111111), (32187, 58.2, 11.554144444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
123,"[16.281955820302805, 24.882745001234262, 19.13599404133822, 0.0, 0.0, 0.0]","[6, 11, 11, 0, 0, 0]","[448.3989851837398, 1433.7175136863605, 1529.1324540747546, 0, 0, 0]","[3580.6010148162604, 6668.282486313639, 14581.867545925244, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[656, 2016, 3083, 0, 0, 0]","[5.209243306169965, 3.997996507566938, 5.931161816065193, 0.0, 0.0, 0.0]","[223.73699999999997, 686.8557999999999, 2037.9472, 0, 0, 0]","[0.009333333333333332, 24.252000000000006, 30.347199999999997, 0, 0, 0]","[0.008799999999999999, 24.316666666666663, 20.6616, 0, 0, 0]","[4071.263, 16493.1442, 32322.0528, 4295, 17180, 34360]","[371.99066666666664, 335.748, 346.19280000000003, 372.0, 360.0, 376.54]","[199.9912, 280.68333333333334, 246.0884, 200.0, 305.0, 266.75]","[(12, 1.666666666666667e-05, 0.08044444444444446), (23, 0.0, 0.003577777777777778), (23, 3.333333333333334e-05, 0.08471111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4014, 67.09998333333333, 10.029555555555556), (16082, 51.900000000000006, 6.186422222222221), (32189, 58.19996666666667, 11.555288888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
124,"[22.83445023579052, 23.759565539372996, 13.357333498851718, 0.0, 0.0, 0.0]","[8, 10, 8, 0, 0, 0]","[707.5235494391812, 1092.4399756169576, 805.2258611023323, 0, 0, 0]","[3321.4764505608186, 7009.560024383042, 15305.774138897668, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[920, 1925, 2152, 0, 0, 0]","[7.16233760186263, 3.432663174233605, 5.142546759798215, 0.0, 0.0, 0.0]","[307.62239999999997, 589.7315333333333, 1766.9790666666668, 0, 0, 0]","[0.004133333333333333, 20.585199999999997, 25.941200000000006, 0, 0, 0]","[0.015599999999999998, 20.641066666666664, 22.034133333333337, 0, 0, 0]","[3987.3776, 16590.26846666667, 32593.020933333333, 4295, 17180, 34360]","[371.99586666666664, 339.4148, 350.59880000000004, 372.0, 360.0, 376.54]","[199.9844, 284.3589333333333, 244.71586666666667, 200.0, 305.0, 266.75]","[(17, 0.00028333333333333335, 0.017511111111111113), (22, 0.0, 0.003588888888888889), (16, 1.666666666666667e-05, 0.07799444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4009, 67.09971666666667, 10.092488888888889), (16083, 51.900000000000006, 6.18641111111111), (32196, 58.199983333333336, 11.562005555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
125,"[25.415735914619013, 20.883732411750184, 10.936627149152752, 0.0, 0.0, 0.0]","[8, 8, 6, 0, 0, 0]","[397.77867832965444, 737.2568984361978, 1203.445986700313, 0, 0, 0]","[3631.221321670346, 7364.743101563802, 14907.554013299687, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1024, 1692, 1762, 0, 0, 0]","[8.041237097400076, 4.012502522312766, 4.218763096623982, 0.0, 0.0, 0.0]","[345.3711333333333, 689.3479333333331, 1449.567, 0, 0, 0]","[0.007066666666666668, 21.924400000000002, 7.669466666666667, 0, 0, 0]","[0.005866666666666667, 21.987333333333336, 0.0944, 0, 0, 0]","[3949.628866666667, 16490.652066666666, 32910.433, 4295, 17180, 34360]","[371.9929333333333, 338.0756, 368.87053333333336, 372.0, 360.0, 376.54]","[199.99413333333334, 283.0126666666667, 266.6556, 200.0, 305.0, 266.75]","[(18, 3.333333333333334e-05, 0.015533333333333333), (19, 0.0, 0.0021444444444444445), (12, 0.00031666666666666665, 0.0050888888888888885), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4008, 67.09996666666666, 10.094466666666666), (16086, 51.900000000000006, 6.187855555555555), (32200, 58.19968333333333, 11.63491111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
126,"[19.4837428642343, 16.69958035053073, 15.219415306312456, 0.0, 0.0, 0.0]","[6, 8, 9, 0, 0, 0]","[588.9172079775556, 665.31350156793, 1506.2329516435777, 0, 0, 0]","[3440.0827920224447, 7436.68649843207, 14604.767048356422, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[785, 1353, 2452, 0, 0, 0]","[7.866291036088474, 3.460904928211097, 2.3199460613116027, 0.0, 0.0, 0.0]","[337.8572, 594.5834666666665, 797.1334666666668, 0, 0, 0]","[0.006000000000000001, 0.011066666666666667, 7.282933333333334, 0, 0, 0]","[0.005600000000000001, 0.017066666666666664, 0.5010666666666667, 0, 0, 0]","[3957.1428, 16585.416533333333, 33562.866533333334, 4295, 17180, 34360]","[371.994, 359.9889333333333, 369.2570666666667, 372.0, 360.0, 376.54]","[199.9944, 304.98293333333334, 266.24893333333335, 200.0, 305.0, 266.75]","[(13, 6.666666666666667e-05, 0.018818803418803418), (19, 0.0, 0.005150000000000001), (19, 0.015083333333333334, 0.4365833333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.09993333333333, 10.091181196581196), (16086, 51.900000000000006, 6.184849999999999), (32193, 58.184916666666666, 11.203416666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
127,"[18.590220898485978, 14.946926684769194, 15.194587548879648, 0.0, 0.0, 0.0]","[6, 7, 9, 0, 0, 0]","[446.89700242765065, 575.4877384273213, 1260.3555436221673, 0, 0, 0]","[3582.1029975723495, 7526.512261572679, 14850.644456377833, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[749, 1211, 2448, 0, 0, 0]","[4.3374807916181615, 3.5623775708187813, 2.2940046565774153, 0.0, 0.0, 0.0]","[186.2948, 612.0164666666666, 788.2199999999999, 0, 0, 0]","[0.0054666666666666665, 0.0108, 10.463733333333334, 0, 0, 0]","[0.0054666666666666665, 0.013066666666666666, 0.32666666666666666, 0, 0, 0]","[4108.7052, 16567.983533333332, 33571.78, 4295, 17180, 34360]","[371.9945333333333, 359.9892, 366.0762666666667, 372.0, 360.0, 376.54]","[199.99453333333332, 304.98693333333335, 266.42333333333335, 200.0, 305.0, 266.75]","[(13, 1.666666666666667e-05, 0.0014111111111111112), (16, 0.0, 0.005066666666666667), (19, 1.666666666666667e-05, 0.2324388888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.09998333333333, 10.108588888888889), (16089, 51.900000000000006, 6.1849333333333325), (32193, 58.199983333333336, 11.407561111111109), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
128,"[24.84487465872425, 12.317946186126882, 14.462168704611756, 0.0, 0.0, 0.0]","[7, 6, 8, 0, 0, 0]","[470.98024086348096, 580.1971641391572, 1897.9875844400226, 0, 0, 0]","[3558.019759136519, 7521.802835860843, 14213.012415559977, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1001, 998, 2330, 0, 0, 0]","[12.750067520372522, 1.2224660457896779, 2.113823632130384, 0.0, 0.0, 0.0]","[547.6153999999998, 210.01966666666667, 726.3098, 0, 0, 0]","[0.0072, 0.019733333333333332, 4.839466666666667, 0, 0, 0]","[0.008266666666666667, 0.006533333333333334, 0.3781333333333333, 0, 0, 0]","[3747.3846000000003, 16969.980333333333, 33633.6902, 4295, 17180, 34360]","[371.9928, 359.9802666666667, 371.70053333333334, 372.0, 360.0, 376.54]","[199.99173333333334, 304.9934666666667, 266.3718666666667, 200.0, 305.0, 266.75]","[(15, 0.0037333333333333333, 0.004205555555555555), (12, 8.333333333333333e-05, 0.004294444444444444), (19, 0.0001, 0.29214999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4011, 67.09626666666666, 10.105794444444443), (16093, 51.89991666666667, 6.185705555555555), (32193, 58.1999, 11.34785), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
129,"[22.387689252916356, 14.218711429276723, 16.218732542983055, 0.0, 0.0, 0.0]","[8, 7, 9, 0, 0, 0]","[541.1659787271676, 819.7114039812132, 1112.6083105658752, 0, 0, 0]","[3487.8340212728326, 7282.288596018787, 14998.391689434126, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[902, 1152, 2613, 0, 0, 0]","[9.549811408614666, 0.7179029879705084, 2.135565968180054, 0.0, 0.0, 0.0]","[410.1643999999999, 123.33573333333334, 733.7804666666666, 0, 0, 0]","[0.016533333333333334, 0.24466666666666667, 8.877733333333332, 0, 0, 0]","[0.012799999999999999, 0.23786666666666667, 0.492, 0, 0, 0]","[3884.8356000000003, 17056.664266666667, 33626.21953333334, 4295, 17180, 34360]","[371.9834666666667, 359.75533333333334, 367.6622666666667, 372.0, 360.0, 376.54]","[199.9872, 304.76213333333334, 266.258, 200.0, 305.0, 266.75]","[(13, 0.00043333333333333337, 0.0029666666666666665), (14, 0.0, 0.0018833333333333339), (18, 0.00048333333333333334, 0.3792611111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4013, 67.09956666666666, 10.107033333333332), (16091, 51.900000000000006, 6.188116666666666), (32194, 58.19951666666667, 11.260738888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
130,"[19.632663191859024, 15.921994569242162, 12.264912171808081, 0.0, 0.0, 0.0]","[8, 7, 7, 0, 0, 0]","[382.5028470016255, 511.34868438136243, 450.916224789932, 0, 0, 0]","[3646.4971529983745, 7590.651315618637, 15660.083775210069, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[791, 1290, 1976, 0, 0, 0]","[8.729892122623204, 0.5780314318975553, 0.3978628249902988, 0.0, 0.0, 0.0]","[374.9488666666666, 99.3058, 136.70566666666667, 0, 0, 0]","[0.008, 0.21973333333333334, 0.002666666666666667, 0, 0, 0]","[0.004533333333333334, 0.21053333333333335, 0.0028000000000000004, 0, 0, 0]","[3920.0511333333334, 17080.6942, 34223.29433333333, 4295, 17180, 34360]","[371.992, 359.78026666666665, 376.5373333333334, 372.0, 360.0, 376.54]","[199.99546666666666, 304.78946666666667, 266.7472, 200.0, 305.0, 266.75]","[(14, 0.00026666666666666673, 0.002738888888888889), (14, 0.0, 0.0012833333333333334), (15, 0.0, 0.0012166666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012, 67.09973333333333, 10.10726111111111), (16091, 51.900000000000006, 6.188716666666666), (32197, 58.2, 11.638783333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
131,"[15.860014892032762, 11.392248827450011, 10.694556514182857, 0.0, 0.0, 0.0]","[6, 6, 7, 0, 0, 0]","[374.4923995194666, 314.3322123142993, 1275.142777956357, 0, 0, 0]","[3654.5076004805333, 7787.667787685701, 14835.857222043644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[639, 923, 1723, 0, 0, 0]","[2.5115126115638344, 1.135229336437718, 3.6638525417151726, 0.0, 0.0, 0.0]","[107.86946666666668, 195.03239999999997, 1258.8997333333334, 0, 0, 0]","[0.0016, 0.22453333333333328, 0.068, 0, 0, 0]","[0.0016, 0.2322666666666667, 0.06586666666666667, 0, 0, 0]","[4187.130533333333, 16984.9676, 33101.10026666667, 4295, 17180, 34360]","[371.9984, 359.77546666666666, 376.47200000000004, 372.0, 360.0, 376.54]","[199.9984, 304.76773333333335, 266.6841333333333, 200.0, 305.0, 266.75]","[(10, 0.0487, 0.017355555555555558), (12, 0.0002833333333333333, 0.0024944444444444445), (14, 0.0004166666666666667, 0.002683333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 67.0513, 10.092644444444444), (16093, 51.89971666666667, 6.187505555555555), (32198, 58.19958333333334, 11.637316666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
132,"[22.139488706875156, 13.194273019007651, 12.569052200360003, 0.0, 0.0, 0.0]","[7, 7, 8, 0, 0, 0]","[444.94801041158075, 449.28532688797463, 970.6337174007253, 0, 0, 0]","[3584.051989588419, 7652.714673112026, 15140.366282599274, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[892, 1069, 2025, 0, 0, 0]","[3.8308575863407057, 0.9867097400077608, 3.4293754365541336, 0.0, 0.0, 0.0]","[164.5353333333333, 169.51673333333332, 1178.3334000000002, 0, 0, 0]","[0.0009333333333333334, 0.21413333333333334, 0.05693333333333334, 0, 0, 0]","[0.002266666666666667, 0.21746666666666667, 0.048533333333333324, 0, 0, 0]","[4130.464666666667, 17010.483266666666, 33181.6666, 4295, 17180, 34360]","[371.9990666666667, 359.78586666666666, 376.4830666666667, 372.0, 360.0, 376.54]","[199.99773333333334, 304.78253333333333, 266.70146666666665, 200.0, 305.0, 266.75]","[(11, 0.0, 0.0015833333333333333), (12, 6.666666666666667e-05, 0.0015611111111111112), (16, 1.666666666666667e-05, 0.015550000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4015, 67.1, 10.108416666666667), (16093, 51.89993333333334, 6.188438888888888), (32196, 58.199983333333336, 11.62445), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
