interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[57.30950608091337, 10.577635151814366, 36.04369685308175, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1669.598806896881, 0, 2953.779660199437, 0, 0, 0]","[2359.401193103119, 8102, 13157.220339800562, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2309, 857, 5807, 0, 0, 0]","[17.252389600310437, 0.34179045401629804, 6.1034606131160265, 0.0, 0.0, 0.0]","[740.9901333333332, 58.7196, 2097.149066666667, 0, 0, 0]","[0.0116, 0.0064, 0.0096, 0, 0, 0]","[0.019733333333333332, 0.007333333333333333, 0.0088, 0, 0, 0]","[3554.0098666666668, 17121.2804, 32262.850933333335, 4295, 17180, 34360]","[371.9884, 359.9936, 376.53040000000004, 372.0, 360.0, 376.54]","[199.98026666666667, 304.99266666666665, 266.7412, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0021000000000000003), (2, 0.0, 0.0030055555555555547), (6, 0.0, 0.002561111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107899999999999), (16103, 51.900000000000006, 6.186994444444444), (32206, 58.2, 11.637438888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[55.69620253164557, 10.207356208343619, 36.63335609211098, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[438.82270636743755, 708.4974841067566, 3088.953454622082, 0, 0, 0]","[3590.1772936325624, 7393.502515893243, 13022.046545377918, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2244, 827, 5902, 0, 0, 0]","[1.8675762514551806, 2.490211098176174, 8.207124563445866, 0.0, 0.0, 0.0]","[80.2124, 427.81826666666666, 2819.968, 0, 0, 0]","[0.0044, 0.006, 1.5916000000000001, 0, 0, 0]","[0.0064, 0.05173333333333334, 0.0492, 0, 0, 0]","[4214.7876, 16752.181733333335, 31540.032, 4295, 17180, 34360]","[371.9956, 359.994, 374.9484, 372.0, 360.0, 376.54]","[199.9936, 304.94826666666665, 266.7008, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0016), (3, 0.05313333333333333, 0.012111111111111112), (6, 0.44465, 0.006499999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.1084), (16102, 51.84686666666667, 6.177888888888888), (32206, 57.75535, 11.633499999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[21.891288160833955, 49.568007899284126, 23.679473651542423, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[772.3890805142834, 2779.5841844028723, 1366.149239274299, 0, 0, 0]","[3256.6109194857167, 5322.415815597127, 14744.850760725702, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[882, 4016, 3815, 0, 0, 0]","[1.6112875436554135, 2.892012417539775, 1.5014493597206053, 0.0, 0.0, 0.0]","[69.2048, 496.84773333333334, 515.898, 0, 0, 0]","[0.009333333333333334, 0.2372, 0.011466666666666668, 0, 0, 0]","[0.00013333333333333337, 0.2469333333333333, 0.013599999999999998, 0, 0, 0]","[4225.7952, 16683.152266666668, 33844.102, 4295, 17180, 34360]","[371.99066666666664, 359.7628, 376.52853333333337, 372.0, 360.0, 376.54]","[199.99986666666666, 304.75306666666665, 266.7364, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0011055555555555554), (9, 0.06325, 0.016011111111111108), (4, 0.78925, 0.01393888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108894444444443), (16096, 51.83675000000001, 6.173988888888888), (32208, 57.41075, 11.62606111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[34.82253660958054, 49.568007899284126, 13.003537955434174, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[498.3846518486158, 2070.040242268544, 1338.8303170033246, 0, 0, 0]","[3530.6153481513843, 6031.959757731456, 14772.169682996675, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1403, 4016, 2095, 0, 0, 0]","[3.0720465657741562, 2.8787861854870003, 1.318346915017462, 0.0, 0.0, 0.0]","[131.9444, 494.57546666666667, 452.984, 0, 0, 0]","[0.0188, 0.02186666666666667, 0.002133333333333334, 0, 0, 0]","[0.00026666666666666673, 0.0392, 0.004666666666666666, 0, 0, 0]","[4163.0556, 16685.424533333335, 33907.016, 4295, 17180, 34360]","[371.9812, 359.97813333333335, 376.5378666666667, 372.0, 360.0, 376.54]","[199.99973333333332, 304.9608, 266.74533333333335, 200.0, 305.0, 266.75]","[(6, 0.0, 0.002277777777777778), (9, 0.08965000000000001, 0.01462222222222222), (3, 0.7182166666666667, 0.011355555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107722222222222), (16096, 51.81035000000001, 6.175377777777777), (32209, 57.48178333333334, 11.628644444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[31.14916852817076, 57.29449518637374, 28.731922289119233, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[413.8959424085754, 2149.4124485455127, 1061.4250322148832, 0, 0, 0]","[3615.1040575914244, 5952.587551454488, 15049.574967785116, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1255, 4642, 4629, 0, 0, 0]","[2.6651672487388436, 4.252566550252231, 1.293930151338766, 0.0, 0.0, 0.0]","[114.46893333333334, 730.5909333333333, 444.5944, 0, 0, 0]","[0.009333333333333334, 0.017733333333333334, 0.0017333333333333335, 0, 0, 0]","[0.00013333333333333337, 0.02946666666666667, 0.004533333333333333, 0, 0, 0]","[4180.531066666666, 16449.409066666667, 33915.4056, 4295, 17180, 34360]","[371.99066666666664, 359.98226666666665, 376.5382666666667, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9705333333333, 266.7454666666667, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0010666666666666667), (11, 0.050366666666666664, 0.01478333333333333), (6, 0.7671666666666666, 0.012544444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108933333333333), (16094, 51.84963333333334, 6.175216666666667), (32206, 57.432833333333335, 11.627455555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[33.38297344254158, 49.32115527030363, 37.81888150952765, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[1122.04869054637, 566.7049898947557, 5507.869608493851, 0, 0, 0]","[2906.95130945363, 7535.295010105245, 10603.130391506149, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1345, 3996, 6093, 0, 0, 0]","[0.37836243694218086, 2.1667124563445865, 0.7324121071012806, 0.0, 0.0, 0.0]","[16.250666666666667, 372.2412, 251.6568, 0, 0, 0]","[0.0018666666666666664, 0.018133333333333335, 0.009333333333333334, 0, 0, 0]","[0.002, 0.002533333333333334, 0.0021333333333333334, 0, 0, 0]","[4278.749333333333, 16807.7588, 34108.3432, 4295, 17180, 34360]","[371.9981333333333, 359.9818666666667, 376.53066666666666, 372.0, 360.0, 376.54]","[199.998, 304.99746666666664, 266.74786666666665, 200.0, 305.0, 266.75]","[(6, 0.0, 8.333333333333333e-05), (8, 0.0039, 0.005655555555555556), (9, 0.0, 0.0012555555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109916666666667), (16097, 51.896100000000004, 6.184344444444444), (32203, 58.2, 11.638744444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[52.89153636138, 13.811404591458897, 74.65706660045932, 0.0, 0.0, 0.0]","[3, 1, 6, 0, 0, 0]","[1061.7579883989592, 1099.2829774177326, 7079.7797635600255, 0, 0, 0]","[2967.2420116010408, 7002.717022582267, 9031.220236439975, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2131, 1119, 12028, 0, 0, 0]","[6.351627473806751, 0.45572526193247964, 6.9213282887078, 0.0, 0.0, 0.0]","[272.8023999999999, 78.29360000000001, 2378.1684, 0, 0, 0]","[0.0027999999999999995, 0.009333333333333334, 0.0184, 0, 0, 0]","[0.0048000000000000004, 0.00013333333333333337, 0.004, 0, 0, 0]","[4022.1976, 17101.7064, 31981.8316, 4295, 17180, 34360]","[371.9972, 359.99066666666664, 376.52160000000003, 372.0, 360.0, 376.54]","[199.9952, 304.99986666666666, 266.746, 200.0, 305.0, 266.75]","[(8, 0.0705, 0.025683333333333332), (3, 0.0, 0.0010388888888888889), (14, 0.0, 0.0040999999999999995), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.0295, 10.084316666666666), (16102, 51.900000000000006, 6.1889611111111105), (32198, 58.2, 11.6359), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[45.04839910647803, 23.710195013576897, 55.974179132269875, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1103.5085351243602, 1507.5557962434511, 6947.254306335024, 0, 0, 0]","[2925.49146487564, 6594.444203756549, 9163.745693664976, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1815, 1921, 9018, 0, 0, 0]","[7.377018238261543, 3.287730694606132, 6.282498641831588, 0.0, 0.0, 0.0]","[316.8429333333333, 564.8321333333334, 2158.6665333333335, 0, 0, 0]","[0.011333333333333334, 0.0092, 0.018666666666666665, 0, 0, 0]","[0.004266666666666667, 0.00013333333333333337, 0.0019999999999999996, 0, 0, 0]","[3978.1570666666667, 16615.167866666667, 32201.333466666667, 4295, 17180, 34360]","[371.9886666666667, 359.9908, 376.52133333333336, 372.0, 360.0, 376.54]","[199.99573333333333, 304.99986666666666, 266.748, 200.0, 305.0, 266.75]","[(7, 1.666666666666667e-05, 0.0018), (6, 0.0, 0.0024555555555555554), (8, 0.0, 0.0034222222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09998333333333, 10.1082), (16099, 51.900000000000006, 6.187544444444444), (32204, 58.2, 11.636577777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0]"
19,"[48.10126582278481, 34.18908911379906, 44.94444789274409, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1216.6843669785776, 1592.6562521206977, 3903.4539648231585, 0, 0, 0]","[2812.3156330214224, 6509.343747879302, 12207.546035176842, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1938, 2770, 7241, 0, 0, 0]","[4.357842452464106, 3.5481381451299963, 6.575466821885913, 0.0, 0.0, 0.0]","[187.16933333333333, 609.5701333333334, 2259.3304, 0, 0, 0]","[0.0096, 0.020399999999999998, 1.5884, 0, 0, 0]","[0.0032, 0.008133333333333333, 0.0368, 0, 0, 0]","[4107.830666666667, 16570.429866666665, 32100.6696, 4295, 17180, 34360]","[371.9904, 359.9796, 374.95160000000004, 372.0, 360.0, 376.54]","[199.9968, 304.9918666666667, 266.7132, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0016666666666666666), (9, 0.0, 0.0038222222222222225), (5, 0.0, 0.0023388888888888886), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108333333333333), (16096, 51.900000000000006, 6.186177777777777), (32207, 58.2, 11.63766111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[1, 0, 1, 0, 0, 0]"
20,"[74.16232315711095, 20.377684522340164, 35.74576376388803, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[1226.7985748721385, 849.1835975767124, 1184.2313299584257, 0, 0, 0]","[2802.2014251278615, 7252.816402423287, 14926.768670041574, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2988, 1651, 5759, 0, 0, 0]","[20.491296856810244, 4.589797438882422, 8.382093907644549, 0.0, 0.0, 0.0]","[880.1012, 788.5272, 2880.087466666667, 0, 0, 0]","[0.021733333333333334, 0.010666666666666666, 0.184, 0, 0, 0]","[0.03666666666666667, 0.008266666666666667, 0.0038666666666666667, 0, 0, 0]","[3414.8988, 16391.4728, 31479.912533333332, 4295, 17180, 34360]","[371.9782666666667, 359.9893333333333, 376.356, 372.0, 360.0, 376.54]","[199.96333333333334, 304.99173333333334, 266.7461333333333, 200.0, 305.0, 266.75]","[(8, 1.666666666666667e-05, 0.005077777777777778), (6, 0.0, 0.0020388888888888887), (5, 0.0, 0.0020388888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09998333333333, 10.104922222222221), (16099, 51.900000000000006, 6.187961111111111), (32207, 58.2, 11.63796111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 0, 0, 0, 0]","[2, 0, 1, 0, 0, 0]"
