interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[22.660709853561677, 45.71710688718834, 38.13543541679598, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[907.0636431938095, 3016.0749145848067, 2647.7836930219532, 0, 0, 0]","[3121.9363568061904, 5085.925085415193, 13463.216306978047, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[913, 3704, 6144, 0, 0, 0]","[1.379334109429569, 4.341075669383003, 0.11494373302289485, 0.0, 0.0, 0.0]","[59.24239999999999, 745.7968, 39.49466666666667, 0, 0, 0]","[0.003466666666666667, 1.5574666666666668, 0.11226666666666667, 0, 0, 0]","[0.0033333333333333335, 0.013066666666666667, 0.10933333333333331, 0, 0, 0]","[4235.7576, 16434.2032, 34320.505333333334, 4295, 17180, 34360]","[371.99653333333333, 358.44253333333336, 376.4277333333334, 372.0, 360.0, 376.54]","[199.99666666666667, 304.98693333333335, 266.6406666666667, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0006833333333333333), (8, 0.0, 0.0021166666666666664), (6, 0.0, 0.001627777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109316666666667), (16097, 51.900000000000006, 6.187883333333333), (32206, 58.2, 11.638372222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[35.616778356912384, 45.71710688718834, 16.42976848116194, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1381.4438118319035, 1519.1673093309264, 0, 0, 0, 0]","[2647.5561881680965, 6582.832690669074, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1435, 3704, 2647, 0, 0, 0]","[1.4525541327124565, 3.7978634070624766, 0.053910748932867666, 0.0, 0.0, 0.0]","[62.38720000000001, 652.4729333333335, 18.523733333333332, 0, 0, 0]","[0.004133333333333333, 1.3476, 0.09746666666666666, 0, 0, 0]","[0.004133333333333333, 0.011466666666666665, 0.10413333333333334, 0, 0, 0]","[4232.6128, 16527.527066666666, 34341.476266666665, 4295, 17180, 34360]","[371.99586666666664, 358.6524, 376.44253333333336, 372.0, 360.0, 376.54]","[199.99586666666667, 304.98853333333335, 266.6458666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0007055555555555555), (8, 0.0, 0.0015333333333333334), (2, 0.0, 0.00046111111111111103), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109294444444444), (16097, 51.900000000000006, 6.188466666666666), (32210, 58.2, 11.639538888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[54.57930007446017, 20.957788200444334, 24.67258394885482, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[759.7003050280304, 0, 2692.014640892712, 0, 0, 0]","[3269.2996949719695, 8102, 13418.985359107288, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2199, 1698, 3975, 0, 0, 0]","[2.278565774155995, 0.3336429957314707, 0.4358863019014358, 0.0, 0.0, 0.0]","[97.86439999999999, 57.31986666666667, 149.77053333333333, 0, 0, 0]","[0.013333333333333332, 0.002, 0.0, 0, 0, 0]","[0.0038666666666666667, 0.0018666666666666664, 0.002, 0, 0, 0]","[4197.1356, 17122.680133333335, 34210.229466666664, 4295, 17180, 34360]","[371.9866666666667, 359.998, 376.54, 372.0, 360.0, 376.54]","[199.99613333333335, 304.9981333333333, 266.748, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0017555555555555553), (2, 0.0, 8.333333333333333e-05), (5, 0.0, 7.777777777777777e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108244444444443), (16103, 51.900000000000006, 6.189916666666666), (32207, 58.2, 11.639922222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[48.69694713328369, 20.26660083929894, 51.91484079200546, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1082.6886651293778, 1430.6298241830923, 7012.048777460842, 0, 0, 0]","[2946.311334870622, 6671.370175816908, 9098.951222539159, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1962, 1642, 8364, 0, 0, 0]","[2.701761738455568, 5.175734575087312, 1.3035956538610787, 0.0, 0.0, 0.0]","[116.04066666666665, 889.1912000000002, 447.9154666666666, 0, 0, 0]","[0.011333333333333332, 0.0016, 0.016, 0, 0, 0]","[0.00013333333333333337, 0.0272, 0.004933333333333334, 0, 0, 0]","[4178.959333333333, 16290.808799999999, 33912.084533333335, 4295, 17180, 34360]","[371.9886666666667, 359.9984, 376.524, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9728, 266.7450666666667, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0021333333333333334), (5, 0.06103333333333333, 0.014005555555555556), (9, 0.0, 0.002172222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107866666666666), (16100, 51.83896666666667, 6.175994444444444), (32203, 58.2, 11.637827777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[52.49441548771407, 30.622068625030856, 51.91484079200546, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[1306.5502231049213, 2089.8393504687415, 2686.749109781044, 0, 0, 0]","[2722.4497768950787, 6012.160649531259, 13424.250890218957, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2115, 2481, 8364, 0, 0, 0]","[4.850201008925107, 5.729104384943732, 1.6921816065192088, 0.0, 0.0, 0.0]","[208.31613333333334, 984.2601333333332, 581.4336000000001, 0, 0, 0]","[0.0132, 0.0132, 0.015866666666666664, 0, 0, 0]","[0.00013333333333333337, 0.013999999999999999, 0.004933333333333333, 0, 0, 0]","[4086.6838666666667, 16195.739866666667, 33778.5664, 4295, 17180, 34360]","[371.9868, 359.9868, 376.52413333333334, 372.0, 360.0, 376.54]","[199.99986666666666, 304.986, 266.7450666666667, 200.0, 305.0, 266.75]","[(3, 0.0, 0.002311111111111111), (7, 0.29986666666666667, 0.014938888888888887), (9, 0.0, 0.0016999999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10768888888889), (16098, 51.60013333333334, 6.175061111111111), (32203, 58.2, 11.6383), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[49.09406800694961, 42.372253764502595, 27.23604990379244, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1101.4381531244487, 867.4432049365371, 0, 0, 0, 0]","[2927.561846875551, 7234.556795063463, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1978, 3433, 4388, 0, 0, 0]","[20.572706247574704, 17.561688785409387, 1.3671757857974391, 0.0, 0.0, 0.0]","[883.5977333333335, 3017.098133333333, 469.76160000000004, 0, 0, 0]","[0.004266666666666667, 0.009733333333333333, 0.016133333333333333, 0, 0, 0]","[0.00013333333333333337, 0.012533333333333334, 0.0029333333333333334, 0, 0, 0]","[3411.4022666666665, 14162.901866666667, 33890.2384, 4295, 17180, 34360]","[371.9957333333333, 359.9902666666667, 376.52386666666666, 372.0, 360.0, 376.54]","[199.99986666666666, 304.98746666666665, 266.7470666666667, 200.0, 305.0, 266.75]","[(5, 0.12083333333333332, 0.00285), (9, 0.043399999999999994, 0.012366666666666666), (4, 0.0, 0.0023055555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 66.97916666666666, 10.107149999999999), (16096, 51.85660000000001, 6.177633333333333), (32208, 58.2, 11.637694444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[43.062794738148426, 25.067884472969638, 39.12233877475017, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[779.1821187840694, 1891.389546185497, 5142.709037827755, 0, 0, 0]","[3249.8178812159304, 6210.610453814503, 10968.290962172245, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1735, 2031, 6303, 0, 0, 0]","[17.15068374078385, 12.467338766006986, 1.7171059371362052, 0.0, 0.0, 0.0]","[736.6218666666664, 2141.8888, 589.9976, 0, 0, 0]","[0.0054666666666666665, 0.15933333333333333, 0.057866666666666663, 0, 0, 0]","[0.003466666666666667, 0.1372, 0.0036000000000000003, 0, 0, 0]","[3558.3781333333336, 15038.1112, 33770.0024, 4295, 17180, 34360]","[371.9945333333333, 359.84066666666666, 376.48213333333337, 372.0, 360.0, 376.54]","[199.99653333333333, 304.8628, 266.7464, 200.0, 305.0, 266.75]","[(5, 0.03961666666666667, 0.0018944444444444443), (5, 0.0018666666666666669, 0.0009944444444444445), (9, 0.05115, 0.03948333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.06038333333333, 10.108105555555555), (16100, 51.89813333333334, 6.189005555555555), (32203, 58.14885, 11.600516666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[51.52643335815339, 40.4961737842508, 49.79827447085842, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[852.1253671862831, 1756.3291725551899, 4572.77471931867, 0, 0, 0]","[3176.8746328137167, 6345.67082744481, 11538.22528068133, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2076, 3281, 8023, 0, 0, 0]","[18.86779976717113, 27.896903376018628, 2.0589010477299183, 0.0, 0.0, 0.0]","[810.3720000000001, 4792.688, 707.4384, 0, 0, 0]","[0.013733333333333334, 0.17106666666666664, 0.019333333333333334, 0, 0, 0]","[0.004266666666666666, 0.14973333333333333, 0.0013333333333333333, 0, 0, 0]","[3484.6279999999997, 12387.312, 33652.5616, 4295, 17180, 34360]","[371.98626666666667, 359.82893333333334, 376.52066666666667, 372.0, 360.0, 376.54]","[199.99573333333333, 304.85026666666664, 266.7486666666667, 200.0, 305.0, 266.75]","[(7, 9.820516666666666, 0.050138888888888886), (6, 0.0, 0.00040555555555555554), (9, 0.06125, 0.028172222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 57.27948333333333, 10.059861111111111), (16099, 51.900000000000006, 6.1895944444444435), (32203, 58.13875, 11.611827777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
19,"[47.307024075452965, 41.02690693655887, 62.58456954875551, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[903.7464734108266, 589.4940993031305, 2060.4280407364645, 0, 0, 0]","[3125.2535265891734, 7512.5059006968695, 14050.571959263536, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1906, 3324, 10083, 0, 0, 0]","[1.3182987970508342, 16.747905316259214, 2.0629681800543263, 0.0, 0.0, 0.0]","[56.62093333333333, 2877.290133333333, 708.8358666666666, 0, 0, 0]","[0.013066666666666666, 0.2784000000000001, 0.6162666666666667, 0, 0, 0]","[0.0037333333333333333, 0.20306666666666667, 0.0148, 0, 0, 0]","[4238.379066666666, 14302.709866666668, 33651.16413333333, 4295, 17180, 34360]","[371.98693333333335, 359.7216, 375.92373333333336, 372.0, 360.0, 376.54]","[199.99626666666666, 304.79693333333336, 266.7352, 200.0, 305.0, 266.75]","[(7, 0.0, 0.0011277777777777777), (6, 0.0, 0.004777777777777778), (10, 0.0038666666666666667, 0.07943333333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108872222222221), (16099, 51.900000000000006, 6.1852222222222215), (32202, 58.196133333333336, 11.560566666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]","[0, 1, 0, 0, 0, 0]"
20,"[54.80268056589724, 46.642804245865214, 49.698963441127184, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[735.310726432239, 956.2374912637823, 4635.614718476352, 0, 0, 0]","[3293.689273567761, 7145.762508736218, 11475.385281523648, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2208, 3779, 8007, 0, 0, 0]","[3.0435514163756303, 13.037000388048117, 7.523536282499031, 0.0, 0.0, 0.0]","[130.72053333333332, 2239.7566666666667, 2585.087066666667, 0, 0, 0]","[0.015066666666666666, 0.10439999999999999, 0.4333333333333333, 0, 0, 0]","[0.014933333333333335, 0.05333333333333334, 0.011199999999999998, 0, 0, 0]","[4164.279466666667, 14940.243333333334, 31774.912933333333, 4295, 17180, 34360]","[371.98493333333334, 359.8956, 376.1066666666667, 372.0, 360.0, 376.54]","[199.98506666666665, 304.94666666666666, 266.7388, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0030111111111111107), (4, 0.0, 0.0008345238095238095), (6, 0.0469, 0.11046111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.106988888888889), (16101, 51.900000000000006, 6.1891654761904755), (32206, 58.1531, 11.529538888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]","[1, 2, 0, 0, 0, 0]"
