interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ram_s,ram_r,ram_w,ramavailable_s,ramavailable_r,ramavailable_w,disk,diskavailable,cpufailures,ramfailures
11,"[34.524695954331094, 35.74426067637621, 52.78381230215381, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[396.5155755317726, 1817.3711466253233, 2864.4298701508387, 0, 0, 0]","[3632.484424468227, 6284.6288533746765, 13246.570129849162, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1391, 2896, 8504, 0, 0, 0]","[1.3671711292200233, 0.8951633682576638, 9.225382227396196, 0.0, 0.0, 0.0]","[58.72, 153.78906666666666, 3169.8413333333333, 0, 0, 0]","[0.009333333333333334, 0.0, 0.0010666666666666667, 0, 0, 0]","[0.00013333333333333337, 0.00013333333333333337, 0.0030666666666666663, 0, 0, 0]","[4236.28, 17026.210933333332, 31190.158666666666, 4295, 17180, 34360]","[371.99066666666664, 360.0, 376.5389333333334, 372.0, 360.0, 376.54]","[199.99986666666666, 304.99986666666666, 266.74693333333335, 200.0, 305.0, 266.75]","[(2, 0.042083333333333334, 0.01592777777777778), (6, 0.003833333333333334, 0.0039499999999999995), (8, 0.06125, 0.026722222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.05791666666666, 10.094072222222222), (16099, 51.89616666666667, 6.18605), (32204, 58.13875, 11.613277777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
12,"[35.219657483246465, 47.44507529005184, 22.344981689528893, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[1048.160636215419, 1556.6117070964733, 1605.3328675697371, 0, 0, 0]","[2980.839363784581, 6545.388292903526, 14505.667132430262, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1419, 3844, 3600, 0, 0, 0]","[1.887990686845169, 2.0832984090027162, 2.1687621265036863, 0.0, 0.0, 0.0]","[81.0892, 357.91066666666666, 745.1866666666666, 0, 0, 0]","[0.009466666666666667, 0.009333333333333334, 0.0033333333333333335, 0, 0, 0]","[0.00013333333333333337, 0.00026666666666666673, 0.010933333333333335, 0, 0, 0]","[4213.9108, 16822.089333333333, 33614.81333333333, 4295, 17180, 34360]","[371.99053333333336, 359.99066666666664, 376.5366666666667, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9997333333333, 266.73906666666664, 200.0, 305.0, 266.75]","[(2, 0.0, 0.0012666666666666666), (7, 0.0039, 0.004805555555555556), (6, 0.0008666666666666667, 0.016138888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108733333333333), (16098, 51.896100000000004, 6.185194444444444), (32206, 58.199133333333336, 11.62386111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
13,"[47.13328369322413, 23.808936065169096, 39.34578859164546, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[474.53904722084934, 524.2632168285745, 3844.457385915215, 0, 0, 0]","[3554.460952779151, 7577.7367831714255, 12266.542614084785, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1899, 1929, 6339, 0, 0, 0]","[2.905207605743112, 0.6998556461001165, 1.3915875048506012, 0.0, 0.0, 0.0]","[124.77866666666665, 120.2352, 478.1494666666666, 0, 0, 0]","[0.009466666666666667, 0.0092, 0.0892, 0, 0, 0]","[0.0, 0.0, 0.0056, 0, 0, 0]","[4170.221333333333, 17059.7648, 33881.85053333333, 4295, 17180, 34360]","[371.99053333333336, 359.9908, 376.4508, 372.0, 360.0, 376.54]","[200.0, 305.0, 266.7444, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0022944444444444444), (4, 0.0, 0.0013944444444444442), (8, 1.666666666666667e-05, 0.0010777777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107705555555555), (16101, 51.900000000000006, 6.188605555555555), (32204, 58.199983333333336, 11.63892222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
14,"[26.209977661950855, 36.3860775117255, 39.625100862764576, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[738.7267990206719, 1253.4956244249954, 5374.427656944814, 0, 0, 0]","[3290.273200979328, 6848.504375575005, 10736.572343055186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1056, 2948, 6384, 0, 0, 0]","[1.2125044625533563, 0.6016949941792783, 1.3508963911525032, 0.0, 0.0, 0.0]","[52.07706666666666, 103.37120000000002, 464.16800000000006, 0, 0, 0]","[0.00013333333333333337, 0.012, 0.08839999999999999, 0, 0, 0]","[0.00013333333333333337, 0.0052, 0.005733333333333333, 0, 0, 0]","[4242.922933333333, 17076.6288, 33895.832, 4295, 17180, 34360]","[371.99986666666666, 359.988, 376.45160000000004, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9948, 266.74426666666665, 200.0, 305.0, 266.75]","[(5, 0.0, 0.0008722222222222221), (5, 0.0, 0.001227777777777778), (7, 0.0, 0.0009611111111111109), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109127777777777), (16100, 51.900000000000006, 6.188772222222222), (32205, 58.2, 11.639038888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
15,"[37.77612310747084, 24.67292026660084, 59.22040841660977, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[714.6042942993279, 1273.502911746869, 3054.608628262828, 0, 0, 0]","[3314.395705700672, 6828.497088253131, 13056.391371737172, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1522, 1999, 9541, 0, 0, 0]","[1.375254947613504, 0.0930733410942957, 1.2695180442374856, 0.0, 0.0, 0.0]","[59.0672, 15.99, 436.20640000000003, 0, 0, 0]","[0.0006666666666666666, 0.003466666666666667, 0.098, 0, 0, 0]","[0.00013333333333333337, 0.0056, 0.0061333333333333335, 0, 0, 0]","[4235.9328, 17164.01, 33923.7936, 4295, 17180, 34360]","[371.9993333333333, 359.99653333333333, 376.442, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9944, 266.7438666666667, 200.0, 305.0, 266.75]","[(8, 0.0, 0.0006944444444444444), (4, 0.0, 0.0001722222222222222), (9, 0.0, 0.0022333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109305555555554), (16101, 51.900000000000006, 6.1898277777777775), (32203, 58.2, 11.637766666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
16,"[41.424671134276494, 37.2747469760553, 19.5953075538452, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[424.2092031852845, 997.2231192291202, 0, 0, 0, 0]","[3604.7907968147156, 7104.77688077088, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1669, 3020, 3157, 0, 0, 0]","[9.171411719053161, 0.7761482343810632, 0.01627590221187427, 0.0, 0.0, 0.0]","[393.9121333333333, 133.34226666666666, 5.5924, 0, 0, 0]","[0.0, 0.013466666666666667, 0.0092, 0, 0, 0]","[0.0, 0.006266666666666667, 0.0, 0, 0, 0]","[3901.0878666666667, 17046.657733333333, 34354.4076, 4295, 17180, 34360]","[372.0, 359.98653333333334, 376.5308, 372.0, 360.0, 376.54]","[200.0, 304.99373333333335, 266.75, 200.0, 305.0, 266.75]","[(6, 0.0, 0.0003277777777777778), (5, 0.0, 0.0012500000000000002), (2, 0.0, 0.0010388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10967222222222), (16100, 51.900000000000006, 6.18875), (32210, 58.2, 11.63896111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
17,"[32.166790766939684, 33.004196494692664, 23.369126683632302, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[627.3318112903021, 1115.656957286443, 3291.9824872720983, 0, 0, 0]","[3401.668188709698, 6986.343042713557, 12819.017512727902, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1296, 2674, 3765, 0, 0, 0]","[10.9943282887078, 0.3987504850601475, 6.872502134264649, 0.0, 0.0, 0.0]","[472.2064, 68.50533333333334, 2361.3917333333334, 0, 0, 0]","[0.008400000000000001, 0.009333333333333334, 0.0004000000000000001, 0, 0, 0]","[0.008533333333333334, 0.00013333333333333337, 0.0014666666666666667, 0, 0, 0]","[3822.7936, 17111.494666666666, 31998.608266666666, 4295, 17180, 34360]","[371.9916, 359.99066666666664, 376.5396, 372.0, 360.0, 376.54]","[199.99146666666667, 304.99986666666666, 266.74853333333334, 200.0, 305.0, 266.75]","[(3, 0.0, 0.0003666666666666666), (5, 0.0, 0.0014555555555555556), (4, 0.00065, 0.00029444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109633333333333), (16100, 51.900000000000006, 6.188544444444444), (32208, 58.19935, 11.639705555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 0]"
18,"[29.759245470340034, 48.555912120464086, 36.70163242505121, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[541.3552859267407, 1838.3630029007372, 0, 0, 0, 0]","[3487.6447140732594, 6263.636997099263, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1199, 3934, 5913, 0, 0, 0]","[12.434775320139696, 13.175344198680634, 7.108499029879704, 0.0, 0.0, 0.0]","[534.0735999999999, 2263.524133333333, 2442.4802666666665, 0, 0, 0]","[0.0092, 0.00013333333333333337, 1.0622666666666667, 0, 0, 0]","[0.00013333333333333337, 0.0016, 0.8767999999999998, 0, 0, 0]","[3760.9264000000003, 14916.475866666668, 31917.519733333334, 4295, 17180, 34360]","[371.9908, 359.99986666666666, 375.47773333333333, 372.0, 360.0, 376.54]","[199.99986666666666, 304.9984, 265.8732, 200.0, 305.0, 266.75]","[(3, 1.666666666666667e-05, 0.0013833333333333332), (5, 0.0, 0.0001722222222222222), (5, 0.0, 0.0016222222222222217), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09998333333333, 10.108616666666666), (16100, 51.900000000000006, 6.1898277777777775), (32207, 58.2, 11.638377777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]"
19,"[25.589476296847852, 48.444828437422856, 17.323567748743095, 0.0, 0.0, 0.0]","[2, 3, 1, 0, 0, 0]","[820.2455536151559, 2011.9064672115096, 1619.5645677852426, 0, 0, 0]","[3208.754446384844, 6090.093532788491, 14491.435432214757, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1031, 3925, 2791, 0, 0, 0]","[4.557252619324796, 16.406121071012805, 20.214686845168803, 0.0, 0.0, 0.0]","[195.734, 2818.5715999999998, 6945.7664, 0, 0, 0]","[0.018666666666666665, 0.010133333333333333, 1.2329333333333334, 0, 0, 0]","[0.0004000000000000001, 0.0017333333333333335, 0.0856, 0, 0, 0]","[4099.266, 14361.4284, 27414.2336, 4295, 17180, 34360]","[371.98133333333334, 359.98986666666667, 375.3070666666667, 372.0, 360.0, 376.54]","[199.9996, 304.99826666666667, 266.6644, 200.0, 305.0, 266.75]","[(4, 0.0, 0.0021555555555555555), (3, 0.037733333333333334, 0.015905555555555555), (3, 3.203133333333333, 0.7003944444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107844444444444), (16102, 51.86226666666667, 6.174094444444444), (32209, 54.99686666666667, 10.939605555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]","[0, 0, 1, 0, 0, 0]"
20,"[38.81856540084388, 38.57072327820291, 32.1705666935634, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[616.4064208778675, 2269.4997736903447, 4248.735621596352, 0, 0, 0]","[3412.5935791221327, 5832.500226309656, 11862.264378403648, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1564, 3125, 5183, 0, 0, 0]","[6.705657741559953, 12.239482343810632, 19.02552502910361, 0.0, 0.0, 0.0]","[288.008, 2102.7430666666664, 6537.1704, 0, 0, 0]","[0.18706666666666666, 0.0096, 1.2442666666666664, 0, 0, 0]","[0.009866666666666666, 0.0018666666666666664, 0.09933333333333334, 0, 0, 0]","[4006.992, 15077.256933333334, 27822.8296, 4295, 17180, 34360]","[371.8129333333333, 359.9904, 375.2957333333334, 372.0, 360.0, 376.54]","[199.99013333333335, 304.9981333333333, 266.65066666666667, 200.0, 305.0, 266.75]","[(6, 0.0, 0.08315), (2, 0.00875, 0.0028777777777777777), (6, 2.814516666666667, 0.6664944444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.02685), (16103, 51.89125000000001, 6.1871222222222215), (32206, 55.38548333333333, 10.973505555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]","[0, 1, 1, 0, 0, 0]"
