interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
404,9,"[0, 564.628609551674, 0, 1161.2390325445572, 1319.7662014688208, 710.2431664739623, 0, 566.7049898947557, 267.6050180976449, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2060.4280407364645, 1577.1017339227249, 1819.471380528662, 1683.9607611416393, 1338.697343266122, 1178.3370950713042, 464.8590468950376, 1119.1330373595124, 471.0083080456788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(40.54486666666667, 0.21746666666666667, 0.0017333333333333335), (1101.0043333333333, 0.0002, 0.0009333333333333332), (4.194, 0.0, 0.0), (0.0, 0.004266666666666667, 6.666666666666668e-05), (4.4996, 0.0, 0.0), (1237.319, 0.0, 0.0009333333333333332), (1.048, 0.0, 0.0), (64.3126, 0.004666666666666667, 0.00013333333333333334), (7.776466666666666, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.05373333333333333), (3, 0.0, 0.0007777777777777778), (1, 0.0, 0.00014444444444444444), (2, 0.0, 0.0008555555555555556), (2, 0.0, 0.0), (3, 0.0, 7.222222222222222e-05), (3, 0.0, 0.0), (3, 0.0, 0.001077777777777778), (2, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1194, 1201, 1196, 1197, 1198, 1199, 1200, 1202, 1203, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 2, 1, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
405,8,"[553.644077674176, 0, 352.61113105048065, 0, 1328.2796737901665, 1095.273116175496, 0, 1099.2829774177326, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1061.7149333806115, 1577.1017339227249, 431.445012565758, 1683.9607611416393, 1338.697343266122, 1178.3370950713042, 0, 1119.1330373595124, 471.0083080456788, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.001), (1516.9397333333334, 0.7900666666666667, 0.0178), (33.20446666666667, 6.666666666666668e-05, 0.0002), (0.0, 0.0044, 6.666666666666668e-05), (5.0238000000000005, 0.0, 0.0), (1167.4141333333332, 0.0, 0.0009333333333333332), 0, (39.146800000000006, 0.004666666666666667, 6.666666666666668e-05), (6.9025333333333325, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 7.777777777777777e-05), (3, 0.0, 9.999999999999999e-05), (1, 0.00065, 0.00018333333333333334), (2, 0.0, 0.0008444444444444444), (2, 0.0, 0.0), (3, 0.0, 4.9999999999999996e-05), 0, (3, 0.0, 0.0010388888888888889), (2, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1204, 1201, 1205, 1197, 1198, 1199, -1, 1202, 1203, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 4, 0, 2, 1, 1, -1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, False, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
406,8,"[599.9449131617434, 2529.022779409242, 382.88732801202605, 1225.132191172346, 0, 0, 650.9798576177765, 812.385201438567, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1061.7149333806115, 2529.022779409242, 431.445012565758, 1363.0685776325743, 1338.697343266122, 1178.3370950713042, 680.5745946751299, 1119.1330373595124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.001), (58.7202, 0.004666666666666667, 6.666666666666668e-05), (75.49719999999999, 0.0002, 6.666666666666668e-05), (545.259, 0.6861333333333334, 1.4692), (6.0283999999999995, 0.0, 0.0), (957.6989333333331, 0.00046666666666666666, 0.001066666666666667), (3530.205666666666, 0.0012666666666666666, 0.0008), (36.3506, 0.0046, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 7.777777777777777e-05), (2, 0.0, 0.0010999999999999998), (1, 0.0, 0.00016666666666666666), (1, 0.07585, 0.04698333333333333), (2, 0.0, 0.0), (3, 0.0, 0.0007055555555555555), (3, 0.0, 4.4444444444444447e-05), (3, 0.0, 0.0010444444444444444), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1204, 1206, 1205, 1207, 1198, 1199, 1208, 1202, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 0, 1, 4, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
407,9,"[0, 2128.9380372999444, 0, 0, 126.12688022292923, 1268.7020096544675, 680.5745946751299, 0, 166.15920635027632, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1061.7149333806115, 2529.022779409242, 431.445012565758, 1363.0685776325743, 1742.8036313704536, 1677.5071213302292, 680.5745946751299, 1119.1330373595124, 563.0417833158981, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(48.93326666666667, 0.0, 0.001), (61.516400000000004, 0.004666666666666667, 0.0), (39.14653333333333, 0.0, 0.0002666666666666667), (738.1968, 0.7232666666666667, 1.2136), (79.69160000000001, 0.0018, 0.0022666666666666664), (39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (2299.8760666666667, 0.0, 0.0006666666666666666), (36.3506, 0.004666666666666667, 0.0), (20.00973333333333, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 7.222222222222222e-05), (2, 0.0, 0.0010555555555555557), (1, 0.00065, 0.00016666666666666666), (1, 0.0017166666666666665, 0.0023777777777777777), (2, 0.0, 0.0009333333333333333), (3, 0.0, 0.0011166666666666666), (3, 0.0, 4.9999999999999996e-05), (3, 0.0, 0.0010611111111111112), (3, 0.0, 2.2222222222222223e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1204, 1206, 1205, 1207, 1209, 1210, 1208, 1202, 1211, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 0, 4, 2, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
408,10,"[1980.5304480756645, 0, 273.62722163552644, 1614.403632382624, 0, 1243.3762609418175, 0, 2157.5984783299377, 0, 541.3552859267407, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1980.5304480756645, 2071.6934882423548, 818.3890485974297, 1620.380595458781, 1742.8036313704536, 1677.5071213302292, 680.5745946751299, 2677.98914988151, 563.0417833158981, 572.2598602075298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(258.64820000000003, 0.019533333333333333, 0.0016), (55.924, 0.004533333333333333, 0.0), (37.748, 0.0, 0.0), (159.38306666666668, 0.0, 0.0), (109.05160000000001, 0.0014, 0.002), (36.3506, 0.004733333333333333, 0.0002), (1586.8446000000001, 0.0, 0.0006666666666666666), (39.146800000000006, 0.004533333333333333, 6.666666666666668e-05), (17.65073333333333, 0.0, 0.0), (75.4974, 0.0046, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.05115, 0.03694444444444444), (2, 0.0, 0.0010333333333333334), (2, 0.0, 0.0008055555555555556), (3, 0.0, 0.00035), (2, 0.0, 0.0005999999999999998), (3, 0.0, 0.0015555555555555557), (3, 0.0, 6.666666666666667e-05), (1, 0.0, 0.0010888888888888888), (3, 0.0, 2.2222222222222223e-05), (2, 0.0, 0.0011222222222222222), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1212, 1206, 1213, 1214, 1209, 1210, 1208, 1215, 1211, 1216, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 2, 2, 5, 3, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
409,9,"[1250.0262377682147, 538.4606800435287, 615.6891135853655, 0, 1256.0025722833768, 1287.9691469947513, 541.3552859267407, 0, 0, 540.3406570895235, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1980.5304480756645, 1203.1984198303842, 818.3890485974297, 1620.380595458781, 1256.0025722833768, 1677.5071213302292, 572.2598602075298, 2677.98914988151, 0, 572.2598602075298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(328.5534, 0.0005333333333333334, 0.0006), (13.981, 0.0, 0.001), (25.1654, 0.0, 0.0), (74.09926666666667, 0.0, 0.0), (304.7858, 0.0, 0.0034), (8.3886, 0.004733333333333333, 0.0), (75.4974, 0.0046, 6.666666666666668e-05), (22.3696, 0.0046, 0.0), 0, (39.146800000000006, 0.0046, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.06125, 0.025472222222222222), (3, 0.0, 0.0), (2, 0.0, 0.0006777777777777777), (3, 0.0, 0.0), (2, 0.0, 0.0001277777777777778), (3, 0.0, 0.0010444444444444446), (2, 0.0, 0.0011222222222222222), (1, 0.0, 0.0010444444444444444), 0, (2, 0.0, 0.0010611111111111112), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1212, 1217, 1213, 1214, 1218, 1210, 1219, 1215, -1, 1216, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 2, 1, 5, 0, 2, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
410,8,"[0, 0, 0, 389.072940082895, 633.892881971301, 0, 540.3406570895235, 0, 0, 572.2598602075298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1980.5304480756645, 1203.1984198303842, 818.3890485974297, 678.3931428960068, 1256.0025722833768, 1677.5071213302292, 572.2598602075298, 0, 0, 572.2598602075298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(298.49406666666664, 0.0016666666666666668, 0.005466666666666667), (41.943, 0.0, 0.001), (31.457, 0.0, 0.0), (67.10839999999999, 0.00013333333333333334, 0.001), (388.67179999999996, 0.0, 0.003733333333333333), (25.1658, 0.004666666666666667, 0.0), (39.146800000000006, 0.0046, 6.666666666666668e-05), 0, 0, (13.981, 0.0044, 6.666666666666668e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0008666666666666667, 0.016138888888888887), (3, 0.04748333333333333, 0.01665), (2, 0.0, 0.0006611111111111111), (1, 0.0, 0.0005722222222222222), (2, 0.0, 6.666666666666667e-05), (3, 0.0, 0.0010333333333333334), (2, 0.0, 0.0010611111111111112), 0, 0, (2, 0.0, 0.0010388888888888889), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1212, 1217, 1213, 1220, 1218, 1210, 1219, -1, -1, 1216, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 0, 1, 5, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
411,7,"[1664.9500654494054, 1061.4250322148832, 485.97200743316597, 591.6283972996844, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1664.9500654494054, 2533.8807882880765, 643.187101675752, 678.3931428960068, 1256.0025722833768, 0, 572.2598602075298, 0, 0, 572.2598602075298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4.893, 0.0, 0.0), (6.291, 0.0, 0.0), (5.592, 0.0, 0.0), (72.70093333333332, 6.666666666666668e-05, 0.001), (397.0604, 0.0, 0.0027333333333333333), 0, (13.981, 0.0044, 6.666666666666668e-05), 0, 0, (67.1088, 0.004533333333333333, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0002777777777777778), (3, 0.0, 0.00029444444444444445), (3, 5e-05, 0.34744444444444444), (1, 0.0, 0.0005666666666666666), (2, 0.0, 2.7777777777777776e-05), 0, (2, 0.0, 0.0010388888888888889), 0, 0, (2, 0.0, 0.0010388888888888889), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1221, 1222, 1223, 1220, 1218, -1, 1219, -1, -1, 1216, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 0, 0, 1, -1, 0, -1, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, False, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
412,8,"[0, 0, 595.8559388893273, 0, 2086.917422091666, 1114.1609034516462, 766.2627758313829, 433.1775814580644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1664.9500654494054, 2533.8807882880765, 643.187101675752, 678.3931428960068, 2086.917422091666, 1385.37864271004, 804.6364234793698, 433.1775814580644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2.097, 0.0, 0.0), (8.388, 0.0, 0.0), (2.097, 0.0, 0.0), (75.49719999999999, 0.0004, 0.0014666666666666665), (968.1848666666667, 0.0, 0.0008666666666666667), (25.1654, 0.00046666666666666666, 0.00013333333333333334), (53.1278, 0.004666666666666667, 0.00013333333333333334), (11.795866666666667, 0.0016666666666666668, 0.0016), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00014444444444444444), (3, 0.0, 0.00014444444444444444), (3, 0.0, 7.777777777777777e-05), (1, 0.0, 0.0005499999999999999), (2, 0.0, 0.00011666666666666667), (2, 0.0, 0.0005999999999999998), (3, 0.0, 0.00115), (1, 0.0, 1.1111111111111112e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1221, 1222, 1223, 1220, 1224, 1225, 1226, 1227, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 0, 0, 2, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
413,7,"[673.0779275711528, 317.8853161136635, 0, 0, 2047.4687601779385, 0, 749.9511828834871, 408.43040369341355, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1129.1717470148058, 418.07863612812815, 643.187101675752, 0, 2086.917422091666, 1385.37864271004, 804.6364234793698, 433.1775814580644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1520.434666666667, 0.0004, 0.0008666666666666667), (33.5544, 0.004666666666666667, 6.666666666666668e-05), (11.1842, 0.0, 0.0), 0, (964.6893333333335, 0.0, 0.0009333333333333332), (27.2626, 0.0005333333333333334, 0.0011333333333333332), (33.5544, 0.0046, 6.666666666666668e-05), (10.922066666666668, 0.0019333333333333331, 0.0019333333333333331), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.00010555555555555555), (2, 0.0, 0.0011055555555555554), (3, 0.0, 8.88888888888889e-05), 0, (2, 0.0, 0.00016666666666666666), (2, 0.0, 0.0027833333333333334), (3, 0.0, 0.0010555555555555555), (1, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1228, 1229, 1223, -1, 1224, 1225, 1226, 1227, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 0, -1, 2, 1, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, False, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
414,8,"[774.2450027182396, 0, 832.4748286142847, 1887.7843755618592, 0, 604.1926300925959, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1129.1717470148058, 418.07863612812815, 980.9364238482178, 3107.803144105226, 2086.917422091666, 687.5381061057674, 804.6364234793698, 433.1775814580644, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1184.8901333333333, 0.00013333333333333334, 0.0006666666666666666), (16.7772, 0.004733333333333333, 6.666666666666668e-05), (3.495, 0.0, 0.0), (41.943, 0.004533333333333333, 6.666666666666668e-05), (1055.566, 0.7898666666666667, 0.0184), (6.159933333333332, 0.0, 0.0), (55.924, 0.0046, 0.0), (13.281466666666667, 0.0019333333333333331, 0.0018666666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 7.222222222222222e-05), (2, 0.0, 0.0010999999999999998), (3, 0.0, 0.00029444444444444445), (2, 0.0, 0.0011166666666666666), (2, 0.0, 0.00015000000000000001), (1, 0.0, 5.555555555555557e-06), (3, 0.0, 0.0010444444444444446), (1, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1228, 1229, 1230, 1231, 1224, 1232, 1226, 1227, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 1, 2, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
415,8,"[0, 879.886654267754, 980.9364238482178, 3107.803144105226, 1075.2614052479814, 687.5381061057674, 1412.7511751445977, 421.4356608994527, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1129.1717470148058, 879.886654267754, 980.9364238482178, 3107.803144105226, 2236.3518634195166, 687.5381061057674, 1459.768279373831, 634.3878860277937, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1003.1375333333331, 0.0003333333333333333, 0.001066666666666667), (25.68966666666667, 0.0158, 0.015933333333333334), (13.980333333333336, 0.0, 0.0), (36.3506, 0.004666666666666667, 0.0), (36.3506, 0.004666666666666667, 6.666666666666668e-05), (15.422266666666665, 0.0, 0.0), (0.0, 0.0, 0.001), (9.699, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0032, 0.0015333333333333332), (3, 0.0, 0.008994444444444446), (3, 0.0, 0.00037777777777777777), (2, 0.0, 0.00105), (3, 0.0, 0.0011166666666666666), (1, 0.0, 1.1111111111111112e-05), (1, 0.0, 0.0), (3, 0.0, 8.333333333333333e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1228, 1233, 1230, 1231, 1234, 1232, 1235, 1236, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 1, 1, 2, 2, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
416,9,"[1757.469369889886, 712.8675123780805, 0, 0, 1275.279954468995, 0, 1288.2134803649737, 634.3878860277937, 474.53904722084934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1896.9355398285493, 879.886654267754, 980.9364238482178, 3107.803144105226, 2236.3518634195166, 687.5381061057674, 1459.768279373831, 634.3878860277937, 480.2429426719091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(36.3506, 0.004666666666666667, 0.00013333333333333334), (24.291466666666672, 0.0, 0.0), (12.5822, 0.0, 0.0), (33.5544, 0.004333333333333333, 0.0), (25.1658, 0.0044666666666666665, 0.0), (18.6118, 0.0, 0.0), (0.0, 0.0, 0.001), (6.203399999999999, 0.0, 0.0), (13.4562, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0011388888888888887), (3, 0.0, 0.005672222222222222), (3, 0.0, 0.00036666666666666667), (2, 0.0, 0.0010333333333333334), (3, 0.0, 0.0010388888888888889), (1, 0.0, 0.0), (1, 0.0, 0.0), (3, 0.0, 8.88888888888889e-05), (3, 0.0, 0.0007), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1237, 1233, 1230, 1231, 1234, 1232, 1235, 1236, 1238, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 1, 2, 2, 0, 1, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
