interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
499,"[55.86994291387442, 37.101950135768945, 40.04096579976414, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[580.2344013661241, 2057.6690959539656, 1250.0262377682147, 0, 0, 0]","[3448.765598633876, 6044.330904046034, 14860.973762231784, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2251, 3006, 6451, 0, 0, 0]","[(114.42479999999998, 0.003, 0.0071333333333333335), (1277.8636666666669, 0.005266666666666667, 0.001066666666666667), (3595.9159333333337, 0.6202, 0.04780000000000001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4180.5752, 1859.997, 999.9928666666667), (15902.136333333334, 1799.9947333333334, 1524.9989333333333), (30764.084066666666, 1882.0798, 1333.7022), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0011777777777777778), (5, 0.0, 0.0015722222222222223), (6, 2.875766666666667, 0.6919666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108822222222221), (16100, 51.900000000000006, 6.188427777777777), (32206, 55.32423333333334, 10.948033333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
500,"[56.51526433358154, 49.568007899284126, 33.660232139532, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[958.3332464100824, 1783.9536007524475, 1290.4391462452068, 0, 0, 0]","[3070.666753589918, 6318.0463992475525, 14820.560853754792, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2277, 4016, 5423, 0, 0, 0]","[(62.43266666666668, 6.057133333333334, 6.035733333333335), (1270.8722666666667, 0.0048, 0.002266666666666667), (1651.8558666666668, 0.0016666666666666668, 0.006333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4232.567333333333, 1853.9428666666668, 993.9642666666666), (15909.127733333333, 1799.9952, 1524.9977333333334), (32708.144133333335, 1882.6983333333333, 1333.7436666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0011166666666666666), (6, 1.666666666666667e-05, 0.0025222222222222226), (4, 0.0008666666666666667, 0.0162), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108883333333333), (16099, 51.89998333333334, 6.187477777777778), (32208, 58.199133333333336, 11.6238), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
501,"[54.28145941921072, 48.46951370032091, 40.66165973558438, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1007.1977420746599, 892.6565923133869, 3201.3505985882593, 0, 0, 0]","[3021.80225792534, 7209.343407686613, 12909.649401411742, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2187, 3927, 6551, 0, 0, 0]","[(282.5462666666667, 0.5538666666666666, 0.16246666666666668), (1081.429333333333, 0.0044, 0.002), (1188.386, 0.004533333333333333, 0.0010666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4012.4537333333333, 1859.4461333333334, 999.8375333333333), (16098.570666666667, 1799.9956, 1524.998), (33171.614, 1882.6954666666668, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.003900000000000001), (6, 0.04548333333333333, 0.01793888888888889), (3, 0.04548333333333333, 0.01720555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1061), (16099, 51.85451666666667, 6.172061111111111), (32209, 58.154516666666666, 11.622794444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 1, 0, 0, 0]"
502,"[57.75626706378753, 35.620834361885954, 88.63509403513127, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[426.29443601757237, 1077.3319857575802, 3303.7708681783033, 0, 0, 0]","[3602.7055639824275, 7024.668014242419, 12807.229131821696, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2327, 2886, 14280, 0, 0, 0]","[(450.3618, 0.023933333333333327, 0.03133333333333334), (9.304866666666666, 0.0, 0.0), (1402.1201333333331, 0.009666666666666667, 0.0011333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3844.6382, 1859.9760666666666, 999.9686666666666), (17170.695133333335, 1800.0, 1525.0), (32957.87986666667, 1882.6903333333335, 1333.7488666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.003511111111111111), (6, 0.0, 0.0), (6, 0.0, 0.002938888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.106488888888888), (16099, 51.900000000000006, 6.1899999999999995), (32206, 58.2, 11.63706111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 2, 0, 0, 0]"
503,"[44.05559692231323, 67.5759071834115, 58.39488548196884, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[446.2848497873626, 1307.036107641666, 2128.9380372999444, 0, 0, 0]","[3582.7151502126376, 6794.963892358334, 13982.061962700056, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1775, 5475, 9408, 0, 0, 0]","[(352.6702000000001, 0.009133333333333334, 0.01786666666666667), (94.196, 0.004733333333333333, 0.00013333333333333337), (85.45826666666667, 0.004666666666666667, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3942.3298, 1859.9908666666668, 999.9821333333333), (17085.804, 1799.9952666666666, 1524.9998666666668), (34274.54173333333, 1882.6953333333333, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 1.666666666666667e-05, 0.0038333333333333336), (9, 0.003833333333333334, 0.004588888888888888), (3, 0.0, 0.001877777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09998333333333, 10.106166666666667), (16096, 51.89616666666667, 6.185411111111111), (32209, 58.2, 11.63812222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 1, 2, 0, 0, 0]"
504,"[27.42616033755274, 32.2266107134041, 61.65973558438335, 0.0, 0.0, 0.0]","[2, 2, 4, 0, 0, 0]","[1026.916673127087, 1444.2101329696168, 4524.232082997395, 0, 0, 0]","[3002.083326872913, 6657.789867030383, 11586.767917002606, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1105, 2611, 9934, 0, 0, 0]","[(88.77846666666667, 6.666666666666668e-05, 0.0002), (103.45940000000002, 0.009333333333333334, 0.00020000000000000004), (1474.5148, 0.09786666666666664, 0.3428666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4206.221533333333, 1859.9999333333333, 999.9998), (17076.5406, 1799.9906666666666, 1524.9998), (32885.4852, 1882.6021333333333, 1333.4071333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00065, 0.0002666666666666667), (5, 0.0, 0.00215), (6, 0.0008333333333333333, 0.5124777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.109733333333333), (16100, 51.900000000000006, 6.187849999999999), (32206, 58.19916666666667, 11.127522222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
505,"[40.35740878629933, 32.2266107134041, 45.962385947489295, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[804.0239633934659, 2591.6114524788873, 3138.6444923185913, 0, 0, 0]","[3224.976036606534, 5510.388547521113, 12972.355507681408, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1626, 2611, 7405, 0, 0, 0]","[(149.94566666666665, 0.0002, 0.0003333333333333334), (100.66320000000002, 0.009266666666666666, 6.666666666666668e-05), (1560.9347333333335, 0.0003333333333333334, 0.001), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4145.0543333333335, 1859.9998, 999.9996666666667), (17079.3368, 1799.9907333333333, 1524.9999333333333), (32799.065266666665, 1882.6996666666666, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.05158333333333333, 0.018483333333333334), (5, 0.0, 0.002127777777777778), (4, 0.04506666666666667, 0.016477777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.04841666666665, 10.091516666666665), (16100, 51.900000000000006, 6.1878722222222216), (32208, 58.15493333333334, 11.62352222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
506,"[35.49267808389178, 44.33473216489755, 28.427782260567312, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[822.9487706506052, 1644.8600300528517, 0, 0, 0, 0]","[3206.051229349395, 6457.1399699471485, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1430, 3592, 4580, 0, 0, 0]","[(75.49713333333332, 0.004666666666666667, 0.0003333333333333334), (84.5848, 0.0092, 0.0), (1230.4596666666666, 0.0, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4219.502866666667, 1859.9953333333333, 999.9996666666667), (17095.4152, 1799.9908, 1525.0), (33129.54033333333, 1882.7, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00065, 0.0012777777777777779), (8, 0.0, 0.0023777777777777777), (3, 1.666666666666667e-05, 6.666666666666667e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.108722222222221), (16097, 51.900000000000006, 6.187622222222222), (32209, 58.199983333333336, 11.639933333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
507,"[42.02035244477538, 45.35917057516662, 11.023524300167589, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1618.4980786664055, 2555.9659641210374, 1774.594981083238, 0, 0, 0]","[2410.5019213335945, 5546.034035878963, 14336.405018916761, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1693, 3675, 1776, 0, 0, 0]","[(41.24333333333333, 0.004666666666666667, 0.0), (1079.3330666666668, 0.006333333333333334, 0.0006), (50.3316, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4253.756666666667, 1859.9953333333333, 1000.0), (16100.666933333334, 1799.9936666666667, 1524.9994), (34309.6684, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0011833333333333333), (8, 0.0, 0.0014944444444444445), (3, 0.0, 0.0011111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108816666666666), (16097, 51.900000000000006, 6.1885055555555555), (32209, 58.2, 11.638888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
508,"[59.74187143211716, 31.5354233522587, 22.996710322140153, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[970.7495546753596, 1289.1737814460512, 2684.233217160519, 0, 0, 0]","[3058.25044532464, 6812.826218553949, 13426.76678283948, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2407, 2555, 3705, 0, 0, 0]","[(39.26155714285714, 0.0046, 0.0), (1125.4702666666667, 6.666666666666668e-05, 0.0008666666666666667), (86.68220000000001, 0.009333333333333332, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4255.738442857143, 1859.9954, 1000.0), (16054.529733333333, 1799.9999333333333, 1524.9991333333332), (34273.3178, 1882.6906666666666, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0012119047619047617), (5, 0.0, 0.0004277777777777778), (5, 0.0, 0.0021277777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108788095238095), (16100, 51.900000000000006, 6.189572222222222), (32207, 58.2, 11.63787222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
509,"[49.242988334574335, 48.25968896568749, 35.4230029172615, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[264.8407372849268, 3389.6899156526506, 2001.543193618997, 0, 0, 0]","[3764.159262715073, 4712.310084347349, 14109.456806381004, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1984, 3910, 5707, 0, 0, 0]","[(30.556833333333334, 0.0, 0.0), (1470.8012666666668, 0.08006666666666666, 0.07186666666666666), (105.55626666666666, 0.009266666666666666, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4264.443166666667, 1860.0, 1000.0), (15709.198733333333, 1799.9199333333333, 1524.9281333333333), (34254.44373333333, 1882.6907333333334, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00034047619047619047), (7, 0.0018666666666666669, 0.0011166666666666666), (8, 0.00065, 0.0022833333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109659523809523), (16098, 51.89813333333334, 6.188883333333333), (32204, 58.19935, 11.637716666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
510,"[30.032266070985358, 65.97136509503827, 12.420085655763142, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[890.4967558832959, 1734.4700736340965, 0, 0, 0, 0]","[3138.503244116704, 6367.5299263659035, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1210, 5345, 2001, 0, 0, 0]","[(16.514266666666664, 0.0, 0.0), (1821.243333333333, 0.08753333333333332, 0.08020000000000001), (50.3308, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4278.485733333333, 1860.0, 1000.0), (15358.756666666666, 1799.9124666666667, 1524.9198), (34309.6692, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 9.999999999999999e-05), (11, 0.0, 0.0005444444444444444), (3, 0.0, 7.777777777777777e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1099), (16094, 51.900000000000006, 6.189455555555555), (32209, 58.2, 11.639922222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
511,"[42.83941424671134, 36.91681066403357, 30.45745143069952, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[868.7380873822085, 0, 2211.3583111167964, 0, 0, 0]","[3160.2619126177915, 8102, 13899.641688883203, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1726, 2991, 4907, 0, 0, 0]","[(31.105799999999995, 0.0, 0.0), (436.42513333333335, 0.0009333333333333332, 0.0041333333333333335), (198.049, 0.00013333333333333334, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4263.8942, 1860.0, 1000.0), (16743.574866666666, 1799.9990666666667, 1524.9958666666666), (34161.951, 1882.6998666666668, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00013888888888888892), (6, 0.0, 0.00015), (5, 0.05556666666666666, 0.026699999999999995), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10986111111111), (16099, 51.900000000000006, 6.18985), (32207, 58.14443333333334, 11.613299999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
512,"[40.18366840407049, 10.639348309059491, 66.01080007448327, 0.0, 0.0, 0.0]","[3, 1, 5, 0, 0, 0]","[463.4866838317982, 277.9961214515266, 6128.362472385989, 0, 0, 0]","[3565.513316168202, 7824.003878548473, 9982.63752761401, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1619, 862, 10635, 0, 0, 0]","[(33.859133333333325, 0.0, 0.0), (55.574, 0.0027333333333333333, 0.021466666666666665), (1478.3159333333335, 0.004866666666666666, 0.0009333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4261.140866666667, 1860.0, 1000.0), (17124.426, 1799.9972666666667, 1524.9785333333334), (32881.68406666667, 1882.6951333333334, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.00011666666666666668), (1, 0.00075, 0.0005888888888888889), (11, 0.01295, 0.008849999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109883333333332), (16104, 51.89925000000001, 6.18941111111111), (32201, 58.187050000000006, 11.631149999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
513,"[24.422933730454208, 31.80696124413725, 53.61554217615294, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[675.5540011490984, 607.466885628443, 5989.4393983720975, 0, 0, 0]","[3353.4459988509016, 7494.533114371557, 10121.560601627902, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[984, 2577, 8638, 0, 0, 0]","[(18.786333333333328, 0.0, 0.0), (118.66239999999999, 0.004066666666666666, 0.0338), (1296.8252666666667, 0.004666666666666667, 0.0009333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4276.2136666666665, 1860.0, 1000.0), (17061.3376, 1799.9959333333334, 1524.9662), (33063.17473333333, 1882.6953333333333, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 3.3333333333333335e-05), (5, 0.0008500000000000001, 0.0012555555555555555), (8, 0.0, 0.0011388888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109966666666667), (16100, 51.899150000000006, 6.188744444444444), (32204, 58.2, 11.63886111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
514,"[44.22933730454207, 21.16761293507776, 54.465892868226675, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1174.2406001793952, 0, 3600.981860867497, 0, 0, 0]","[2854.759399820605, 8102, 12510.018139132502, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1782, 1715, 8775, 0, 0, 0]","[(24.77153333333333, 0.0004, 0.0003333333333333333), (67.9816, 0.0013333333333333333, 0.012333333333333335), (1062.6872666666666, 0.009066666666666667, 0.0009333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4270.2284666666665, 1859.9996, 999.9996666666667), (17112.0184, 1799.9986666666666, 1524.9876666666667), (33297.31273333333, 1882.6909333333333, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0001388888888888889), (4, 0.0001, 0.0004833333333333333), (9, 0.0, 0.00255), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.10986111111111), (16101, 51.8999, 6.189516666666666), (32203, 58.2, 11.63745), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
515,"[41.87143211715066, 12.268575660330782, 53.37967848054125, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[1114.282834906574, 589.4940993031305, 2948.3434960734508, 0, 0, 0]","[2914.717165093426, 7512.5059006968695, 13162.65650392655, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1687, 994, 8600, 0, 0, 0]","[(40.9808, 0.028399999999999998, 0.028466666666666664), (188.7434, 0.052533333333333335, 0.026266666666666667), (1135.0825999999997, 0.006533333333333334, 0.0031999999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4254.0192, 1859.9716, 999.9715333333334), (16991.2566, 1799.9474666666667, 1524.9737333333333), (33224.9174, 1882.6934666666666, 1333.7468), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 5e-05, 0.00018888888888888888), (2, 0.0, 0.004538888888888889), (8, 0.0, 0.003333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09994999999999, 10.10981111111111), (16103, 51.900000000000006, 6.185461111111111), (32204, 58.2, 11.636666666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
516,"[41.995532390171256, 22.74746976055295, 43.25616038731302, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1565.7026372249543, 1691.0311344317179, 0, 0, 0, 0]","[2463.2973627750457, 6410.968865568282, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1692, 1843, 6969, 0, 0, 0]","[(85.982, 0.0834, 0.08393333333333335), (191.53893333333332, 0.057466666666666666, 0.029933333333333336), (132.99346666666668, 0.005933333333333333, 0.002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4209.018, 1859.9166, 999.9160666666667), (16988.461066666667, 1799.9425333333334, 1524.9700666666668), (34227.00653333333, 1882.6940666666667, 1333.748), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0010833333333333333), (5, 0.0, 0.002306746031746032), (6, 0.0, 0.0027166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.108916666666666), (16100, 51.900000000000006, 6.187693253968254), (32206, 58.2, 11.637283333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
517,"[54.554480019856044, 22.74746976055295, 0.0, 0.0, 0.0, 0.0]","[4, 2, 0, 0, 0, 0]","[738.1687806417372, 849.1835975767124, 0, 0, 0, 0]","[3290.831219358263, 7252.816402423287, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2198, 1843, 0, 0, 0, 0]","[(70.25273333333332, 0.1068, 0.10713333333333333), (189.44166666666666, 0.05733333333333333, 0.029933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4224.747266666666, 1859.8932, 999.8928666666667), (16990.558333333334, 1799.9426666666666, 1524.9700666666668), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0008277777777777779), (5, 0.0, 0.0017166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109172222222222), (16100, 51.900000000000006, 6.188283333333333), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
518,"[38.19806403574088, 43.125154282893114, 13.202160014896656, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[728.2002385707312, 2795.8742873717447, 2122.456120514357, 0, 0, 0]","[3300.799761429269, 5306.125712628255, 13988.543879485644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1539, 3494, 2127, 0, 0, 0]","[(68.85546666666667, 0.0030666666666666663, 0.0027333333333333333), (247.4630666666667, 8.286466666666668, 0.15006666666666665), (294.999, 0.0006, 0.00046666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4226.144533333333, 1859.9969333333333, 999.9972666666666), (16932.536933333333, 1791.7135333333333, 1524.8499333333334), (34065.001, 1882.6994, 1333.7495333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0006611111111111111), (7, 8.906633333333335, 3.690005555555555), (1, 0.0, 0.0016055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.109338888888889), (16098, 42.993366666666674, 2.4999944444444444), (32211, 58.2, 11.638394444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
519,"[38.57036485480268, 57.66477412984449, 13.202160014896656, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[498.3846518486158, 3503.7652326320667, 2109.9244074215603, 0, 0, 0]","[3530.6153481513843, 4598.234767367933, 14001.07559257844, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1554, 4672, 2127, 0, 0, 0]","[(98.91493333333332, 0.004733333333333333, 6.666666666666668e-05), (1231.0265333333334, 0.09586666666666666, 0.6137999999999999), (335.544, 0.0038, 0.0019333333333333331), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4196.0850666666665, 1859.9952666666666, 999.9999333333334), (15948.973466666666, 1799.9041333333332, 1524.3862), (34024.456, 1882.6962, 1333.7480666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0018555555555555556), (10, 0.0, 0.0021888888888888887), (1, 0.0, 0.0015333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108144444444443), (16095, 51.900000000000006, 6.1878111111111105), (32211, 58.2, 11.638466666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
