interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
618,"[41.74733184413006, 36.225623302888174, 54.24244305133139, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1077.2246667501117, 0, 6293.737763833313, 0, 0, 0]","[2951.7753332498883, 8102, 9817.262236166687, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1682, 2935, 8739, 0, 0, 0]","[(83.53533333333333, 0.0006000000000000001, 0.0004666666666666667), (1023.4095333333331, 0.0002, 0.0019333333333333333), (6959.7474, 1.2374666666666667, 0.08566666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4211.464666666667, 1859.9994, 999.9995333333334), (16156.590466666667, 1799.9998, 1524.9980666666668), (27400.2526, 1881.4625333333333, 1333.6643333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00029444444444444445), (2, 0.00875, 0.0018444444444444441), (8, 6.406266666666666, 1.4018833333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109705555555555), (16103, 51.89125000000001, 6.188155555555555), (32204, 51.793733333333336, 10.238116666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
619,"[38.76892529163564, 17.09454455689953, 75.14120787039911, 0.0, 0.0, 0.0]","[3, 1, 5, 0, 0, 0]","[1002.8445461963404, 1114.1609034516462, 4410.604677324012, 0, 0, 0]","[3026.15545380366, 6987.839096548354, 11700.395322675988, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1562, 1385, 12106, 0, 0, 0]","[(121.63393333333333, 0.004733333333333333, 0.0003333333333333334), (25.1654, 0.00046666666666666666, 0.00013333333333333334), (6758.071266666667, 1.2487999999999997, 0.09460000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4173.3660666666665, 1859.9952666666666, 999.9996666666667), (17154.8346, 1799.9995333333334, 1524.9998666666668), (27601.928733333334, 1881.4512, 1333.6554), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00065, 0.0017611111111111109), (2, 0.0, 0.0005999999999999998), (14, 5.6846000000000005, 1.3618222222222218), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.108238888888888), (16103, 51.900000000000006, 6.189399999999999), (32198, 52.5154, 10.278177777777778), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
620,"[39.41424671134276, 29.708713897803012, 46.092731674011546, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[443.6949634928696, 2206.4019596637277, 0, 0, 0, 0]","[3585.3050365071304, 5895.598040336272, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1588, 2407, 7426, 0, 0, 0]","[(82.48753333333333, 0.009466666666666667, 0.0002), (27.2626, 0.0005333333333333334, 0.0021333333333333334), (3567.954066666667, 0.622, 0.051666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4212.512466666667, 1859.9905333333334, 999.9998), (17152.7374, 1799.9994666666666, 1524.9978666666666), (30792.045933333335, 1882.078, 1333.6983333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0023055555555555555), (4, 0.0, 0.0027833333333333334), (9, 2.069716666666667, 0.6800222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107694444444444), (16101, 51.900000000000006, 6.187216666666666), (32203, 56.13028333333334, 10.959977777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
621,"[24.149913129808887, 58.28190570229573, 0.0, 0.0, 0.0, 0.0]","[2, 4, 0, 0, 0, 0]","[681.740762336237, 2409.674821345881, 0, 0, 0, 0]","[3347.259237663763, 5692.325178654119, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[973, 4722, 0, 0, 0, 0]","[(27.17493333333333, 0.0046, 0.0), (1327.4960666666666, 0.0012000000000000001, 0.015333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4267.825066666666, 1859.9954, 1000.0), (15852.503933333333, 1799.9988, 1524.9846666666667), (34360, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00105), (7, 0.06103333333333333, 0.0133), (0, 0, 0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10895), (16098, 51.83896666666667, 6.176699999999999), (32212, 58.2, 11.639999999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
622,"[39.71208736659221, 41.1873611453962, 26.739494755136246, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[889.6229359667495, 1661.4514577737596, 1268.7020096544675, 0, 0, 0]","[3139.3770640332505, 6440.548542226241, 14842.297990345533, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1600, 3337, 4308, 0, 0, 0]","[(383.51580000000007, 0.004533333333333333, 6.666666666666668e-05), (1588.2423333333331, 0.0024666666666666665, 0.007533333333333333), (39.146800000000006, 0.004733333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3911.4842, 1859.9954666666667, 999.9999333333334), (15591.757666666666, 1799.9975333333334, 1524.9924666666666), (34320.8532, 1882.6952666666666, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.12083333333333332, 0.002644444444444444), (5, 0.3376, 0.026444444444444444), (3, 0.0, 0.0011166666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 66.97916666666666, 10.107355555555555), (16100, 51.562400000000004, 6.163555555555555), (32209, 58.2, 11.638883333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
623,"[42.491933482253664, 40.5455443100469, 46.334802308981445, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[546.8531091368895, 960.3441183327393, 4297.984889204646, 0, 0, 0]","[3482.1468908631105, 7141.6558816672605, 11813.015110795353, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1712, 3285, 7465, 0, 0, 0]","[(550.8510666666665, 0.02133333333333333, 0.016666666666666666), (1193.2777999999998, 0.0008666666666666666, 0.0060666666666666655), (50.3316, 0.009266666666666666, 0.0002666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3744.1489333333334, 1859.9786666666666, 999.9833333333333), (15986.7222, 1799.9991333333332, 1524.9939333333334), (34309.6684, 1882.6907333333334, 1333.7497333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.03971666666666667, 0.015066666666666666), (4, 0.052149999999999995, 0.012083333333333331), (5, 0.0, 0.00265), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.06028333333333, 10.094933333333334), (16101, 51.84785000000001, 6.1779166666666665), (32207, 58.2, 11.63735), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 1, 0, 0, 0]"
624,"[33.87937453462398, 38.96568748457171, 54.36658183849544, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[863.7358126112372, 2808.1246990925783, 1774.594981083238, 0, 0, 0]","[3165.264187388763, 5293.875300907422, 14336.405018916761, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1365, 3157, 8759, 0, 0, 0]","[(233.48233333333334, 0.025666666666666667, 0.014400000000000001), (76.8944, 0.00046666666666666666, 0.0005333333333333334), (159.3834, 0.5451333333333334, 0.4375333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4061.5176666666666, 1859.9743333333333, 999.9856), (17103.1056, 1799.9995333333334, 1524.9994666666666), (34200.6166, 1882.1548666666667, 1333.3124666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0083), (4, 0.0, 0.0014888888888888888), (9, 0.0, 0.004661111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.1017), (16101, 51.900000000000006, 6.188511111111111), (32203, 58.2, 11.635338888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
625,"[47.307024075452965, 38.96568748457171, 11.023524300167589, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[903.5514367032504, 1967.6103230280328, 0, 0, 0, 0]","[3125.44856329675, 6134.389676971967, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1906, 3157, 1776, 0, 0, 0]","[(185.9468666666666, 0.020533333333333334, 0.008666666666666666), (58.7194, 0.0007333333333333333, 0.0018666666666666664), (47.5354, 0.0046, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4109.053133333334, 1859.9794666666667, 999.9913333333334), (17121.2806, 1799.9992666666667, 1524.9981333333333), (34312.4646, 1882.6954, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.00011666666666666667, 0.007388888888888889), (4, 0.0, 0.003522222222222222), (3, 0.0, 0.0010277777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09988333333332, 10.102611111111111), (16101, 51.900000000000006, 6.186477777777777), (32209, 58.2, 11.638972222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
626,"[39.83618763961281, 43.49543322636386, 15.722177394326858, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[913.1562540524908, 1334.8951447236057, 1061.4250322148832, 0, 0, 0]","[3115.843745947509, 6767.104855276394, 15049.574967785116, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1605, 3524, 2533, 0, 0, 0]","[(222.99653333333333, 0.025666666666666667, 0.008533333333333334), (21.057933333333327, 0.0003333333333333333, 0.0), (6.291, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4072.0034666666666, 1859.9743333333333, 999.9914666666666), (17158.942066666667, 1799.9996666666666, 1525.0), (34353.709, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.008927777777777778), (5, 0.0, 0.0007666666666666668), (3, 0.0, 0.00029444444444444445), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.101072222222221), (16100, 51.900000000000006, 6.189233333333333), (32209, 58.2, 11.639705555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
627,"[36.98188136013899, 26.721797087138977, 41.94028924337409, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[718.9312837951711, 2028.2636855755773, 4218.136703377315, 0, 0, 0]","[3310.068716204829, 6073.736314424423, 11892.863296622685, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1490, 2165, 6757, 0, 0, 0]","[(25.864400000000003, 0.004733333333333333, 0.0), (218.40873333333332, 0.003, 0.02586666666666667), (473.2558, 0.0015333333333333332, 0.0027999999999999995), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4269.1356, 1859.9952666666666, 1000.0), (16961.591266666666, 1799.997, 1524.9741333333334), (33886.7442, 1882.6984666666667, 1333.7472), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0010722222222222222), (5, 0.05313333333333333, 0.012111111111111112), (7, 0.44465, 0.005672222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108927777777778), (16100, 51.84686666666667, 6.177888888888888), (32205, 57.75535, 11.634327777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
628,"[34.251675353685776, 40.50851641569982, 26.211904909689032, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[943.888121412218, 1943.3317580489606, 3476.073646695859, 0, 0, 0]","[3085.111878587782, 6158.66824195104, 12634.926353304141, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1380, 3282, 4223, 0, 0, 0]","[(59.986599999999996, 0.004533333333333333, 0.0), (246.89479999999998, 0.0022666666666666664, 0.015133333333333332), (526.3842, 0.0046, 0.0042), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4235.0134, 1859.9954666666667, 1000.0), (16933.1052, 1799.9977333333334, 1524.9848666666667), (33833.6158, 1882.6954, 1333.7458), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0010833333333333333), (8, 0.06325, 0.012905555555555554), (4, 0.78925, 0.012927777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108916666666666), (16097, 51.83675000000001, 6.177094444444444), (32208, 57.41075, 11.627072222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
629,"[34.12757508066518, 42.39693902740064, 38.82440568555645, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[774.3025683008218, 1870.3039417650712, 1750.6742626488133, 0, 0, 0]","[3254.697431699178, 6231.696058234929, 14360.325737351186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1375, 3435, 6255, 0, 0, 0]","[(46.96646666666667, 6.666666666666668e-05, 0.0002), (271.2312, 0.007266666666666666, 0.016533333333333334), (717.2248, 0.001666666666666667, 0.0054), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4248.033533333333, 1859.9999333333333, 999.9998), (16908.7688, 1799.9927333333333, 1524.9834666666666), (33642.775200000004, 1882.6983333333333, 1333.7446), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00065, 0.00019444444444444446), (8, 0.08965000000000001, 0.012877777777777776), (5, 0.7182166666666667, 0.01296111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.109805555555555), (16097, 51.81035000000001, 6.177122222222222), (32207, 57.48178333333334, 11.627038888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
630,"[38.29734425415736, 44.17427795606023, 24.244305133138848, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[650.9798576177765, 1848.5672368722721, 3638.680044737774, 0, 0, 0]","[3378.0201423822236, 6253.432763127728, 12472.319955262226, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1543, 3579, 3906, 0, 0, 0]","[(3619.3338666666655, 0.0014666666666666667, 0.0008666666666666667), (58.0206, 0.004733333333333333, 0.0010666666666666667), (39.14593333333333, 0.004533333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(675.6661333333345, 1859.9985333333334, 999.9991333333334), (17121.9794, 1799.9952666666666, 1524.9989333333333), (34320.85406666667, 1882.6954666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00023333333333333333), (6, 0.0, 0.0018333333333333333), (2, 0.0, 0.0008833333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109766666666665), (16099, 51.900000000000006, 6.188166666666667), (32210, 58.2, 11.639116666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
631,"[16.877637130801688, 56.17131572451246, 36.53404506237974, 0.0, 0.0, 0.0]","[1, 4, 3, 0, 0, 0]","[680.5745946751299, 3209.6961718886423, 3855.147098787902, 0, 0, 0]","[3348.42540532487, 4892.303828111358, 12255.852901212098, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[680, 4551, 5886, 0, 0, 0]","[(2299.8760666666667, 0.0, 0.0006666666666666666), (128.4492, 0.005333333333333333, 0.008199999999999999), (284.5119333333334, 0.024, 0.0016), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1995.1239333333333, 1860.0, 999.9993333333333), (17051.5508, 1799.9946666666667, 1524.9918), (34075.488066666665, 1882.6760000000002, 1333.7484), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 4.9999999999999996e-05), (8, 0.0007666666666666667, 0.00215), (5, 0.05115, 0.03774444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10995), (16097, 51.89923333333334, 6.187849999999999), (32207, 58.14885, 11.602255555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
632,"[31.173988582774882, 41.07627746235497, 34.26230525727764, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[929.1830993972817, 3014.181514998341, 1664.9500654494054, 0, 0, 0]","[3099.8169006027183, 5087.818485001659, 14446.049934550594, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1256, 3328, 5520, 0, 0, 0]","[(1595.0578, 0.0, 0.0006666666666666666), (61.515466666666654, 0.0004666666666666667, 0.0028), (376.7872, 0.004933333333333334, 0.0006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2699.9422, 1860.0, 999.9993333333333), (17118.484533333332, 1799.9995333333334, 1524.9972), (33983.2128, 1882.6950666666667, 1333.7494), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0002666666666666667), (6, 3.3333333333333335e-05, 0.0009666666666666666), (6, 0.06125, 0.026549999999999997), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109733333333333), (16099, 51.89996666666667, 6.189033333333333), (32206, 58.13875, 11.613449999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
633,"[46.363862000496404, 41.07627746235497, 10.32834709204891, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[1080.397401736533, 0, 0, 0, 0, 0]","[2948.602598263467, 8102, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1868, 3328, 1664, 0, 0, 0]","[(2143.2006666666666, 0.0009999999999999998, 0.0019333333333333333), (98.56433333333335, 0.0004666666666666667, 0.0030666666666666668), (2.097, 0.0, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2151.7993333333334, 1859.999, 999.9980666666667), (17081.435666666668, 1799.9995333333334, 1524.9969333333333), (34357.903, 1882.7, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0001722222222222222), (6, 0.06351666666666665, 0.014772222222222221), (2, 0.0, 0.00014444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109827777777777), (16099, 51.83648333333334, 6.175227777777777), (32210, 58.2, 11.639855555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
634,"[64.15984115165053, 13.3176993334979, 39.32096083421265, 0.0, 0.0, 0.0]","[4, 1, 3, 0, 0, 0]","[1367.0660486962347, 1064.805751606491, 5343.97096566937, 0, 0, 0]","[2661.9339513037653, 7037.194248393509, 10767.02903433063, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2585, 1079, 6335, 0, 0, 0]","[(3876.3212666666655, 0.0084, 0.019066666666666666), (69.90453333333333, 0.07913333333333333, 0.06766666666666667), (93.49726666666668, 0.0071333333333333335, 0.002933333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(418.67873333333455, 1859.9916, 999.9809333333334), (17110.095466666666, 1799.9208666666666, 1524.9323333333334), (34266.502733333335, 1882.6928666666668, 1333.7470666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0035055555555555556), (3, 0.0018666666666666669, 0.0009333333333333333), (6, 0.0, 0.006761111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.106494444444444), (16102, 51.89813333333334, 6.189066666666666), (32206, 58.2, 11.633238888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
635,"[49.91312980888558, 40.360404838311524, 39.32096083421265, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1747.6854791529026, 2421.714939613823, 1161.2390325445572, 0, 0, 0]","[2281.3145208470974, 5680.285060386177, 14949.760967455442, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2011, 3270, 6335, 0, 0, 0]","[(2655.342, 0.005866666666666666, 0.018066666666666665), (247.06939999999994, 0.10233333333333333, 0.0766), (149.15926666666667, 0.005066666666666667, 0.0014), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1639.658, 1859.9941333333334, 999.9819333333334), (16932.9306, 1799.8976666666667, 1524.9234), (34210.84073333333, 1882.6949333333334, 1333.7486), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0017499999999999998), (6, 0.0032333333333333337, 0.0006277777777777778), (6, 1.666666666666667e-05, 0.003311111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10825), (16099, 51.89676666666667, 6.189372222222222), (32206, 58.199983333333336, 11.636688888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
636,"[59.91561181434599, 40.360404838311524, 10.446278939854757, 0.0, 0.0, 0.0]","[4, 3, 1, 0, 0, 0]","[637.5287815281055, 1588.803479359818, 0, 0, 0, 0]","[3391.4712184718946, 6513.196520640182, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2414, 3270, 1683, 0, 0, 0]","[(1987.3986000000002, 0.016666666666666666, 0.02966666666666666), (249.07866666666666, 0.08626666666666669, 0.07433333333333333), (0.0, 0.0044, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2307.6013999999996, 1859.9833333333333, 999.9703333333333), (16930.921333333332, 1799.9137333333333, 1524.9256666666668), (34360.0, 1882.6956, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0028), (6, 1.666666666666667e-05, 0.0005), (2, 0.0, 0.0008444444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107199999999999), (16099, 51.89998333333334, 6.1895), (32210, 58.2, 11.639155555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
637,"[38.024323653512035, 48.95087632683288, 18.353919682204705, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[796.7744892183158, 1284.172767355012, 0, 0, 0, 0]","[3232.225510781684, 6817.827232644988, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1532, 3966, 2957, 0, 0, 0]","[(68.76753333333333, 0.010333333333333333, 0.010199999999999999), (425.15246666666667, 0.024533333333333334, 0.02886666666666667), (181.4032, 0.00013333333333333334, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4226.232466666666, 1859.9896666666666, 999.9898), (16754.847533333334, 1799.9754666666668, 1524.9711333333332), (34178.5968, 1882.6998666666668, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0007666666666666667), (7, 0.054566666666666666, 0.013672222222222223), (3, 0.05556666666666666, 0.026677777777777772), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.109233333333332), (16098, 51.84543333333334, 6.176327777777777), (32209, 58.14443333333334, 11.613322222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
638,"[40.77934971456937, 40.743026413231306, 28.446403078641925, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[432.0512693027143, 1940.2868636496883, 1184.2313299584257, 0, 0, 0]","[3596.9487306972856, 6161.713136350312, 14926.768670041574, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1643, 3301, 4583, 0, 0, 0]","[(406.14746666666673, 0.0104, 0.010733333333333333), (411.04066666666665, 8.283466666666667, 0.16033333333333333), (195.3842, 0.00013333333333333334, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3888.852533333333, 1859.9896, 999.9892666666667), (16768.959333333332, 1791.7165333333332, 1524.8396666666667), (34164.6158, 1882.6998666666668, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.12084999999999999, 0.0024777777777777775), (5, 8.969883333333335, 3.701722222222222), (5, 0.05556666666666666, 0.026777777777777772), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 66.97914999999999, 10.107522222222222), (16100, 42.93011666666667, 2.4882777777777774), (32207, 58.14443333333334, 11.613222222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
