interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
641,"[38.29734425415736, 61.47864724759319, 12.947675501210353, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[267.6050494897803, 3067.779237760234, 2086.9171845041096, 0, 0, 0]","[3761.3949505102196, 5034.2207622397655, 14024.08281549589, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1543, 4981, 2086, 0, 0, 0]","[(206.5244, 0.004266666666666667, 0.006666666666666667), (1463.1115333333332, 0.004933333333333333, 0.0009333333333333333), (0.0, 0.004733333333333333, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4088.4755999999998, 1859.9957333333334, 999.9933333333333), (15716.888466666667, 1799.9950666666666, 1524.9990666666667), (34360.0, 1882.6952666666666, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0007722222222222221), (7, 0.08321666666666666, 0.03215), (3, 0.0, 0.0014222222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109227777777777), (16098, 51.81678333333334, 6.15785), (32209, 58.2, 11.638577777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
642,"[25.788036733680812, 79.54825968896569, 29.160201104835203, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[423.04803616590937, 2509.114492598792, 4238.579086347747, 0, 0, 0]","[3605.9519638340907, 5592.885507401208, 11872.420913652253, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1039, 6445, 4698, 0, 0, 0]","[(40.151266666666665, 0.004666666666666667, 6.666666666666668e-05), (2742.3740666666663, 0.7930000000000001, 0.013866666666666666), (995.4474, 0.005, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4254.848733333333, 1859.9953333333333, 999.9999333333334), (14437.625933333333, 1799.207, 1524.9861333333333), (33364.5526, 1882.695, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.0012166666666666667), (9, 0.00875, 0.005972222222222222), (4, 0.0, 0.0017222222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.108783333333333), (16096, 51.89125000000001, 6.184027777777778), (32208, 58.2, 11.638277777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
643,"[26.309257880367337, 64.72475931868674, 53.361057662466635, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[821.9559268356419, 2152.469145018697, 6480.693376652915, 0, 0, 0]","[3207.044073164358, 5949.5308549813035, 9630.306623347085, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1060, 5244, 8597, 0, 0, 0]","[(111.8476, 0.0046, 0.0), (3798.639466666667, 0.23746666666666663, 0.601), (1721.0616, 0.021599999999999998, 0.011200000000000002), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4183.1524, 1859.9954, 1000.0), (13381.360533333333, 1799.7625333333333, 1524.399), (32638.9384, 1882.6784, 1333.7388), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0014500000000000003), (9, 0.005133333333333333, 0.19016666666666668), (8, 0.04608333333333333, 0.035105555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.10855), (16096, 51.89486666666667, 5.999833333333333), (32204, 58.15391666666667, 11.604894444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
644,"[45.296599652519234, 46.50703529992594, 54.23623611197319, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[848.6189018856994, 751.7468534600678, 3036.4559062175417, 0, 0, 0]","[3180.3810981143006, 7350.2531465399325, 13074.544093782459, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1825, 3768, 8738, 0, 0, 0]","[(91.57533333333333, 0.009333333333333332, 0.00013333333333333337), (2780.8224666666674, 0.19893333333333335, 0.7448000000000001), (1948.9524, 0.019933333333333334, 0.009066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4203.424666666667, 1859.9906666666666, 999.9998666666667), (14399.177533333332, 1799.8010666666667, 1524.2552), (32411.0476, 1882.6800666666668, 1333.7409333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.00225), (8, 0.0006, 0.11610555555555556), (7, 1.666666666666667e-05, 0.021655555555555556), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10775), (16097, 51.89940000000001, 6.073894444444444), (32205, 58.199983333333336, 11.618344444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
645,"[41.548771407297096, 36.71932856084917, 48.774129476755014, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[769.7097900243609, 929.2462688167204, 6189.571569981678, 0, 0, 0]","[3259.2902099756393, 7172.753731183279, 9921.42843001832, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1674, 2975, 7858, 0, 0, 0]","[(111.8476, 0.0094, 6.666666666666668e-05), (1256.8928666666666, 0.13406666666666667, 0.4640666666666667), (1976.2150000000001, 0.014199999999999999, 0.0082), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4183.1524, 1859.9906, 999.9999333333334), (15923.107133333333, 1799.8659333333333, 1524.5359333333333), (32383.785, 1882.6858, 1333.7418), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.002638888888888889), (4, 1.666666666666667e-05, 0.12189444444444446), (9, 0.44465, 0.026755555555555557), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10736111111111), (16101, 51.89998333333334, 6.068105555555555), (32203, 57.75535, 11.613244444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
646,"[44.924298833457435, 34.71982226610714, 71.73359816274595, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[773.4274051830657, 1460.052063338512, 4215.1385065107315, 0, 0, 0]","[3255.5725948169343, 6641.947936661488, 11895.861493489268, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1810, 2813, 11557, 0, 0, 0]","[(237.67680000000001, 0.0094, 6.666666666666668e-05), (9.043266666666666, 0.0, 0.0), (1939.8639999999998, 0.034999999999999996, 0.014399999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4057.3232, 1859.9906, 999.9999333333334), (17170.956733333333, 1800.0, 1525.0), (32420.136, 1882.665, 1333.7356), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0024444444444444444), (4, 0.0, 0.0001111111111111111), (10, 0.9447833333333333, 0.09605), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.107555555555555), (16101, 51.900000000000006, 6.1898888888888886), (32202, 57.25521666666667, 11.543949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]"
647,"[44.08041697691735, 44.92717847445075, 46.912047669294274, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[943.7041515542419, 2478.188073351823, 2996.549677008199, 0, 0, 0]","[3085.295848445758, 5623.811926648177, 13114.450322991801, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1776, 3640, 7558, 0, 0, 0]","[(304.7854, 0.0064666666666666674, 0.0002), (216.96713333333332, 0.003, 0.02586666666666667), (1609.2138, 0.024000000000000004, 0.011933333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3990.2146000000002, 1859.9935333333333, 999.9998), (16963.03286666667, 1799.997, 1524.9741333333334), (32750.7862, 1882.6760000000002, 1333.7380666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0017444444444444445), (7, 0.05313333333333333, 0.012227777777777778), (5, 0.7213666666666667, 0.013205555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108255555555555), (16098, 51.84686666666667, 6.177772222222222), (32207, 57.478633333333335, 11.626794444444442), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]"
648,"[43.23653512037727, 43.42137743766971, 25.02017255291416, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[906.2202760973089, 815.3310623623827, 0, 0, 0, 0]","[3122.7797239026913, 7286.668937637617, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1742, 3518, 4031, 0, 0, 0]","[(134.91586666666666, 0.006733333333333333, 0.0004000000000000001), (259.3897333333333, 0.0030666666666666663, 0.014933333333333333), (350.2234, 0.027933333333333334, 0.011), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4160.084133333334, 1859.9932666666666, 999.9996), (16920.610266666667, 1799.9969333333333, 1524.9850666666666), (34009.7766, 1882.6720666666668, 1333.739), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.0020611111111111108), (8, 0.06325, 0.013738888888888887), (4, 0.7728166666666666, 0.03696666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.107938888888889), (16097, 51.83675000000001, 6.176261111111111), (32208, 57.42718333333334, 11.603033333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
649,"[43.459915611814345, 27.770920760306094, 37.05542796846875, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[785.6268062545562, 1941.6330682619932, 4619.659582701762, 0, 0, 0]","[3243.373193745444, 6160.366931738006, 11491.340417298237, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1751, 2250, 5970, 0, 0, 0]","[(109.5748, 0.005733333333333333, 0.0022), (548.8846666666667, 0.6869333333333334, 1.4700666666666666), (113.24593333333334, 0.041466666666666666, 0.0018666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4185.4252, 1859.9942666666666, 999.9978), (16631.115333333335, 1799.3130666666666, 1523.5299333333332), (34246.75406666667, 1882.6585333333335, 1333.7481333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0009222222222222221), (2, 0.07585, 0.04703888888888889), (5, 0.0, 0.006016666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109077777777777), (16103, 51.82415, 6.14296111111111), (32207, 58.2, 11.633983333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
650,"[40.87862993298585, 39.755615897309305, 37.05542796846875, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[852.0371625000207, 2249.012139477387, 3710.638509309494, 0, 0, 0]","[3176.9628374999793, 5852.987860522613, 12400.361490690506, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1647, 3221, 5970, 0, 0, 0]","[(423.7980666666667, 0.004333333333333333, 0.002266666666666667), (765.8081333333334, 0.7240666666666667, 1.2143333333333333), (206.2194, 0.04093333333333333, 0.0020666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3871.2019333333333, 1859.9956666666667, 999.9977333333334), (16414.191866666668, 1799.2759333333333, 1523.7856666666667), (34153.7806, 1882.6590666666666, 1333.7479333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.12083333333333332, 0.0021999999999999997), (3, 0.0017166666666666665, 0.0031888888888888887), (5, 1.666666666666667e-05, 0.0026277777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 66.97916666666666, 10.1078), (16102, 51.89828333333334, 6.186811111111111), (32207, 58.199983333333336, 11.63737222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
651,"[39.066765946885084, 39.01505801036781, 42.31891254422444, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[498.3846518486158, 2939.382447147305, 1887.7843755618592, 0, 0, 0]","[3530.6153481513843, 5162.617552852695, 14223.21562443814, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1574, 3161, 6818, 0, 0, 0]","[(368.74799999999993, 0.008799999999999999, 0.0021333333333333334), (787.1298666666667, 0.6977333333333332, 1.3517333333333332), (88.77853333333334, 0.04566666666666667, 0.0016666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3926.252, 1859.9912, 999.9978666666667), (16392.870133333334, 1799.3022666666666, 1523.6482666666666), (34271.22146666667, 1882.6543333333334, 1333.7483333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.03961666666666667, 0.0026277777777777775), (5, 0.05538333333333333, 0.07790555555555556), (6, 0.0, 0.0012722222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.06038333333333, 10.10737222222222), (16100, 51.844616666666674, 6.112094444444444), (32206, 58.2, 11.638727777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
652,"[25.961777115909655, 60.82448778079487, 19.284960585935078, 0.0, 0.0, 0.0]","[2, 5, 1, 0, 0, 0]","[1016.1282555022153, 2116.612105588463, 3107.803144105226, 0, 0, 0]","[3012.8717444977847, 5985.387894411537, 13003.196855894774, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1046, 4928, 3107, 0, 0, 0]","[(527.0834, 4.810666666666667, 0.023933333333333338), (1453.98, 0.7701333333333332, 1.439666666666667), (36.3506, 0.004666666666666667, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3767.9166, 1855.1893333333333, 999.9760666666666), (15726.02, 1799.2298666666666, 1523.5603333333333), (34323.6494, 1882.6953333333333, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.00616111111111111), (10, 1.1068500000000003, 0.5332444444444445), (2, 0.0, 0.00105), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.103838888888887), (16095, 50.793150000000004, 5.656755555555555), (32210, 58.2, 11.63895), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
653,"[37.527922561429634, 34.05332016785979, 41.9527031220905, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[245.54319931548474, 2256.9163735572547, 3365.077895031437, 0, 0, 0]","[3783.456800684515, 5845.083626442745, 12745.922104968562, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1512, 2759, 6759, 0, 0, 0]","[(437.60519999999997, 1.9278666666666666, 0.025066666666666664), (358.91746666666666, 0.0562, 0.043133333333333336), (205.5200666666667, 0.004399999999999999, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3857.3948, 1858.0721333333333, 999.9749333333333), (16821.082533333334, 1799.9438, 1524.9568666666667), (34154.479933333336, 1882.6956, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.006116666666666667), (8, 0.08965000000000001, 0.012134523809523809), (6, 0.0, 0.0017944444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.103883333333332), (16097, 51.81035000000001, 6.177865476190476), (32206, 58.2, 11.638205555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
654,"[24.323653512037726, 68.31646507035299, 22.667742536155423, 0.0, 0.0, 0.0]","[2, 5, 2, 0, 0, 0]","[617.0536031619688, 2092.3940489506012, 3636.953557088721, 0, 0, 0]","[3411.9463968380314, 6009.605951049399, 12474.04644291128, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[980, 5535, 3652, 0, 0, 0]","[(26.562933333333334, 0.0, 0.0), (1760.4694666666667, 8.333533333333333, 0.1864), (92.27420000000001, 0.00013333333333333334, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4268.437066666666, 1860.0, 1000.0), (15419.530533333333, 1791.6664666666666, 1524.8136), (34267.7258, 1882.6998666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 4.9999999999999996e-05), (10, 8.953166666666668, 3.6986055555555555), (4, 0.0, 2.7777777777777776e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.10995), (16095, 42.94683333333334, 2.491394444444444), (32208, 58.2, 11.639972222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
655,"[37.94986348969967, 34.250802271044186, 60.399726894668234, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1035.1174735693135, 1525.7075630243467, 6445.5031580946015, 0, 0, 0]","[2993.8825264306865, 6576.292436975653, 9665.496841905398, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1529, 2775, 9731, 0, 0, 0]","[(408.2439333333333, 1.3948666666666665, 0.0056), (1376.4297333333332, 0.086, 0.6097333333333332), (274.0262, 0.0206, 0.02213333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3886.756066666667, 1858.6051333333332, 999.9944), (15803.570266666668, 1799.914, 1524.3902666666668), (34085.9738, 1882.6794, 1333.7278666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0097), (2, 0.0, 0.0002888888888888889), (11, 1.666666666666667e-05, 0.0016944444444444442), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.100299999999999), (16103, 51.900000000000006, 6.1897111111111105), (32201, 58.199983333333336, 11.638305555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
656,"[41.15165053363118, 32.757343865712166, 60.29420892557879, 0.0, 0.0, 0.0]","[3, 2, 5, 0, 0, 0]","[1067.7015854417225, 2099.8190266045, 3974.1572006233173, 0, 0, 0]","[2961.2984145582777, 6002.1809733955, 12136.842799376682, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1658, 2654, 9714, 0, 0, 0]","[(422.2250666666667, 0.6482666666666667, 0.0036000000000000003), (1627.389066666667, 0.106, 1.2304666666666664), (1317.0102, 0.01793333333333333, 0.0188), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3872.774933333333, 1859.3517333333334, 999.9964), (15552.610933333333, 1799.894, 1523.7695333333334), (33042.9898, 1882.6820666666667, 1333.7312), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0010666666666666667), (3, 1.666666666666667e-05, 0.0003277777777777778), (11, 0.0032, 0.002516666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108933333333333), (16102, 51.89998333333334, 6.189672222222222), (32201, 58.1968, 11.637483333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
657,"[43.16207495656491, 45.03826215749198, 37.34715411830427, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1452.22007649901, 1363.73910202137, 1392.7419302419803, 0, 0, 0]","[2576.7799235009898, 6738.26089797863, 14718.25806975802, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1739, 3649, 6017, 0, 0, 0]","[(445.29419999999993, 0.6498, 0.004866666666666666), (1543.5021333333334, 0.14239999999999997, 1.004), (1213.5509333333332, 0.018, 0.0194), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3849.7058, 1859.3502, 999.9951333333333), (15636.497866666667, 1799.8576, 1523.996), (33146.44906666667, 1882.682, 1333.7306), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0017055555555555554), (5, 0.0, 0.004861111111111111), (8, 0.0021000000000000003, 0.0014277777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108294444444445), (16100, 51.900000000000006, 6.185138888888888), (32204, 58.197900000000004, 11.638572222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
658,"[58.72424919334822, 26.20340656627993, 20.94842033393334, 0.0, 0.0, 0.0]","[4, 2, 2, 0, 0, 0]","[945.0826475339068, 1718.3222632965258, 1746.7766281727716, 0, 0, 0]","[3083.9173524660932, 6383.677736703474, 14364.22337182723, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2366, 2123, 3375, 0, 0, 0]","[(785.0324666666668, 0.6372, 0.005933333333333335), (1121.9755999999998, 0.05226666666666666, 0.026933333333333337), (1504.3562666666667, 0.01673333333333333, 0.010666666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3509.9675333333334, 1859.3628, 999.9940666666666), (16058.0244, 1799.9477333333334, 1524.9730666666667), (32855.64373333333, 1882.6832666666667, 1333.7393333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(10, 0.12083333333333332, 0.0033388888888888886), (4, 0.0032, 0.0023011904761904758), (6, 0.0, 0.016105555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 66.97916666666666, 10.10666111111111), (16101, 51.896800000000006, 6.187698809523809), (32206, 58.2, 11.623894444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
659,"[44.998758997269796, 53.246112071093556, 10.992489603376574, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1445.665462672785, 1711.0291405652604, 1771.6346260561663, 0, 0, 0]","[2583.334537327215, 6390.970859434739, 14339.365373943834, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1813, 4314, 1771, 0, 0, 0]","[(314.57233333333323, 0.004733333333333333, 6.666666666666668e-05), (1086.9342000000001, 0.052199999999999996, 0.026533333333333332), (427.8186, 0.011466666666666667, 0.006066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3980.427666666667, 1859.9952666666666, 999.9999333333334), (16093.0658, 1799.9478, 1524.9734666666666), (33932.1814, 1882.6885333333335, 1333.7439333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.03961666666666667, 0.002322222222222222), (9, 0.0, 0.0009833333333333332), (3, 1.666666666666667e-05, 0.017866666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.06038333333333, 10.107677777777777), (16096, 51.900000000000006, 6.189016666666666), (32209, 58.199983333333336, 11.622133333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
660,"[58.45122859270291, 27.0303628733646, 36.90025448451368, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[963.1506086603458, 2190.598124958617, 4173.834606595776, 0, 0, 0]","[3065.849391339654, 5911.401875041383, 11937.165393404224, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2355, 2190, 5945, 0, 0, 0]","[(411.6525333333334, 0.008933333333333331, 0.003933333333333333), (3.582, 0.0, 0.0), (1387.6148666666668, 0.013333333333333332, 0.005933333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3883.3474666666666, 1859.9910666666667, 999.9960666666667), (17176.418, 1800.0, 1525.0), (32972.38513333333, 1882.6866666666667, 1333.7440666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(10, 9.820516666666666, 0.050116666666666664), (5, 0.0, 5.555555555555557e-06), (8, 0.0, 0.023283333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4016, 57.27948333333333, 10.059883333333334), (16100, 51.900000000000006, 6.189994444444444), (32204, 58.2, 11.616716666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
661,"[43.6584760486473, 52.54258207849914, 25.901557941778908, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1158.4074939675647, 3230.8949800942873, 4094.937287259399, 0, 0, 0]","[2870.5925060324353, 4871.105019905713, 12016.0627127406, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1759, 4257, 4173, 0, 0, 0]","[(365.38406666666674, 0.0011333333333333336, 0.0011333333333333336), (146.10013333333333, 6.666666666666668e-05, 0.0004666666666666667), (964.6893333333335, 0.004666666666666667, 0.0009999999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3929.6159333333335, 1859.9988666666666, 999.9988666666667), (17033.899866666667, 1799.9999333333333, 1524.9995333333334), (33395.310666666664, 1882.6953333333333, 1333.749), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.12083333333333332, 0.0016888888888888889), (11, 0.0, 0.0023888888888888887), (5, 0.0, 0.0018277777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 66.97916666666666, 10.10831111111111), (16094, 51.900000000000006, 6.187611111111111), (32207, 58.2, 11.63817222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
