interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
386,"[55.944403077686765, 38.80523327573439, 18.353919682204705, 0.0, 0.0, 0.0]","[4, 3, 1, 0, 0, 0]","[1569.4874561622241, 591.1169018593175, 990.9370936802097, 0, 0, 0]","[2459.512543837776, 7510.883098140683, 15120.06290631979, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2254, 3144, 2957, 0, 0, 0]","[(161.47933333333333, 0.0002666666666666667, 0.0028), (1599.6012666666666, 0.18606666666666666, 0.47306666666666664), (181.4032, 0.00013333333333333334, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4133.520666666666, 1859.9997333333333, 999.9972), (15580.398733333333, 1799.8139333333334, 1524.5269333333333), (34178.5968, 1882.6998666666668, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0020444444444444442), (7, 1.666666666666667e-05, 0.14354444444444445), (3, 0.05556666666666666, 0.026677777777777772), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107955555555556), (16098, 51.89998333333334, 6.046455555555555), (32209, 58.14443333333334, 11.613322222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
387,"[54.5048399106478, 34.20143174524809, 48.178263298367575, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[1446.6102845304144, 1416.0236468211137, 3475.2020105316788, 0, 0, 0]","[2582.3897154695856, 6685.976353178887, 12635.797989468321, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2196, 2771, 7762, 0, 0, 0]","[(72.00093333333334, 0.00013333333333333337, 0.002266666666666667), (244.6669333333333, 8.2766, 0.14626666666666666), (746.2351333333335, 0.11299999999999998, 0.3436666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4222.999066666666, 1859.9998666666668, 999.9977333333334), (16935.333066666666, 1791.7234, 1524.8537333333334), (33613.764866666665, 1882.587, 1333.4063333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00065, 0.0015222222222222223), (4, 8.906633333333335, 3.691672222222222), (7, 0.06493333333333333, 0.555938888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.108477777777777), (16101, 42.993366666666674, 2.4983277777777775), (32205, 58.13506666666667, 11.08406111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
388,"[54.231819310002486, 35.00370278943471, 40.37614052510707, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[709.5842862237607, 2198.9696915936775, 2647.7652971777115, 0, 0, 0]","[3319.4157137762395, 5903.030308406323, 13463.234702822288, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2185, 2836, 6505, 0, 0, 0]","[(207.96633333333332, 0.007533333333333333, 0.008266666666666667), (195.0344, 0.2004, 0.7164666666666666), (718.6230666666668, 0.0006666666666666668, 0.0007333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4087.0336666666667, 1859.9924666666666, 999.9917333333333), (16984.9656, 1799.7996, 1524.2835333333333), (33641.37693333333, 1882.6993333333335, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0009166666666666666, 0.0062388888888888884), (2, 0.0, 0.0031222222222222224), (6, 0.06125, 0.026016666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09908333333333, 10.10376111111111), (16103, 51.900000000000006, 6.186877777777777), (32206, 58.13875, 11.613983333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
389,"[44.70091834202035, 61.824240928165885, 22.841536838185093, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1091.5786354568527, 1671.9929115731252, 1700.3789519328436, 0, 0, 0]","[2937.4213645431473, 6430.007088426875, 14410.621048067156, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1801, 5009, 3680, 0, 0, 0]","[(145.40153333333333, 0.010133333333333333, 0.013133333333333335), (162.52839999999998, 0.22979999999999998, 1.361133333333333), (299.89206666666666, 0.0016666666666666668, 0.005466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4149.598466666666, 1859.9898666666666, 999.9868666666666), (17017.4716, 1799.7702, 1523.6388666666667), (34060.10793333333, 1882.6983333333333, 1333.7445333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00065, 0.005699999999999999), (4, 0.0007666666666666667, 0.006922222222222222), (5, 0.0008666666666666667, 0.016194444444444442), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.1043), (16101, 51.89923333333334, 6.183077777777777), (32207, 58.199133333333336, 11.623805555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
390,"[50.01241002730205, 55.578869414959264, 22.326360871454288, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[769.6408855133725, 2313.80397861422, 1757.469369889886, 0, 0, 0]","[3259.3591144866277, 5788.19602138578, 14353.530630110114, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2015, 4503, 3597, 0, 0, 0]","[(370.4956000000001, 0.5643333333333334, 0.17393333333333333), (51.20493333333333, 0.018466666666666666, 0.016133333333333333), (51.72913333333333, 0.004666666666666667, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3924.5044, 1859.4356666666667, 999.8260666666666), (17128.795066666666, 1799.9815333333333, 1524.9838666666667), (34308.270866666666, 1882.6953333333333, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.007933333333333334), (4, 0.0001, 0.007538888888888889), (4, 0.0, 0.0011388888888888887), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.102066666666666), (16101, 51.8999, 6.1824611111111105), (32208, 58.2, 11.63886111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
391,"[45.56962025316456, 49.777832633917555, 28.390540624418097, 0.0, 0.0, 0.0]","[3, 4, 2, 0, 0, 0]","[1500.2819487452634, 1412.303280346016, 4041.679918938925, 0, 0, 0]","[2528.7180512547366, 6689.6967196539845, 12069.320081061076, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1836, 4033, 4574, 0, 0, 0]","[(484.7902, 0.02186666666666666, 0.033266666666666674), (274.02726666666666, 0.012533333333333334, 0.027133333333333332), (83.886, 0.009066666666666666, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3810.2098, 1859.9781333333333, 999.9667333333333), (16905.972733333332, 1799.9874666666667, 1524.9728666666667), (34276.114, 1882.6909333333333, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.004561111111111111), (5, 0.06113333333333333, 0.01686666666666667), (3, 0.0, 0.002138888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.105438888888889), (16100, 51.838866666666675, 6.1731333333333325), (32209, 58.2, 11.63786111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
392,"[59.39439066765947, 26.536657615403602, 52.69691515113898, 0.0, 0.0, 0.0]","[4, 2, 4, 0, 0, 0]","[319.13027928132715, 0, 6222.531060138107, 0, 0, 0]","[3709.869720718673, 8102, 9888.468939861894, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2393, 2150, 8490, 0, 0, 0]","[(382.72833333333347, 0.008733333333333333, 0.02426666666666667), (229.28813333333326, 0.008666666666666668, 0.007933333333333332), (217.40419999999997, 0.009999999999999998, 0.0024), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3912.2716666666665, 1859.9912666666667, 999.9757333333333), (16950.71186666667, 1799.9913333333334, 1524.9920666666667), (34142.5958, 1882.69, 1333.7476), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.004855555555555556), (3, 0.29986666666666667, 0.01441111111111111), (7, 0.44465, 0.006072222222222221), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.105144444444443), (16102, 51.60013333333334, 6.175588888888888), (32205, 57.75535, 11.633927777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
393,"[24.497393894266565, 37.06492224142187, 68.30116069765998, 0.0, 0.0, 0.0]","[2, 3, 5, 0, 0, 0]","[837.8839840553326, 2391.6010155041713, 2818.894402104769, 0, 0, 0]","[3191.116015944667, 5710.398984495829, 13292.105597895232, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[987, 3003, 11004, 0, 0, 0]","[(37.39846666666667, 6.666666666666668e-05, 0.0002), (316.669, 0.008066666666666666, 0.017133333333333334), (296.396, 0.009933333333333334, 0.0024), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4257.6015333333335, 1859.9999333333333, 999.9998), (16863.331, 1799.9919333333332, 1524.9828666666667), (34063.604, 1882.6900666666668, 1333.7476), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.00065, 0.00018333333333333334), (6, 0.06103333333333333, 0.016633333333333333), (10, 0.78925, 0.014027777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.09935, 10.109816666666665), (16099, 51.83896666666667, 6.1733666666666664), (32202, 57.41075, 11.62597222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
394,"[34.623976172747575, 37.06492224142187, 27.496741356836946, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[248.71930150793688, 1016.600673301004, 1884.0814406089871, 0, 0, 0]","[3780.280698492063, 7085.399326698996, 14226.918559391013, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1395, 3003, 4430, 0, 0, 0]","[(151.69299999999998, 0.0051333333333333335, 0.0002666666666666667), (297.0953999999999, 0.009333333333333332, 0.009466666666666665), (53.127199999999995, 0.004533333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4143.307, 1859.9948666666667, 999.9997333333333), (16882.9046, 1799.9906666666666, 1524.9905333333334), (34306.8728, 1882.6954666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001288888888888889), (6, 0.29986666666666667, 0.01555), (5, 0.0, 0.0011944444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108711111111111), (16099, 51.60013333333334, 6.174449999999999), (32207, 58.2, 11.638805555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
395,"[26.73119880863738, 47.00074055788694, 22.717398051021043, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[287.6762958127829, 1855.4592849111832, 1290.4391462452068, 0, 0, 0]","[3741.323704187217, 6246.540715088817, 14820.560853754792, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1077, 3808, 3660, 0, 0, 0]","[(44.5638, 0.008866666666666669, 0.004266666666666667), (390.4182666666667, 0.0044666666666666665, 0.021733333333333334), (1378.5276000000001, 0.0044666666666666665, 0.0009333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4250.4362, 1859.9911333333334, 999.9957333333333), (16789.581733333333, 1799.9955333333332, 1524.9782666666667), (32981.4724, 1882.6955333333333, 1333.7490666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.001111111111111111), (9, 0.10443333333333332, 0.024849999999999997), (3, 0.0, 0.0011111111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108888888888888), (16096, 51.79556666666667, 6.16515), (32209, 58.2, 11.638888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
396,"[27.823281211218664, 37.3734880276475, 37.48370678418472, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[0, 1755.11711205641, 3436.022343540757, 0, 0, 0]","[4029, 6346.88288794359, 12674.977656459243, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1121, 3028, 6039, 0, 0, 0]","[(32.27155714285715, 0.004533333333333333, 6.666666666666668e-05), (243.00559999999993, 0.002, 0.0057333333333333325), (1539.309, 0.5317333333333334, 0.43893333333333323), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4262.728442857143, 1859.9954666666667, 999.9999333333334), (16936.9944, 1799.998, 1524.9942666666666), (32820.691, 1882.1682666666668, 1333.3110666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0010452380952380952), (8, 0.29986666666666667, 0.012488888888888888), (3, 0.04548333333333333, 0.019161111111111104), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108954761904762), (16097, 51.60013333333334, 6.1775111111111105), (32209, 58.154516666666666, 11.620838888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
397,"[16.604616530156367, 60.17032831399655, 24.151201042765813, 0.0, 0.0, 0.0]","[1, 5, 2, 0, 0, 0]","[0, 2843.8657100016926, 2109.9244074215603, 0, 0, 0]","[4029, 5258.134289998307, 14001.07559257844, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[669, 4875, 3891, 0, 0, 0]","[(11.0094, 0.004200000000000001, 0.004266666666666667), (267.51599999999996, 0.005066666666666666, 0.004999999999999999), (1621.797, 0.004066666666666666, 0.002933333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4283.9906, 1859.9958, 999.9957333333333), (16912.484, 1799.9949333333334, 1524.995), (32738.203, 1882.6959333333334, 1333.7470666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 8.333333333333333e-05), (14, 0.043399999999999994, 0.01156111111111111), (2, 0.0, 0.0016277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.109916666666667), (16091, 51.85660000000001, 6.178438888888889), (32210, 58.2, 11.638372222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
398,"[10.052122114668652, 50.839298938533695, 40.92235118862889, 0.0, 0.0, 0.0]","[1, 4, 3, 0, 0, 0]","[150.5129573764532, 3139.6502892042727, 4465.957590894611, 0, 0, 0]","[3878.4870426235466, 4962.349710795727, 11645.04240910539, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[405, 4119, 6593, 0, 0, 0]","[(7.6892, 0.0, 0.0), (541.4130666666666, 7.667999999999999, 2.492), (2547.3387333333335, 0.0012000000000000001, 0.0044666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4287.3108, 1860.0, 1000.0), (16638.586933333332, 1792.332, 1522.508), (31812.661266666666, 1882.6988000000001, 1333.7455333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(1, 0.0, 1.6666666666666667e-05), (11, 0.0, 0.01856111111111111), (5, 3.333333333333334e-05, 0.0013611111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4025, 67.1, 10.109983333333332), (16094, 51.900000000000006, 6.171438888888888), (32207, 58.19996666666667, 11.638638888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
399,"[22.263588979895758, 39.508763268328806, 45.04375892247533, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[253.15647776580917, 1134.6052171820327, 4614.332213462824, 0, 0, 0]","[3775.843522234191, 6967.394782817967, 11496.667786537175, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[897, 3201, 7257, 0, 0, 0]","[(44.738800000000005, 0.0, 0.0), (754.9734666666667, 19.008933333333335, 2.4869333333333334), (6269.0852, 0.6164666666666667, 0.04413333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4250.2612, 1860.0, 1000.0), (16425.026533333334, 1780.9910666666667, 1522.5130666666666), (28090.9148, 1882.0835333333334, 1333.7058666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0004222222222222222), (8, 0.0, 0.007061111111111111), (7, 3.203133333333333, 0.7005055555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109577777777778), (16097, 51.900000000000006, 6.182938888888889), (32205, 54.99686666666667, 10.939494444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
400,"[22.561429635145196, 24.67292026660084, 68.5742660294209, 0.0, 0.0, 0.0]","[2, 2, 5, 0, 0, 0]","[688.3856472486011, 579.1568428921917, 5527.727336324244, 0, 0, 0]","[3340.6143527513987, 7522.843157107808, 10583.272663675756, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[909, 1999, 11048, 0, 0, 0]","[(74.79813333333334, 0.004666666666666667, 6.666666666666668e-05), (2029.343266666667, 16.8952, 2.589066666666666), (7464.4617333333335, 0.6202666666666666, 0.050266666666666675), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4220.201866666666, 1859.9953333333333, 999.9999333333334), (15150.656733333333, 1783.1048, 1522.4109333333333), (26895.538266666666, 1882.0797333333335, 1333.6997333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.001122222222222222), (5, 0.0, 0.0023944444444444443), (9, 2.814516666666667, 0.672522222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108877777777778), (16100, 51.900000000000006, 6.187605555555555), (32203, 55.38548333333333, 10.967477777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
401,"[38.32216430876148, 10.676376203406566, 58.62454223822233, 0.0, 0.0, 0.0]","[3, 1, 4, 0, 0, 0]","[770.6538628972339, 593.6732021674471, 1809.1393031047937, 0, 0, 0]","[3258.346137102766, 7508.326797832553, 14301.860696895206, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1544, 865, 9445, 0, 0, 0]","[(82.3998, 0.004733333333333333, 6.666666666666668e-05), (1492.4727333333335, 0.09173333333333332, 0.0018), (5740.603133333334, 0.6172666666666666, 0.05393333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4212.6002, 1859.9952666666666, 999.9999333333334), (15687.527266666666, 1799.9082666666666, 1524.9982), (28619.396866666666, 1882.0827333333334, 1333.6960666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.001222222222222222), (3, 0.0, 5.555555555555555e-05), (6, 2.102266666666667, 0.6894388888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108777777777778), (16102, 51.900000000000006, 6.189944444444444), (32206, 56.09773333333334, 10.95056111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
402,"[42.516753536857784, 40.13823747222908, 16.324250512072496, 0.0, 0.0, 0.0]","[3, 2, 1, 0, 0, 0]","[1017.9818837487826, 277.9961214515266, 1749.2896693505322, 0, 0, 0]","[3011.018116251217, 7824.003878548473, 14361.710330649468, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1713, 3252, 2630, 0, 0, 0]","[(40.1066, 0.004666666666666667, 0.0), (1495.617866666667, 0.0028666666666666667, 0.0224), (1152.0349333333334, 0.0002, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4254.8934, 1859.9953333333333, 1000.0), (15684.382133333333, 1799.9971333333333, 1524.9776), (33207.965066666664, 1882.6998, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0023222222222222225), (4, 0.00075, 0.0006444444444444444), (1, 0.04506666666666667, 0.01591111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.107677777777777), (16101, 51.89925000000001, 6.189355555555555), (32211, 58.15493333333334, 11.624088888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
403,"[48.92032762472077, 40.792396939027405, 31.17124945689281, 0.0, 0.0, 0.0]","[3, 2, 2, 0, 0, 0]","[1635.4095410248515, 717.3496681211327, 2097.770047607016, 0, 0, 0]","[2393.5904589751485, 7384.650331878867, 14013.229952392983, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1971, 3305, 5022, 0, 0, 0]","[(62.432599999999994, 0.0009333333333333332, 6.666666666666668e-05), (60.99086666666666, 0.0013333333333333333, 0.012333333333333335), (1214.7743333333333, 0.002466666666666667, 0.0031333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4232.5674, 1859.9990666666667, 999.9999333333334), (17119.009133333333, 1799.9986666666666, 1524.9876666666667), (33145.225666666665, 1882.6975333333335, 1333.7468666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00205), (4, 0.0001, 0.0012388888888888888), (4, 1.666666666666667e-05, 4.9999999999999996e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107949999999999), (16101, 51.8999, 6.188761111111111), (32208, 58.199983333333336, 11.639949999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
404,"[61.70265574584264, 30.15304862996791, 32.69815653901061, 0.0, 0.0, 0.0]","[4, 1, 2, 0, 0, 0]","[910.0362332406557, 917.7449436151724, 3530.2340574007585, 0, 0, 0]","[3118.9637667593443, 7184.255056384827, 12580.765942599242, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2486, 2443, 5268, 0, 0, 0]","[(86.50553333333333, 0.001, 0.0), (14.329866666666671, 0.0, 0.0), (42.903666666666666, 0.005266666666666667, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4208.494466666667, 1859.999, 1000.0), (17165.670133333333, 1800.0, 1525.0), (34317.096333333335, 1882.6947333333335, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0020944444444444443), (3, 0.0, 0.0005777777777777778), (4, 0.0, 0.0011111111111111113), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107905555555554), (16102, 51.900000000000006, 6.1894222222222215), (32208, 58.2, 11.638888888888888), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
405,"[42.591213700670146, 57.232782029128614, 32.69815653901061, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[742.1305112669444, 1955.8541190341962, 2876.6479329769218, 0, 0, 0]","[3286.8694887330557, 6146.145880965803, 13234.35206702308, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1716, 4637, 5268, 0, 0, 0]","[(539.4033333333333, 4.807066666666667, 0.02386666666666667), (332.00399999999996, 0.0015333333333333334, 0.005), (64.74926666666667, 0.005533333333333334, 0.0008), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3755.596666666667, 1855.1929333333333, 999.9761333333333), (16847.996, 1799.9984666666667, 1524.995), (34295.250733333334, 1882.6944666666668, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.005755555555555555), (8, 0.0, 0.0008277777777777778), (4, 0.0, 0.0014833333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.104244444444443), (16097, 51.900000000000006, 6.189172222222222), (32208, 58.2, 11.638516666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
406,"[37.527922561429634, 63.34238459639595, 41.63614921482217, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[777.2502806234575, 1479.1180033075436, 1746.7766281727716, 0, 0, 0]","[3251.7497193765425, 6622.881996692457, 14364.22337182723, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1512, 5132, 6708, 0, 0, 0]","[(407.06486666666666, 1.923, 0.02493333333333333), (1626.9954666666667, 0.0018000000000000002, 0.006466666666666666), (399.85659999999996, 0.02093333333333333, 0.009866666666666668), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3887.9351333333334, 1858.077, 999.9750666666666), (15553.004533333333, 1799.9982, 1524.9935333333333), (33960.1434, 1882.6790666666668, 1333.7401333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.005116666666666667), (7, 0.0, 0.0002111111111111111), (4, 0.0, 0.016977777777777776), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.104883333333333), (16098, 51.900000000000006, 6.189788888888889), (32208, 58.2, 11.623022222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 1, 0, 0, 0]"
