interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,numfailures
11,"[43.01315462894018, 42.421624290298695, 23.604990379243993, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[541.3552859267407, 1918.0188694848302, 1727.9414031281997, 0, 0, 0]","[3487.6447140732594, 6183.98113051517, 14383.0585968718, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1733, 3437, 3803, 0, 0, 0]","[(326.45579999999995, 0.08913333333333334, 0.004266666666666667), (910.1627333333333, 19.004533333333335, 2.486666666666667), (130.0232, 0.015933333333333334, 0.022066666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3968.5442000000003, 1859.9108666666666, 999.9957333333333), (16269.837266666667, 1780.9954666666667, 1522.5133333333333), (34229.9768, 1882.6840666666667, 1333.7279333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 1.666666666666667e-05, 0.07675), (7, 0.0, 0.011800000000000001), (4, 0.0, 0.00013333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09998333333333, 10.033249999999999), (16098, 51.900000000000006, 6.1781999999999995), (32208, 58.2, 11.639866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
12,"[31.918590220898484, 51.295976302147615, 25.491899944137547, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[540.3406570895235, 2448.135073513415, 3491.6019453800363, 0, 0, 0]","[3488.6593429104764, 5653.864926486585, 12619.398054619964, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1286, 4156, 4107, 0, 0, 0]","[(54.64115714285715, 0.0046, 6.666666666666668e-05), (779.44, 16.162333333333333, 2.6066), (173.3642, 0.0174, 0.0176), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4240.358842857143, 1859.9954, 999.9999333333334), (16400.56, 1783.8376666666666, 1522.3934), (34186.6358, 1882.6826, 1333.7324), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.001073015873015873), (7, 0.0, 0.00805), (4, 0.0, 0.0011333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108926984126983), (16098, 51.900000000000006, 6.18195), (32208, 58.2, 11.638866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
13,"[30.801687763713083, 49.913601579856824, 36.48438954751413, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[572.2598602075298, 2784.786239980979, 1746.7766281727716, 0, 0, 0]","[3456.7401397924705, 5317.213760019021, 14364.22337182723, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1241, 4044, 5878, 0, 0, 0]","[(24.9904, 0.0086, 0.004333333333333333), (296.39646666666664, 0.05193333333333333, 0.02726666666666667), (567.6282666666666, 0.03473333333333333, 0.028533333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4270.0096, 1859.9914, 999.9956666666667), (16883.603533333335, 1799.9480666666666, 1524.9727333333333), (33792.37173333333, 1882.6652666666666, 1333.7214666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0011222222222222222), (7, 0.0, 0.0016345238095238097), (7, 0.0021000000000000003, 0.017244444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108877777777778), (16098, 51.900000000000006, 6.188365476190476), (32205, 58.197900000000004, 11.622755555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
14,"[29.784065524944154, 47.51913107874599, 21.05393830302278, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[546.8531091368895, 2459.2597222689174, 3386.0382584387903, 0, 0, 0]","[3482.1468908631105, 5642.740277731083, 12724.96174156121, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1200, 3850, 3392, 0, 0, 0]","[(261.4445333333333, 0.020999999999999998, 0.016533333333333334), (159.0324, 0.052733333333333327, 0.027866666666666668), (587.2016666666667, 0.011466666666666667, 0.006066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4033.5554666666667, 1859.979, 999.9834666666667), (17020.9676, 1799.9472666666666, 1524.9721333333334), (33772.79833333333, 1882.6885333333335, 1333.7439333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0001, 0.013838888888888888), (6, 0.0, 0.0017777777777777776), (6, 1.666666666666667e-05, 0.018216666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09989999999999, 10.09616111111111), (16099, 51.900000000000006, 6.188222222222222), (32206, 58.199983333333336, 11.621783333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
15,"[28.840903449987593, 49.358183164650704, 31.86642666501148, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[905.2405841558921, 1970.8017187384432, 1456.4264875030526, 0, 0, 0]","[3123.759415844108, 6131.198281261557, 14654.573512496947, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1162, 3999, 5134, 0, 0, 0]","[(254.45353333333333, 0.1054, 0.01906666666666667), (139.63406666666666, 0.056999999999999995, 0.027333333333333328), (573.2208666666667, 0.0104, 0.0072), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4040.5464666666667, 1859.8946, 999.9809333333334), (17040.365933333334, 1799.943, 1524.9726666666666), (33786.77913333333, 1882.6896000000002, 1333.7428), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.08827222222222221), (6, 0.0, 0.0022021367521367526), (8, 0.0, 0.02267777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.021727777777777), (16099, 51.900000000000006, 6.187797863247863), (32204, 58.2, 11.61732222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
16,"[38.89302556465624, 24.47543816341644, 41.00304140028552, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[150.5129573764532, 740.2994142318395, 2630.2694696585786, 0, 0, 0]","[3878.4870426235466, 7361.700585768161, 13480.730530341421, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1567, 1983, 6606, 0, 0, 0]","[(236.27786666666663, 0.1004, 0.0128), (20.272, 0.005200000000000001, 0.0002666666666666667), (804.9556, 0.1459333333333333, 0.3486), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4058.722133333333, 1859.8996, 999.9872), (17159.728, 1799.9948, 1524.9997333333333), (33555.0444, 1882.5540666666668, 1333.4014), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.00011666666666666667, 0.08172777777777777), (2, 0.0, 0.0012277777777777777), (6, 0.0008333333333333333, 0.5283333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09988333333332, 10.028272222222222), (16103, 51.900000000000006, 6.188772222222222), (32206, 58.19916666666667, 11.111666666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
17,"[23.876892529163566, 37.472229079239696, 47.53894854447272, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[555.426975916416, 1915.8473619172696, 6329.529280500467, 0, 0, 0]","[3473.5730240835837, 6186.152638082731, 9781.470719499532, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[962, 3036, 7659, 0, 0, 0]","[(142.60586666666666, 0.0007333333333333332, 0.0006), (1451.7526666666668, 0.16326666666666667, 0.6103999999999999), (774.8961333333334, 0.13426666666666665, 0.34353333333333336), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4152.394133333333, 1859.9992666666667, 999.9994), (15728.247333333333, 1799.8367333333333, 1524.3896), (33585.103866666665, 1882.5657333333334, 1333.4064666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.02883888888888889), (7, 0.005116666666666666, 0.19694444444444445), (4, 0.0008333333333333333, 0.5120277777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.081161111111111), (16098, 51.89488333333334, 5.993055555555555), (32208, 58.19916666666667, 11.12797222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
18,"[44.80019856043683, 35.941742779560606, 75.383278505369, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[883.7299695801937, 2409.862951876056, 2191.1105592662866, 0, 0, 0]","[3145.270030419806, 5692.137048123945, 13919.889440733714, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1805, 2912, 12145, 0, 0, 0]","[(132.11946666666668, 0.007933333333333334, 0.004933333333333334), (1567.7946000000002, 1.1932, 0.7472000000000001), (1531.2684, 0.041666666666666664, 0.0026000000000000003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4162.880533333333, 1859.9920666666667, 999.9950666666666), (15612.205399999999, 1798.8068, 1524.2528), (32828.7316, 1882.6583333333333, 1333.7474), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0009166666666666666, 0.0064444444444444445), (9, 0.0006, 0.11922777777777778), (5, 0.0032833333333333334, 0.0022722222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.09908333333333, 10.103555555555555), (16096, 51.89940000000001, 6.070772222222222), (32207, 58.19671666666667, 11.637727777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
19,"[59.12137006701415, 35.941742779560606, 27.84432996089628, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[439.1948243283037, 884.1558426819814, 0, 0, 0, 0]","[3589.8051756716964, 7217.844157318019, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2382, 2912, 4486, 0, 0, 0]","[(211.11260000000001, 0.012266666666666667, 0.005666666666666667), (1540.3569999999997, 0.9072, 0.4696666666666667), (1090.5186, 0.0, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4083.8874, 1859.9877333333334, 999.9943333333333), (15639.643, 1799.0928, 1524.5303333333334), (33269.4814, 1882.7, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.006222222222222222), (9, 1.666666666666667e-05, 0.12288333333333334), (1, 0.04608333333333333, 0.0163), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.103777777777777), (16096, 51.89998333333334, 6.067116666666666), (32211, 58.15391666666667, 11.6237), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
20,"[44.70091834202035, 38.24981486052826, 48.407920054621066, 0.0, 0.0, 0.0]","[2, 3, 2, 0, 0, 0]","[731.3721620708768, 1624.0557681657988, 2474.425878373289, 0, 0, 0]","[3297.6278379291234, 6477.944231834201, 13636.57412162671, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1801, 3099, 7799, 0, 0, 0]","[(184.54899999999998, 0.005, 0.0), (1616.2041333333332, 0.27386666666666665, 0.5514), (81.0898, 0.004666666666666667, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4110.451, 1859.995, 1000.0), (15563.795866666667, 1799.7261333333333, 1524.4486), (34278.9102, 1882.6953333333333, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(2, 0.0, 0.007833333333333335), (9, 0.0019000000000000002, 0.14093888888888892), (3, 0.0, 0.0011055555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4024, 67.1, 10.102166666666665), (16096, 51.89810000000001, 6.0490611111111106), (32209, 58.2, 11.638894444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 2, 0, 0, 0]"
21,"[59.71705137751303, 25.462848679338435, 59.077648811371105, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1023.8094662161241, 0, 2606.689851954342, 0, 0, 0]","[3005.190533783876, 8102, 13504.310148045657, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2406, 2063, 9518, 0, 0, 0]","[(224.74366666666666, 0.006933333333333334, 0.001), (232.08406666666662, 0.09373333333333332, 0.08413333333333334), (82.48780000000001, 0.009466666666666667, 0.003466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4070.2563333333333, 1859.9930666666667, 999.999), (16947.915933333334, 1799.9062666666666, 1524.9158666666667), (34277.5122, 1882.6905333333334, 1333.7465333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.048777777777777774), (6, 1.666666666666667e-05, 0.0004944444444444444), (4, 0.0, 0.0033833333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.061222222222222), (16099, 51.89998333333334, 6.189505555555555), (32208, 58.2, 11.636616666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 2, 0, 0, 0]"
