interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
418,"[47.15810374782824, 40.631942730190076, 40.12786295077897, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[319.13027928132715, 717.3496681211327, 4342.57777525758, 0, 0, 0]","[3709.869720718673, 7384.650331878867, 11768.42222474242, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1900, 3292, 6465, 0, 0, 0]","[(89.12806666666667, 0.00013333333333333337, 0.0011333333333333336), (1485.6119333333331, 0.18553333333333333, 0.47233333333333327), (1034.5944666666667, 0.009266666666666666, 0.0008666666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4205.871933333333, 1859.9998666666668, 999.9988666666667), (15694.388066666666, 1799.8144666666667, 1524.5276666666666), (33325.40553333333, 1882.6907333333334, 1333.7491333333332), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 1.666666666666667e-05, 0.0007666666666666667), (8, 1.666666666666667e-05, 0.1403), (7, 0.0, 0.0022166666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09998333333333, 10.109233333333332), (16097, 51.89998333333334, 6.0497), (32205, 58.2, 11.637783333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
419,"[28.096301811863988, 35.00370278943471, 58.841785115759414, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[750.1135902897788, 2205.9709384881508, 3931.5954236191506, 0, 0, 0]","[3278.8864097102214, 5896.029061511849, 12179.40457638085, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1132, 2836, 9480, 0, 0, 0]","[(12.4072, 0.0, 0.0), (111.84646666666667, 0.0027333333333333333, 0.021866666666666666), (1396.7023333333332, 0.009866666666666666, 0.0013333333333333335), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4282.5928, 1860.0, 1000.0), (17068.153533333334, 1799.9972666666667, 1524.9781333333333), (32963.297666666665, 1882.6901333333333, 1333.7486666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00019999999999999998), (7, 0.00075, 0.0017777777777777774), (7, 0.0, 0.0037333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.1098), (16098, 51.89925000000001, 6.188222222222222), (32205, 58.2, 11.636266666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
420,"[43.11243484735666, 35.00370278943471, 29.532617466327356, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[605.2074355786712, 1057.0143914888952, 3859.2140767720925, 0, 0, 0]","[3423.7925644213287, 7044.985608511105, 12251.785923227908, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1737, 2836, 4758, 0, 0, 0]","[(51.90266666666666, 0.002266666666666667, 0.0011333333333333334), (120.0602, 0.0013333333333333333, 0.012466666666666668), (1487.5789333333332, 0.004, 0.0028), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4243.097333333333, 1859.9977333333334, 999.9988666666667), (17059.9398, 1799.9986666666666, 1524.9875333333334), (32872.42106666667, 1882.6960000000001, 1333.7472), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00042777777777777774), (7, 0.0001, 0.0016666666666666663), (2, 0.04506666666666667, 0.017444444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109572222222221), (16098, 51.8999, 6.188333333333333), (32210, 58.15493333333334, 11.622555555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
421,"[26.65673864482502, 39.44705011108368, 64.21699459996276, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[463.4866838317982, 2121.0814372887808, 4925.508548067947, 0, 0, 0]","[3565.513316168202, 5980.918562711219, 11185.491451932052, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1074, 3196, 10346, 0, 0, 0]","[(24.81553333333333, 0.002, 0.001), (114.46806666666669, 0.0006, 0.0052), (2946.8464, 0.0006666666666666668, 0.004666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4270.184466666667, 1859.998, 999.999), (17065.531933333332, 1799.9994, 1524.9948), (31413.1536, 1882.6993333333335, 1333.7453333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.00037222222222222225), (6, 0.0007666666666666667, 0.0012555555555555555), (6, 0.055583333333333325, 0.027977777777777775), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.109627777777778), (16099, 51.89923333333334, 6.188744444444444), (32206, 58.14441666666667, 11.61202222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
422,"[22.58624968974932, 44.816094791409526, 61.77146049283099, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[795.9700452667716, 3410.039549820569, 2824.551074598514, 0, 0, 0]","[3233.0299547332284, 4691.960450179431, 13286.448925401486, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[910, 3631, 9952, 0, 0, 0]","[(306.18366666666674, 0.5942000000000001, 0.19193333333333332), (91.74986666666666, 0.0051333333333333335, 0.0028666666666666667), (1694.4974, 0.0054666666666666665, 0.0014), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3988.816333333333, 1859.4058, 999.8080666666667), (17088.250133333335, 1799.9948666666667, 1524.9971333333333), (32665.5026, 1882.6945333333333, 1333.7486), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.011550000000000001, 0.4305111111111111), (5, 3.3333333333333335e-05, 0.002033333333333333), (8, 0.058016666666666675, 0.02590555555555555), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.08845, 9.679488888888889), (16100, 51.89996666666667, 6.187966666666666), (32204, 58.141983333333336, 11.614094444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
423,"[39.463886820551004, 44.816094791409526, 30.202966917013217, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1092.2625860442677, 877.505143074861, 1275.279954468995, 0, 0, 0]","[2936.7374139557323, 7224.494856925139, 14835.720045531005, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1590, 3631, 4866, 0, 0, 0]","[(3811.223666666666, 0.4228666666666667, 0.13613333333333333), (117.7894666666667, 0.005066666666666667, 0.0031333333333333335), (1238.7174666666667, 0.0044666666666666665, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(483.77633333333415, 1859.5771333333332, 999.8638666666667), (17062.210533333335, 1799.9949333333334, 1524.9968666666666), (33121.28253333333, 1882.6955333333333, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 1.666666666666667e-05, 0.22730000000000003), (5, 0.06351666666666665, 0.015283333333333333), (4, 1.666666666666667e-05, 0.0010888888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.09998333333333, 9.8827), (16100, 51.83648333333334, 6.174716666666666), (32208, 58.199983333333336, 11.63891111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
424,"[41.64805162571358, 31.02937546284868, 38.78095711004904, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1224.9046965942362, 1022.0287790173022, 3712.17367998964, 0, 0, 0]","[2804.095303405764, 7079.971220982698, 12398.826320010361, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1678, 2514, 6248, 0, 0, 0]","[(2559.0479333333333, 6.546666666666667, 6.189266666666668), (61.516400000000004, 0.0046, 0.001), (177.38293333333334, 0.006866666666666667, 0.002466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1735.9520666666667, 1853.4533333333334, 993.8107333333334), (17118.4836, 1799.9954, 1524.999), (34182.617066666666, 1882.6931333333334, 1333.7475333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 8.333333333333333e-05, 0.28622777777777775), (4, 0.0, 0.0010888888888888888), (9, 0.0, 0.0013722222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09991666666666, 9.823772222222221), (16101, 51.900000000000006, 6.188911111111111), (32203, 58.2, 11.638627777777776), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
425,"[42.06999255398362, 24.314983954579116, 41.33821612562845, 0.0, 0.0, 0.0]","[3, 2, 3, 0, 0, 0]","[1499.4231566106955, 1194.7650146967983, 6645.258270337754, 0, 0, 0]","[2529.5768433893045, 6907.234985303202, 9465.741729662246, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1695, 1970, 6660, 0, 0, 0]","[(1648.71, 0.004866666666666667, 0.0009333333333333333), (75.4974, 0.004666666666666667, 0.0010666666666666667), (82.22466666666666, 0.05206666666666667, 0.055333333333333325), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2646.29, 1859.9951333333333, 999.9990666666666), (17104.5026, 1799.9953333333333, 1524.9989333333333), (34277.77533333333, 1882.6479333333334, 1333.6946666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.001161111111111111), (3, 0.0, 0.0011111111111111113), (8, 0.0, 0.0004388888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108838888888888), (16102, 51.900000000000006, 6.188888888888888), (32204, 58.2, 11.63956111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
426,"[55.24944154877141, 24.314983954579116, 41.33821612562845, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[775.5790936948122, 524.2632168285745, 2618.4381573543565, 0, 0, 0]","[3253.4209063051876, 7577.7367831714255, 13492.561842645644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2226, 1970, 6660, 0, 0, 0]","[(2396.694, 0.008866666666666667, 0.007733333333333334), (64.3126, 0.0046, 0.001), (101.97293333333333, 0.04953333333333333, 0.05286666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1898.306, 1859.9911333333334, 999.9922666666666), (17115.6874, 1799.9954, 1524.999), (34258.02706666667, 1882.6504666666667, 1333.6971333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0021333333333333334), (3, 0.0, 0.0010277777777777776), (8, 1.666666666666667e-05, 0.0007333333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107866666666666), (16102, 51.900000000000006, 6.188972222222222), (32204, 58.199983333333336, 11.639266666666666), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
427,"[34.94663688260114, 41.76746482350037, 30.314691825460866, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[938.7193920713225, 1546.392150752651, 1075.2614052479814, 0, 0, 0]","[3090.2806079286775, 6555.607849247349, 15035.738594752018, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1408, 3384, 4884, 0, 0, 0]","[(240.1226, 0.008199999999999999, 0.006266666666666667), (65.36013333333334, 0.004533333333333333, 6.666666666666668e-05), (44.3892, 0.05346666666666666, 0.05233333333333332), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4054.8774, 1859.9918, 999.9937333333334), (17114.63986666667, 1799.9954666666667, 1524.9999333333333), (34315.6108, 1882.6465333333333, 1333.6976666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0017), (7, 0.0, 0.0014722222222222224), (5, 0.0, 0.0015944444444444443), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.1083), (16098, 51.900000000000006, 6.188527777777777), (32207, 58.2, 11.638405555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
428,"[33.680814097791014, 60.98494198963219, 29.482961951461732, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[248.71930150793688, 1800.0045781193844, 2822.65001410728, 0, 0, 0]","[3780.280698492063, 6301.995421880616, 13288.34998589272, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1357, 4941, 4750, 0, 0, 0]","[(239.38026666666667, 0.008333333333333333, 0.006266666666666666), (328.9892, 0.0, 0.0034), (58.720200000000006, 0.0092, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4055.6197333333334, 1859.9916666666666, 999.9937333333334), (16851.0108, 1800.0, 1524.9966), (34301.2798, 1882.6908, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 1.666666666666667e-05, 0.0017), (8, 0.0, 0.00013333333333333334), (5, 0.0, 0.002138888888888889), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.09998333333333, 10.1083), (16097, 51.900000000000006, 6.189866666666666), (32207, 58.2, 11.63786111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
429,"[26.8801191362621, 74.41372500617132, 43.51064490099932, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[918.5404870314633, 3738.1674046425805, 2086.322616089701, 0, 0, 0]","[3110.4595129685367, 4363.832595357419, 14024.677383910299, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1083, 6029, 7010, 0, 0, 0]","[(65.71046666666666, 0.0056, 6.666666666666668e-05), (1343.7050666666667, 0.0002, 0.0057333333333333325), (150.9948, 0.009266666666666668, 0.0004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4229.289533333334, 1859.9944, 999.9999333333334), (15836.294933333333, 1799.9998, 1524.9942666666666), (34209.0052, 1882.6907333333334, 1333.7496), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0016666666666666666), (11, 0.04601666666666666, 0.016427777777777777), (6, 0.0, 0.007916666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.108333333333333), (16094, 51.85398333333334, 6.173572222222222), (32206, 58.2, 11.632083333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
430,"[42.591213700670146, 74.41372500617132, 14.021476010179382, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[1285.5995223565062, 1777.3036194333508, 0, 0, 0, 0]","[2743.400477643494, 6324.696380566649, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1716, 6029, 2259, 0, 0, 0]","[(963.9899333333334, 0.006066666666666666, 0.0009999999999999998), (1705.5509333333332, 0.0, 0.004666666666666666), (148.1986, 0.00013333333333333334, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3331.0100666666667, 1859.9939333333334, 999.999), (15474.449066666666, 1800.0, 1524.9953333333333), (34211.8014, 1882.6998666666668, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0017222222222222222), (11, 0.0, 0.00011666666666666667), (1, 1.666666666666667e-05, 0.0024555555555555554), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108277777777777), (16094, 51.900000000000006, 6.1898833333333325), (32211, 58.199983333333336, 11.637544444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
431,"[42.5415735914619, 55.80103678104172, 28.6450251381044, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[1034.7603773952046, 1006.9845423014142, 4615.939963913352, 0, 0, 0]","[2994.2396226047954, 7095.015457698586, 11495.060036086648, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1714, 4521, 4615, 0, 0, 0]","[(2313.1573999999996, 0.093, 0.0026666666666666666), (1178.5983999999999, 0.00013333333333333334, 0.0056), (58.7202, 0.0094, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1981.8426000000004, 1859.907, 999.9973333333334), (16001.401600000001, 1799.9998666666668, 1524.9944), (34301.2798, 1882.6906000000001, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0007444444444444444), (9, 0.0, 0.00018333333333333334), (5, 0.0, 0.002522222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109255555555555), (16096, 51.900000000000006, 6.189816666666666), (32207, 58.2, 11.637477777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 1, 0, 0, 0, 0]"
432,"[38.32216430876148, 29.091582325351766, 52.83967475637763, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1231.7664970811484, 2117.5642363631537, 8074.3354252781155, 0, 0, 0]","[2797.2335029188516, 5984.435763636846, 8036.6645747218845, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1544, 2357, 8513, 0, 0, 0]","[(2384.7669333333333, 0.002533333333333333, 0.0037333333333333333), (11.7956, 0.0, 0.0), (1101.0036666666667, 0.009666666666666667, 0.0007999999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1910.2330666666667, 1859.9974666666667, 999.9962666666667), (17168.2044, 1800.0, 1525.0), (33258.996333333336, 1882.6903333333335, 1333.7492), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00015000000000000001), (5, 0.0, 1.6666666666666667e-05), (9, 1.666666666666667e-05, 0.003077777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.10985), (16100, 51.900000000000006, 6.189983333333333), (32203, 58.199983333333336, 11.636922222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
433,"[52.295855050881116, 29.091582325351766, 52.83967475637763, 0.0, 0.0, 0.0]","[4, 2, 4, 0, 0, 0]","[166.15920635027632, 0, 4720.813538903723, 0, 0, 0]","[3862.8407936497238, 8102, 11390.186461096277, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2107, 2357, 8513, 0, 0, 0]","[(2301.5348, 0.003733333333333333, 0.004333333333333333), (14.635266666666663, 0.0, 0.0), (1456.122, 0.009066666666666666, 0.0006666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(1993.4652, 1859.9962666666668, 999.9956666666667), (17165.364733333332, 1800.0, 1525.0), (32903.878, 1882.6909333333333, 1333.7493333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.00015555555555555556), (5, 0.0, 1.6666666666666667e-05), (9, 0.0, 0.002527777777777778), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.109844444444445), (16100, 51.900000000000006, 6.189983333333333), (32203, 58.2, 11.637472222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
434,"[32.09233060312733, 42.520365341890894, 71.49152752777606, 0.0, 0.0, 0.0]","[2, 3, 5, 0, 0, 0]","[525.6255154261138, 2725.449718520911, 3234.28529729373, 0, 0, 0]","[3503.374484573886, 5376.550281479089, 12876.714702706271, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1293, 3445, 11518, 0, 0, 0]","[(72.17653333333334, 0.0018, 0.0002), (606.7751999999999, 0.009533333333333335, 0.0004666666666666667), (1518.3375999999998, 0.018866666666666667, 0.0010666666666666665), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4222.823466666667, 1859.9982, 999.9998), (16573.2248, 1799.9904666666666, 1524.9995333333334), (32841.6624, 1882.6811333333335, 1333.7489333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.00045), (5, 0.012733333333333334, 0.0056388888888888895), (9, 0.0, 0.0045000000000000005), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109549999999999), (16100, 51.88726666666667, 6.1843611111111105), (32203, 58.2, 11.635499999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
435,"[33.680814097791014, 53.1720562823994, 28.980199863447336, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[736.2953901007511, 2601.3898441249103, 2307.379096746488, 0, 0, 0]","[3292.7046098992487, 5500.61015587509, 13803.620903253512, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1357, 4308, 4669, 0, 0, 0]","[(233.48226666666667, 0.0018, 0.0002), (542.1122666666668, 0.02206666666666667, 0.18939999999999996), (69.905, 0.009266666666666666, 0.0), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4061.517733333333, 1859.9982, 999.9998), (16637.887733333333, 1799.9779333333333, 1524.8106), (34290.095, 1882.6907333333334, 1333.75), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.0005388888888888889), (6, 0.0002833333333333333, 0.005055555555555557), (2, 0.0, 0.0020555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109461111111111), (16099, 51.89971666666667, 6.184944444444444), (32210, 58.2, 11.637944444444443), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
436,"[50.48399106478034, 37.558627499382865, 29.228477437775435, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[627.3318112903021, 0, 1750.6742626488133, 0, 0, 0]","[3401.668188709698, 8102, 14360.325737351186, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2034, 3043, 4709, 0, 0, 0]","[(339.388, 0.0019333333333333333, 0.0003333333333333334), (72.52553333333333, 0.009133333333333334, 0.0002666666666666667), (71.3028, 0.004533333333333333, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3955.612, 1859.9980666666668, 999.9996666666667), (17107.474466666667, 1799.9908666666668, 1524.9997333333333), (34288.6972, 1882.6954666666668, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0012888888888888887), (4, 0.0, 0.0020555555555555557), (2, 0.0, 0.001466666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108711111111111), (16101, 51.900000000000006, 6.187944444444444), (32210, 58.2, 11.638533333333331), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
437,"[27.773641102010426, 28.30165391261417, 56.37763019055304, 0.0, 0.0, 0.0]","[2, 2, 4, 0, 0, 0]","[253.15647776580917, 1787.8645040197566, 8001.538334432929, 0, 0, 0]","[3775.843522234191, 6314.135495980243, 8109.461665567071, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1119, 2293, 9083, 0, 0, 0]","[(236.2782, 0.0, 0.0), (385.87559999999996, 0.0066, 0.21046666666666666), (1340.9524000000001, 0.06746666666666667, 0.07779999999999998), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4058.7218, 1860.0, 1000.0), (16794.1244, 1799.9934, 1524.7895333333333), (33019.0476, 1882.6325333333334, 1333.6722), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 1.666666666666667e-05, 0.0006833333333333333), (3, 0.21001666666666666, 0.11820555555555558), (7, 0.04596666666666667, 0.0167), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.09998333333333, 10.109316666666667), (16102, 51.68998333333334, 6.071794444444444), (32205, 58.15403333333334, 11.623299999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
438,"[22.238768925291634, 38.50901012095779, 56.37763019055304, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[771.9878325913731, 1996.7109644717302, 6600.604204196448, 0, 0, 0]","[3257.0121674086267, 6105.28903552827, 9510.395795803552, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[896, 3120, 9083, 0, 0, 0]","[(1327.4967333333332, 0.09186666666666667, 0.0018666666666666666), (658.5049333333334, 0.013666666666666667, 0.22606666666666667), (1138.2269999999999, 0.06146666666666666, 0.07053333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2967.5032666666666, 1859.9081333333334, 999.9981333333334), (16521.495066666666, 1799.9863333333333, 1524.7739333333334), (33221.773, 1882.6385333333333, 1333.6794666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 8.333333333333334e-05), (6, 0.11136666666666666, 0.06405555555555556), (7, 0.0, 0.0006277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.109916666666667), (16099, 51.78863333333334, 6.1259444444444435), (32205, 58.2, 11.639372222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
