interval,cpu,numcontainers,baseips,ipsavailable,ipscap,apparentips,ram,ramavailable,disk,diskavailable,cpufailures
128,"[40.92827004219409, 33.67069859294001, 52.07622121531873, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[609.9134904702653, 1954.4843268646423, 7862.874980797226, 0, 0, 0]","[3419.086509529735, 6147.515673135358, 8248.125019202773, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1649, 2728, 8390, 0, 0, 0]","[(1309.7136, 1.9235333333333333, 0.025866666666666666), (144.00386666666668, 8.2766, 0.1472), (95.0708, 0.018133333333333335, 0.00020000000000000004), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(2985.2864, 1858.0764666666666, 999.9741333333334), (17035.996133333334, 1791.7234, 1524.8528), (34264.9292, 1882.6818666666668, 1333.7498), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.005105555555555555), (4, 8.906633333333335, 3.6877999999999997), (6, 0.0, 0.004061111111111111), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.104894444444444), (16101, 42.993366666666674, 2.5021999999999998), (32206, 58.2, 11.635938888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
129,"[35.219657483246465, 59.232288323870655, 52.07622121531873, 0.0, 0.0, 0.0]","[2, 4, 4, 0, 0, 0]","[1135.8905724190083, 3250.705900793616, 3398.01372588799, 0, 0, 0]","[2893.109427580992, 4851.294099206384, 12712.98627411201, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1419, 4799, 8390, 0, 0, 0]","[(1061.8568666666665, 0.006399999999999999, 0.005666666666666666), (248.4667333333333, 0.0856, 0.6097333333333332), (81.0898, 0.01806666666666667, 0.00013333333333333337), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3233.1431333333335, 1859.9936, 999.9943333333333), (16931.533266666665, 1799.9144, 1524.3902666666668), (34278.9102, 1882.6819333333333, 1333.7498666666668), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.00028888888888888893), (9, 0.04748333333333333, 0.022483333333333334), (6, 0.0, 0.004016666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.10971111111111), (16096, 51.85251666666667, 6.167516666666666), (32206, 58.2, 11.635983333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
130,"[49.39190866219906, 44.38410269069365, 34.13195953075538, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1022.2515255448175, 2070.9691087658302, 1220.4212174365869, 0, 0, 0]","[3006.7484744551825, 6031.03089123417, 14890.578782563412, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1990, 3596, 5499, 0, 0, 0]","[(1246.4063333333334, 0.0006666666666666666, 0.006799999999999999), (115.25479999999999, 0.1056, 1.2295999999999998), (114.5128, 0.009, 6.666666666666668e-05), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3048.5936666666666, 1859.9993333333334, 999.9932), (17064.7452, 1799.8944, 1523.7704), (34245.4872, 1882.691, 1333.7499333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0008222222222222222), (6, 1.666666666666667e-05, 0.0008666666666666668), (4, 0.0, 0.00215), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.109177777777777), (16099, 51.89998333333334, 6.1891333333333325), (32208, 58.2, 11.637849999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
131,"[44.40307768677091, 37.53394223648482, 25.30569176339147, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[882.0799123918025, 960.3441183327393, 3511.810943482416, 0, 0, 0]","[3146.9200876081977, 7141.6558816672605, 12599.189056517584, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1789, 3041, 4077, 0, 0, 0]","[(104.5066, 0.0003333333333333334, 0.005866666666666666), (27.873133333333328, 0.0002, 0.0006), (313.82913333333335, 0.0006, 0.00046666666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4190.4934, 1859.9996666666666, 999.9941333333334), (17152.126866666666, 1799.9998, 1524.9994), (34046.17086666667, 1882.6994, 1333.7495333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.055383333333333326, 0.019572222222222223), (6, 0.0, 0.0017111111111111112), (3, 0.0, 0.0016277777777777777), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.04461666666666, 10.090427777777776), (16099, 51.900000000000006, 6.188288888888889), (32209, 58.2, 11.638372222222221), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
132,"[38.049143708116155, 22.6240434460627, 45.788591645459626, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1406.246472932272, 277.9961214515266, 5195.246795660078, 0, 0, 0]","[2622.753527067728, 7824.003878548473, 10915.753204339922, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1533, 1833, 7377, 0, 0, 0]","[(311.0763333333333, 0.004399999999999999, 0.012066666666666667), (101.711, 0.0027333333333333333, 0.021866666666666666), (553.7780666666666, 0.008466666666666667, 0.002133333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(3983.9236666666666, 1859.9956, 999.9879333333333), (17078.289, 1799.9972666666667, 1524.9781333333333), (33806.221933333334, 1882.6915333333334, 1333.7478666666666), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0014055555555555557), (2, 0.00075, 0.0012444444444444445), (7, 0.0, 0.0034166666666666672), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108594444444444), (16103, 51.89925000000001, 6.188755555555555), (32205, 58.2, 11.636583333333332), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
133,"[50.85629188384214, 10.639348309059491, 43.740301657252814, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[421.765057241239, 0, 4207.267575614647, 0, 0, 0]","[3607.234942758761, 8102, 11903.732424385353, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2049, 862, 7047, 0, 0, 0]","[(264.85093333333333, 0.003933333333333333, 0.012), (51.20493333333333, 0.0013333333333333333, 0.012333333333333335), (745.1869333333334, 0.005066666666666666, 0.003), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4030.149066666667, 1859.9960666666666, 999.988), (17128.795066666666, 1799.9986666666666, 1524.9876666666667), (33614.81306666667, 1882.6949333333334, 1333.747), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.00065, 0.00085), (1, 0.0001, 0.0004777777777777777), (8, 0.0, 0.0025722222222222223), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.09935, 10.10915), (16104, 51.8999, 6.189522222222222), (32204, 58.2, 11.637427777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
134,"[22.089848597666915, 43.433720069118735, 47.86170939109925, 0.0, 0.0, 0.0]","[2, 3, 4, 0, 0, 0]","[279.90489652563247, 2022.7678331273135, 4831.173558062107, 0, 0, 0]","[3749.0951034743675, 6079.232166872686, 11279.826441937894, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[890, 3519, 7711, 0, 0, 0]","[(110.09979999999999, 0.0048, 0.00020000000000000004), (1386.2164, 0.02033333333333333, 0.008066666666666666), (3703.569466666667, 0.6212000000000001, 0.042866666666666664), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4184.9002, 1859.9952, 999.9998), (15793.7836, 1799.9796666666666, 1524.9919333333332), (30656.430533333332, 1882.0788, 1333.7071333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(3, 0.0, 0.0011833333333333333), (5, 0.0032333333333333337, 0.0035944444444444444), (10, 3.20315, 0.7021333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4023, 67.1, 10.108816666666666), (16100, 51.89676666666667, 6.186405555555555), (32202, 54.99685, 10.937866666666665), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
135,"[25.24199553239017, 56.01086151567514, 37.4340512693191, 0.0, 0.0, 0.0]","[2, 4, 3, 0, 0, 0]","[577.7127305476442, 2465.5637664352944, 2150.9655739893356, 0, 0, 0]","[3451.2872694523558, 5636.436233564706, 13960.034426010665, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1017, 4538, 6031, 0, 0, 0]","[(53.6518, 0.0048000000000000004, 0.00013333333333333334), (1075.8372666666667, 0.0030666666666666668, 0.005599999999999999), (3493.854333333333, 0.6196666666666666, 0.04726666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4241.3482, 1859.9952, 999.9998666666667), (16104.162733333333, 1799.9969333333333, 1524.9944), (30866.145666666667, 1882.0803333333333, 1333.7027333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0010555555555555557), (7, 1.666666666666667e-05, 0.003372222222222222), (9, 2.8145333333333338, 0.6673666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108944444444443), (16098, 51.89998333333334, 6.186627777777777), (32203, 55.385466666666666, 10.972633333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
136,"[39.43906676594688, 38.62009380399901, 33.94575135000931, 0.0, 0.0, 0.0]","[3, 3, 2, 0, 0, 0]","[541.3552859267407, 619.0897314485429, 2157.5984783299377, 0, 0, 0]","[3487.6447140732594, 7482.910268551457, 13953.401521670063, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1589, 3129, 5469, 0, 0, 0]","[(126.8774, 0.0092, 0.00020000000000000004), (157.9846666666667, 0.02006666666666667, 0.007599999999999999), (3411.367, 0.6216666666666666, 0.05146666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4168.1226, 1859.9908, 999.9998), (17022.015333333333, 1799.9799333333333, 1524.9924), (30948.633, 1882.0783333333334, 1333.6985333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0022444444444444443), (5, 0.0014333333333333331, 0.0033722222222222213), (4, 2.056766666666667, 0.6719277777777779), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.107755555555554), (16100, 51.898566666666675, 6.186627777777777), (32208, 56.143233333333335, 10.96807222222222), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
137,"[25.589476296847852, 42.051345346827944, 41.4499410340761, 0.0, 0.0, 0.0]","[2, 3, 3, 0, 0, 0]","[821.7330543874215, 2382.23135491182, 4673.079795647571, 0, 0, 0]","[3207.2669456125786, 5719.76864508818, 11437.92020435243, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1031, 3407, 6678, 0, 0, 0]","[(50.72433333333334, 0.0046, 6.666666666666668e-05), (1065.7017333333333, 0.0018666666666666669, 0.0017333333333333333), (1198.1724, 0.009399999999999999, 0.0007333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4244.275666666666, 1859.9954, 999.9999333333334), (16114.298266666667, 1799.9981333333333, 1524.9982666666667), (33161.8276, 1882.6906000000001, 1333.7492666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0011611111111111112), (5, 0.0, 0.00047777777777777776), (5, 0.0, 0.00225), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.108838888888888), (16100, 51.900000000000006, 6.189522222222222), (32207, 58.2, 11.637749999999999), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
138,"[54.57930007446017, 29.437176005924464, 75.73707404878654, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1271.235712639883, 2091.84021368733, 5236.630020567068, 0, 0, 0]","[2757.764287360117, 6010.15978631267, 10874.369979432933, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2199, 2385, 12202, 0, 0, 0]","[(34.077533333333335, 0.006066666666666667, 0.0016666666666666668), (1133.5095333333334, 6.666666666666668e-05, 0.0008666666666666667), (1164.0930666666666, 0.060333333333333336, 0.05559999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4260.922466666667, 1859.9939333333334, 999.9983333333333), (16046.490466666666, 1799.9999333333333, 1524.9991333333332), (33195.90693333333, 1882.6396666666667, 1333.6944), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0011333333333333332), (3, 0.0, 7.777777777777777e-05), (7, 0.0, 0.0026111111111111114), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108866666666666), (16102, 51.900000000000006, 6.189922222222222), (32205, 58.2, 11.637388888888887), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
139,"[72.82204020848846, 29.437176005924464, 59.11489044752033, 0.0, 0.0, 0.0]","[4, 2, 3, 0, 0, 0]","[413.8959424085754, 1068.8815917627826, 2618.4381573543565, 0, 0, 0]","[3615.1040575914244, 7033.118408237217, 13492.561842645644, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2934, 2385, 9524, 0, 0, 0]","[(97.34126666666667, 0.006466666666666666, 0.0019333333333333331), (1116.0333333333333, 0.0012, 0.001), (1137.5293333333334, 0.05506666666666667, 0.061000000000000006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4197.658733333334, 1859.9935333333333, 999.9980666666667), (16063.966666666667, 1799.9988, 1524.999), (33222.47066666667, 1882.6449333333335, 1333.689), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(9, 0.0, 0.0011444444444444445), (3, 0.0, 7.777777777777777e-05), (6, 0.0, 0.0015555555555555553), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4017, 67.1, 10.108855555555555), (16102, 51.900000000000006, 6.189922222222222), (32206, 58.2, 11.638444444444444), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
140,"[48.00198560436833, 50.81461367563564, 47.296877909502825, 0.0, 0.0, 0.0]","[2, 4, 2, 0, 0, 0]","[949.5350901611178, 2433.6289050344285, 4732.149952095134, 0, 0, 0]","[3079.4649098388822, 5668.3710949655715, 11378.850047904867, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1934, 4117, 7620, 0, 0, 0]","[(5.154133333333333, 0.00013333333333333334, 0.00013333333333333334), (1462.4122666666667, 0.003933333333333333, 0.026600000000000002), (177.9074, 0.04973333333333333, 0.05459999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4289.845866666667, 1859.9998666666668, 999.9998666666667), (15717.587733333334, 1799.9960666666666, 1524.9734), (34182.0926, 1882.6502666666668, 1333.6954), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0), (11, 0.05313333333333333, 0.012472222222222223), (5, 0.44465, 0.004399999999999999), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.11), (16094, 51.84686666666667, 6.177527777777777), (32207, 57.75535, 11.635599999999998), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
141,"[58.84834946636882, 33.325104912367316, 57.24660170070138, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[826.7399488480851, 1808.2028833827303, 2199.4546954771777, 0, 0, 0]","[3202.260051151915, 6293.79711661727, 13911.545304522822, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2371, 2700, 9223, 0, 0, 0]","[(79.8656, 0.004733333333333333, 6.666666666666668e-05), (250.52046666666666, 0.0022666666666666664, 0.014133333333333333), (1336.7584, 0.05113333333333333, 0.0568), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4215.1344, 1859.9952666666666, 999.9999333333334), (16929.479533333335, 1799.9977333333334, 1524.9858666666667), (33023.2416, 1882.6488666666667, 1333.6932), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(7, 0.0, 0.0014555555555555554), (9, 0.06325, 0.01327222222222222), (8, 0.79245, 0.013144444444444446), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4019, 67.1, 10.108544444444444), (16096, 51.83675000000001, 6.176727777777777), (32204, 57.40755, 11.626855555555554), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[1, 0, 1, 0, 0, 0]"
142,"[69.1734921816828, 33.325104912367316, 54.118304264167335, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1064.056337270651, 892.6565923133869, 2903.4927728555795, 0, 0, 0]","[2964.943662729349, 7209.343407686613, 13207.50722714442, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2787, 2700, 8719, 0, 0, 0]","[(26.125733333333336, 0.004733333333333333, 0.0), (248.1611333333333, 0.002533333333333333, 0.015466666666666667), (1672.1278666666667, 0.2642, 0.012866666666666669), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4268.874266666667, 1859.9952666666666, 1000.0), (16931.838866666665, 1799.9974666666667, 1524.9845333333333), (32687.872133333334, 1882.4358, 1333.7371333333333), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0011833333333333335), (9, 0.08965000000000001, 0.011638888888888888), (8, 0.7182166666666667, 0.021138888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108816666666666), (16096, 51.81035000000001, 6.17836111111111), (32204, 57.48178333333334, 11.61886111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 1, 0, 0, 0]"
143,"[71.85405807892778, 29.844482843742288, 70.44255477623985, 0.0, 0.0, 0.0]","[3, 2, 4, 0, 0, 0]","[1573.47608879008, 1416.0236468211137, 5434.693594680578, 0, 0, 0]","[2455.52391120992, 6685.976353178887, 10676.306405319421, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2895, 2418, 11349, 0, 0, 0]","[(124.43039999999999, 0.009133333333333334, 6.666666666666668e-05), (133.08060000000003, 8.2766, 0.1462), (2739.5778, 0.018133333333333335, 0.005066666666666667), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4170.5696, 1859.9908666666668, 999.9999333333334), (17046.9194, 1791.7234, 1524.8538), (31620.4222, 1882.6818666666668, 1333.7449333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.0023277777777777776), (4, 8.906633333333335, 3.6877999999999997), (9, 0.44465, 0.004416666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.107672222222222), (16101, 42.993366666666674, 2.5021999999999998), (32203, 57.75535, 11.635583333333333), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[2, 0, 1, 0, 0, 0]"
144,"[58.004467609828744, 18.82251295976302, 53.652783812302154, 0.0, 0.0, 0.0]","[4, 1, 4, 0, 0, 0]","[867.037615301258, 1525.7075630243467, 6904.009790489051, 0, 0, 0]","[3161.962384698742, 6576.292436975653, 9206.99020951095, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[2337, 1525, 8644, 0, 0, 0]","[(121.63373333333334, 0.016466666666666668, 0.004733333333333333), (195.0344, 0.0856, 0.6087333333333332), (1767.8975333333335, 0.023, 0.004333333333333333), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4173.366266666667, 1859.9835333333333, 999.9952666666667), (16984.9656, 1799.9144, 1524.3912666666668), (32592.102466666667, 1882.6770000000001, 1333.7456666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0009166666666666666, 0.006955555555555556), (1, 0.0, 0.00017777777777777779), (7, 0.8343166666666667, 0.02864444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.09908333333333, 10.103044444444444), (16104, 51.900000000000006, 6.1898222222222214), (32205, 57.36568333333334, 11.611355555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
145,"[41.82179200794241, 45.667736361392244, 53.652783812302154, 0.0, 0.0, 0.0]","[3, 3, 4, 0, 0, 0]","[795.3556048447997, 1720.9486393100196, 0, 0, 0, 0]","[3233.6443951552, 6381.05136068998, 16111, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1685, 3700, 8644, 0, 0, 0]","[(106.2554, 0.016133333333333333, 0.005533333333333333), (434.1096, 0.10866666666666666, 1.2322666666666664), (1974.1178666666667, 0.026333333333333334, 0.006066666666666666), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4188.7446, 1859.9838666666667, 999.9944666666667), (16745.8904, 1799.8913333333333, 1523.7677333333334), (32385.882133333333, 1882.6736666666668, 1333.7439333333334), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(4, 0.0, 0.005722222222222222), (7, 0.045483333333333334, 0.011361111111111112), (7, 0.7182333333333334, 0.012688888888888888), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4022, 67.1, 10.104277777777778), (16098, 51.85451666666667, 6.178638888888888), (32205, 57.48176666666667, 11.62731111111111), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
146,"[43.832216430876144, 37.48457171068872, 12.289739929240891, 0.0, 0.0, 0.0]","[3, 3, 1, 0, 0, 0]","[760.0004697072707, 1976.377662810727, 1980.5304480756645, 0, 0, 0]","[3268.999530292729, 6125.622337189273, 14130.469551924336, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1766, 3037, 1980, 0, 0, 0]","[(69.20493333333333, 0.012666666666666666, 0.004733333333333333), (208.6652, 0.004266666666666666, 0.0036), (258.64820000000003, 0.019533333333333333, 0.0016), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4225.795066666667, 1859.9873333333333, 999.9952666666667), (16971.3348, 1799.9957333333334, 1524.9964), (34101.3518, 1882.6804666666667, 1333.7484), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(5, 0.0, 0.004033333333333333), (7, 0.0006833333333333333, 0.003644444444444443), (3, 0.05115, 0.03694444444444444), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4021, 67.1, 10.105966666666665), (16098, 51.89931666666667, 6.186355555555555), (32209, 58.14885, 11.603055555555555), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
147,"[47.58004467609829, 48.11157738829919, 12.289739929240891, 0.0, 0.0, 0.0]","[3, 4, 1, 0, 0, 0]","[938.5102961424267, 1711.256760670071, 1250.0262377682147, 0, 0, 0]","[3090.489703857573, 6390.74323932993, 14860.973762231784, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1917, 3898, 1980, 0, 0, 0]","[(103.06513333333334, 0.010933333333333333, 0.004866666666666666), (205.95653333333334, 0.024466666666666668, 0.023466666666666663), (328.5534, 0.0005333333333333334, 0.0006), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4191.9348666666665, 1859.9890666666668, 999.9951333333333), (16974.043466666666, 1799.9755333333333, 1524.9765333333332), (34031.4466, 1882.6994666666667, 1333.7494), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(6, 0.0, 0.0012944444444444444), (10, 0.009383333333333332, 0.001794444444444444), (3, 0.06125, 0.025472222222222222), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4020, 67.1, 10.108705555555556), (16095, 51.89061666666667, 6.188205555555555), (32209, 58.13875, 11.614527777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
148,"[47.45594440307769, 33.016539126141694, 33.62299050338278, 0.0, 0.0, 0.0]","[3, 3, 3, 0, 0, 0]","[1029.7914399864485, 867.4432049365371, 3411.7266936221768, 0, 0, 0]","[2999.2085600135515, 7234.556795063463, 12699.273306377823, 4029, 8102, 16111]","[4029, 8102, 16111, 4029, 8102, 16111]","[1912, 2675, 5417, 0, 0, 0]","[(138.97853333333333, 0.0, 0.0006666666666666666), (989.4171333333333, 0.0196, 0.019399999999999997), (638.9310666666667, 0.01813333333333333, 0.015333333333333334), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4156.021466666667, 1860.0, 999.9993333333333), (16190.582866666668, 1799.9804, 1524.9806), (33721.068933333336, 1882.6818666666668, 1333.7346666666667), (4295, 1860.0, 1000.0), (17180, 1800.0, 1525.0), (34360, 1882.7, 1333.75)]","[(8, 0.0, 0.000911111111111111), (6, 0.0, 0.0002722222222222222), (8, 0.0008666666666666667, 0.032322222222222224), (0, 0, 0), (0, 0, 0), (0, 0, 0)]","[(4018, 67.1, 10.109088888888888), (16099, 51.900000000000006, 6.189727777777778), (32204, 58.199133333333336, 11.607677777777777), (4026, 67.1, 10.11), (16105, 51.900000000000006, 6.1899999999999995), (32212, 58.2, 11.639999999999999)]","[0, 0, 0, 0, 0, 0]"
