interval,activecontainers,ips,apparentips,ram,disk,creationids,hostalloc,active
75,9,"[0, 0, 0, 411.5683962973614, 277.9961214515266, 0, 258.4739753298793, 0, 454.50376440061984, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1316.2296517212078, 1630.8020564194846, 2127.7849120179944, 805.5278583660453, 862.216948885783, 1338.6974430050514, 402.7319231687174, 734.3877176919028, 464.8590468950376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.6113333333333333, 0.0, 0.0), (1034.5946666666664, 0.0, 0.0008), (335.544, 0.0038, 0.0019333333333333331), (64.3126, 0.0009333333333333332, 0.0018666666666666666), (55.574, 0.0027333333333333333, 0.021466666666666665), (78.64266666666668, 0.0004, 0.0030666666666666668), (37.39873333333333, 0.010933333333333335, 0.011666666666666664), (3.3202, 0.0, 0.0), (1.048, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 0.0), (2, 0.0, 4.4444444444444447e-05), (1, 0.0, 0.0015333333333333332), (1, 0.0, 0.00014444444444444444), (1, 0.00075, 0.0005888888888888889), (2, 0.06351666666666665, 0.014094444444444444), (1, 0.0, 0.0007333333333333333), (3, 0.0, 0.0), (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[206, 204, 210, 212, 213, 208, 214, 209, 211, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 2, 5, 1, 1, 4, 0, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
76,8,"[1819.471380528662, 1746.7766281727716, 815.3310623623827, 589.9122177697102, 0, 340.1411929264844, 282.62994403854714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1819.471380528662, 1771.6346260561663, 887.8565896286426, 805.5278583660453, 862.216948885783, 713.9033093872425, 402.7319231687174, 0, 464.8590468950376, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.0), (335.544, 0.016466666666666664, 0.009866666666666668), (4.8491333333333335, 0.0008, 0.0008), (36.3506, 0.0007333333333333332, 0.0012666666666666666), (51.20493333333333, 0.0013333333333333333, 0.012333333333333335), (15.494357142857144, 0.0, 0.0), (48.58333333333333, 0.010333333333333333, 0.010199999999999999), 0, (1.6596, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 5.555555555555555e-05), (3, 0.0, 0.015905555555555555), (1, 0.0, 4.9999999999999996e-05), (1, 0.0, 2.2222222222222223e-05), (1, 0.0001, 0.0004777777777777777), (1, 0.0, 1.1904761904761903e-05), (1, 0.0, 0.00075), 0, (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[215, 216, 217, 212, 213, 218, 214, -1, 211, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 2, 1, 1, 1, 0, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
77,9,"[0, 1771.6346260561663, 0, 0, 1980.5304480756645, 272.5808556009617, 320.82012437998486, 1179.908260083401, 694.3373387380856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1819.471380528662, 1771.6346260561663, 887.8565896286426, 805.5278583660453, 1980.5304480756645, 713.9033093872425, 402.7319231687174, 1316.2296517212078, 694.3373387380856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(4.194, 0.0, 0.0), (427.8186, 0.011466666666666667, 0.006066666666666666), (3.625666666666666, 0.0008, 0.0008666666666666667), (111.848, 0.0007333333333333332, 0.0012666666666666666), (258.64820000000003, 0.019533333333333333, 0.0016), (15.3535, 0.0, 0.0), (48.234, 0.010333333333333333, 0.010666666666666666), (0.655, 0.0, 0.0), (4.892733333333333, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.00014444444444444444), (3, 1.666666666666667e-05, 0.017866666666666666), (1, 0.0, 5.555555555555555e-05), (1, 0.0, 4.4444444444444447e-05), (3, 0.05115, 0.03694444444444444), (1, 0.0, 2.3809523809523807e-05), (1, 1.666666666666667e-05, 0.0008833333333333333), (2, 0.0, 0.0), (2, 0.0, 0.0001277777777777778), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[215, 216, 217, 212, 219, 218, 214, 220, 221, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 5, 1, 4, 2, 0, 3, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
78,9,"[1470.918755855893, 1456.4264875030526, 2086.917422091666, 594.1340891818422, 1250.0262377682147, 0, 0, 1316.2296517212078, 630.6083617488752, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1679.4439962534511, 1771.6346260561663, 2086.917422091666, 594.1340891818422, 1980.5304480756645, 713.9033093872425, 402.7319231687174, 1316.2296517212078, 694.3373387380856, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(41.943, 0.004666666666666667, 0.0002), (419.43, 0.0086, 0.004933333333333334), (968.1848666666667, 0.0, 0.0008666666666666667), (52.4282, 0.0002, 0.00013333333333333334), (328.5534, 0.0005333333333333334, 0.0006), (14.0242, 0.0, 0.0), (46.8362, 0.010466666666666668, 0.010933333333333335), (0.524, 0.0, 0.0), (6.99, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0015166666666666672), (3, 0.0, 0.021744444444444445), (2, 0.0, 0.00011666666666666667), (3, 0.0, 0.0007944444444444444), (3, 0.06125, 0.025472222222222222), (1, 0.0, 2.2222222222222223e-05), (1, 0.0, 0.0007444444444444445), (2, 0.0, 0.0), (2, 0.0, 0.0001388888888888889), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222, 216, 223, 224, 219, 218, 214, 220, 221, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 5, 2, 0, 5, 0, 3, 4, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
79,10,"[987.5310756622861, 0, 0, 358.9476726212114, 0, 965.1748065231225, 805.5600047224181, 0, 0, 526.216990066169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1679.4439962534511, 1771.6346260561663, 2086.917422091666, 594.1340891818422, 1980.5304480756645, 965.1748065231225, 1412.5893007681223, 1316.2296517212078, 694.3373387380856, 590.8682637939636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(33.5544, 0.004533333333333333, 0.0), (455.7806, 0.011333333333333336, 0.005066666666666666), (964.6893333333335, 0.0, 0.0009333333333333332), (40.5444, 0.0, 0.0), (298.49406666666664, 0.0016666666666666668, 0.005466666666666667), (22.019599999999997, 0.007, 0.0020666666666666667), (1230.3286666666668, 6.666666666666668e-05, 0.0009333333333333332), (0.6113333333333333, 0.0, 0.0), (6.990133333333333, 0.0, 0.0), (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010277777777777776), (3, 0.0, 0.016805555555555553), (2, 0.0, 0.00016666666666666666), (3, 0.0, 0.00039444444444444444), (3, 0.0008666666666666667, 0.016138888888888887), (1, 0.0, 0.00039999999999999996), (2, 0.0, 4.9999999999999996e-05), (2, 0.0, 0.0), (2, 0.0, 0.00011666666666666667), (3, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222, 216, 223, 224, 219, 225, 226, 220, 221, 227, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 5, 5, 3, 5, 1, 1, 4, 3, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
80,8,"[1679.4439962534511, 1061.4250322148832, 956.2374912637823, 0, 620.8906222193348, 0, 0, 0, 0, 421.1059521014839, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1679.4439962534511, 2533.8807882880765, 1529.225866320342, 594.1340891818422, 780.8292475301611, 965.1748065231225, 1412.5893007681223, 0, 0, 590.8682637939636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(64.3126, 0.004733333333333333, 6.666666666666668e-05), (6.291, 0.0, 0.0), (1001.0402666666668, 0.0002666666666666667, 0.0008), (60.8172, 0.0002666666666666667, 0.0002), (35.65126666666667, 0.038266666666666664, 0.0012666666666666666), (25.864466666666672, 0.007, 0.0020666666666666667), (872.4144, 0.0002, 0.0008), 0, 0, (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0014666666666666667), (3, 0.0, 0.00029444444444444445), (2, 0.0, 6.666666666666667e-05), (3, 0.0, 0.0004444444444444444), (3, 0.0, 0.007622222222222224), (1, 0.0, 0.0004388888888888889), (2, 0.0, 6.666666666666667e-05), 0, 0, (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222, 228, 229, 224, 230, 225, 226, -1, -1, 227, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[5, 2, 1, 3, 0, 1, 4, -1, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
81,9,"[0, 0, 903.6492783485028, 1256.0025722833768, 656.2213348105421, 1607.05935521879, 2529.022779409242, 478.11857075076193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1679.4439962534511, 2533.8807882880765, 1529.225866320342, 1256.0025722833768, 780.8292475301611, 1874.6166507122373, 2529.022779409242, 764.6126534882811, 0, 590.8682637939636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(67.1088, 0.0046, 0.0), (8.388, 0.0, 0.0), (838.86, 6.666666666666668e-05, 0.0008), (304.7858, 0.0, 0.0034), (73.39986666666668, 0.03806666666666667, 0.0012), (20.971, 0.0044, 0.0), (58.7202, 0.004666666666666667, 6.666666666666668e-05), (19.573400000000003, 0.004733333333333333, 6.666666666666668e-05), 0, (0.0, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0010555555555555557), (3, 0.0, 0.00014444444444444444), (2, 0.0, 0.00011666666666666667), (2, 0.0, 0.0001277777777777778), (3, 0.0, 0.0005555555555555557), (1, 0.0, 0.0008555555555555556), (2, 0.0, 0.0010999999999999998), (1, 0.0, 0.0011166666666666666), 0, (3, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[222, 228, 229, 231, 230, 232, 233, 234, -1, 227, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[5, 2, 1, 1, 0, 2, 2, 0, -1, 3, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
82,8,"[1412.7511751445977, 264.8407372849268, 0, 633.892881971301, 0, 1874.6166507122373, 2128.9380372999444, 451.82447391069746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1459.768279373831, 576.2507065680937, 1529.225866320342, 1256.0025722833768, 780.8292475301611, 1874.6166507122373, 2529.022779409242, 764.6126534882811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.001), (8.2132, 0.0, 0.0), (978.6701999999999, 0.0, 0.0008), (388.67179999999996, 0.0, 0.003733333333333333), (58.71973333333332, 0.038266666666666664, 0.0012), (15.378733333333331, 0.0044666666666666665, 0.0), (61.516400000000004, 0.004666666666666667, 0.0), (22.3696, 0.004733333333333333, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0), (2, 0.0, 0.00019999999999999998), (2, 1.666666666666667e-05, 6.111111111111111e-05), (2, 0.0, 6.666666666666667e-05), (3, 0.0, 0.0005333333333333334), (1, 0.0, 0.0007944444444444444), (2, 0.0, 0.0010555555555555557), (1, 0.0, 0.0014944444444444445), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[235, 236, 229, 231, 230, 232, 233, 234, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 1, 1, 0, 2, 2, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
83,9,"[1288.2134803649737, 469.0610949838432, 1746.7766281727716, 0, 699.8515467508195, 0, 0, 0, 253.15647776580917, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1459.768279373831, 576.2507065680937, 1771.6346260561663, 1256.0025722833768, 938.1939169386042, 1874.6166507122373, 2529.022779409242, 764.6126534882811, 491.7936094887716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.001), (6.815266666666666, 0.0, 0.0), (335.544, 0.016466666666666664, 0.009866666666666668), (397.0604, 0.0, 0.0027333333333333333), (12.538799999999998, 0.0015333333333333334, 0.0016), (43.3408, 0.0044, 0.0), (55.924, 0.004533333333333333, 0.0), (36.3506, 0.004666666666666667, 0.0), (44.738800000000005, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0), (2, 0.0, 1.6666666666666667e-05), (3, 0.0, 0.015905555555555555), (2, 0.0, 2.7777777777777776e-05), (3, 0.0, 8.88888888888889e-05), (1, 0.0, 0.0007999999999999999), (2, 0.0, 0.0010333333333333334), (1, 0.0, 0.00105), (2, 0.0, 0.0004222222222222222), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[235, 236, 237, 231, 238, 232, 233, 234, 239, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 2, 1, 1, 2, 2, 0, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
84,8,"[0, 0, 1771.6346260561663, 1594.192548763792, 0, 1521.9636309878945, 292.65991900139494, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1459.768279373831, 576.2507065680937, 1771.6346260561663, 2226.127752300277, 938.1939169386042, 1571.2468060557483, 533.9111437775657, 0, 491.7936094887716, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(0.0, 0.0, 0.001), (6.116066666666667, 0.0, 0.0), (427.8186, 0.011466666666666667, 0.006066666666666666), (1185.5895333333335, 0.0, 0.001), (7.995, 0.0017333333333333335, 0.0018), (433.41086666666666, 0.002333333333333333, 0.0030666666666666668), (79.69139999999999, 0.08446666666666666, 0.004733333333333333), 0, (41.24373333333333, 0.0, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(1, 0.0, 0.0), (2, 0.0, 3.3333333333333335e-05), (3, 1.666666666666667e-05, 0.017866666666666666), (2, 0.04596666666666667, 0.01621111111111111), (3, 0.0, 9.444444444444444e-05), (1, 0.011300000000000001, 0.0010833333333333333), (2, 0.0, 0.08105555555555555), 0, (2, 0.0, 1.6666666666666667e-05), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[235, 236, 237, 240, 238, 241, 242, -1, 239, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[1, 0, 2, 2, 1, 1, 0, -1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, False, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
85,9,"[1075.2614052479814, 1120.000055532975, 0, 2116.5942568906485, 1061.4250322148832, 1571.2468060557483, 311.7555632185039, 454.65570876498435, 324.07683067997914, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2236.3518634195166, 1270.8685389850136, 1771.6346260561663, 2226.127752300277, 2533.8807882880765, 1571.2468060557483, 533.9111437775657, 857.7142691933675, 610.3790129723532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(36.3506, 0.004666666666666667, 6.666666666666668e-05), (7.339466666666667, 0.0, 0.0), (419.43, 0.0086, 0.004933333333333334), (984.2627333333332, 6.666666666666668e-05, 0.0009333333333333332), (6.291, 0.0, 0.0), (398.45840000000004, 0.0016666666666666668, 0.0003333333333333333), (59.419, 0.08453333333333334, 0.004200000000000001), (34.25326666666667, 0.0028, 0.0036), (176.16039999999998, 0.0002666666666666667, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0011166666666666666), (3, 0.0, 0.0), (3, 0.0, 0.021744444444444445), (2, 0.0, 0.0001277777777777778), (3, 0.0, 0.00029444444444444445), (1, 0.015133333333333334, 0.0009777777777777777), (2, 0.0, 0.07536666666666667), (2, 0.0, 0.0031666666666666666), (1, 0.0, 0.006361111111111112), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[243, 244, 237, 240, 245, 241, 242, 246, 247, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 2, 2, 2, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
86,9,"[0, 544.0020058360076, 413.8959424085754, 2226.127752300277, 0, 0, 0, 522.8352352017342, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2236.3518634195166, 1270.8685389850136, 734.3877176919028, 2226.127752300277, 2533.8807882880765, 1571.2468060557483, 533.9111437775657, 857.7142691933675, 610.3790129723532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(25.1658, 0.0044666666666666665, 0.0), (3.9315333333333333, 0.0, 0.0), (4.106666666666667, 0.0, 0.0), (1023.4098, 6.666666666666668e-05, 0.001066666666666667), (8.388, 0.0, 0.0), (349.5247333333333, 0.002333333333333333, 0.003), (47.535199999999996, 0.08413333333333334, 0.004066666666666666), (30.05886666666666, 0.0028666666666666667, 0.003733333333333333), (177.55846666666667, 0.0002666666666666667, 0.0), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(3, 0.0, 0.0010388888888888889), (3, 0.0, 0.0), (3, 0.0, 0.0), (2, 0.0, 0.00016111111111111108), (3, 0.0, 0.00014444444444444444), (1, 0.01145, 0.0009944444444444447), (2, 0.0, 0.0703388888888889), (2, 0.0, 0.003022222222222222), (1, 0.0, 0.047294444444444445), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[243, 244, 248, 240, 245, 241, 242, 246, 247, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 0, 2, 2, 1, 0, 1, 0, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
87,8,"[1492.620801770176, 1270.8685389850136, 510.71238379368026, 0, 689.008795365434, 985.1530201747586, 546.8531091368895, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2192.9787383724074, 1270.8685389850136, 734.3877176919028, 2226.127752300277, 930.2590546649918, 1265.1289132729594, 628.2654252023498, 857.7142691933675, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(7.776466666666666, 0.0, 0.0), (11.315466666666667, 0.0, 0.0), (3.844133333333333, 0.0, 0.0), (1398.101, 0.3472, 0.013933333333333336), (3.7130666666666663, 0.0008, 0.0008), (499.1218, 0.0004, 0.0003333333333333333), (194.3357333333333, 0.016466666666666664, 0.016533333333333334), (29.3598, 0.0032, 0.0036666666666666666), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[(2, 0.0, 7.777777777777777e-05), (3, 0.0, 5.555555555555557e-06), (3, 0.0, 0.0), (2, 0.0007166666666666667, 0.00017777777777777779), (3, 0.0, 9.999999999999999e-05), (2, 0.012733333333333334, 0.0036666666666666666), (3, 0.0001, 0.012799999999999999), (2, 0.0, 0.0030055555555555547), 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[249, 244, 248, 240, 250, 251, 252, 246, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[2, 1, 0, 2, 1, 1, 0, 1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1, -1]","[True, True, True, True, True, True, True, True, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False, False]"
